label	x	m	y	n	a_X_to_M	a_se	a_p	b_M_to_Y_given_X	b_se	b_p	c_total	c_total_p	c_prime_direct	c_prime_p	ab_indirect	ab_indirect_p	ab_CI95_lo	ab_CI95_hi	sobel_z	sobel_p	pct_mediated	driver	target
BRAF | DM1 -> IFNG_hallmark -> HLA-I	DM1_use	IFNG_hallmark	HLA1_score	294	0.1622325067740831	0.0857794781540679	0.05957737256239589	0.9987528312917581	0.03697818676135438	2.180406759504416e-81	0.25601119340996353	0.011685416217449725	0.09513225895024771	0.08293539142375597	0.160878934459716	0.036	0.001371555800559959	0.3032479639629131	1.8866544025137495	0.059206824379423706	62.84058611534712	BRAF	HLA-I
BRAF | DM1 -> IFNG_hallmark -> HLA-II	DM1_use	IFNG_hallmark	HLA2_score	294	0.1622325067740831	0.0857794781540679	0.05957737256239589	1.2378548210570681	0.060922965274177565	8.110502855486649e-58	0.5078590389050844	0.00023564646448776756	0.3107998864788929	0.0005304057845047474	0.19705915242619187	0.036	0.005623666868431074	0.38448741180787716	1.883133728811195	0.05968224731067551	38.801938595213414	BRAF	HLA-II
RAS | DM1 -> IFNG_hallmark -> HLA-I	DM1_use	IFNG_hallmark	HLA1_score	54	-0.10968699068857184	0.21309547344083787	0.6089215861001531	1.023389555819644	0.09085819006403693	1.4568292555533768e-15	-0.10893747483933068	0.6759660085399914	0.003331936553873982	0.9813316545431139	-0.11226941139320486	0.596	-0.5252510771433184	0.2643559493627453	-0.5141950429263025	0.6071156331570644	103.05857700372472	RAS	HLA-I
RAS | DM1 -> IFNG_hallmark -> HLA-II	DM1_use	IFNG_hallmark	HLA2_score	54	-0.10968699068857184	0.21309547344083787	0.6089215861001531	1.4397389209832852	0.15011456765520947	4.309936538096569e-13	0.3857932841430573	0.3160568514301832	0.5464842271281314	0.016898648349359332	-0.16069094298507502	0.596	-0.7318554442951489	0.380172353520698	-0.5139919811849561	0.6072575970363316	-41.65208405377235	RAS	HLA-II
TripleNeg | DM1 -> IFNG_hallmark -> HLA-I	DM1_use	IFNG_hallmark	HLA1_score	168	0.5140454149090664	0.12974899786991292	0.00011021906396414152	1.0262215464865416	0.03740205966580313	1.4281483272002872e-63	0.39321880103307505	0.009970322084913549	-0.14700502240136964	0.031286884734882295	0.5402238234344446	0.0	0.2644210308737022	0.8005781322441583	3.9211777958332172	8.811721455725952e-05	137.38504415738873	TripleNeg	HLA-I
TripleNeg | DM1 -> IFNG_hallmark -> HLA-II	DM1_use	IFNG_hallmark	HLA2_score	168	0.5140454149090664	0.12974899786991292	0.00011021906396414152	1.5024363059292263	0.051896516801904914	8.913868303154489e-67	1.0104417335662106	3.022225234174025e-06	0.2606369158646778	0.005707580954078759	0.7498048177015327	0.0	0.3564746314028369	1.1134009635516144	3.9252603540947693	8.663598313685128e-05	74.20564618359568	TripleNeg	HLA-II
