driver	DIO1	FOXE1	NKX2-1	PAX8	SLC5A5	TG	TPO	TSHR	mean_8g_beta
BRAF_V600E	0.3287413768567696	-0.11286731225856782	-0.1628787912876779	-0.10248210522583255	0.018492677662986234	0.3366742044280311	1.3611101488471702	0.02589244685511043	0.6191468555307468
RAS_mut	-0.157001153734577	-0.6495261728381901	-0.47314609386348067	-0.6242689734284275	0.1650664134844073	-0.6842287745701082	-0.654692866746348	-0.734264313230935	-0.7380407521285962
