tcga_sample_id	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-DJ-A2Q6-01A	0.033249193147321346	0.095829978184286	0.0378257439029565	0.09807981614703636	0.4559367993793684	0.2790784692390315	0.0	0.0
TCGA-FK-A3SE-01A	0.00566701027965775	0.08550935239824999	0.08076508281690582	0.06991448908429393	0.4656043387853161	0.2925397266355765	0.0	0.0
TCGA-DJ-A2QA-01A	0.0	0.09459606860429456	0.10063605223667688	0.07721944495114713	0.43130407300751505	0.27335883816230794	0.02288552303805843	0.0
TCGA-FY-A2QD-01A	0.005120822386271999	0.10543941293004273	0.19703836916537312	0.06289181822180226	0.389725254455342	0.23978432284116785	0.0	0.0
TCGA-EL-A3GR-01A	0.00415937290113549	0.08625276968805462	0.06275347807480572	0.0835537642489139	0.4524378015044998	0.3108428135825905	0.0	0.0
TCGA-EL-A3T7-01A	0.0	0.07984865073171409	0.03933617089632199	0.049754178568964254	0.49233433210954025	0.32385767845313607	0.014868989240323413	0.0
TCGA-EL-A3T7-11A	0.0	0.10248541017476916	0.16546010298978497	0.10426973406238428	0.3496091735673621	0.277932866236362	0.00024271296933756547	0.0
TCGA-FE-A230-01A	0.07715381579633337	0.06474834791873751	0.059993086252144286	0.05095339803920024	0.4513309255603214	0.2958204264332633	0.0	0.0
TCGA-EM-A3FO-01A	0.0	0.06359907293794728	0.04398943919587349	0.029674634528232154	0.5524404625871936	0.29008272254122797	0.02021366820952556	0.0
TCGA-DJ-A3VB-01A	0.002134237787509061	0.07958896834810159	0.05046026801895082	0.06442336819893403	0.48755093177655745	0.3147076636004047	0.0011345622695422845	0.0
TCGA-BJ-A28X-11A	0.12433585549256856	0.08849944571176423	0.10755416686586208	0.11432016770626052	0.27238340635527464	0.29285607005744985	5.0887810820121455e-05	0.0
TCGA-BJ-A28X-01A	0.09175265816286281	0.07419506285447292	0.0449530030725163	0.09869178004582788	0.3855843305620881	0.30482316530223197	0.0	0.0
TCGA-DJ-A2QB-01A	0.0	0.12241797861527605	0.13335848641884174	0.05275811693382432	0.3885564348814218	0.29624235967049667	0.006666623480139461	0.0
TCGA-DO-A1K0-01A	0.0	0.09790906516853612	0.057433729658834025	0.05049459318431696	0.4943399696912617	0.299822642297051	0.0	0.0
TCGA-EL-A4KD-01A	0.0	0.11703541223492477	0.08374323369919649	0.07183372442332304	0.4227756631261	0.290391345424767	0.01422062109168874	0.0
TCGA-BJ-A192-01A	0.0	0.09835910081517447	0.11150293869964809	0.06368202415671116	0.39980192292786676	0.3166368717620886	0.010017141638510852	0.0
TCGA-L6-A4EU-01A	0.025404080185930402	0.07197169344139857	0.05019151048507745	0.08547211845437454	0.4468122227962168	0.31332672970578695	0.006821644931215444	0.0
TCGA-DJ-A3V0-01A	0.0	0.08810949445078249	0.056378105139319484	0.11004051271727572	0.44530013348544717	0.300171754207175	0.0	0.0
TCGA-EM-A2P2-01A	0.0	0.11386776857491042	0.07371535138589135	0.07715670909242046	0.471302436871755	0.26395773407502277	0.0	0.0
TCGA-BJ-A45G-01A	0.0	0.10984436105141901	0.13428673787172382	0.07219183991942	0.4037930072953403	0.27988405386209686	0.0	0.0
TCGA-FY-A3R7-01A	0.012247513698676537	0.10019940230085006	0.1016650149934014	0.08504359986551786	0.41130051937086143	0.2895439497706928	0.0	0.0
TCGA-DJ-A3VG-01A	0.0	0.12025543360075273	0.1334166841588868	0.07650709580715116	0.40483348434986927	0.26147610821489825	0.003511193868441789	0.0
TCGA-ET-A25O-01A	0.0	0.10093388519345914	0.06648732462946172	0.014302801357611432	0.5415007007730511	0.2728801697522533	0.0038951182941633876	0.0
TCGA-DJ-A3UR-01A	0.0	0.10791207923436509	0.0698597255210979	0.05440406759782099	0.46088005026502316	0.28360204106314785	0.02334203631854497	0.0
TCGA-E8-A415-01A	0.004561966801253177	0.08556525101976675	0.10418673785493732	0.06810517004464954	0.43544042145063516	0.302140452828758	0.0	0.0
TCGA-DJ-A4UR-01A	0.030143045641023044	0.11504311854712666	0.11329040635932264	0.08134935614827411	0.3871034106890778	0.27277170282180563	0.000298959793370073	0.0
TCGA-DJ-A13L-01A	0.04826174357204129	0.07012578104098542	0.046320828641660025	0.09833721561144866	0.40620497540159417	0.3307494557322704	0.0	0.0
TCGA-BJ-A45I-01A	0.05620134648435357	0.08412747992992663	0.03780343809179262	0.0914572283806208	0.4345252460383337	0.29588526107497265	0.0	0.0
TCGA-ET-A40S-01A	0.03798322966745889	0.07919529077956883	0.06534700167531267	0.06397147671302908	0.4197629609011353	0.32478813695273717	0.008951903310758066	0.0
TCGA-EL-A3CZ-01A	0.0	0.12062223893015986	0.13512361263819994	0.046439841782079626	0.4122664590737842	0.28554784757577634	0.0	0.0
TCGA-EM-A2P3-01A	0.011031453643638802	0.07550246486680941	0.05050494134797995	0.10284833325047753	0.46038016679447336	0.2997326400966211	0.0	0.0
TCGA-BJ-A2N7-11A	0.0	0.10925179645913122	0.16409813344133467	0.08544306826615897	0.3745672611018965	0.25943339962183715	0.007206341109641511	0.0
TCGA-BJ-A2N7-01A	0.0	0.10023713239170072	0.11845974907593382	0.06873788828279039	0.42532074736845205	0.2795867903040506	0.007657692577072456	0.0
TCGA-EL-A3GW-01A	0.0	0.10826149112515616	0.10188313833779519	0.05713606654559299	0.44305639909297173	0.28960271842070107	6.018647778284993e-05	0.0
TCGA-DJ-A13P-01A	0.0	0.11065889373788794	0.062430946324824835	0.03970524617965825	0.48377181837336486	0.2830909998417719	0.020342095542492195	0.0
TCGA-ET-A39O-01A	0.02752712103654348	0.06825949402085836	0.04113948503083581	0.07310125156479362	0.4604295445188901	0.32655539273518147	0.0029877110928972017	0.0
TCGA-IM-A3ED-01A	0.06438056588171708	0.07864654148230237	0.05055109105167099	0.06094093272224861	0.44842297889272503	0.2956175900749024	0.001440299894433397	0.0
TCGA-ET-A39L-01A	0.0	0.12128293925756549	0.09593407120062411	0.04939141717820344	0.4333600263649966	0.28527647088389974	0.014755075114710527	0.0
TCGA-FY-A3YR-01A	0.0	0.08067409320139608	0.04761849478677887	0.08675943387069968	0.48139346809172273	0.2991702976220956	0.004384212427306933	0.0
TCGA-KS-A4IB-01A	0.0	0.09903242292742366	0.05719372940733806	0.026892793546670356	0.5213404119714619	0.2930204163098786	0.002520225837227256	0.0
TCGA-EM-A3ST-11A	0.028246402914978534	0.0982977118995001	0.1682474262222409	0.10931553027464995	0.33130207851612	0.26459085017251055	0.0	0.0
TCGA-EM-A3ST-01A	0.0	0.10843305515087989	0.07842256191179746	0.03884111783367329	0.46702508479960086	0.2685351948326277	0.038742985471420875	0.0
TCGA-E8-A413-01A	0.00791045783456643	0.07962819929034409	0.07063719249166547	0.11888109797499526	0.41295101217666685	0.3099920402317618	0.0	0.0
TCGA-EL-A3TA-01A	0.03170666271686394	0.09763283479648141	0.08087915551719355	0.08779345690364428	0.38439607662845054	0.3056678191609717	0.011923994276394604	0.0
TCGA-EL-A3TA-11A	0.0	0.09021708303720148	0.1638387388282662	0.0958429620653583	0.3556976064151874	0.2942171622471235	0.0001864474068630318	0.0
TCGA-DJ-A2PW-01A	0.02513759712947977	0.07539554943407428	0.04537779512611768	0.06998104181000028	0.4773030325009093	0.3048827554466914	0.0019222285527272804	0.0
TCGA-DJ-A2PO-01A	0.045969974413847405	0.09206107491870053	0.05582668976730419	0.0700399910547587	0.4210559039491991	0.3134691555523079	0.0015772103438821022	0.0
TCGA-ET-A3BT-01A	0.025872255207864975	0.08355626719050917	0.04865187993212114	0.06753471132035786	0.4767855120837385	0.29759937426540833	0.0	0.0
TCGA-EM-A2CJ-01A	0.0	0.11185559487990353	0.17688244781170143	0.0783777358297527	0.3658088725795806	0.265335721234955	0.0017396276641068725	0.0
TCGA-DJ-A3VD-01A	0.09429107339141904	0.06853494242816847	0.05087292280384819	0.10173554378713162	0.38030865112541656	0.30425686646401606	0.0	0.0
TCGA-DJ-A1QE-01A	0.020984093943906205	0.06910720587792257	0.05006693526096886	0.07684176434630559	0.49516201822697586	0.28783798234392094	0.0	0.0
TCGA-BJ-A0ZB-01A	0.008765380760365616	0.08999359387633066	0.05683712612413115	0.07007111312683151	0.491784609297855	0.2825481768144861	0.0	0.0
TCGA-IM-A3U3-01A	0.043497557734337805	0.08114560186169673	0.04652630523291249	0.06790508987037061	0.46225925189307965	0.2986661934076026	0.0	0.0
TCGA-BJ-A45F-01A	0.0	0.12451216536343826	0.1324927533408434	0.0802792952542838	0.37809451334348126	0.28462127269795323	0.0	0.0
TCGA-EL-A4KG-01A	0.0	0.07119452584656674	0.046129132305760844	0.0645736228186111	0.48060507610302	0.33281620058511485	0.004681442340926512	0.0
TCGA-ET-A39S-01A	0.0	0.09865206798204462	0.09196806193010941	0.07834375960286781	0.43625058009215467	0.28462908711468243	0.010156443278140925	0.0
TCGA-E8-A436-01A	0.010612114992469052	0.06909847531257196	0.07732395643050341	0.08022634012671297	0.4351137308451491	0.32223277952624174	0.00539260276635173	0.0
TCGA-EM-A22K-01A	0.0	0.11870295365729257	0.10431306649439512	0.04908333133068703	0.432582189758838	0.28060313580261514	0.014715322956172098	0.0
TCGA-E3-A3DY-01A	0.05939169307150423	0.08198198064957836	0.051501082915344325	0.04670315452396735	0.46238841933071784	0.2980336695088879	0.0	0.0
TCGA-KS-A4I7-01A	0.0	0.0896282942002003	0.04218077768381578	0.054350054794578655	0.4854988273387744	0.30334155364767595	0.025000492334955098	0.0
TCGA-4C-A93U-01A	0.013679420717176132	0.089313440705498	0.025015774191809104	0.11030221460963788	0.44363015601808076	0.31805899375779806	0.0	0.0
TCGA-ET-A25G-01A	0.002615262423089549	0.05948845837533422	0.06049198712204281	0.06707081047230695	0.5121384306749429	0.29819505093228366	0.0	0.0
TCGA-EL-A3H4-01A	0.0	0.08596753822648803	0.05737292904127526	0.05083325231016381	0.5149466093697403	0.2908796710523325	0.0	0.0
TCGA-EL-A3ZL-01A	0.007690436287482001	0.10756888250171154	0.04532033256383444	0.09177851204716309	0.4695386716509197	0.27419623954464784	0.003906925404241436	0.0
TCGA-DJ-A3VE-01A	0.0	0.09984074426597303	0.039919181769592756	0.062093546779910636	0.5044540592137803	0.2835349278084178	0.010157540162325531	0.0
TCGA-DJ-A1QL-01A	0.0	0.13297038453172128	0.14846934670549092	0.07113619422265118	0.3628970521921441	0.2631500215611526	0.021377000786840038	0.0
