sample_id	stage	mode	covariate	anti_pocket_n	d_anti_vs_rest	mean_anti	mean_rest
GSM7980864_PTC-1	PTC	full_spatial_detection_resid	Panel_detect	69	0.7473772223558321	4.130434782608695	2.9839924670433144
GSM7980865_PTC-2	PTC	raw	Epithelial_score	114	0.32966475439626214	0.4892760951790893	0.415647697638152
GSM7980865_PTC-2	PTC	raw	log1p_total_counts	114	-0.4362072656501994	8.566492404004387	8.866153014639192
GSM7980865_PTC-2	PTC	raw	log1p_n_genes	114	-0.41675811250193406	7.682457805999049	7.88085799884626
GSM7980865_PTC-2	PTC	raw	pct_counts_mt	114	-0.19546788856246247	3.4168140769643807	3.6610006320397943
GSM7980865_PTC-2	PTC	raw	CAF_ECM_score	114	0.4365953713689613	0.1116976643802206	-0.07782600295353928
GSM7980865_PTC-2	PTC	raw	EMT_score	114	0.3929819027254972	0.15740318023017608	0.042148686259525225
GSM7980865_PTC-2	PTC	raw	Hypoxia_score	114	-0.14148561080823416	0.01117855942963312	0.057114565654613876
GSM7980865_PTC-2	PTC	raw	Proliferation_score	114	-0.04282431751025876	0.011642222625628244	0.028343356775495536
GSM7980865_PTC-2	PTC	raw	MAPK_detect	114	0.6302441917430454	4.850877192982456	3.860169491525424
GSM7980865_PTC-2	PTC	raw	Panel_detect	114	-1.160502591312452	2.5	4.1
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	Epithelial_score	173	0.24473969604366308	0.4699014391685497	0.41521646775327936
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	log1p_total_counts	173	0.13333614354491188	8.93784378453365	8.845916677045054
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	log1p_n_genes	173	0.1284783394778198	7.92878806326205	7.867424916217615
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	pct_counts_mt	173	0.229954378064057	3.9166947522992097	3.6296784459974316
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	CAF_ECM_score	173	-0.04482249796399754	-0.08726404039889057	-0.06772670762364168
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	EMT_score	173	0.16039918874292652	0.09132383777315842	0.044161598515412084
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	Hypoxia_score	173	0.08724004943501383	0.08134646032603102	0.05301685922792854
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	Proliferation_score	173	0.0035783827319642715	0.028871787068665545	0.027476191311000413
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	MAPK_detect	173	0.01682706579197109	3.930635838150289	3.903954802259887
GSM7980865_PTC-2	PTC	full_spatial_detection_resid	Panel_detect	173	0.3671235752216254	4.508670520231214	3.9900043459365495
GSM7980866_PTC-3	PTC	raw	Epithelial_score	132	0.05411441091829355	0.4485702659708984	0.4361390132677802
GSM7980866_PTC-3	PTC	raw	log1p_total_counts	132	-0.16524323090557924	8.688617501820923	8.756703650618261
GSM7980866_PTC-3	PTC	raw	log1p_n_genes	132	-0.16504892946946675	7.831493957200157	7.875939515313197
GSM7980866_PTC-3	PTC	raw	pct_counts_mt	132	-0.015785129060684612	6.0674750566495135	6.097475018962039
GSM7980866_PTC-3	PTC	raw	CAF_ECM_score	132	0.1081835435265817	-0.17712182012584174	-0.21489219874823173
GSM7980866_PTC-3	PTC	raw	EMT_score	132	0.20751764066516912	0.06388744894348113	0.007450919226959137
GSM7980866_PTC-3	PTC	raw	Hypoxia_score	132	-0.0588988443594546	0.015137056133949734	0.0340326840013184
GSM7980866_PTC-3	PTC	raw	Proliferation_score	132	0.056611454161592224	0.07561034367377446	0.052287036424502435
GSM7980866_PTC-3	PTC	raw	MAPK_detect	132	0.999615467196603	4.909090909090909	3.5559736594543745
GSM7980866_PTC-3	PTC	raw	Panel_detect	132	-1.1534216788676632	2.8106060606060606	3.9943555973659453
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	Epithelial_score	132	0.19398167480301962	0.4787824541104562	0.43426318597031
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	log1p_total_counts	132	0.16936141617690226	8.818424483593365	8.748644139050079
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	log1p_n_genes	132	0.15037705105891744	7.911473477464439	7.870973712549844
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	pct_counts_mt	132	-0.038775501374137426	6.0263380590289515	6.100029150517032
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	CAF_ECM_score	132	0.0784701957681061	-0.18688532769517746	-0.21428599790197006
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	EMT_score	132	-0.018059499224270723	0.006120345420309935	0.011037587931125928
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	Hypoxia_score	132	0.1914722529660525	0.09071146773622428	0.02934038751425337
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	Proliferation_score	132	0.03642374315930831	0.06778016470145137	0.052773199935483926
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	MAPK_detect	132	-0.10321087015493913	3.5	3.64346190028222
GSM7980866_PTC-3	PTC	full_spatial_detection_resid	Panel_detect	132	0.5872924781644463	4.507575757575758	3.8889934148635934
GSM7980867_PTC-4	PTC	raw	Epithelial_score	98	0.07297248289418577	0.5105592772668722	0.4941174652287152
GSM7980867_PTC-4	PTC	raw	log1p_total_counts	98	-0.11076011268908703	8.74650911132367	8.821454400485958
GSM7980867_PTC-4	PTC	raw	log1p_n_genes	98	-0.0934484751236757	7.803366972359209	7.8468197350121045
GSM7980867_PTC-4	PTC	raw	pct_counts_mt	98	0.2269353429769732	3.3774045272097166	3.1231809200877816
GSM7980867_PTC-4	PTC	raw	CAF_ECM_score	98	0.18138256654355026	-0.14917766079021505	-0.20327032532889105
GSM7980867_PTC-4	PTC	raw	EMT_score	98	0.15326939206556878	0.09448524689948072	0.05781775672762634
GSM7980867_PTC-4	PTC	raw	Hypoxia_score	98	-0.003316122639081668	0.06703248482116746	0.06800300494860084
GSM7980867_PTC-4	PTC	raw	Proliferation_score	98	0.0696994917627543	0.0796755109889889	0.052502005899597026
GSM7980867_PTC-4	PTC	raw	MAPK_detect	98	0.7266265044144571	4.510204081632653	3.380288238028824
GSM7980867_PTC-4	PTC	raw	Panel_detect	98	-1.0027245828675329	2.836734693877551	4.01580660158066
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	Epithelial_score	126	-0.006894964513067871	0.49336725130440695	0.49492096241863615
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	log1p_total_counts	126	0.2578471005812344	8.982637945145173	8.808428604459124
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	log1p_n_genes	126	0.24056641242297266	7.950378474939038	7.83866769922747
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	pct_counts_mt	126	0.16726820451075272	3.3112012490717175	3.1237571575093424
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	CAF_ECM_score	126	-0.2719037685010454	-0.27736161723141634	-0.19637603239224083
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	EMT_score	126	0.07257350527684935	0.07581073289047853	0.05844248543244139
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	Hypoxia_score	126	0.09091523672564657	0.09307242470741686	0.06647033520667936
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	Proliferation_score	126	-0.02838173034438197	0.043240085009500266	0.05430605937623979
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	MAPK_detect	126	-0.027383351990574494	3.388888888888889	3.4319359397079605
GSM7980867_PTC-4	PTC	full_spatial_detection_resid	Panel_detect	126	0.7205514160942544	4.76984126984127	3.9166274140367405
GSM7980868_LPTC-1	LPTC	raw	Epithelial_score	49	0.17017342546712672	0.4559742645645628	0.4182626015170046
GSM7980868_LPTC-1	LPTC	raw	log1p_total_counts	49	-0.25926039514767857	8.901132387104521	9.066621276528219
GSM7980868_LPTC-1	LPTC	raw	log1p_n_genes	49	-0.1386809836097662	8.000315561849314	8.058385398114861
GSM7980868_LPTC-1	LPTC	raw	pct_counts_mt	49	-0.5779659106532388	3.3868437996445153	4.163156429525787
GSM7980868_LPTC-1	LPTC	raw	CAF_ECM_score	49	1.0345297220054825	0.5781342581826814	-0.02818094680554714
GSM7980868_LPTC-1	LPTC	raw	EMT_score	49	0.5340793404077694	0.18083839565135387	0.014973383662973645
GSM7980868_LPTC-1	LPTC	raw	Hypoxia_score	49	-0.09291791373904632	0.021621908802463084	0.05072700697666692
GSM7980868_LPTC-1	LPTC	raw	Proliferation_score	49	0.13932228375585734	0.10103697989288034	0.045168536989546856
GSM7980868_LPTC-1	LPTC	raw	MAPK_detect	49	0.7655728053709336	5.489795918367347	4.171589310829817
GSM7980868_LPTC-1	LPTC	raw	Panel_detect	49	-0.8442610119507874	3.3877551020408165	4.246132208157524
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	Epithelial_score	54	0.01084479789996302	0.42292848270800376	0.42052310279889754
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	log1p_total_counts	54	0.3803454514082123	9.28086426972375	9.038748645913033
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	log1p_n_genes	54	0.3719160809295958	8.198734617111175	8.043620129272352
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	pct_counts_mt	54	-0.08654894822331784	4.004055432716092	4.121445572533636
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	CAF_ECM_score	54	0.1276202247896139	0.08256613840004084	0.005429679884709861
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	EMT_score	54	0.2566295738914242	0.1001776185154018	0.019968223472321394
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	Hypoxia_score	54	0.11598660752778449	0.08259388205543575	0.04626955504353731
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	Proliferation_score	54	0.09678244328406979	0.08483291810585393	0.04601227228980572
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	MAPK_detect	54	0.09269474396260592	4.407407407407407	4.245042492917847
GSM7980868_LPTC-1	LPTC	full_spatial_detection_resid	Panel_detect	54	0.4189521122264709	4.592592592592593	4.160056657223796
GSM7980869_LPTC-2	LPTC	raw	Epithelial_score	37	-0.3746113149402672	0.4517496694886201	0.6145048111138712
GSM7980869_LPTC-2	LPTC	raw	log1p_total_counts	37	-0.8476747861587782	7.593929192629705	8.430510741742111
GSM7980869_LPTC-2	LPTC	raw	log1p_n_genes	37	-0.8525850289660752	7.036124883518769	7.6429486116437095
GSM7980869_LPTC-2	LPTC	raw	pct_counts_mt	37	-0.13625672714619885	2.127584103369811	2.301045909251513
GSM7980869_LPTC-2	LPTC	raw	CAF_ECM_score	37	0.8740605924241454	0.3962250235301719	-0.02787756381518596
GSM7980869_LPTC-2	LPTC	raw	EMT_score	37	0.16074276345473573	0.10999301659899789	0.06437386846280596
GSM7980869_LPTC-2	LPTC	raw	Hypoxia_score	37	-0.41395904128278993	-0.06607461584782279	0.07909468737544222
GSM7980869_LPTC-2	LPTC	raw	Proliferation_score	37	-0.17525675770782542	-0.008650889469159616	0.06447050763047643
GSM7980869_LPTC-2	LPTC	raw	MAPK_detect	37	0.18422892457291476	4.162162162162162	3.7538769384692348
GSM7980869_LPTC-2	LPTC	raw	Panel_detect	37	-1.2902003387476915	1.2162162162162162	3.2416208104052027
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	Epithelial_score	126	0.4038770976447649	0.775588501451744	0.6007254994789465
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	log1p_total_counts	126	0.463132598361837	8.844171068565633	8.387016124728014
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	log1p_n_genes	126	0.4466223349156547	7.930334871324549	7.612234922292711
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	pct_counts_mt	126	-0.16340366266333028	2.1028648723869403	2.310759377223929
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	CAF_ECM_score	126	-0.23503531238892977	-0.12770915327645424	-0.013076215122045622
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	EMT_score	126	0.1849275772387364	0.11440029156409086	0.061957417766616014
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	Hypoxia_score	126	0.1358231537776792	0.12118436156546637	0.07350591084811035
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	Proliferation_score	126	0.14779947836476912	0.12097016440164889	0.05932681734468886
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	MAPK_detect	126	0.19896569591346197	4.174603174603175	3.7340314136125654
GSM7980869_LPTC-2	LPTC	full_spatial_detection_resid	Panel_detect	126	0.6846335769529303	4.214285714285714	3.1382198952879583
GSM7980870_LPTC-3	LPTC	raw	Epithelial_score	33	0.48555441093227747	0.6026154481100313	0.48366358977392176
GSM7980870_LPTC-3	LPTC	raw	log1p_total_counts	33	-0.5520995359526002	8.018544327733325	8.633787805284163
GSM7980870_LPTC-3	LPTC	raw	log1p_n_genes	33	-0.5283976062118096	7.372514621244372	7.799275171461654
GSM7980870_LPTC-3	LPTC	raw	pct_counts_mt	33	0.5121624763472657	1.2452042290106877	0.9557729352059374
GSM7980870_LPTC-3	LPTC	raw	CAF_ECM_score	33	0.6678493655164487	0.11902511620781187	-0.13370400636701843
GSM7980870_LPTC-3	LPTC	raw	EMT_score	33	0.161850483730303	0.12400397397295544	0.08065274683925941
GSM7980870_LPTC-3	LPTC	raw	Hypoxia_score	33	0.2055659416398312	0.23490350531188375	0.14856920629751644
GSM7980870_LPTC-3	LPTC	raw	Proliferation_score	33	-0.21299336527220464	0.001942553303458474	0.08317035209624822
GSM7980870_LPTC-3	LPTC	raw	MAPK_detect	33	0.1748539275974623	4.151515151515151	3.778593272171254
GSM7980870_LPTC-3	LPTC	raw	Panel_detect	33	-1.1349909167416081	2.1515151515151514	3.6996941896024467
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	Epithelial_score	110	0.30766345766243536	0.5563741365616972	0.48104950195520313
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	log1p_total_counts	110	0.3012560503571807	8.935237470533535	8.599472979907649
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	log1p_n_genes	110	0.31301906675847135	8.026896958689623	7.774165097808094
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	pct_counts_mt	110	0.04466260061317878	0.9851326765757227	0.9598304840794167
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	CAF_ECM_score	110	0.042006185264799226	-0.11379285229539329	-0.12975674443050325
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	EMT_score	110	0.1569179281809814	0.12074890440245244	0.07874004668743703
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	Hypoxia_score	110	0.1978257136133209	0.22781997005116533	0.14480248476643348
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	Proliferation_score	110	0.10932867593105965	0.12051044102673504	0.07881353108051291
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	MAPK_detect	110	0.043539396942499795	3.8727272727272726	3.7798459563543005
GSM7980870_LPTC-3	LPTC	full_spatial_detection_resid	Panel_detect	110	0.47117527888066646	4.2727272727272725	3.6264441591784338
GSM7980871_LPTC-4	LPTC	raw	Epithelial_score	114	0.2698369707798064	0.5744184296120677	0.5119403893460652
GSM7980871_LPTC-4	LPTC	raw	log1p_total_counts	114	0.017943657322272804	9.290069395562321	9.278774453216677
GSM7980871_LPTC-4	LPTC	raw	log1p_n_genes	114	0.03411740099635005	8.164223968247622	8.14962221302648
GSM7980871_LPTC-4	LPTC	raw	pct_counts_mt	114	0.2238159848853563	2.0638795890483954	1.906593949397548
GSM7980871_LPTC-4	LPTC	raw	CAF_ECM_score	114	0.4613975134267511	-0.11819181813482653	-0.26751458947448037
GSM7980871_LPTC-4	LPTC	raw	EMT_score	114	0.34391358178620135	0.12523344088970734	0.03975736973067926
GSM7980871_LPTC-4	LPTC	raw	Hypoxia_score	114	-0.0799177194430549	0.06045127305479949	0.09089088468954531
GSM7980871_LPTC-4	LPTC	raw	Proliferation_score	114	-0.05925267712154345	0.09068936976632756	0.11725382786175292
GSM7980871_LPTC-4	LPTC	raw	MAPK_detect	114	0.8594232214452553	5.719298245614035	4.35
GSM7980871_LPTC-4	LPTC	raw	Panel_detect	114	-0.6135591717766554	4.692982456140351	5.402232142857143
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	Epithelial_score	159	0.12996767516594315	0.543058323222886	0.5129311616029718
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	log1p_total_counts	159	0.15260014712972148	9.368825103346396	9.272838038663956
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	log1p_n_genes	159	0.16997365599573505	8.218102139178741	8.145420068077508
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	pct_counts_mt	159	0.09140164465682717	1.974157927344778	1.9098686147399564
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	CAF_ECM_score	159	-0.08917902487919271	-0.2873199047907343	-0.2583246846598995
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	EMT_score	159	0.1381382522226884	0.0759785364663123	0.04157290804556015
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	Hypoxia_score	159	0.15651330930407173	0.14496933377740331	0.08539266640647905
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	Proliferation_score	159	-0.07206303647244142	0.08584439527952119	0.11814938665796994
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	MAPK_detect	159	0.061646419635015985	4.509433962264151	4.409567198177677
GSM7980871_LPTC-4	LPTC	full_spatial_detection_resid	Panel_detect	159	0.3163054095425929	5.710691823899371	5.343052391799544
GSM7980872_ATC-1	ATC	raw	Epithelial_score	255	-0.014634046273511296	0.39956741446957866	0.4039184230101205
GSM7980872_ATC-1	ATC	raw	log1p_total_counts	255	-0.0630934213649863	8.75005380716451	8.811872049998021
GSM7980872_ATC-1	ATC	raw	log1p_n_genes	255	-0.03131958489480044	7.831849853167677	7.850670203044031
GSM7980872_ATC-1	ATC	raw	pct_counts_mt	255	-0.1103345835375604	1.583821977000722	1.6704775306086763
GSM7980872_ATC-1	ATC	raw	CAF_ECM_score	255	0.06740942638735083	-0.0939860375772696	-0.11784805604782025
GSM7980872_ATC-1	ATC	raw	EMT_score	255	-0.023750225170043746	0.020911517343027333	0.027461274913708134
GSM7980872_ATC-1	ATC	raw	Hypoxia_score	255	-0.006705768800381944	0.05606397123523422	0.05806105425636797
GSM7980872_ATC-1	ATC	raw	Proliferation_score	255	0.004287524592090341	0.1118370764322725	0.11019156621878244
GSM7980872_ATC-1	ATC	raw	MAPK_detect	255	0.741667841263984	5.419607843137255	3.988112220637185
GSM7980872_ATC-1	ATC	raw	Panel_detect	255	-1.182915830768277	0.0	0.6642891107941037
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	Epithelial_score	152	0.10566486523021952	0.43282953365460825	0.4014234112259862
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	log1p_total_counts	152	0.13747448489477626	8.93115255570883	8.7965074585245
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	log1p_n_genes	152	0.12859926392911517	7.92089789276857	7.843655788693807
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	pct_counts_mt	152	-0.023960049032219162	1.643491423335272	1.6623201063727422
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	CAF_ECM_score	152	-0.05455933898646198	-0.13333819935245342	-0.11402243660435032
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	EMT_score	152	-0.029651992153235374	0.01910275742595427	0.027280090180079385
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	Hypoxia_score	152	0.004177687156048055	0.059009065687285714	0.05776488294726162
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	Proliferation_score	152	0.03101470682065205	0.12150505174251616	0.10960224405415527
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	MAPK_detect	152	-0.020321061401499446	4.105263157894737	4.145512239347235
GSM7980872_ATC-1	ATC	full_spatial_detection_resid	Panel_detect	152	0.9530303811134512	1.111842105263158	0.556663644605621
GSM7980873_ATC-2	ATC	raw	Epithelial_score	287	0.1986038425910788	0.45914826800443154	0.36253653773724026
GSM7980873_ATC-2	ATC	raw	log1p_total_counts	287	0.4963536798635415	9.096062545632646	8.468314764788996
GSM7980873_ATC-2	ATC	raw	log1p_n_genes	287	0.48255994578942074	8.014171392717031	7.585699604070772
GSM7980873_ATC-2	ATC	raw	pct_counts_mt	287	-0.2812317619257959	0.8779722376358533	1.0540379824776618
GSM7980873_ATC-2	ATC	raw	CAF_ECM_score	287	0.055341740620426114	0.04845068062280827	0.026521461961393277
GSM7980873_ATC-2	ATC	raw	EMT_score	287	0.23854276818856376	0.16228825817669934	0.0844169101852458
GSM7980873_ATC-2	ATC	raw	Hypoxia_score	287	0.262201970148155	0.24236650892633957	0.13773370983799804
GSM7980873_ATC-2	ATC	raw	Proliferation_score	287	0.3662824241123259	0.35701428198349705	0.19990891646306042
GSM7980873_ATC-2	ATC	raw	MAPK_detect	287	1.4092186306143772	4.97212543554007	2.556179775280899
GSM7980873_ATC-2	ATC	raw	Panel_detect	287	-0.1829259873366319	0.0	0.024719101123595506
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	Epithelial_score	69	0.12359898741042821	0.4428767119196878	0.38255828373732603
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	log1p_total_counts	69	-0.4805589925723782	8.040069392051592	8.657586013724924
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	log1p_n_genes	69	-0.4301479518508439	7.32484741865518	7.712929030185532
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	pct_counts_mt	69	0.7091175295515667	1.4263346828869694	0.9852479634362888
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	CAF_ECM_score	69	-0.14875080630700763	-0.023600309162630118	0.035322985394050065
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	EMT_score	69	-0.27946339272946497	0.017259221692718027	0.10876975980576166
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	Hypoxia_score	69	-0.48937781706769745	-0.020543247968316133	0.17469284650495626
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	Proliferation_score	69	-0.5320655320897564	0.022419947159031162	0.25165618973593346
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	MAPK_detect	69	-0.5579752728199585	2.101449275362319	3.21028880866426
GSM7980873_ATC-2	ATC	full_spatial_detection_resid	Panel_detect	69	0.19445234147453713	0.043478260869565216	0.017148014440433214
GSM7980874_ATC-3	ATC	raw	Epithelial_score	199	0.1279951811990721	0.3131360058019279	0.25047570160368315
GSM7980874_ATC-3	ATC	raw	log1p_total_counts	199	0.09332534338016436	9.73877282581623	9.697667088138108
GSM7980874_ATC-3	ATC	raw	log1p_n_genes	199	0.10883084749786713	8.356266692746308	8.328500836948926
GSM7980874_ATC-3	ATC	raw	pct_counts_mt	199	-0.042284614425804834	0.5797737784508544	0.5997182323082845
GSM7980874_ATC-3	ATC	raw	CAF_ECM_score	199	-0.0768659047682618	-0.12032213170390257	-0.08704673790059424
GSM7980874_ATC-3	ATC	raw	EMT_score	199	0.07663847838303242	0.0066211489087728845	-0.019616710574279984
GSM7980874_ATC-3	ATC	raw	Hypoxia_score	199	-0.008821401133551956	-0.07812018078621992	-0.07494814024468331
GSM7980874_ATC-3	ATC	raw	Proliferation_score	199	0.22517142410025462	0.13136851778411862	0.035603337643467466
GSM7980874_ATC-3	ATC	raw	MAPK_detect	199	1.3172425644780865	7.055276381909548	5.330065359477124
GSM7980874_ATC-3	ATC	raw	Panel_detect	199	-0.22201580088082903	0.0	0.03594771241830065
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	Epithelial_score	53	0.0056101943012665245	0.2684219347363566	0.2656712823153177
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	log1p_total_counts	53	-1.0035052494125742	9.306490955604271	9.735810065476155
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	log1p_n_genes	53	-1.0075583037376126	8.101936211661352	8.351631879750931
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	pct_counts_mt	53	-0.16989466109682375	0.5199804305797777	0.6000574897937493
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	CAF_ECM_score	53	-0.3661757351512739	-0.24284690056207045	-0.08488894732777118
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	EMT_score	53	-0.24645258657469543	-0.09193640353404126	-0.007671753101991237
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	Hypoxia_score	53	0.005137662339297889	-0.07399977928132943	-0.07584721570487268
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	Proliferation_score	53	0.10056784205107054	0.09925330035775057	0.056294396778207016
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	MAPK_detect	53	-0.6229649172414176	4.886792452830188	5.813984168865435
GSM7980874_ATC-3	ATC	full_spatial_detection_resid	Panel_detect	53	0.5718694183264867	0.11320754716981132	0.021108179419525065
GSM7980875_ATC-4	ATC	raw	Epithelial_score	83	0.4724320193917012	0.5702414428254208	0.4186594688079574
GSM7980875_ATC-4	ATC	raw	log1p_total_counts	83	0.4649672506979699	8.749106996009205	8.499285204781742
GSM7980875_ATC-4	ATC	raw	log1p_n_genes	83	0.49536189538429554	7.800589565050582	7.615046034665711
