	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-EL-A3H4-01A	0.0	0.14393858073906202	0.0	0.0	0.856061419260938	0.0	0.0	0.0
TCGA-EL-A3ZL-01A	0.0	0.2260552505271433	0.0	0.0	0.7739447494728567	0.0	0.0	0.0
TCGA-DJ-A3VE-01A	0.0	0.1766647716555029	0.0	0.0	0.823335228344497	0.0	0.0	0.0
TCGA-DJ-A1QL-01A	0.0	0.25005805105749196	0.24368117156917032	0.0	0.5062607773733377	0.0	0.0	0.0
TCGA-FE-A234-01A	0.0	0.12602261998843065	0.0	0.0	0.8739773800115693	0.0	0.0	0.0
TCGA-H2-A26U-01A	0.0	0.14756755190548618	0.0	0.0	0.7536302774073028	0.09880217068721105	0.0	0.0
TCGA-EM-A1CS-01A	0.0	0.1631606004766695	0.0	0.0	0.8368393995233305	0.0	0.0	0.0
TCGA-CE-A484-01A	0.0	0.2119327090122668	0.0	0.0	0.7880672909877332	0.0	0.0	0.0
TCGA-DJ-A3VJ-01A	0.0	0.20136316086793546	0.0	0.0	0.7986368391320645	0.0	0.0	0.0
TCGA-ET-A39M-01A	0.0	0.15665131887179803	0.0	0.0	0.7741215011175855	0.0692271800106164	0.0	0.0
TCGA-EL-A3MX-11A	0.0	0.18913012948179914	0.3320705166414247	0.0	0.47879935387677625	0.0	0.0	0.0
TCGA-BJ-A2P4-01A	0.0	0.2640187389411457	0.048997723106330694	0.0	0.6869835379525235	0.0	0.0	0.0
TCGA-ET-A2MY-01A	0.0	0.10526645795158453	0.0	0.0	0.8947335420484155	0.0	0.0	0.0
TCGA-EL-A3ZP-01A	0.0	0.18646444391129063	0.0	0.0	0.7951016403776852	0.018433915711024238	0.0	0.0
TCGA-E8-A418-01A	0.0	0.0816513392217201	0.0	0.0	0.9183486607782799	0.0	0.0	0.0
TCGA-DJ-A2Q4-01A	0.0	0.14019341490113027	0.0	0.0	0.8598065850988698	0.0	0.0	0.0
TCGA-EL-A3MW-01A	0.0	0.1573407062371081	0.0	0.0	0.842659293762892	0.0	0.0	0.0
TCGA-BJ-A0YZ-01A	0.0	0.2785898770938345	0.13385825754353764	0.0	0.5875518653626278	0.0	0.0	0.0
TCGA-E8-A2JQ-01A	0.0	0.151732625851531	0.0	0.0	0.7438688254287581	0.10439854871971087	0.0	0.0
TCGA-E8-A2JQ-11A	0.0	0.19457957254683494	0.15722924308685776	0.0	0.5247474289870578	0.12344375537924956	0.0	0.0
TCGA-FY-A3NM-01A	0.0	0.17805911779210368	0.3399887849235532	0.0	0.481952097284343	0.0	0.0	0.0
TCGA-EM-A4FN-01A	0.0	0.13656292556187427	0.0	0.0	0.8590461354688899	0.004390938969235817	0.0	0.0
TCGA-EL-A3H7-01A	0.0	0.17408555552824484	0.0	0.0	0.8084782381725676	0.017436206299187622	0.0	0.0
TCGA-EL-A3H7-11A	0.0	0.21928783774856947	0.2100901862214732	0.0	0.5436516181679055	0.02697035786205177	0.0	0.0
TCGA-BJ-A2NA-11A	0.0	0.22300638518093108	0.28993083181302076	0.0	0.4864855555621872	0.0005772274438609626	0.0	0.0
TCGA-DJ-A1QF-01A	0.0	0.17433253083749603	0.0	0.0	0.825667469162504	0.0	0.0	0.0
TCGA-BJ-A2NA-01A	0.0	0.16257359733252152	0.0	0.0	0.8374264026674785	0.0	0.0	0.0
TCGA-BJ-A3PR-01A	0.0	0.1812175055601755	0.0	0.0	0.6663019261453604	0.15248056829446405	0.0	0.0
TCGA-KS-A4I3-01A	0.0	0.16816970045271076	0.0	0.0	0.8318302995472893	0.0	0.0	0.0
TCGA-DJ-A2PY-01A	0.0	0.15913591910682287	0.0	0.0	0.8408640808931772	0.0	0.0	0.0
TCGA-EL-A3H8-01A	0.0	0.13233167184932815	0.0	0.0	0.8676683281506719	0.0	0.0	0.0
TCGA-EL-A3CO-01A	0.0	0.27281467527067066	0.0798460680495692	0.0	0.5668967867881685	0.08044246989159168	0.0	0.0
TCGA-EL-A4K2-01A	0.0	0.2010988751115113	0.18696135444427064	0.0	0.5879087035063366	0.024031066937881464	0.0	0.0
TCGA-FE-A23A-01A	0.0	0.11436890875439804	0.0	0.0	0.8333905042610525	0.052240586984549524	0.0	0.0
TCGA-EL-A4K1-01A	0.0	0.1876258400090146	0.0	0.0	0.8123741599909854	0.0	0.0	0.0
TCGA-DJ-A3VF-01A	0.0	0.20000430587476942	0.0	0.0	0.7617074846050523	0.03828820952017828	0.0	0.0
TCGA-CE-A482-01A	0.0	0.17113385598994188	0.0	0.0	0.8288661440100581	0.0	0.0	0.0
TCGA-EM-A3SU-01A	0.0	0.09372994013590553	0.0	0.0	0.8176112893579618	0.08865877050613259	0.0	0.0
TCGA-FE-A3PC-01A	0.0	0.15815033255685862	0.0	0.0	0.8418496674431414	0.0	0.0	0.0
TCGA-EM-A3FQ-01A	0.0	0.15966095703017016	0.0	0.0	0.764508760415985	0.07583028255384479	0.0	0.0
TCGA-EL-A3GO-01A	0.0	0.30758079871787053	0.15737571888692198	0.0	0.5350434823952075	0.0	0.0	0.0
TCGA-E8-A44K-01A	0.0	0.14627311760353207	0.0	0.0	0.8537268823964679	0.0	0.0	0.0
TCGA-EM-A3SU-06A	0.0	0.1616399353190264	0.0	0.0	0.7429933971624914	0.0953666675184822	0.0	0.0
TCGA-DJ-A3UZ-01A	0.0	0.20427561881356357	0.04476608031745758	0.0	0.7509583008689789	0.0	0.0	0.0
TCGA-BJ-A0ZE-01A	0.0	0.1380693022192535	0.13735320787406718	0.0	0.7245774899066793	0.0	0.0	0.0
TCGA-E8-A432-01A	0.0	0.25276419061173805	0.0	0.0	0.747235809388262	0.0	0.0	0.0
TCGA-BJ-A18Y-01A	0.0	0.19697438420370092	0.09040928308828698	0.0	0.7126163327080121	0.0	0.0	0.0
TCGA-DJ-A4UT-01A	0.0	0.24093966335096292	0.0	0.0	0.7289169254900859	0.03014341115895116	0.0	0.0
TCGA-DJ-A2Q3-01A	0.0	0.16706257323538717	0.0	0.0	0.8015247020122044	0.03141272475240848	0.0	0.0
TCGA-ET-A40R-01A	0.0	0.20397430286018922	0.0	0.0	0.7960256971398108	0.0	0.0	0.0
TCGA-EM-A2CR-01A	0.0	0.21010620993044207	0.0	0.0	0.7898937900695578	0.0	0.0	0.0
TCGA-J8-A4HY-01A	0.0	0.15255324758495006	0.0	0.0	0.84744675241505	0.0	0.0	0.0
TCGA-DJ-A3UP-01A	0.0	0.18831113665251142	0.0	0.0	0.8116888633474886	0.0	0.0	0.0
TCGA-EM-A3FR-01A	0.0	0.1580946037103956	0.29954504061167136	0.0	0.5423603556779331	0.0	0.0	0.0
TCGA-DJ-A4UQ-01A	0.0	0.18460502809384025	0.0	0.0	0.8153949719061597	0.0	0.0	0.0
TCGA-ET-A4KQ-01A	0.0	0.21372958171787565	0.06687059149553387	0.0	0.7193998267865904	0.0	0.0	0.0
TCGA-CE-A481-01A	0.0	0.2152520057810427	0.0	0.0	0.7847479942189574	0.0	0.0	0.0
TCGA-EM-A3O3-01A	0.0	0.0719919985426999	0.0	0.0	0.803528234788629	0.12447976666867114	0.0	0.0
TCGA-EM-A2CP-01A	0.0	0.2449040431566454	0.10974187422514604	0.0	0.5148371341527497	0.13051694846545875	0.0	0.0
TCGA-EL-A3GZ-11A	0.0	0.19375249929922372	0.3351625040722773	0.0	0.471084996628499	0.0	0.0	0.0
TCGA-EL-A3H3-01A	0.0	0.16166256909745488	0.0	0.0	0.745107252487656	0.0932301784148892	0.0	0.0
TCGA-EL-A3CS-01A	0.0	0.1836246725773911	0.0	0.0	0.8163753274226089	0.0	0.0	0.0
TCGA-BJ-A0Z3-01A	0.0	0.19135274121250223	0.0	0.0	0.8016274137670781	0.007019845020419587	0.0	0.0
TCGA-DJ-A2PT-01A	0.0	0.13688073642213805	0.0	0.0	0.7667139517078865	0.09640531186997552	0.0	0.0
TCGA-ET-A39I-01A	0.0	0.16325328595799332	0.06437022661866511	0.0	0.7723764874233415	0.0	0.0	0.0
TCGA-FK-A3SD-01A	0.0	0.18920741046280942	0.45425433300066465	0.0	0.3565382565365258	0.0	0.0	0.0
TCGA-DJ-A13W-01A	0.0	0.297137125533577	0.24940984591491927	0.0	0.45345302855150377	0.0	0.0	0.0
TCGA-DJ-A13R-01A	0.0	0.15756612901534064	0.22836609885993647	0.0	0.47379820717808263	0.14026956494664025	0.0	0.0
TCGA-DJ-A1QI-01A	0.0	0.13135793195921028	0.0	0.0	0.8686420680407898	0.0	0.0	0.0
TCGA-EL-A3ZK-01A	0.0	0.14761209657519062	0.0	0.0	0.8263690700822786	0.026018833342530773	0.0	0.0
TCGA-ET-A3DW-11A	0.0	0.14128275150102274	0.3056418851308441	0.0	0.5530753633681331	0.0	0.0	0.0
TCGA-EL-A4JZ-01A	0.0	0.21515626633566762	0.0	0.0	0.7463777779444115	0.03846595571992092	0.0	0.0
TCGA-ET-A2N4-01A	0.0	0.1848827881410587	0.0	0.0	0.8151172118589413	0.0	0.0	0.0
TCGA-ET-A3DS-01A	0.0	0.19319301958117283	0.36303002075423724	0.0	0.44377695966458985	0.0	0.0	0.0
TCGA-EL-A3D4-01A	0.0	0.24848465996160912	0.0	0.0	0.7515153400383909	0.0	0.0	0.0
TCGA-DJ-A2PZ-01A	0.0	0.15326274531568432	0.0	0.0	0.8467372546843157	0.0	0.0	0.0
TCGA-FY-A3RA-01A	0.0	0.10957580481230894	0.0	0.0	0.890424195187691	0.0	0.0	0.0
TCGA-EM-A4FV-01A	0.0	0.20403137649719272	0.0	0.0	0.7937764210267968	0.002192202476010471	0.0	0.0
TCGA-EM-A3AN-01A	0.0	0.14839755066585694	0.0	0.0	0.8516024493341431	0.0	0.0	0.0
TCGA-DJ-A3UN-01A	0.0	0.16561643248489052	0.0	0.0	0.8343835675151096	0.0	0.0	0.0
TCGA-J8-A42S-01A	0.0	0.16913185143538192	0.0	0.0	0.8308681485646181	0.0	0.0	0.0
TCGA-EL-A4JX-01A	0.0	0.09943685669523714	0.0	0.0	0.7654201708038226	0.13514297250094015	0.0	0.0
TCGA-DE-A0Y2-01A	0.0	0.13518353009255865	0.0	0.0	0.8648164699074413	0.0	0.0	0.0
TCGA-EL-A4JV-01A	0.0	0.20399253368612255	0.10754307668827662	0.0	0.6884643896256009	0.0	0.0	0.0
TCGA-KS-A4I1-01A	0.0	0.09356986704161246	0.0	0.0	0.9064301329583876	0.0	0.0	0.0
TCGA-CE-A27D-01A	0.0	0.21785672147277754	0.0	0.0	0.7349776108196938	0.04716566770752867	0.0	0.0
TCGA-BJ-A0Z0-01A	0.0	0.14320369644902442	0.20096764838701325	0.0	0.6558286551639624	0.0	0.0	0.0
TCGA-EL-A3CU-01A	0.0	0.17113554158191172	0.0	0.0	0.8057919281926837	0.023072530225404512	0.0	0.0
TCGA-EM-A1CV-11A	0.0	0.12624883229943856	0.3836337904492583	0.0	0.4901173772513032	0.0	0.0	0.0
TCGA-EL-A3MY-11A	0.0	0.19788130488996158	0.28586706801169154	0.0	0.5162516270983469	0.0	0.0	0.0
TCGA-EM-A2CK-01A	0.0	0.19654575955676654	0.11811510667227126	0.0	0.6853391337709621	0.0	0.0	0.0
TCGA-FK-A4UB-01A	0.0	0.17602921393358384	0.0	0.0	0.8239707860664162	0.0	0.0	0.0
TCGA-ET-A2N5-01A	0.0	0.17682330403240243	0.11989076649339794	0.0	0.7032859294741995	0.0	0.0	0.0
TCGA-ET-A2N5-11B	0.0	0.15016663500237126	0.4166343273326203	0.0	0.4331990376650085	0.0	0.0	0.0
TCGA-EM-A2P0-01A	0.0	0.1621812172972675	0.0	0.0	0.8378187827027325	0.0	0.0	0.0
TCGA-H2-A421-01A	0.0	0.16485714697843773	0.0	0.0	0.803758362215059	0.03138449080650322	0.0	0.0
TCGA-CE-A483-01A	0.0	0.1314079501604597	0.0	0.0	0.8685920498395403	0.0	0.0	0.0
TCGA-FY-A76V-01A	0.0	0.23024076372591193	0.0	0.0	0.769759236274088	0.0	0.0	0.0
TCGA-EL-A3GX-01A	0.0	0.07672019569372639	0.0	0.0	0.8643905857561673	0.058889218550106294	0.0	0.0
TCGA-DO-A2HM-01B	0.0	0.16313957547004937	0.0	0.0	0.6827871420073368	0.1540732825226138	0.0	0.0
TCGA-IM-A3U2-01A	0.0	0.13059306797198564	0.0	0.0	0.8694069320280143	0.0	0.0	0.0
TCGA-EL-A3T0-11A	0.0	0.2535086679817995	0.2658789729318761	0.0	0.4806123590863243	0.0	0.0	0.0
TCGA-EL-A3T0-01A	0.0	0.2783123551022812	0.0	0.0	0.7216876448977189	0.0	0.0	0.0
TCGA-E3-A3E1-01A	0.0	0.1349280994746508	0.0	0.0	0.8650719005253492	0.0	0.0	0.0
TCGA-ET-A3BX-01A	0.0	0.09903789021937204	0.0	0.0	0.900962109780628	0.0	0.0	0.0
TCGA-BJ-A0ZJ-01A	0.0	0.20386047645390726	0.0	0.0	0.770045893747826	0.02609362979826688	0.0	0.0
TCGA-EL-A3T9-01A	0.0	0.19252661044681946	0.0	0.0	0.7479378259968892	0.05953556355629137	0.0	0.0
TCGA-EM-A1YD-01A	0.0	0.28650740796747204	0.2697390812405843	0.0	0.44375351079194364	0.0	0.0	0.0
TCGA-EL-A3T6-11A	0.0	0.2120191830882786	0.2630114468982934	0.0	0.5011686700751941	0.023800699938233905	0.0	0.0
TCGA-ET-A3BP-01A	0.0	0.2012819152637009	0.0	0.0	0.7987180847362991	0.0	0.0	0.0
TCGA-EL-A3H1-01A	0.0	0.2006950642427239	0.24464207136511204	0.0	0.5546628643921641	0.0	0.0	0.0
TCGA-DJ-A3VK-01A	0.0	0.21774020363017949	0.0	0.0	0.7822597963698205	0.0	0.0	0.0
TCGA-EM-A4FR-01A	0.0	0.17972559100712254	0.0	0.0	0.8202744089928774	0.0	0.0	0.0
TCGA-EM-A22M-01A	0.0	0.14756634357707812	0.0	0.0	0.7595079116010641	0.09292574482185774	0.0	0.0
TCGA-EL-A3T8-11A	0.0	0.17131017472544635	0.3110569742911657	0.0	0.517632850983388	0.0	0.0	0.0
TCGA-EL-A3ZR-01A	0.0	0.16046366150304428	0.061096726480444966	0.0	0.7784396120165108	0.0	0.0	0.0
TCGA-DJ-A4UW-01A	0.0	0.23592148869078963	0.0	0.0	0.7640785113092103	0.0	0.0	0.0
TCGA-DJ-A13V-01A	0.0	0.15156982506590772	0.0	0.0	0.8484301749340922	0.0	0.0	0.0
TCGA-E8-A417-01A	0.0	0.1199594827158284	0.0	0.0	0.8719221239495584	0.008118393334613234	0.0	0.0
TCGA-EM-A2P1-06A	0.0	0.1327445871460797	0.0	0.0	0.7764865061515798	0.09076890670234064	0.0	0.0
TCGA-DJ-A1QQ-01A	0.0	0.169254554719913	0.0	0.0	0.8307454452800871	0.0	0.0	0.0
TCGA-ET-A39R-01A	0.0	0.17212508252557399	0.0	0.0	0.7741345667338627	0.05374035074056334	0.0	0.0
TCGA-ET-A3DR-01A	0.0	0.1758205120711829	0.0	0.0	0.8241794879288171	0.0	0.0	0.0
TCGA-ET-A2N3-01B	0.0	0.19389575539514348	0.3358542383654781	0.0	0.4702500062393784	0.0	0.0	0.0
TCGA-CE-A485-01A	0.0	0.2525020053673357	0.0	0.0	0.7474979946326643	0.0	0.0	0.0
TCGA-ET-A3DT-01A	0.0	0.15608552505156137	0.0	0.0	0.7462804797327149	0.09763399521572359	0.0	0.0
TCGA-CE-A13K-01A	0.0	0.20944935023844258	0.0	0.0	0.7905506497615574	0.0	0.0	0.0
TCGA-DJ-A3V8-01A	0.0	0.13270212498179348	0.0	0.0	0.8672978750182065	0.0	0.0	0.0
TCGA-BJ-A290-01A	0.0	0.17351456746609784	0.0	0.0	0.8264854325339022	0.0	0.0	0.0
TCGA-ET-A3BO-01A	0.0	0.16187431705275632	0.0	0.0	0.8192504822972455	0.01887520064999819	0.0	0.0
TCGA-EL-A3N3-01A	0.0	0.14897849788407677	0.0	0.0	0.8082987867753948	0.042722715340528496	0.0	0.0
TCGA-EL-A3N3-11A	0.0	0.1969951641259322	0.2566973142894854	0.0	0.4999915504347818	0.0463159711498006	0.0	0.0
TCGA-DJ-A1QH-01A	0.0	0.11176617401476162	0.0	0.0	0.8882338259852385	0.0	0.0	0.0
TCGA-J8-A3O2-06A	0.0	0.08527822495486564	0.0	0.0	0.9147217750451343	0.0	0.0	0.0
TCGA-DJ-A2Q9-01A	0.0	0.23148392623734473	0.0	0.0	0.6229144730613414	0.14560160070131392	0.0	0.0
TCGA-BJ-A190-01A	0.0	0.20137044936583307	0.36617099299622535	0.0	0.4324585576379416	0.0	0.0	0.0
TCGA-DE-A3KN-01A	0.0	0.2085380030253539	0.0	0.0	0.7914619969746461	0.0	0.0	0.0
TCGA-EM-A3AL-01A	0.0	0.27257231219907435	0.25340670240225105	0.0	0.4740209853986747	0.0	0.0	0.0
TCGA-ET-A25R-01A	0.0	0.13156832802961618	0.0	0.0	0.8684316719703838	0.0	0.0	0.0
TCGA-EM-A1YC-01A	0.0	0.18468167587030024	0.3049689551651165	0.0	0.5103493689645832	0.0	0.0	0.0
TCGA-ET-A3DO-01A	0.0	0.13470196601803217	0.0	0.0	0.7889287294713706	0.07636930451059723	0.0	0.0
TCGA-EM-A3SZ-01A	0.0	0.10560645505815876	0.0	0.0	0.882459577947929	0.01193396699391233	0.0	0.0
TCGA-BJ-A18Z-01A	0.0	0.15345864868878228	0.0	0.0	0.8465413513112178	0.0	0.0	0.0
TCGA-EM-A4FK-01A	0.0	0.21330111321340384	0.1582756952151871	0.0	0.6284231915714091	0.0	0.0	0.0
TCGA-EM-A3FK-01A	0.0	0.12676013624219434	0.0	0.0	0.8732398637578056	0.0	0.0	0.0
TCGA-EM-A3SX-01A	0.0	0.22835071571311705	0.0	0.0	0.771649284286883	0.0	0.0	0.0
TCGA-EL-A3ZH-11A	0.0	0.12061363153947004	0.41204845742504215	0.0	0.4673379110354878	0.0	0.0	0.0
TCGA-BJ-A0Z5-01A	0.0	0.13258306629788538	0.0	0.0	0.8674169337021146	0.0	0.0	0.0
TCGA-EM-A4FM-01A	0.0	0.14848530358269077	0.0	0.0	0.8515146964173093	0.0	0.0	0.0
TCGA-EL-A3GY-01A	0.0	0.1511450849074367	0.0	0.0	0.8475762261879146	0.0012786889046488067	0.0	0.0
TCGA-DO-A1JZ-01A	0.0	0.13782009478979404	0.0	0.0	0.862179905210206	0.0	0.0	0.0
TCGA-EM-A3AO-01A	0.0	0.2145868703912755	0.0	0.0	0.7854131296087244	0.0	0.0	0.0
TCGA-ET-A39J-01A	0.0	0.21845909671914365	0.0	0.0	0.7815409032808563	0.0	0.0	0.0
TCGA-E8-A437-01A	0.0	0.17439664633931284	0.0	0.0	0.825603353660687	0.0	0.0	0.0
TCGA-EM-A2OZ-01A	0.0	0.16192643949371657	0.0	0.0	0.8380735605062833	0.0	0.0	0.0
TCGA-EM-A1CW-01A	0.0	0.21356234791796952	0.24628105900513528	0.0	0.5401565930768952	0.0	0.0	0.0
TCGA-BJ-A2N9-11A	0.0	0.16374033028675536	0.2690492310891589	0.0	0.4541686352985417	0.11304180332554396	0.0	0.0
TCGA-DJ-A3VM-01A	0.0	0.20991678393580898	0.0	0.0	0.790083216064191	0.0	0.0	0.0
TCGA-EM-A2CL-01A	0.0	0.20797859021596996	0.29734526887682755	0.0	0.4946761409072025	0.0	0.0	0.0
TCGA-ET-A40T-01A	0.0	0.19618677805608264	0.0	0.0	0.8038132219439174	0.0	0.0	0.0
TCGA-ET-A25K-01A	0.0	0.21157555606954628	0.0	0.0	0.7884244439304537	0.0	0.0	0.0
TCGA-FE-A236-01A	0.0	0.17904817082421157	0.0	0.0	0.8209518291757885	0.0	0.0	0.0
TCGA-EL-A3ZQ-01A	0.0	0.12053797137069183	0.0	0.0	0.8766709758793793	0.0027910527499289523	0.0	0.0
TCGA-EL-A3ZQ-11A	0.0	0.2011016716506231	0.27920876304053227	0.0	0.5196895653088447	0.0	0.0	0.0
TCGA-EL-A3CP-01A	0.0	0.1524831888336411	0.0	0.0	0.847516811166359	0.0	0.0	0.0
TCGA-DJ-A1QM-01A	0.0	0.19907566512878666	0.067236876937323	0.0	0.7336874579338905	0.0	0.0	0.0
