tcga_sample_id	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-DJ-A2Q6-01A	0.04853472710159948	0.1483569217387119	0.050213777583728775	0.12664775668189746	0.2949499132691969	0.23469457755363438	0.03558909736519298	0.06101322870603811
TCGA-FK-A3SE-01A	0.051090674121705516	0.09777680535108765	0.08215163688147573	0.07547243125492589	0.29790640683574654	0.20899449887299643	0.02127415029342175	0.16533339638864042
TCGA-DJ-A2QA-01A	0.03940877962325105	0.12460990165356908	0.1048391107461116	0.09569835241986148	0.30810065383190666	0.1961896290530315	0.015716791804395915	0.11543678086787268
TCGA-FY-A2QD-01A	0.04030960809374525	0.11563574382657452	0.13427692302751773	0.05631251399523743	0.2505546721467624	0.20031177336168335	0.0391475837991855	0.1634511817492938
TCGA-EL-A3GR-01A	0.048856899050602615	0.17454191854943332	0.062437552576706634	0.1038769202676149	0.31412524431337696	0.22898462591005841	0.014128434445169319	0.05304840488703785
TCGA-EL-A3T7-01A	0.04279876593334808	0.11350199267869909	0.03644798325885056	0.04984545021699502	0.3425832222875118	0.22678981868404194	0.029819155135292427	0.15821361180526095
TCGA-EL-A3T7-11A	0.047674840709084426	0.11133077271341853	0.12634438776864831	0.08406394297456408	0.2612303672126021	0.21113143871456336	0.03510501597182728	0.12311923393529188
TCGA-FE-A230-01A	0.04767660167375197	0.11557613504548876	0.06990630273019788	0.07224122646319549	0.3140587276894391	0.2276601918774597	0.015999521590523882	0.13688129292994317
TCGA-EM-A3FO-01A	0.04350825500612673	0.08146620384587444	0.04688542426532269	0.054207769240725096	0.3333147126730536	0.23023773848441997	0.05764133304056136	0.15273856344391595
TCGA-DJ-A3VB-01A	0.02061440030847395	0.11391948925858594	0.04794156376744239	0.05706669130167955	0.33867124228890627	0.2705311999340598	0.07020722922789158	0.08104818391296059
TCGA-BJ-A28X-11A	0.10616084090236898	0.12196982078398651	0.18374708176348573	0.09699586178174835	0.20772557665552138	0.23133035429810017	0.04712345245272453	0.00494701136206442
TCGA-BJ-A28X-01A	0.08860110441965019	0.11399824466749191	0.05485065724698836	0.08164829331427541	0.315933018220966	0.23025443734966322	0.009181813500893263	0.10553243128007161
TCGA-DJ-A2QB-01A	0.02997894506951031	0.15906229212687154	0.11329303163583984	0.07200989611049072	0.2560064517933306	0.21684073576226326	0.023347570288460726	0.129461077213233
TCGA-DO-A1K0-01A	0.044382920350886604	0.12576535138435918	0.05621091542346512	0.0627454198673423	0.3294349521340016	0.22637001816132052	0.010420116446717528	0.144670306231907
TCGA-EL-A4KD-01A	0.07631876304732665	0.10576108049440022	0.07893399495872958	0.0601461559557956	0.2935034648649956	0.18693271146448714	0.030608674089311807	0.16779515512495355
TCGA-BJ-A192-01A	0.042687804205752675	0.10037765952760162	0.07315663289463924	0.06765705136268087	0.28576698197061096	0.23286314731580324	0.013339026637587422	0.1841516960853241
TCGA-L6-A4EU-01A	0.0647976035536607	0.09632312125729493	0.05304413422867098	0.08343095735704731	0.2775710947666011	0.22565623846100766	0.037295902654398805	0.1618809477213185
TCGA-DJ-A3V0-01A	0.0368730778950739	0.13688865341385564	0.04506362376114461	0.11745421189551082	0.2976775110164852	0.2546518538701003	0.028672004029016363	0.08271906411881319
TCGA-EM-A2P2-01A	0.08477836009659923	0.10301843383184703	0.058222236772574605	0.03775285054637101	0.2922765970207032	0.2186536824212422	0.017360386097297967	0.18793745321336472
TCGA-BJ-A45G-01A	0.04769975397958768	0.12330547351367137	0.1009353453049564	0.06868035441375579	0.265083796237179	0.2447704193906821	0.039153669229095016	0.11037118793107269
TCGA-FY-A3R7-01A	0.09635809004897547	0.12769054497975482	0.09144647437960594	0.06982381573242873	0.30817697051481363	0.18733872929510448	0.03492647704107667	0.08423889800824025
TCGA-DJ-A3VG-01A	0.055825251755785565	0.12361154185609889	0.09418390708677223	0.09172016747588418	0.2733633627927071	0.20190300755264207	0.03760029826282886	0.12179246321728106
TCGA-ET-A25O-01A	0.06776733434934212	0.11285120451193782	0.062158525446625625	0.04068644804782847	0.32648160567727474	0.20108749988176863	0.022592442058978104	0.16637494002624456
TCGA-DJ-A3UR-01A	0.05576270253432302	0.14135899228371884	0.09872346715277779	0.054026540697182865	0.3099400344557764	0.2130856755520735	0.03868610105336091	0.08841648627078669
TCGA-E8-A415-01A	0.03853630091032014	0.15372594562675812	0.12154148952461795	0.0604230977079328	0.2841394703181298	0.2536965772243424	0.026419642703760154	0.06151747598413858
TCGA-DJ-A4UR-01A	0.0271718824026718	0.14286444718420543	0.11144405690242036	0.05853552452850674	0.2901155852330043	0.2143707476026479	0.06558915710667668	0.08990859903986681
TCGA-DJ-A13L-01A	0.05873230332263109	0.11715009816253907	0.06926018880116015	0.10743797251697194	0.29437350588158095	0.23621015437859488	0.044898056852298876	0.07193772008422303
TCGA-BJ-A45I-01A	0.07730928093034803	0.12469835637709838	0.039924629111137214	0.11176153719136094	0.3000933607103317	0.2207359136604894	0.06609431063145581	0.05938261138777858
TCGA-ET-A40S-01A	0.05909852057188336	0.13462302975042917	0.07176432901006259	0.07704824399635053	0.2847562821132009	0.2585968306799447	0.03639215050771652	0.07772061337041218
TCGA-EL-A3CZ-01A	0.02668819103275408	0.143532478039727	0.10270124312821569	0.06980542006456958	0.2584028151302722	0.206468447763871	0.027698134823063693	0.16470327001752685
TCGA-EM-A2P3-01A	0.051566580953026284	0.10098447081716291	0.05034340092623446	0.11689921353334576	0.3048639325601342	0.244261568690655	0.011698432685659935	0.11938239983378145
TCGA-BJ-A2N7-11A	0.05028730937553895	0.0820146249283987	0.1150160598942067	0.07529269169150908	0.25137128629893085	0.2097649242048946	0.04710063816298175	0.16915246544353948
TCGA-BJ-A2N7-01A	0.051929096919086246	0.12450727618517758	0.08370096242197239	0.0586134438045123	0.28231604183309467	0.21904917425858253	0.01748805498213804	0.16239594959543632
TCGA-EL-A3GW-01A	0.04468469794711912	0.10412515792362649	0.06647859818627448	0.09204014697567023	0.31634374289663203	0.2070795788751824	0.03527962398719336	0.13396845320830192
TCGA-DJ-A13P-01A	0.05957935266504773	0.14933225433093436	0.06317178149849423	0.07006050702704096	0.31046100250961	0.20332959781072937	0.03184463617620509	0.11222086798193821
TCGA-ET-A39O-01A	0.06830260879052441	0.11090737565101809	0.06366181783227239	0.0827105031011394	0.32152370835710414	0.2298697448752902	0.0527506727005285	0.07027356869212291
TCGA-IM-A3ED-01A	0.043405265374707055	0.12700531554657077	0.057755941548374136	0.1501613768879337	0.29445258895393517	0.2314998546251112	0.009484381626048968	0.08623527543731903
TCGA-ET-A39L-01A	0.05717611968629205	0.14413721245933342	0.07449494172793937	0.05758751318616501	0.2838573125112846	0.21080401778310676	0.03260352485385271	0.1393393577920262
TCGA-FY-A3YR-01A	0.05073892465006146	0.1166450244874109	0.05880220342957735	0.06631081553897233	0.2968769227747303	0.22265519469205008	0.0493150871032769	0.13865582732392046
TCGA-KS-A4IB-01A	0.049232234121957597	0.11959237094465014	0.04295212745495107	0.039118225666571686	0.3102235177880331	0.24719321907596287	0.04220520655542685	0.14948309839244672
TCGA-EM-A3ST-11A	0.008823224713881845	0.15950125219755026	0.1617745214852331	0.10125436148581926	0.2662760451322737	0.18062783831239762	0.015847673603782433	0.10589508306906172
