sample_id	SLC5A5	TPO	TG	TSHR	PAX8	NKX2-1	FOXE1	DIO1	cohort	group
TCGA-CE-A484-01A	-0.7621577603172807	-0.31358127450201806	1.1426641058741478	0.9899486375356891	0.5039766567097158	1.3073748741704871	-2.1022033507959437	-0.2574376985741512	TCGA-THCA	TCGA_DM1
TCGA-DJ-A3VJ-01A	-0.1600472765340527	-0.20669343390762263	-0.6864823039385093	-0.2926556194027824	0.11344544692426137	0.2038509274852633	-0.06827943540457113	0.69102538578138	TCGA-THCA	TCGA_DM2
TCGA-ET-A39M-01A	-0.41160605838780495	-0.2276670268981369	0.2691735579377186	0.5183263019512369	0.46332559177383487	0.7026017293014152	-0.6969617086165677	-0.15672424187430575	TCGA-THCA	TCGA_DM2
TCGA-BJ-A2P4-01A	-1.5676235987445883	1.1796736641605128	1.164244325380187	-0.8255917094795469	-0.6672988409854018	-0.07087302330841024	-1.9221268939087819	0.7859273366672309	TCGA-THCA	TCGA_DM1
TCGA-ET-A2MY-01A	-0.1659740097889324	-0.30751436039384555	1.1902411448706758	0.8803059888012956	0.2536454484349434	0.7280760990665186	0.7043721244660378	-1.446060959923165	TCGA-THCA	TCGA_DM2
TCGA-EL-A3ZP-01A	-0.0048482573322969355	0.36215819565479745	-0.3819881901334312	-0.16537695541098102	-0.008151280734248426	0.1738389204780406	-0.5019020310704595	0.0205259258669606	TCGA-THCA	TCGA_DM2
TCGA-E8-A418-01A	-0.15687161616202386	0.07603028867717217	-0.22326697407105417	0.20512443242835013	0.49980752034799864	0.970989076977814	1.1958514305974748	-1.2572400708683904	TCGA-THCA	TCGA_DM2
TCGA-DJ-A2Q4-01A	-0.15977735544471594	-0.34069568326152677	-0.3336119847221809	0.051345185495665774	0.5656905682006292	0.2167448221405627	0.7056401350606325	-0.045438611540415286	TCGA-THCA	TCGA_DM2
TCGA-EL-A3MW-01A	-0.185850021220655	-1.6493544819982229	1.0719125668039637	1.682255084586279	1.2383981765887528	1.1867346899010156	0.7075989411566316	-1.0022591300766126	TCGA-THCA	TCGA_DM2
TCGA-BJ-A0YZ-01A	-1.3619237326687088	0.5437268573016655	0.40241009420898455	-1.6232532878694663	-1.569675471148954	-0.5349345562867576	0.7512159301579387	1.5463648021696086	TCGA-THCA	TCGA_DM1
TCGA-E8-A2JQ-01A	0.31216202081633143	0.012878107904742798	-1.2067249432447749	0.5440451036467866	0.9467527714825528	0.5853107642015195	0.830376040830765	-0.9557574821407225	TCGA-THCA	TCGA_DM2
TCGA-FY-A3NM-01A	0.17045995765348046	1.6358221710528	-0.22078768307742117	-1.7883620758816767	-1.9145821528274474	-2.0499994545902074	-1.2849775478324272	1.6713532654550023	TCGA-THCA	TCGA_DM1
TCGA-EM-A4FN-01A	0.04466923581278017	-0.7466499724946194	0.444489958408899	0.47508613127344845	1.0105686162974001	1.127639436540929	0.35035189190278704	-0.9223435114986364	TCGA-THCA	TCGA_DM2
TCGA-EL-A3H7-01A	0.4886003746030376	-1.1476755301624662	-0.9965835088691611	1.000887612385741	1.0878697454886639	1.0337157200501073	1.4406628459561088	-0.7709983768552678	TCGA-THCA	TCGA_DM2
TCGA-DJ-A1QF-01A	-0.0645938321625265	-1.4139906606863446	2.1185127793270144	1.4911050405063164	0.9569351866738075	0.320641916679022	1.3727184496430522	-1.454188332348945	TCGA-THCA	TCGA_DM2
TCGA-BJ-A2NA-01A	-0.26886448095213356	-0.3436107411480727	0.2544202032415571	-0.05304589887197571	0.40460824138510454	-0.13038787946724292	0.6196125432534333	0.08626841490674822	TCGA-THCA	TCGA_DM2
TCGA-BJ-A3PR-01A	2.2915094203123	0.4430284041080071	-1.4675480886218484	-1.2843241955418043	-1.1460522220070093	-0.9689355651583421	-0.5102029092356786	0.5869519146708595	TCGA-THCA	TCGA_DM2
