tcga_sample_id	B cell	Endothelial cell	Epithelial cell	Fibroblast	Malignant cell	Myeloid cell	NK cell	T cell
TCGA-DJ-A4UT-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DJ-A2Q3-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A40R-01A	0.0	0.435626653408216	0.564373346591784	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A2CR-01A	0.0	0.4709339486634948	0.49855914267280277	0.03050690866370239	0.0	0.0	0.0	0.0
TCGA-J8-A4HY-01A	0.0	0.41383523964535623	0.5861647603546438	0.0	0.0	0.0	0.0	0.0
TCGA-DJ-A3UP-01A	0.0	0.5126540728077693	0.48734592719223063	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3FR-01A	0.0	0.2742842151259049	0.7062176711940777	0.01949811368001741	0.0	0.0	0.0	0.0
TCGA-DJ-A4UQ-01A	0.0	0.40323087966027865	0.5967691203397213	0.0	0.0	0.0	0.0	0.0
TCGA-ET-A4KQ-01A	0.0	0.37403145698689483	0.539494746855232	0.08647379615787323	0.0	0.0	0.0	0.0
TCGA-CE-A481-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A3O3-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EM-A2CP-01A	0.0	0.3640228070465526	0.6359771929534473	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3GZ-11A	0.0	0.2191355860301765	0.6476547963903111	0.13320961757951238	0.0	0.0	0.0	0.0
TCGA-EL-A3H3-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3CS-01A	0.0	0.5325353798301171	0.2612978380359518	0.2061667821339311	0.0	0.0	0.0	0.0
TCGA-BJ-A0Z3-01A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DJ-A2PT-01A	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-ET-A39I-01A	0.0	0.42367280665747264	0.5763271933425274	0.0	0.0	0.0	0.0	0.0
TCGA-FK-A3SD-01A	0.0	0.26819996748344993	0.6235078306986815	0.1082922018178687	0.0	0.0	0.0	0.0
TCGA-DJ-A13W-01A	0.0	0.38164310094475645	0.5626517805974706	0.055705118457773026	0.0	0.0	0.0	0.0
TCGA-DJ-A13R-01A	0.0	0.1517220784584506	0.8482779215415494	0.0	0.0	0.0	0.0	0.0
TCGA-DJ-A1QI-01A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-EL-A3ZK-01A	0.0	0.4191927171074219	0.5808072828925781	0.0	0.0	0.0	0.0	0.0
