fusion_class	DIO1	FOXE1	NKX2-1	PAX8	SLC5A5	TG	TPO	TSHR	mean_8g_beta
ALK_fusion	-0.08365458682837355	0.13023957789522667	-0.261114574439957	-0.0953273700260083	-0.02911659469741217	0.16941530885706013	0.11924283861489658	0.19531383424630394	0.048125247629406474
BRAF_fusion	-0.13857758458143313	-0.177392909246517	-0.11318371145559539	-0.08130852006913929	-0.6910667155630881	0.4861898185177545	-0.30562231220919445	-0.18104316900733652	-0.24748768791351072
NTRK_fusion	0.25589539885896145	-0.1421497856211514	-0.09515180522588629	-0.06718539528018098	-0.28664785292219686	-0.3558162994027052	-0.009848601943263452	0.1417598638899774	-0.0791477683176237
RET_fusion	0.2024124481385047	0.15953377957305978	-0.031184248695991356	0.27494603086713576	0.1642371379081393	0.02759399786153407	0.19311680542518853	0.21167915380063027	0.2870760653944507
