sample_id	stage	iteration	rho_random_raw	p_random_raw	n_raw	rho_random_full_resid	p_random_full_resid	n_full	observed_raw_rho	observed_full_resid_rho
GSM7980864_PTC-1	PTC	32	0.1591072207718966	7.481138348950622e-08	1131	0.018658406714685025	0.5307580048258677	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	33	0.16897756762148894	1.0800565875348186e-08	1131	0.04543165470907923	0.12676570626361613	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	34	0.12322893768962763	3.2458234666642604e-05	1131	-0.002666852907366348	0.9286144901174976	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	35	0.15080069342460797	3.4867834095623893e-07	1131	-0.055469301264764015	0.06220597802187826	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	36	0.1640414973733417	2.8846518143288152e-08	1131	-0.02239796292046098	0.45174282250034725	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	37	0.12800399639948043	1.5756949419529133e-05	1131	-0.006257239602613884	0.8335096424864203	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	38	0.1140302308531987	0.00012145178782574687	1131	0.0035850532880372502	0.9041396441865432	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	39	0.167711963046589	1.3933056355452088e-08	1131	0.031265702135594126	0.29345592461382725	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	40	0.11992585014890014	5.2706780158084734e-05	1131	-0.007752352069905291	0.7945321943222854	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	41	0.19235310725495183	6.902908073186055e-11	1131	0.04180606586733021	0.16001772766925784	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	42	0.12408296461840855	2.8577016537204e-05	1131	-0.01283425968450947	0.6663512792001567	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	43	0.21300194743830347	4.5323537592744496e-13	1131	0.05969784713658657	0.04472523967020702	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	44	0.1784825863213271	1.4997677508645543e-09	1131	0.023774031748122506	0.42443095559497473	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	45	0.14769487256260283	6.071752431906032e-07	1131	0.005476388973101794	0.8540365449345474	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	46	0.12286922628452136	3.423836331752713e-05	1131	-0.006896842034017184	0.8167792309618905	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	47	0.13017575960092745	1.1246060059717923e-05	1131	0.018742662936212368	0.5289036406516483	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	48	0.13947341880376432	2.4968947936604695e-06	1131	-0.00789016631687091	0.7909634632277817	1131	0.012272399959190577	-0.13718512057357268
GSM7980864_PTC-1	PTC	49	0.14180751497259436	1.6847074629504056e-06	1131	0.05245411797513338	0.07784765870557026	1131	0.012272399959190577	-0.13718512057357268
GSM7980865_PTC-2	PTC	0	0.05908962610876068	0.003280410234641311	2474	-0.0001545635317517972	0.9938691154938849	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	1	0.08718964747033937	1.4065616362786273e-05	2474	-0.025512315645357997	0.20460859986260735	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	2	0.061359627545829735	0.002263237068281383	2474	-0.007597846754997826	0.705634002435337	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	3	0.0899194348983983	7.487156110974238e-06	2474	0.01227794860270545	0.5415894525220684	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	4	0.09935383003483586	7.362479459995231e-07	2474	0.006489590083868272	0.7469769328960439	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	5	0.09808780138834218	1.0179002847954048e-06	2474	0.013323414000031083	0.5077199985952374	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	6	0.0726981732766243	0.00029583574616445676	2474	0.009496555499227526	0.6368381764870573	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	7	0.1182174934201511	3.6843051901678196e-09	2474	0.007405577156441872	0.7127485133678616	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	8	0.1189222915272317	2.9710453061585203e-09	2474	0.028867418198610596	0.1511676623842798	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	9	0.14264702030424528	1.0179361800341576e-12	2474	0.03988464584856793	0.047298008364623764	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	10	0.06158526387177398	0.0021798299777758797	2474	0.005927613136253844	0.7682314391112913	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	11	0.09479773925924143	2.3189702482952844e-06	2474	0.012076238322066753	0.5482515344830965	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	12	0.09026248825883558	6.907900448149027e-06	2474	0.025174265844175075	0.21067320950428872	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	13	0.06163611576938444	0.0021614255652252982	2474	-0.009112125662824707	0.6505406102991523	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	14	0.12052590417497555	1.812456489170063e-09	2474	-0.006215615356117745	0.7573160288439789	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	15	0.07878784359206938	8.74631112887246e-05	2474	-0.01671671751691993	0.40590808263380246	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	16	0.09130795227537586	5.395146042850199e-06	2474	0.005714184617895217	0.7763503439352438	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	17	0.11510377622508032	9.390718607823498e-09	2474	0.006817198314739585	0.7346734729551645	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	18	0.0929000911007516	3.6838756127980952e-06	2474	0.006571213588765478	0.7439053556637443	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	19	0.15377299724928867	1.4658326963700946e-14	2474	0.04193725126196463	0.036997305358034416	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	20	0.12809576661411776	1.610364247206649e-10	2474	0.007516912698049247	0.7086256970488921	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	21	0.10785046982870099	7.557375630881647e-08	2474	-0.007243134502587524	0.7187789023054492	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	22	0.10448112656411737	1.9042035747289127e-07	2474	0.01772689031149605	0.3781299656017031	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	23	0.07752756516085044	0.00011337301007399004	2474	-0.00932193022087406	0.6430474223980364	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	24	0.11640520283658408	6.370125083906225e-09	2474	0.02737087949972389	0.17352130822768266	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	25	0.15218927226028708	2.7338596496214367e-14	2474	0.03924716484095203	0.05095093727634459	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	26	0.05534612388680492	0.005894411584578418	2474	-0.019323930709569826	0.33667127461908	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	27	0.12283014619540161	8.808723551686495e-10	2474	0.016005742942918278	0.4261695604059207	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	28	0.13258224034856575	3.580752592680624e-11	2474	0.03233236328205079	0.10787956308754906	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	29	0.13998115059755784	2.680992185069672e-12	2474	0.03686278835751834	0.06676889853241642	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	30	0.07371956867736755	0.0002426431360633162	2474	-0.02223620243035751	0.26890344026149776	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	31	0.07498813884867256	0.00018903899063854327	2474	-0.033045635223412285	0.1003238650777621	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	32	0.06928255429556343	0.0005637725136592471	2474	-0.028327752420588846	0.1589612477188576	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	33	0.05640984768927138	0.005006668904340278	2474	-0.016261653341945886	0.4188095529715629	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	34	0.15223132520216834	2.6892134290727306e-14	2474	0.02619827752326483	0.19269443331355132	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	35	0.08628114944894233	1.7280338877252117e-05	2474	-0.00797087137889877	0.6919046333471812	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	36	0.112749526239267	1.8746399048828828e-08	2474	-0.003434611354872896	0.8644208151811159	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	37	0.09438693766411954	2.565277598269674e-06	2474	-0.005607351884614388	0.7804235547771183	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	38	0.13890933724834892	3.936815757213934e-12	2474	0.016947460688415957	0.3994579644044945	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	39	0.12073558153914675	1.6982214621664568e-09	2474	0.03995108247934159	0.046930301521316144	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	40	0.112858287478229	1.8162732119596558e-08	2474	0.009543205766344525	0.6351836889508823	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	41	0.10876044530754181	5.8597152860414996e-08	2474	0.03141328399580415	0.11827120423361975	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	42	0.14881296234002397	1.0101091972539144e-13	2474	0.03778607961600285	0.060220579182453805	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	43	0.08034064041435554	6.319883843989221e-05	2474	-0.010978106233686223	0.5852143992488201	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	44	0.11276502174449682	1.866214420627825e-08	2474	-0.01847936965200501	0.3582183865035461	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	45	0.12040357249264647	1.882525017807196e-09	2474	0.022398714029006717	0.26541928623872124	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	46	0.06809949471040978	0.0007003402202802957	2474	-0.010825613819421478	0.5904373767979793	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	47	0.08866048030427218	1.0036636463618603e-05	2474	0.0033389991888387333	0.8681600339922076	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	48	0.08838746631755925	1.0689736263631985e-05	2474	0.00024274947166345653	0.9903712894505802	2474	0.15532110754671385	-0.004080284113574939
GSM7980865_PTC-2	PTC	49	0.12815766446996893	1.5778553527659513e-10	2474	0.02006944107851531	0.318358710165741	2474	0.15532110754671385	-0.004080284113574939
GSM7980866_PTC-3	PTC	0	0.029036142374480902	0.1678089562029059	2258	0.005062079157426991	0.8100121661716169	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	1	-0.02123827770121406	0.313087689788709	2258	-0.04687983910543932	0.025904062770262967	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	2	0.03173445371699244	0.13167852643758957	2258	0.008694784067613563	0.6796495447181857	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	3	0.03542114021576693	0.09242300427970433	2258	0.008302313768856028	0.6933587114939217	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	4	0.044248864692758794	0.03550936686253743	2258	0.00470426458810549	0.8232112354791722	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	5	-0.014505988315022722	0.49085085026858627	2258	-0.03725235697357375	0.07675927496062625	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	6	0.02260549752167365	0.28294825671316703	2258	-0.0066419084480339305	0.7524263143902229	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	7	0.028354725518457538	0.17801360003455186	2258	0.008206117227291964	0.6967344768377458	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	8	0.036275548372528874	0.08482175392997807	2258	0.0022142773205056187	0.9162481991342694	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	9	0.028501312533654892	0.17578029648592108	2258	-0.005030477484994315	0.8111757764480361	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	10	0.016712838422094856	0.4273215866712234	2258	-0.008033964307607918	0.7027907000518657	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	11	0.03958404692318501	0.06001726034671574	2258	0.011241615362065999	0.5934073674495544	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	12	0.055201993648840306	0.008699070705130412	2258	0.021568424430686343	0.30562322663333963	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	13	0.060635779777281164	0.003946919807121018	2258	0.013611850240245544	0.5179650676586294	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	14	0.020578527691637403	0.3283607227308678	2258	-0.0076375383275098605	0.7168080337407438	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	15	0.005569331152456707	0.7913936539194022	2258	-0.015403692584961558	0.46441446363261674	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	16	0.05936234885453451	0.004776515909740307	2258	0.03200425603794458	0.12842581320153532	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	17	0.02446506084392684	0.24520655853775844	2258	-0.005011544416254058	0.8118731139533031	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	18	0.015265348417001237	0.46843621771926514	2258	-0.004847022469717304	0.8179389624790101	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	19	0.05564142506993483	0.008179304121980327	2258	0.02010725515689239	0.3395613011469545	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	20	0.1019134086410529	1.2177853721234956e-06	2258	0.07186597482018914	0.0006320237884168319	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	21	0.050176789280339376	0.017102190630664198	2258	0.01836218262027896	0.3831362438256968	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	22	0.0045872845886896045	0.8275374549456104	2258	-0.015565455456792547	0.45973636498524106	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	23	0.04569394823585404	0.02991334643269054	2258	0.013119757227442708	0.5332111174767168	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	24	0.06674360093681053	0.0015069961248969964	2258	0.028450029969341508	0.1765592169150461	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	25	0.04604397171779427	0.02867794273527469	2258	0.024960279943078572	0.23577992968745562	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	26	0.002778339945653756	0.8950242611710265	2258	-0.026892526565067295	0.2014562246650693	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	27	0.03707381737516511	0.078184405863645	2258	0.022908494611425734	0.2765441556544725	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	28	0.019040746010139085	0.3658007808312731	2258	-0.006937830936555	0.7417806945900414	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	29	0.012244023353955353	0.5608925752084721	2258	-0.006049400542577409	0.773881554228473	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	30	0.024055596641368422	0.25319795149411156	2258	-0.001374443957131257	0.9479548337592897	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	31	0.03346463457850202	0.11189089981577927	2258	-0.0014441515053075116	0.9453192975604481	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	32	0.027247755254061597	0.19556404234052202	2258	-0.00454648137144133	0.8290477004327144	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	33	0.07289232404689387	0.0005274351864454864	2258	0.043901941736556906	0.036978499201239225	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	34	0.07330694376511256	0.0004899487795903176	2258	0.04501736152970302	0.03243132099996757	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	35	0.0016093356094724167	0.9390763779106064	2258	-0.021970988752659067	0.29668230926407624	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	36	0.022063475653154883	0.2946531356040658	2258	0.0012715910305762604	0.9518445774457535	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	37	0.059572705486848884	0.004629427486959944	2258	0.026274531355226453	0.21201338575782208	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	38	0.017477159235418805	0.40648762870838856	2258	-0.00969738094948213	0.645114412403578	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	39	0.02503678977583716	0.23434670956017883	2258	-0.0026718480234275196	0.8990259467164874	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	40	0.045338903818721445	0.031212905127887602	2258	0.020845388422054998	0.32212575445636277	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	41	0.013376617174234988	0.5252248625324911	2258	-0.017469270163122382	0.4066995277906209	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	42	0.05384584737976794	0.010494075883318016	2258	0.013522383047491609	0.5207200917922056	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	43	0.05764977646372501	0.006140399497782143	2258	0.026674800443915424	0.20513102019492124	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	44	0.04202890355383472	0.045833499164298665	2258	0.0017301331946336998	0.9345133350400401	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	45	-0.011694798478695244	0.578600856266389	2258	-0.026800523358426264	0.20300316432805596	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	46	0.004472472896477284	0.8317885769624188	2258	-0.024971175525964607	0.23557545063758392	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	47	0.05959595596669594	0.004613424120243976	2258	0.02064432723720676	0.32681615579307405	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	48	0.020925255701378896	0.32027483560045183	2258	-0.001439742405947718	0.9454859814771794	2258	0.007956306901952663	-0.05686585502141557
GSM7980866_PTC-3	PTC	49	-0.015723472197107083	0.45519216985893274	2258	-0.028509851962357412	0.17565084196789088	2258	0.007956306901952663	-0.05686585502141557
GSM7980867_PTC-4	PTC	0	0.08029529883618541	0.00013788424961572196	2249	0.03118316984957595	0.13931245084428454	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	1	0.08865370574983109	2.5510579482429338e-05	2249	0.017039895944263087	0.4192615874645663	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	2	0.11749718325303618	2.2915665939745432e-08	2249	0.010617613627672665	0.6147815163807309	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	3	0.07650643251162194	0.00028175851814142376	2249	0.022145893232104735	0.2938177319925785	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	4	0.08680509076593679	3.7542462610581204e-05	2249	0.020855998738334738	0.3228468091780762	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	5	0.05692817621373718	0.006925001173460163	2249	0.01275014649980194	0.5456132668057139	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	6	0.10832118922590574	2.614817565030804e-07	2249	0.01918489989224155	0.36314148178714745	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	7	0.05243357847249877	0.012885488327150954	2249	-0.029248892482595396	0.16555951336369915	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	8	0.09859811068200967	2.803721526442292e-06	2249	0.027088119828662476	0.19909359540632315	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	9	0.08919005141807915	2.2773168451174203e-05	2249	-0.007610770992459017	0.7182976328324435	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	10	0.08388457941516766	6.807358513781965e-05	2249	0.0036452093905450004	0.8628294649402055	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	11	0.10094983404244329	1.6105662153467048e-06	2249	0.015774806464663085	0.4546235795524042	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	12	0.07915245471963499	0.00017161551668716665	2249	0.004514237248978984	0.830575476213547	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	13	0.06196465841402827	0.003284452815125459	2249	0.00536376204107058	0.7993183067177271	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	14	0.13084221968178122	4.713591613818568e-10	2249	0.038033971075585454	0.07133194449944337	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	15	0.08394059523717078	6.731282023134191e-05	2249	-0.00398244217675234	0.8502828145981153	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	16	0.05165780169132198	0.014282685545714763	2249	-0.008336735926393014	0.6927356670737455	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	17	0.09846267326699473	2.893588848404269e-06	2249	0.022528343426127966	0.2855578508085736	2249	0.158284260922515	0.004918880514708791
GSM7980867_PTC-4	PTC	18	0.10111429386966625	1.548606892185448e-06	2249	0.007331878620628544	0.7282039915430749	2249	0.158284260922515	0.004918880514708791
