	mapk	mapk	mapk	panel	panel
	mean	std	count	mean	std
hist_short					
ATC	-0.09068218451202997	1.073098021174763	20	-0.8155488117944424	0.47309730324242877
PDTC	0.10668492295533367	0.9274561476474954	17	0.9594691903464013	0.41796556679617064
