sample_id	stage	mapk_gene	panel_gene	rho_full_resid_epi50	p	n
GSM7980864_PTC-1	PTC	CCND1	DIO1	-0.1321945278578457	8.179920173816545e-06	1131
GSM7980864_PTC-1	PTC	CCND1	FOXE1	-0.0007101477320618978	0.9809673863664605	1131
GSM7980864_PTC-1	PTC	CCND1	NKX2-1	0.02831525794903701	0.34140662604024963	1131
GSM7980864_PTC-1	PTC	CCND1	PAX8	-0.0836805785096204	0.004862037658479562	1131
GSM7980864_PTC-1	PTC	CCND1	SLC5A5	-0.049145124498562266	0.09854717929826581	1131
GSM7980864_PTC-1	PTC	CCND1	TG	-0.1350617858221447	5.1630386586635146e-06	1131
GSM7980864_PTC-1	PTC	CCND1	TPO	-0.19574365903088092	3.137227231146389e-11	1131
GSM7980864_PTC-1	PTC	CCND1	TSHR	-0.044960423713074966	0.13075617712573284	1131
GSM7980865_PTC-2	PTC	DUSP4	DIO1	0.49845307394875066	1.5390479035643548e-155	2474
GSM7980865_PTC-2	PTC	DUSP4	FOXE1	0.07650778883512944	0.00013947010959799232	2474
GSM7980865_PTC-2	PTC	DUSP4	NKX2-1	-0.012856853478630923	0.5226964805683023	2474
GSM7980865_PTC-2	PTC	DUSP4	PAX8	0.06239278200300736	0.0019038749680462574	2474
GSM7980865_PTC-2	PTC	DUSP4	SLC5A5	-0.052964927614453726	0.008414777813841208	2474
GSM7980865_PTC-2	PTC	DUSP4	TG	-0.039712451072350594	0.048262341248945434	2474
GSM7980865_PTC-2	PTC	DUSP4	TPO	0.013240390202576151	0.5103684796481512	2474
GSM7980865_PTC-2	PTC	DUSP4	TSHR	-0.025520866384858783	0.20445686256267553	2474
GSM7980865_PTC-2	PTC	DUSP5	DIO1	0.019011140854780537	0.3445523061096222	2474
GSM7980865_PTC-2	PTC	DUSP5	FOXE1	-0.011189440256725056	0.5780117330356325	2474
GSM7980865_PTC-2	PTC	DUSP5	NKX2-1	0.016833660568509465	0.4026313598250915	2474
GSM7980865_PTC-2	PTC	DUSP5	PAX8	-0.00903224321211501	0.6534029776607836	2474
GSM7980865_PTC-2	PTC	DUSP5	SLC5A5	0.023514498362278806	0.24233686255653844	2474
GSM7980865_PTC-2	PTC	DUSP5	TG	-0.015072820017344567	0.45363090833340336	2474
GSM7980865_PTC-2	PTC	DUSP5	TPO	-0.026027023407639474	0.19562002544950052	2474
GSM7980865_PTC-2	PTC	DUSP5	TSHR	-0.01100395181460174	0.5843312995168718	2474
GSM7980865_PTC-2	PTC	DUSP6	DIO1	0.029433956597250645	0.1433026673243278	2474
GSM7980865_PTC-2	PTC	DUSP6	FOXE1	-0.005641092040776131	0.7791364874225202	2474
GSM7980865_PTC-2	PTC	DUSP6	NKX2-1	0.030694452885063787	0.12693285864418874	2474
GSM7980865_PTC-2	PTC	DUSP6	PAX8	0.03814788525759494	0.05780398610059957	2474
GSM7980865_PTC-2	PTC	DUSP6	SLC5A5	-0.04979277681035485	0.013251280440359274	2474
GSM7980865_PTC-2	PTC	DUSP6	TG	-0.005810036109539134	0.7727010352011614	2474
GSM7980865_PTC-2	PTC	DUSP6	TPO	-0.005922834548747848	0.768412944336052	2474
GSM7980865_PTC-2	PTC	DUSP6	TSHR	-0.004709068567411264	0.8149005164840228	2474
GSM7980865_PTC-2	PTC	SPRY2	DIO1	0.4583088735328887	9.521126321364022e-129	2474
GSM7980865_PTC-2	PTC	SPRY2	FOXE1	0.057936151632110015	0.0039432039360564825	2474
GSM7980865_PTC-2	PTC	SPRY2	NKX2-1	-0.006571639937037157	0.7438893223729154	2474
GSM7980865_PTC-2	PTC	SPRY2	PAX8	0.03563568433201701	0.07636770288317152	2474
GSM7980865_PTC-2	PTC	SPRY2	SLC5A5	-0.274857490960431	3.962857502073703e-44	2474
GSM7980865_PTC-2	PTC	SPRY2	TG	-0.03518453574590982	0.08016798772715611	2474
GSM7980865_PTC-2	PTC	SPRY2	TPO	0.04621422179954572	0.021520247760082892	2474
GSM7980865_PTC-2	PTC	SPRY2	TSHR	-0.05426675591055256	0.006937764628524229	2474
GSM7980865_PTC-2	PTC	SPRY4	DIO1	0.4018827218727451	1.1064524922180947e-96	2474
GSM7980865_PTC-2	PTC	SPRY4	FOXE1	0.030272136695180592	0.13224708590212483	2474
GSM7980865_PTC-2	PTC	SPRY4	NKX2-1	-0.04188759357534759	0.03722189637911302	2474
GSM7980865_PTC-2	PTC	SPRY4	PAX8	0.03628051311133367	0.07119211474587023	2474
GSM7980865_PTC-2	PTC	SPRY4	SLC5A5	-0.3300983032913819	5.692445745439611e-64	2474
GSM7980865_PTC-2	PTC	SPRY4	TG	-0.01871283336925694	0.35217711728179235	2474
GSM7980865_PTC-2	PTC	SPRY4	TPO	-0.012544351290054686	0.5328530522515911	2474
GSM7980865_PTC-2	PTC	SPRY4	TSHR	-0.044831672620634144	0.025754669959999414	2474
GSM7980865_PTC-2	PTC	ETV4	DIO1	0.017296872908779806	0.3898087524798954	2474
GSM7980865_PTC-2	PTC	ETV4	FOXE1	-0.001833044374405382	0.9273905815886617	2474
GSM7980865_PTC-2	PTC	ETV4	NKX2-1	-0.007239451107110265	0.718915846482855	2474
GSM7980865_PTC-2	PTC	ETV4	PAX8	0.028914782480212325	0.150497789522618	2474
GSM7980865_PTC-2	PTC	ETV4	SLC5A5	-0.052000299592870086	0.009684294919098514	2474
GSM7980865_PTC-2	PTC	ETV4	TG	0.07617233199220848	0.00014922487547374747	2474
GSM7980865_PTC-2	PTC	ETV4	TPO	0.04563868729387946	0.023203159315856054	2474
GSM7980865_PTC-2	PTC	ETV4	TSHR	0.012581435665001717	0.5316425826016755	2474
GSM7980865_PTC-2	PTC	ETV5	DIO1	-0.004054096186091828	0.8402709528042211	2474
GSM7980865_PTC-2	PTC	ETV5	FOXE1	0.01563510523536361	0.43696173851685566	2474
GSM7980865_PTC-2	PTC	ETV5	NKX2-1	-0.009298670466000344	0.6438763782991863	2474
GSM7980865_PTC-2	PTC	ETV5	PAX8	0.03238809128049136	0.1072734710362042	2474
GSM7980865_PTC-2	PTC	ETV5	SLC5A5	0.018245168938670068	0.36434377636928744	2474
GSM7980865_PTC-2	PTC	ETV5	TG	0.06686852672392868	0.0008745947993509749	2474
GSM7980865_PTC-2	PTC	ETV5	TPO	0.019540059169492783	0.3312939594697054	2474
GSM7980865_PTC-2	PTC	ETV5	TSHR	0.03264411024775916	0.10452360078396683	2474
GSM7980865_PTC-2	PTC	PHLDA1	DIO1	-0.12500863409732388	4.398417686452228e-10	2474
GSM7980865_PTC-2	PTC	PHLDA1	FOXE1	-0.032161710650325435	0.10975242761763372	2474
GSM7980865_PTC-2	PTC	PHLDA1	NKX2-1	-0.007832070449931058	0.6970017511682757	2474
GSM7980865_PTC-2	PTC	PHLDA1	PAX8	-0.011704958714697851	0.5606189518032968	2474
GSM7980865_PTC-2	PTC	PHLDA1	SLC5A5	0.12141244110606352	1.3752970593676805e-09	2474
GSM7980865_PTC-2	PTC	PHLDA1	TG	-0.08444163804789034	2.6055208109085087e-05	2474
GSM7980865_PTC-2	PTC	PHLDA1	TPO	-0.10118524284610335	4.5759537840837124e-07	2474
GSM7980865_PTC-2	PTC	PHLDA1	TSHR	-0.03513401902299817	0.08060291709018294	2474
GSM7980865_PTC-2	PTC	CCND1	DIO1	0.12309008668648967	8.113304628605123e-10	2474
GSM7980865_PTC-2	PTC	CCND1	FOXE1	0.025364300680414793	0.20724818536731704	2474
GSM7980865_PTC-2	PTC	CCND1	NKX2-1	-0.018448669406568474	0.35901762672280524	2474
GSM7980865_PTC-2	PTC	CCND1	PAX8	0.0662643405049491	0.00097409917174798	2474
GSM7980865_PTC-2	PTC	CCND1	SLC5A5	-0.021159142882668847	0.29278703196389455	2474
GSM7980865_PTC-2	PTC	CCND1	TG	-0.07923598746326077	7.968131017149425e-05	2474
GSM7980865_PTC-2	PTC	CCND1	TPO	-0.048097136638469526	0.016734277865679152	2474
GSM7980865_PTC-2	PTC	CCND1	TSHR	-0.05917841162544753	0.0032338581116908406	2474
GSM7980866_PTC-3	PTC	DUSP4	DIO1	-0.08276820054079023	8.230284725865821e-05	2258
GSM7980866_PTC-3	PTC	DUSP4	FOXE1	0.15016717660480555	7.366133258003222e-13	2258
GSM7980866_PTC-3	PTC	DUSP4	NKX2-1	0.06583597066660385	0.0017475572386532864	2258
GSM7980866_PTC-3	PTC	DUSP4	PAX8	0.04263254743810848	0.0428026776537463	2258
GSM7980866_PTC-3	PTC	DUSP4	SLC5A5	0.048356885306289635	0.021566649883412968	2258
GSM7980866_PTC-3	PTC	DUSP4	TG	0.11124875700857159	1.1586858393388395e-07	2258
GSM7980866_PTC-3	PTC	DUSP4	TPO	-0.06749636764870376	0.0013310269921401744	2258
GSM7980866_PTC-3	PTC	DUSP4	TSHR	0.0017285936580487314	0.9345714767362107	2258
GSM7980866_PTC-3	PTC	DUSP5	DIO1	-0.0804196140277652	0.0001305101804593527	2258
GSM7980866_PTC-3	PTC	DUSP5	FOXE1	0.058514687238173414	0.005413017503092833	2258
GSM7980866_PTC-3	PTC	DUSP5	NKX2-1	-0.009035819043201268	0.6678221967724688	2258
GSM7980866_PTC-3	PTC	DUSP5	PAX8	0.027688250172718785	0.1884341505916147	2258
GSM7980866_PTC-3	PTC	DUSP5	SLC5A5	0.08493426806010447	5.322134180826231e-05	2258
GSM7980866_PTC-3	PTC	DUSP5	TG	0.05438928892718608	0.009738598251055946	2258
GSM7980866_PTC-3	PTC	DUSP5	TPO	-0.040650963723921865	0.05343383142735723	2258
GSM7980866_PTC-3	PTC	DUSP5	TSHR	0.0090851144417882	0.6661193083723573	2258
GSM7980866_PTC-3	PTC	DUSP6	DIO1	-0.05412253216187691	0.010103161655037617	2258
GSM7980866_PTC-3	PTC	DUSP6	FOXE1	0.019009052740395216	0.36659940350757797	2258
GSM7980866_PTC-3	PTC	DUSP6	NKX2-1	0.03888181938101645	0.0647068645630434	2258
GSM7980866_PTC-3	PTC	DUSP6	PAX8	0.007477761113901188	0.7224850245043841	2258
GSM7980866_PTC-3	PTC	DUSP6	SLC5A5	-0.0022722137199655264	0.9140652186287042	2258
GSM7980866_PTC-3	PTC	DUSP6	TG	0.0473124353353918	0.02456177178136427	2258
GSM7980866_PTC-3	PTC	DUSP6	TPO	-0.0808086247991527	0.0001210156961078277	2258
GSM7980866_PTC-3	PTC	DUSP6	TSHR	0.049392685937592294	0.018915337911604012	2258
GSM7980866_PTC-3	PTC	SPRY2	DIO1	0.27389147034968053	3.840784211516495e-40	2258
GSM7980866_PTC-3	PTC	SPRY2	FOXE1	0.13333641230226925	2.0064328640025669e-10	2258
GSM7980866_PTC-3	PTC	SPRY2	NKX2-1	0.030584810602985884	0.14625793180031985	2258
GSM7980866_PTC-3	PTC	SPRY2	PAX8	0.09578237443132971	5.130183983912174e-06	2258
GSM7980866_PTC-3	PTC	SPRY2	SLC5A5	-0.31793214914024165	3.2966027014709395e-54	2258
GSM7980866_PTC-3	PTC	SPRY2	TG	0.1490923309491723	1.0750537950477603e-12	2258
GSM7980866_PTC-3	PTC	SPRY2	TPO	0.18056972619329853	5.296159196120509e-18	2258
GSM7980866_PTC-3	PTC	SPRY2	TSHR	0.029315406923474997	0.163756013998101	2258
GSM7980866_PTC-3	PTC	SPRY4	DIO1	-0.22603692373991885	1.4996112093253554e-27	2258
GSM7980866_PTC-3	PTC	SPRY4	FOXE1	0.08896758290424966	2.2992345123320424e-05	2258
GSM7980866_PTC-3	PTC	SPRY4	NKX2-1	0.0567012444759555	0.007038235023079005	2258
GSM7980866_PTC-3	PTC	SPRY4	PAX8	0.03779514941731285	0.07255612684334486	2258
GSM7980866_PTC-3	PTC	SPRY4	SLC5A5	0.1579391075120568	4.4103678054585353e-14	2258
GSM7980866_PTC-3	PTC	SPRY4	TG	0.10333520541294769	8.619808125711577e-07	2258
GSM7980866_PTC-3	PTC	SPRY4	TPO	-0.1541705814947831	1.7587119913788193e-13	2258
GSM7980866_PTC-3	PTC	SPRY4	TSHR	0.0008696771289346292	0.9670544965157472	2258
GSM7980866_PTC-3	PTC	ETV4	DIO1	-0.11254980926582749	8.218131305210271e-08	2258
GSM7980866_PTC-3	PTC	ETV4	FOXE1	0.1151742198622068	4.061928290111642e-08	2258
GSM7980866_PTC-3	PTC	ETV4	NKX2-1	0.00819493291614998	0.6971273521932118	2258
GSM7980866_PTC-3	PTC	ETV4	PAX8	0.04325037274648463	0.03987776488737719	2258
GSM7980866_PTC-3	PTC	ETV4	SLC5A5	0.01579977667744968	0.45300691113968666	2258
GSM7980866_PTC-3	PTC	ETV4	TG	0.11523750972131491	3.9927077499660526e-08	2258
GSM7980866_PTC-3	PTC	ETV4	TPO	-0.12352141523975875	3.888780298827379e-09	2258
GSM7980866_PTC-3	PTC	ETV4	TSHR	0.012624958299288091	0.5487663527781268	2258
GSM7980866_PTC-3	PTC	ETV5	DIO1	-0.14886184449838388	1.1654233152593414e-12	2258
GSM7980866_PTC-3	PTC	ETV5	FOXE1	0.08388826708687865	6.57767884361439e-05	2258
GSM7980866_PTC-3	PTC	ETV5	NKX2-1	0.048730910351555225	0.02057414605047897	2258
GSM7980866_PTC-3	PTC	ETV5	PAX8	0.018737119713284463	0.3734962884002248	2258
GSM7980866_PTC-3	PTC	ETV5	SLC5A5	0.06217357052434609	0.003120480066620248	2258
GSM7980866_PTC-3	PTC	ETV5	TG	0.07146179382845115	0.0006782680454936015	2258
GSM7980866_PTC-3	PTC	ETV5	TPO	-0.12622428174623554	1.7577599949246507e-09	2258
GSM7980866_PTC-3	PTC	ETV5	TSHR	0.013317231719407477	0.5270658164720072	2258
GSM7980866_PTC-3	PTC	PHLDA1	DIO1	-0.03320448376281904	0.11470678689445557	2258
GSM7980866_PTC-3	PTC	PHLDA1	FOXE1	0.012295873754943893	0.5592344378627007	2258
GSM7980866_PTC-3	PTC	PHLDA1	NKX2-1	0.012811164050548671	0.54288632736923	2258
GSM7980866_PTC-3	PTC	PHLDA1	PAX8	0.015185533892595901	0.4707652138776849	2258
GSM7980866_PTC-3	PTC	PHLDA1	SLC5A5	-0.15217486781583964	3.6087553524276787e-13	2258
GSM7980866_PTC-3	PTC	PHLDA1	TG	0.07005998687561218	0.0008641337118340177	2258
GSM7980866_PTC-3	PTC	PHLDA1	TPO	0.0009101366090173121	0.9655227246050422	2258
GSM7980866_PTC-3	PTC	PHLDA1	TSHR	-0.025262674322362046	0.2301513472224447	2258
GSM7980866_PTC-3	PTC	CCND1	DIO1	-0.10469922544616697	6.161173567706152e-07	2258
GSM7980866_PTC-3	PTC	CCND1	FOXE1	0.06564893000078366	0.0018013208970865037	2258
GSM7980866_PTC-3	PTC	CCND1	NKX2-1	-0.010535948911763635	0.6168017030799338	2258
GSM7980866_PTC-3	PTC	CCND1	PAX8	-0.03500531108069851	0.09631532581970806	2258
GSM7980866_PTC-3	PTC	CCND1	SLC5A5	0.005768471076560186	0.7841160420515236	2258
GSM7980866_PTC-3	PTC	CCND1	TG	0.006752582053666121	0.7484392682775083	2258
GSM7980866_PTC-3	PTC	CCND1	TPO	-0.11635903345910667	2.9398815447930403e-08	2258
GSM7980866_PTC-3	PTC	CCND1	TSHR	-0.013092572993092019	0.5340599026340976	2258
GSM7980867_PTC-4	PTC	DUSP4	DIO1	0.14177906827708323	1.4374148611882862e-11	2249
GSM7980867_PTC-4	PTC	DUSP4	FOXE1	0.1681186366208891	1.0107417101722961e-15	2249
GSM7980867_PTC-4	PTC	DUSP4	NKX2-1	-0.07008293761244619	0.0008815602989799431	2249
GSM7980867_PTC-4	PTC	DUSP4	PAX8	0.050267448772540003	0.01712344262905876	2249
GSM7980867_PTC-4	PTC	DUSP4	SLC5A5	-0.11024650998176598	1.5939223935956233e-07	2249
GSM7980867_PTC-4	PTC	DUSP4	TG	0.2129339181721466	1.7925777708299596e-24	2249
GSM7980867_PTC-4	PTC	DUSP4	TPO	0.028607195395132776	0.1750418532556434	2249
GSM7980867_PTC-4	PTC	DUSP4	TSHR	0.024208516556983015	0.25113972935179135	2249
GSM7980867_PTC-4	PTC	DUSP5	DIO1	-0.004769015568801634	0.8211706628522438	2249
GSM7980867_PTC-4	PTC	DUSP5	FOXE1	0.01641746773444056	0.43645383083376904	2249
GSM7980867_PTC-4	PTC	DUSP5	NKX2-1	0.03653198179024604	0.08325684231829607	2249
GSM7980867_PTC-4	PTC	DUSP5	PAX8	0.023989520583024376	0.25545420997477514	2249
GSM7980867_PTC-4	PTC	DUSP5	SLC5A5	0.00893820319245617	0.6718175954756724	2249
GSM7980867_PTC-4	PTC	DUSP5	TG	0.03145294046596168	0.1359215806431007	2249
GSM7980867_PTC-4	PTC	DUSP5	TPO	-0.004385147583715868	0.8353500181716977	2249
GSM7980867_PTC-4	PTC	DUSP5	TSHR	-2.0195083408627108e-05	0.9992362717359567	2249
GSM7980867_PTC-4	PTC	DUSP6	DIO1	0.010859941969727418	0.6067300713199849	2249
GSM7980867_PTC-4	PTC	DUSP6	FOXE1	-0.0343499327762385	0.10340340123739457	2249
GSM7980867_PTC-4	PTC	DUSP6	NKX2-1	0.02850372091036111	0.1766080775719769	2249
GSM7980867_PTC-4	PTC	DUSP6	PAX8	0.013558862328162719	0.5204301805828015	2249
GSM7980867_PTC-4	PTC	DUSP6	SLC5A5	-0.038380761292616146	0.06878743582434793	2249
GSM7980867_PTC-4	PTC	DUSP6	TG	-0.03058776828188302	0.14702627636866275	2249
GSM7980867_PTC-4	PTC	DUSP6	TPO	-0.00814603775396156	0.6994179754165303	2249
GSM7980867_PTC-4	PTC	DUSP6	TSHR	0.04686855631631721	0.026238567139589726	2249
GSM7980867_PTC-4	PTC	SPRY2	DIO1	0.07787286718177631	0.00021852798081995283	2249
GSM7980867_PTC-4	PTC	SPRY2	FOXE1	0.1689723493821163	7.21079446333783e-16	2249
GSM7980867_PTC-4	PTC	SPRY2	NKX2-1	-0.06374778193234161	0.00249006110457638	2249
GSM7980867_PTC-4	PTC	SPRY2	PAX8	0.06084029543643227	0.0038975440857374846	2249
GSM7980867_PTC-4	PTC	SPRY2	SLC5A5	-0.2163507788092981	3.1363575013190537e-25	2249
GSM7980867_PTC-4	PTC	SPRY2	TG	0.19466366335479535	1.2106458782681501e-20	2249
GSM7980867_PTC-4	PTC	SPRY2	TPO	0.06645740745722233	0.0016138863407924597	2249
GSM7980867_PTC-4	PTC	SPRY2	TSHR	0.05213081126869619	0.013415716572286162	2249
GSM7980867_PTC-4	PTC	SPRY4	DIO1	-0.22602886428500973	1.9107961643674092e-27	2249
GSM7980867_PTC-4	PTC	SPRY4	FOXE1	0.11944400753834444	1.3338656615723842e-08	2249
GSM7980867_PTC-4	PTC	SPRY4	NKX2-1	-0.04624272076636671	0.02831088925398709	2249
GSM7980867_PTC-4	PTC	SPRY4	PAX8	0.06186939232778823	0.0033327722987495137	2249
GSM7980867_PTC-4	PTC	SPRY4	SLC5A5	-0.23611652786766438	7.235447540401938e-30	2249
GSM7980867_PTC-4	PTC	SPRY4	TG	0.21190157534098453	3.017554970070068e-24	2249
GSM7980867_PTC-4	PTC	SPRY4	TPO	0.23265088108224719	5.064654552342667e-29	2249
GSM7980867_PTC-4	PTC	SPRY4	TSHR	-0.005604102943868027	0.7905309581789668	2249
GSM7980867_PTC-4	PTC	ETV4	DIO1	0.025860508980662025	0.22022794441440816	2249
GSM7980867_PTC-4	PTC	ETV4	FOXE1	0.0680016287718754	0.0012517141790162516	2249
GSM7980867_PTC-4	PTC	ETV4	NKX2-1	-0.03311038674365357	0.11646818075528058	2249
GSM7980867_PTC-4	PTC	ETV4	PAX8	0.025080400040719292	0.23446752971174728	2249
GSM7980867_PTC-4	PTC	ETV4	SLC5A5	-0.05887633939850424	0.00522216897086481	2249
GSM7980867_PTC-4	PTC	ETV4	TG	0.08151967369707479	0.00010872306907747305	2249
GSM7980867_PTC-4	PTC	ETV4	TPO	-0.007318206009050022	0.7286908322284493	2249
GSM7980867_PTC-4	PTC	ETV4	TSHR	-0.034119127151279044	0.10574364909741292	2249
GSM7980867_PTC-4	PTC	ETV5	DIO1	0.021139064310643926	0.316321548020654	2249
GSM7980867_PTC-4	PTC	ETV5	FOXE1	0.039887240249653594	0.058584515486093176	2249
GSM7980867_PTC-4	PTC	ETV5	NKX2-1	0.00614040140154554	0.7710200143794833	2249
GSM7980867_PTC-4	PTC	ETV5	PAX8	0.03485644285294584	0.09841189611420004	2249
GSM7980867_PTC-4	PTC	ETV5	SLC5A5	-0.03558171049529328	0.0916014889661422	2249
GSM7980867_PTC-4	PTC	ETV5	TG	0.10267411323445717	1.06424587914008e-06	2249
GSM7980867_PTC-4	PTC	ETV5	TPO	-0.024277872279600213	0.24978399549726607	2249
GSM7980867_PTC-4	PTC	ETV5	TSHR	0.041794487809792356	0.04750050571050263	2249
GSM7980867_PTC-4	PTC	PHLDA1	DIO1	-0.005415347904723174	0.7974300403996634	2249
GSM7980867_PTC-4	PTC	PHLDA1	FOXE1	0.04379809769150069	0.037810204051626654	2249
GSM7980867_PTC-4	PTC	PHLDA1	NKX2-1	-0.009356432567631218	0.6574193388584276	2249
GSM7980867_PTC-4	PTC	PHLDA1	PAX8	-0.0029255253554103656	0.889717108117034	2249
GSM7980867_PTC-4	PTC	PHLDA1	SLC5A5	-0.023788235393402732	0.25946493530424625	2249
