proxy	loo_min	loo_median	loo_max	loo_sd
NeoPrecis_style_proxy	0.2380952380952381	0.38095238095238104	0.8571428571428572	0.1746031746031746
NeoICI_style_proxy	0.7380952380952381	0.8333333333333335	0.9047619047619048	0.06299407883487122
