sample_id	treatment	replicate	RAI_8_score	DM1_like_score	THYROID_NONOVERLAP_score	TF_collapse_score	STAT3_AP1_DNMT_score
GSM4085080	DMSO	rep1	0.25920364900685333	-0.25920364900685333	-0.8764612381653536	-0.07028447432584395	-0.06529105835018065
GSM4085081	DMSO	rep2	0.4434878988240372	-0.4434878988240372	-0.13145874274786679	-0.1560425834968687	0.022262875904796187
GSM4085082	THZ531_100nM	rep1	-0.09699874464944187	0.09699874464944187	0.3640172844785635	0.6497587431036478	0.2222751947811163
GSM4085083	THZ531_100nM	rep2	-0.3487871688341771	0.3487871688341771	0.3404600557827951	0.7168493216311443	-0.5609172172381187
GSM4085084	THZ531_400nM	rep1	0.3864160956892765	-0.3864160956892765	-0.13403807697647957	-0.46495624782666384	0.2580713265258371
GSM4085085	THZ531_400nM	rep2	-0.6433217300365507	0.6433217300365507	0.4374807176283405	-0.6753247590854222	0.1235988783765396
