score	class	n	mean	median	std	q25	q75
MAPK_out_z	BRAF_like	406	0.23018619245551059	0.25482116682221795	0.5074599188986745	-0.01499315048649166	0.5375300282089897
MAPK_out_z	RAS_like	111	-0.1987017326860965	-0.09660702400590411	0.7139463624640789	-0.5725175325576026	0.24103297112638836
MAPK_out_z	unknown	12	-0.27978441278499827	0.15151190216668714	0.6943666089552882	-0.8963943264435669	0.21557055169841194
TDS16_z	BRAF_like	406	-0.2566389048422531	-0.27449419467800185	0.5365214445968507	-0.5669993899665215	0.03877680291442241
TDS16_z	RAS_like	111	0.4444635904939908	0.5179526314722502	0.4840908348242984	0.22775537396619994	0.8095064717732012
TDS16_z	unknown	12	0.36842270804831595	0.27611082974887036	0.3736589352162049	0.1308776650132174	0.6553517288084891
G8_z	BRAF_like	406	-0.27249981809465673	-0.3323168174214842	0.5867527083444544	-0.6245819675437467	0.04230839631264864
G8_z	RAS_like	111	0.46851660780530974	0.5311953208311045	0.5770793086322199	0.17862113769731885	0.893343350960085
G8_z	unknown	12	0.49364865086475224	0.47308437129149083	0.3411147991194035	0.3533171021889468	0.6072281028137989
