target	observed_slide_centered_rho	null_mean	null_sd	null_p95	null_p99	empirical_p_greater_equal	n_permutations
DM1_like_score	0.44041596786431836	0.0038314888167273993	0.018501448046743082	0.03497816457889974	0.04506595442968268	0.000999000999000999	1000
TDS_like_score	0.40985584326435837	0.003919412307675514	0.01704976868132171	0.030280953014133683	0.04229457463089289	0.000999000999000999	1000
MAPK_output_score	0.32827867409583994	0.001450511267326906	0.017950758647410976	0.031147365255760957	0.04339882597653868	0.000999000999000999	1000
