cluster_1,,B cell,B cell,B cell,B cell,B cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
HLA-DRA,CTSL,1.2298809169440261,1.2695026732211585,1.2981714419057797,1.5010359609847541,1.4390321845536704,1.3810717264794823,1.4206934827566147,1.4493622514412359,1.6522267705202103,1.5902229940891266,1.1792672665676767,1.218889022844809,1.2475577915294302,1.4504223106084047,1.388418534177321,1.9189817526210577,1.9586035088981901,1.9872722775828113,2.1901367966617857,2.128133020230702,0.6590983076873934,0.6987200639645258,0.727388832649147,0.9302533517281214,0.8682495752970377
IL1RN,IL1R2,0.04986651958181308,0.0,0.04554928883130855,0.04892670578790671,0.0,0.02680224881121964,0.0,0.02248501806071511,0.02586243501731328,0.0,0.08558319724814213,0.0,0.0812659664976376,0.08464338345423578,0.0,0.07758956477591843,0.0,0.0732723340254139,0.07664975098201207,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,IL1R2,0.01798766513010521,0.0,0.013670434379600683,0.01704785133619885,0.0,0.024575221991036837,0.0,0.020257991240532312,0.023635408197130475,0.0,0.021030437993169997,0.0,0.01671320724266547,0.020090624199263635,0.0,0.058830288590201535,0.0,0.054513057839697,0.057890474796295166,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,SHH,0.0,0.0,0.04784909532529385,0.0,0.0,0.0,0.0,0.17108439705438083,0.0,0.0,0.0,0.0,0.029335856134140935,0.0,0.0,0.0,0.0,0.04151243367601955,0.0,0.0,0.0,0.0,0.08845945985780822,0.0,0.0
SHH,GAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04784909532529385,0.17108439705438083,0.029335856134140935,0.04151243367601955,0.08845945985780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,IL1R2,0.014125252831659038,0.0,0.00980802208115451,0.013185439037752676,0.0,0.0,0.0,0.0,0.0,0.0,0.014574611495981675,0.0,0.010257380745477147,0.013634797702075313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLL1,NOTCH3,0.1713380444753956,0.43027024005686404,0.2056519451058755,0.15732630364078304,0.8775704494599021,0.0,0.0,0.0,0.0,0.0,0.17340508671852697,0.4323372822999954,0.20771898734900687,0.1593933458839144,0.8796374917030334,0.17303521733308014,0.4319674129145486,0.20734911796356004,0.15902347649846757,0.8792676223175866,0.0,0.0,0.0,0.0,0.0
DLL4,NOTCH4,0.02171079688893133,0.07198079475334712,0.03591022839937261,0.0,0.20609513350895473,0.06811903759891734,0.11838903546333313,0.08231846910935861,0.0,0.25250337421894076,0.037756120833527716,0.08802611869794351,0.051955552343968994,0.0,0.22214045745355113,0.04763886419844715,0.09790886206286295,0.06183829570888842,0.0,0.23202320081847055,0.2112608124321197,0.26153081029653547,0.22546024394256098,0.0,0.3956451490521431
IL13,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033645505685242494,0.0,0.004271772283094901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,FGFR2,0.05886146173754454,0.07071807854286917,0.11246502112868625,0.0679359634580848,0.0,0.18057979338335028,0.1924364101886749,0.234183352774492,0.18965429510389054,0.0,0.039827835501016616,0.051684452306341236,0.09343139489215833,0.04890233722155687,0.0,0.10403374047615589,0.1158903572814805,0.1576372998672976,0.11310824219669614,0.0,0.13929309728708897,0.1511497140924136,0.1928966566782307,0.14836759900762922,0.0
IL22,IL22RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,ACKR4,0.30814571929720297,0.31632977663051515,0.3065856374051205,0.32390723235550384,0.0,0.3334644581295632,0.3416485154628754,0.33190437623748076,0.3492259711878641,0.0,0.17380886148808447,0.18199291882139665,0.17224877959600202,0.1895703745463853,0.0,0.09375343439015713,0.10193749172346932,0.09219335249807468,0.10951494744845798,0.0,0.052168131611504395,0.06035218894481659,0.050608049719421955,0.06792964466980525,0.0
CCL21,ACKR4,0.2040081037542759,0.21219216108758807,0.20244802186219343,0.21976961681257673,0.0,0.16704765453115925,0.17523171186447142,0.1654875726390768,0.1828091675894601,0.0,0.1156354485756627,0.12381950590897489,0.11407536668358026,0.13139696163396355,0.0,0.1149345665023877,0.1231186238356999,0.11337448461030526,0.13069607956068857,0.0,0.06460010582383299,0.07278416315714518,0.06304002393175054,0.08036161888213385,0.0
ADM,CALCRL,0.09522715284601672,0.21025023526433623,0.09584848288678643,0.05551038450483001,0.1705332027523072,0.11393144138348407,0.2289545238018036,0.11455277142425378,0.07421467304229737,0.18923749128977457,0.14426174425331617,0.25928482667163566,0.14488307429408587,0.10454497591212944,0.21956779415960664,0.1522123397160799,0.26723542213439944,0.15283366975684962,0.11249557137489319,0.2275183896223704,0.0,0.0,0.0,0.0,0.0
ADM,RAMP2,0.13472053169822082,0.18137181944135344,0.15235079870273852,0.0649988393916752,0.6233717030930869,0.15342482023568818,0.2000761079788208,0.17105508724020588,0.08370312792914254,0.6420759916305542,0.18375512310552025,0.23040641084865288,0.20138539011003795,0.11403343079897463,0.6724062945003862,0.191705718568284,0.23835700631141662,0.2093359855728017,0.12198402626173838,0.68035688996315,0.0,0.0,0.0,0.0,0.0
CALCA,CALCRL,0.060434209367076115,0.17545729178539562,0.06105553940784582,0.0207174410258894,0.1357402592733666,0.0,0.0,0.0,0.0,0.0,0.0613008953567244,0.1763239777750439,0.061922225397494104,0.021584127015537687,0.1366069452630149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP2,0.09992758821928022,0.14657887596241284,0.11755785522379791,0.030205895912734582,0.5885787596141462,0.0,0.0,0.0,0.0,0.0,0.1007942742089285,0.14744556195206113,0.1184245412134462,0.031072581902382868,0.5894454456037945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06054537323253107,0.17556845565085058,0.061166703273300774,0.020828604891344353,0.13585142313882156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10003875208473516,0.1466900398278678,0.11766901908925285,0.030317059778189534,0.5886899234796011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP3,0.1424976396527919,0.1932120925832144,0.13871608185917322,0.059236075005906844,0.06681143757187841,0.16120192819025927,0.21191638112068176,0.15742037039664056,0.07794036354337419,0.08551572610934575,0.19153223106009135,0.24224668399051383,0.18775067326647266,0.10827066641320628,0.11584602897917784,0.1994828265228551,0.2501972794532776,0.19570126872923638,0.11622126187597003,0.12379662444194159,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP3,0.10770469617385131,0.1584191491042738,0.10392313838023261,0.024443131526966234,0.03201849409293779,0.0,0.0,0.0,0.0,0.0,0.1085713821634996,0.15928583509392208,0.1047898243698809,0.02530981751661452,0.03288518008258608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10781586003930625,0.15853031296972875,0.10403430224568755,0.024554295392421186,0.032129657958392746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APELA,APLNR,0.06074786812558279,0.08025436758558392,0.06809706939706532,0.0,0.07431803086956779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR6,0.0396578434186104,0.05179305616643402,0.03298882691687717,0.06352449437746635,0.0,0.02641844239972887,0.03855365514755249,0.01974942589799563,0.05028509335858481,0.0,0.07759911695485393,0.08973432970267756,0.0709301004531207,0.10146576791370987,0.0,0.048875577038242704,0.061010789786066326,0.042206560536509466,0.07274222799709865,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR7,0.3333904952793331,0.32721535025607973,0.31939292382547463,0.0,0.0,0.35870923411169336,0.35253408908844,0.34471166265783487,0.0,0.0,0.1990536374702146,0.19287849244696123,0.18505606601635616,0.0,0.0,0.11899821037228728,0.1128230653490339,0.10500063891842881,0.0,0.0,0.07741290759363453,0.07123776257038117,0.0634153361397761,0.0,0.0
CCL21,CCR7,0.229252879736406,0.22307773471315265,0.21525530828254757,0.0,0.0,0.19229243051328937,0.186117285490036,0.17829485905943093,0.0,0.0,0.14088022455779284,0.13470507953453947,0.1268826531039344,0.0,0.0,0.14017934248451785,0.13400419746126446,0.1261817710306594,0.0,0.0,0.08984488180596313,0.08366973678270975,0.07584731035210468,0.0,0.0
SAA1,FPR2,0.0,0.0,0.02073846361867092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026686851390533978,0.0,0.0,0.0,0.0,0.08075562065082882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO3,LGR5,0.008708821902999948,0.0,0.010253305060619933,0.0,0.0,0.020698973671857256,0.0,0.022243456829477242,0.0,0.0,0.0032220103262059806,0.0,0.004766493483825966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032564045226835946,0.0,0.03410852838445593,0.0,0.0
NMU,NMUR2,0.014867645480257251,0.0,0.017793200712379616,0.028106549011045326,0.0,0.01741974678231683,0.0,0.020345302014439196,0.030658650313104902,0.0,0.019462401112848585,0.0,0.022387956344970948,0.03270130464363666,0.0,0.018451232067394605,0.0,0.021376787299516968,0.03169013559818268,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006976008571390219,0.0,0.008382636777780674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,HMOX1,0.026707169241630115,0.01522553625178861,0.03720011393477823,0.1384423347701738,0.0,0.0,0.0,0.0,0.0,0.0,0.02298128703896428,0.011499654049122775,0.03347423173211239,0.13471645256750797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,LGMN,1.2511802407002057,1.2499158788447853,1.2893425860341774,1.692055206541177,1.385170777611462,1.4023710502356619,1.4011066883802414,1.4405333955696336,1.843246016076633,1.536361587146918,1.2005665903238563,1.1993022284684358,1.238728935657828,1.6414415561648275,1.3345571272351124,1.9402810763772373,1.939016714521817,1.978443421711209,2.3811560422182083,2.0742716132884933,0.6803976314435729,0.6791332695881526,0.7185599767775447,1.121272597284544,0.8143881683548291
HLA-DRB5,LGMN,0.8648690812617212,0.8636047194063009,0.903031426595693,1.3057440471026924,0.9988596181729774,0.8362580878705115,0.834993726015091,0.8744204332044831,1.2771330537114824,0.9702486247817677,0.8989568146514999,0.8976924527960796,0.9371191599854717,1.339831780492471,1.032947351562756,1.3675371368753386,1.3662727750199182,1.4056994822093103,1.8084121027163098,1.5015276737865948,0.46187242539428963,0.4606080635388692,0.5000347707282613,0.9027473912352608,0.5958629623055458
HLA-DQA2,LGMN,0.48463282790103235,0.4833684660456119,0.522795173235004,0.9255077937420035,0.6186233648122885,0.5263174743622869,0.5250531125068665,0.5644798196962586,0.967192440203258,0.6603080112735431,0.5237547949732781,0.5224904331178577,0.5619171403072498,0.9646297608142492,0.6577453318845343,0.839398539778623,0.8381341779232026,0.8775608851125947,1.280273505619594,0.9733890766898792,0.25706386240028634,0.25579950054486594,0.2952262077342581,0.6979388282412575,0.3910543993115425
HLA-DRB1,LGMN,0.6504818482849843,0.6492174864295639,0.688644193618956,1.0913568141259553,0.7844723851962405,0.6595166159838766,0.6582522541284561,0.6976789613178482,1.1003915818248475,0.7935071528951327,0.6880465556850364,0.6867821938296159,0.726208901019008,1.1289215215260073,0.8220370925962925,1.08875254250981,1.0874881806543895,1.1269148878437818,1.529627508350781,1.222743079421066,0.4585760228008359,0.45731166094541553,0.49673836813480765,0.8994509886418071,0.5925665597120922
HLA-DQB2,LGMN,0.19423752811638426,0.19297316626096384,0.23239987345035598,0.6351124939573554,0.32822806502764046,0.18723904025259908,0.18597467839717866,0.2254013855865708,0.6281140060935702,0.32122957716385525,0.20674198005798752,0.2054776182025671,0.24490432539195925,0.6476169458989587,0.34073251696924367,0.28715352955591544,0.28588916770049505,0.3253158748898872,0.7280284953968866,0.4211440664671716,0.0,0.0,0.0,0.0,0.0
LAMA3,ITGA6,0.08096431414067964,0.16731419057745636,0.09861720049534695,0.07443559319872559,0.13800023397901556,0.12285790511649171,0.20920778155326844,0.14051079147115902,0.11632918417453766,0.17989382495482764,0.08763123387057678,0.17398111030735353,0.1052841202252441,0.08110251292862274,0.1446671537089127,0.07853468043572737,0.1648845568725041,0.09618756679039468,0.07200595949377332,0.13557060027406329,0.0,0.0,0.0,0.0,0.0
VEGFD,KDR,0.02526824307310712,0.016954968244164852,0.042535473989443316,0.0,0.18202506966424947,0.0,0.0,0.0,0.0,0.0,0.02521315747777233,0.01689988264883006,0.042480388394108524,0.0,0.18196998406891468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,C3,0.8021587376301978,1.1821982139851148,0.7928182101144774,1.002486683946826,0.3782823825384671,0.0,0.0,0.0,0.0,0.0,0.8016120683263849,1.1816515446813018,0.7922715408106644,1.0019400146430133,0.37773571323465416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,TSHR,0.12721012022359904,0.10739892450226096,0.31004522219330594,0.32603445114233554,0.07531059033923097,0.0,0.0,0.0,0.0,0.0,0.12807771082122998,0.10826651509989191,0.3109128127909369,0.3269020417399665,0.07617818093686192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT1,0.1459389275192341,0.1812526676146102,0.17205448545285076,0.145466417210661,0.2507977149971239,0.24918924597811787,0.28450298607349395,0.2753048039117345,0.24871673566954478,0.35404803345600766,0.25043247258355084,0.28574621267892697,0.27654803051716753,0.24995996227497777,0.35529126006144063,0.23905446787020226,0.27436820796557837,0.26517002580381893,0.23858195756162917,0.34391325534809203,0.0649161471715777,0.10022988726695378,0.09103170510519434,0.0644436368630046,0.16977493464946747
PLAUR,PLAU,0.26996383538995034,0.34483936751172656,0.45693096869363986,0.564836228177661,0.18167929067498162,0.26398626533019676,0.3388617974519729,0.4509533986338862,0.5588586581179074,0.17570172061522804,0.294198993247762,0.36907452536953816,0.48116612655145147,0.5890713860354726,0.20591444853279328,0.43083928071044303,0.5057148128322192,0.6178064140141325,0.7257116734981537,0.3425547359954743,0.0,0.0,0.0,0.0,0.0
OSM,LIFR,0.06565157178066153,0.08201779194367237,0.06525462718940528,0.04983921654713459,0.0475466108092895,0.07028547759184907,0.08665169775485992,0.06988853300059283,0.05447312235832215,0.05218051662047704,0.06301009022578821,0.07937631038879907,0.06261314563453198,0.047197734992261285,0.044905129254416185,0.06425183240474362,0.08061805256775446,0.06385488781348737,0.04843947717121669,0.046146871433371595,0.0,0.0,0.0,0.0,0.0
VEGFA,KDR,0.13766368762368247,0.12935041279474022,0.15493091854001867,0.0,0.29442051421482485,0.24091400608256625,0.23260073125362396,0.25818123699890244,0.0,0.3976708326737086,0.2421572326879992,0.23384395785905696,0.2594244636043354,0.0,0.3989140592791416,0.2307792279746506,0.22246595314570836,0.2480464588909868,0.0,0.387536054565793,0.05664090727602606,0.048327632447083796,0.07390813819236225,0.0,0.21339773386716843
KDR,VEGFA,0.13766368762368247,0.24091400608256625,0.2421572326879992,0.2307792279746506,0.05664090727602606,0.12935041279474022,0.23260073125362396,0.23384395785905696,0.22246595314570836,0.048327632447083796,0.15493091854001867,0.25818123699890244,0.2594244636043354,0.2480464588909868,0.07390813819236225,0.0,0.0,0.0,0.0,0.0,0.29442051421482485,0.3976708326737086,0.3989140592791416,0.387536054565793,0.21339773386716843
HLA-G,CD160,0.07965051429175632,0.0,0.0795643850178509,0.0,0.0,0.04604145275149153,0.0,0.04595532347758611,0.0,0.0,0.19006837781307948,0.0,0.18998224853917403,0.0,0.0,0.020669960331567476,0.0,0.020583831057662056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,EDNRB,0.01959829097920722,0.07057634788773436,0.033921340386291125,0.025774175703743876,0.037075228770792265,0.06304213809879708,0.11402019500732422,0.07736518750588099,0.06921802282333374,0.08051907589038212,0.017886515227963296,0.06886457213649043,0.032209564635047205,0.024062399952499956,0.035363453019548345,0.0,0.0,0.0,0.0,0.0,0.06938692517987975,0.12036498208840687,0.08370997458696365,0.07556280990441641,0.0868638629714648
LAMA4,ITGA6,0.1207998276248083,0.20714970406158503,0.13845271397947562,0.11427110668285426,0.17783574746314423,0.28792519518416443,0.3742750716209412,0.30557808153883176,0.28139647424221037,0.3449611150225004,0.10997367842675565,0.1963235548635324,0.12762656478142298,0.10344495748480162,0.16700959826509157,0.07676704828337436,0.16311692472015107,0.09441993463804167,0.07023832734142031,0.13380296812171028,0.24551895577392296,0.33186883221069974,0.2631718421285903,0.23899023483196893,0.3025548756122589
VWF,GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,FLT4,0.01399425703745622,0.0,0.016856284581176332,0.0,0.05308049387765891,0.0,0.0,0.0,0.0,0.0,0.013939171442121425,0.0,0.01680119898584154,0.0,0.05302540828232412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,TPO,1.756316177274063,1.5805988928075239,1.8277365423552465,1.8657557322974607,1.5888148252562289,1.334794238592897,1.159076954126358,1.4062146036740806,1.4442337936162948,1.167292886575063,1.9676301113788097,1.7919128269122706,2.0390504764599933,2.0770696664022075,1.8001287593609756,1.7125824892095156,1.5368652047429765,1.7840028542906992,1.8220220442329134,1.5450811371916815,0.8316525933997971,0.655935308933258,0.9030729584809807,0.9410921484231949,0.6641512413819631
HLA-G,KLRC1,0.08149503272422505,0.09029211729874105,0.08226503551667379,0.0,0.0,0.04788597118396025,0.05668305575847626,0.048655973976408994,0.0,0.0,0.1919128962455482,0.2007099808200642,0.19268289903799693,0.0,0.0,0.0225144787640362,0.0313115633385522,0.023284481556484937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP9,LRP1,0.2896813171823601,0.6280326653023561,0.28302739515072767,0.35484754099022775,0.41645773127675056,0.2622428505837699,0.6005941987037658,0.25558892855213744,0.3274090743916376,0.3890192646781604,0.27599040872220665,0.6143417568422026,0.2693364866905742,0.3411566325300743,0.4027668228165971,0.5994207651350961,0.937772113255092,0.5927668431034636,0.6645869889429638,0.7261971792294866,0.0,0.0,0.0,0.0,0.0
MMRN2,CD93,0.13390949099655552,0.28072347537993075,0.12532236627888693,0.1394827123117316,0.5982108469438422,0.2048808349477939,0.35169481933116914,0.19629371023012532,0.21045405626296998,0.6691821908950806,0.13842706903284602,0.28524105341622125,0.12983994431517742,0.1440002903480221,0.6027284249801327,0.12524839839983337,0.2720623827832086,0.11666127368216477,0.1308216197150094,0.58954975434712,0.5238235908058974,0.6706375751892726,0.5152364660882288,0.5293968121210735,0.9881249467531841
TSPAN1,ITGA6,0.38928275144635105,0.47563262788312777,0.4069356378010184,0.382754030504397,0.44631867128468694,0.250939435449057,0.3372893118858338,0.26859232180372433,0.24441071450710297,0.30797535528739295,0.7028695643286261,0.789219440765403,0.7205224506832935,0.6963408433866721,0.7599054841669621,0.5095564133791259,0.5959062898159027,0.5272092997337933,0.5030276924371719,0.5665923332174619,0.10975758799593964,0.19610746443271637,0.12741047435060696,0.1032288670539856,0.16679350783427555
MMRN2,CLEC14A,0.04955108446024713,0.0879720099401343,0.08033121895389218,0.04909573409419793,0.22260814464408837,0.1205224284114855,0.15894335389137268,0.15130256290513056,0.12006707804543632,0.29357948859532673,0.05406866249653761,0.09248958797642479,0.08484879699018266,0.053613312130488415,0.22712572268037884,0.04088999186352496,0.07931091734341213,0.07167012635717,0.04043464149747576,0.2139470520473662,0.43946518426958897,0.47788610974947615,0.470245318763234,0.43900983390353976,0.6125222444534302
SAA1,CD36,0.04494047961828909,0.028719597708829595,0.04344032070590778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05088886739015215,0.03466798548069265,0.04938870847777084,0.0,0.0,0.104957636650447,0.0887367547409875,0.10345747773806568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,CD36,0.02652774461896428,0.010306862709504781,0.02502758570658297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026749628896290175,0.010528746986830676,0.025249469983908864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,ACKR1,0.08849859948614577,0.03872792066890242,0.06155570189525041,0.05443796117008824,0.0,0.0,0.0,0.0,0.0,0.0,0.08775207871100404,0.03798139989376068,0.06080918112010868,0.053691440394946506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
