study	hugoGeneSymbol	n	gain_rate	loss_rate	mean_alt
thyroid_gatci_2024	EGFR	137	0.38686131386861317	0.08759124087591241	0.5985401459854015
thyroid_gatci_2024	MET	137	0.34306569343065696	0.051094890510948905	0.583941605839416
thyroid_gatci_2024	TERT	137	0.32116788321167883	0.043795620437956206	0.5547445255474452
thyroid_gatci_2024	TG	137	0.291970802919708	0.058394160583941604	0.46715328467153283
thyroid_gatci_2024	CDK6	137	0.27007299270072993	0.051094890510948905	0.43795620437956206
thyroid_gatci_2024	BRAF	137	0.25547445255474455	0.072992700729927	0.36496350364963503
thyroid_gatci_2024	NKX2-1	137	0.23357664233576642	0.051094890510948905	0.36496350364963503
thyroid_gatci_2024	COL1A1	137	0.20437956204379562	0.06569343065693431	0.2773722627737226
thyroid_gatci_2024	TACSTD2	137	0.19708029197080293	0.072992700729927	0.24817518248175183
thyroid_gatci_2024	DIO2	137	0.1897810218978102	0.058394160583941604	0.26277372262773724
thyroid_gatci_2024	VEGFA	137	0.1897810218978102	0.072992700729927	0.23357664233576642
thyroid_gatci_2024	DICER1	137	0.18248175182481752	0.06569343065693431	0.23357664233576642
thyroid_gatci_2024	CCR5	137	0.16058394160583941	0.08029197080291971	0.16058394160583941
thyroid_gatci_2024	SLC5A5	137	0.16058394160583941	0.051094890510948905	0.21897810218978103
thyroid_gatci_2024	ALK	137	0.15328467153284672	0.0948905109489051	0.11678832116788321
thyroid_gatci_2024	DIO1	137	0.15328467153284672	0.072992700729927	0.16058394160583941
thyroid_gatci_2024	HAVCR2	137	0.145985401459854	0.08759124087591241	0.11678832116788321
thyroid_gatci_2024	HLA-DRA	137	0.145985401459854	0.10218978102189781	0.08759124087591241
thyroid_gatci_2024	LGALS9	137	0.1386861313868613	0.12408759124087591	0.029197080291970802
thyroid_gatci_2024	DGCR8	137	0.13138686131386862	0.021897810218978103	0.21897810218978103
thyroid_gatci_2024	PAX8	137	0.13138686131386862	0.08759124087591241	0.08759124087591241
thyroid_gatci_2024	TPO	137	0.12408759124087591	0.08029197080291971	0.08759124087591241
thyroid_gatci_2024	CCL5	137	0.12408759124087591	0.10948905109489052	0.029197080291970802
thyroid_gatci_2024	DCN	137	0.12408759124087591	0.08029197080291971	0.08759124087591241
thyroid_gatci_2024	FOXE1	137	0.11678832116788321	0.15328467153284672	-0.072992700729927
thyroid_gatci_2024	RET	137	0.11678832116788321	0.072992700729927	0.08759124087591241
thyroid_gatci_2024	SFRP2	137	0.0948905109489051	0.1386861313868613	-0.08759124087591241
thyroid_gatci_2024	CXCL13	137	0.08759124087591241	0.1386861313868613	-0.10218978102189781
thyroid_gatci_2024	CXCL10	137	0.08029197080291971	0.13138686131386862	-0.10218978102189781
thyroid_mskcc_2016	NKX2-1	117	0.042735042735042736	0.0	0.08547008547008547
thyroid_mskcc_2016	TERT	117	0.008547008547008548	0.0	0.017094017094017096
thyroid_mskcc_2016	ALK	117	0.008547008547008548	0.0	0.017094017094017096
thyroid_mskcc_2016	CDK6	117	0.0	0.0	0.0
thyroid_mskcc_2016	BRAF	117	0.0	0.0	0.0
thyroid_mskcc_2016	DICER1	117	0.0	0.0	0.0
thyroid_mskcc_2016	EGFR	117	0.0	0.0	0.0
thyroid_mskcc_2016	MET	117	0.0	0.0	0.0
thyroid_mskcc_2016	EIF1AX	117	0.0	0.0	0.0
thyroid_mskcc_2016	RET	117	0.0	0.0	0.0
thyroid_mskcc_2016	VEGFA	35	0.0	0.0	0.0
thpa_tcga_gdc	TERT	505	0.055445544554455446	0.005940594059405941	0.04950495049504951
thpa_tcga_gdc	MET	505	0.05148514851485148	0.0019801980198019802	0.05148514851485148
thpa_tcga_gdc	BRAF	505	0.05148514851485148	0.0	0.053465346534653464
thpa_tcga_gdc	CDK6	505	0.04950495049504951	0.0019801980198019802	0.04950495049504951
thpa_tcga_gdc	CCL5	505	0.04950495049504951	0.0	0.04950495049504951
thpa_tcga_gdc	COL1A1	505	0.04950495049504951	0.0	0.04950495049504951
thpa_tcga_gdc	HAVCR2	505	0.04950495049504951	0.0	0.05148514851485148
thpa_tcga_gdc	LGALS9	505	0.047524752475247525	0.0	0.047524752475247525
thpa_tcga_gdc	EGFR	505	0.047524752475247525	0.0	0.04950495049504951
thpa_tcga_gdc	DCN	505	0.04356435643564356	0.0	0.04554455445544554
thpa_tcga_gdc	DIO2	505	0.03762376237623762	0.0	0.03762376237623762
thpa_tcga_gdc	NKX2-1	505	0.03762376237623762	0.0	0.03762376237623762
thpa_tcga_gdc	DICER1	505	0.03762376237623762	0.0	0.03762376237623762
thpa_tcga_gdc	CXCL10	505	0.03564356435643564	0.0	0.03564356435643564
thpa_tcga_gdc	CXCL13	505	0.03564356435643564	0.0	0.03564356435643564
