target	mode	neighbor_autocorr_pooled	neighbor_autocorr_weighted_sample	block_variance_fraction	target_sd
null_random_matched_100	raw_smoothed	0.9820623588415188	0.9495507842177696	0.3171422141420493	0.3499235804787443
null_random_matched_100	coord_qc_residual_target	0.7700293032137822	0.7680305590279092	0.11357069478682054	0.152861736686171
null_random_matched_101	raw_smoothed	0.9537681339618829	0.9329158510216862	0.274678400185116	0.2870963955421479
null_random_matched_101	coord_qc_residual_target	0.7181852530999131	0.7166233565174698	0.08872372126854512	0.1439302487309763
null_random_matched_102	raw_smoothed	0.9714767443656516	0.9451031680409082	0.3156122719936201	0.31275219800441795
null_random_matched_102	coord_qc_residual_target	0.7653534068507039	0.7642497897083338	0.0978282084177205	0.15420215969426396
null_random_matched_103	raw_smoothed	0.9614556225102295	0.9450140741022524	0.35893765995637134	0.29454639938850147
null_random_matched_103	coord_qc_residual_target	0.7206862504735179	0.7205545079020463	0.05127816666146388	0.14026733561036112
null_random_matched_104	raw_smoothed	0.942051710712281	0.9338597812553568	0.3234627747518845	0.25047871396714994
null_random_matched_104	coord_qc_residual_target	0.7365703250597385	0.7371544506006582	0.0581506051130484	0.14122847952326428
null_random_matched_105	raw_smoothed	0.9718983770925528	0.95471744328035	0.3860480420367849	0.344224210658132
null_random_matched_105	coord_qc_residual_target	0.7431564718547172	0.740966272321958	0.07521971359429185	0.1573846244062151
null_random_matched_106	raw_smoothed	0.971813152365705	0.9571057464151406	0.4211426696275965	0.3320153253199536
null_random_matched_106	coord_qc_residual_target	0.752752563192947	0.7512638520785049	0.11423998959402491	0.15386610890236077
null_random_matched_107	raw_smoothed	0.9599188597027531	0.9389786216470093	0.32236184725976874	0.308387923292392
null_random_matched_107	coord_qc_residual_target	0.7387553338881885	0.7376189902799776	0.06126661379549561	0.14781459998550475
null_random_matched_108	raw_smoothed	0.9742546498011624	0.956674201979043	0.37457042209479813	0.35104231232310756
null_random_matched_108	coord_qc_residual_target	0.6929838438094925	0.6897969699380576	0.07161984987275054	0.1491301415090608
null_random_matched_109	raw_smoothed	0.9598603533097937	0.9478793403651088	0.3499000528637968	0.28842928007945945
null_random_matched_109	coord_qc_residual_target	0.6979084416430277	0.697741640918181	0.04406393588162475	0.14344031277192076
null_random_matched_110	raw_smoothed	0.9515234864023083	0.9306619278261663	0.2619592259374904	0.2877033223299463
null_random_matched_110	coord_qc_residual_target	0.7127671713961601	0.7128809359212203	0.04052159270866556	0.14523369510114317
null_random_matched_111	raw_smoothed	0.9577819803092636	0.9468225638295859	0.29749694468934956	0.3063950264562103
null_random_matched_111	coord_qc_residual_target	0.6829231557582551	0.6829909457650222	0.05702241231538051	0.14649793649069365
null_random_matched_112	raw_smoothed	0.9618912452035695	0.9478122323424548	0.3265129369337227	0.3019380051854734
null_random_matched_112	coord_qc_residual_target	0.6735548364014918	0.6710821558497327	0.04020061570165275	0.14226698760558035
