dataset	metric	value
TCGA_DarkMatter	silhouette	0.34253047096777006
TCGA_DarkMatter	davies_bouldin	1.1503514997008975
TCGA_DarkMatter	ARI_vs_v17	0.7865219667717205
TCGA_DarkMatter	DIAL_identifiability	0.257698709945901
TCGA_DarkMatter	DIA_AUC_ext	0.96875
