iter	metric	value	empirical_p
-1	observed_silhouette	0.2248106508471207	0.0033222591362126247
0	null_silhouette	0.20712027810559416	
1	null_silhouette	0.20546317106948353	
2	null_silhouette	0.20587957384419686	
3	null_silhouette	0.20615227209638828	
4	null_silhouette	0.20697565711810756	
5	null_silhouette	0.20112240243516763	
6	null_silhouette	0.2096934779227204	
7	null_silhouette	0.2035113472247963	
8	null_silhouette	0.20527646293351937	
9	null_silhouette	0.2140746987932496	
10	null_silhouette	0.20591299820936818	
11	null_silhouette	0.20925605822936202	
12	null_silhouette	0.20378898292945702	
13	null_silhouette	0.20796029685370887	
14	null_silhouette	0.20462090447508705	
15	null_silhouette	0.20586490443799868	
16	null_silhouette	0.20380303082719228	
17	null_silhouette	0.20924452535994512	
18	null_silhouette	0.20673060560317655	
19	null_silhouette	0.21236863330488448	
20	null_silhouette	0.2193593021151016	
21	null_silhouette	0.21225401432457341	
22	null_silhouette	0.21143436037781774	
23	null_silhouette	0.2100483042311853	
24	null_silhouette	0.20401296334589505	
25	null_silhouette	0.20719484857275644	
26	null_silhouette	0.20371277714654834	
27	null_silhouette	0.20463592974473316	
28	null_silhouette	0.2064675612198309	
29	null_silhouette	0.21198556250565384	
30	null_silhouette	0.20804211819381024	
31	null_silhouette	0.21240819467860145	
32	null_silhouette	0.2117238363919437	
33	null_silhouette	0.21008475594136408	
34	null_silhouette	0.20282498862845938	
35	null_silhouette	0.20424258809987003	
36	null_silhouette	0.20993896841387594	
37	null_silhouette	0.20621224500246482	
38	null_silhouette	0.20645036402562436	
39	null_silhouette	0.2085885686458775	
40	null_silhouette	0.20282002571063212	
41	null_silhouette	0.20187892054552836	
42	null_silhouette	0.20713299738878174	
43	null_silhouette	0.2044020760048529	
44	null_silhouette	0.20645118849932484	
45	null_silhouette	0.2074297822450888	
46	null_silhouette	0.20520034208038831	
47	null_silhouette	0.20550368428974616	
48	null_silhouette	0.20608481549230415	
49	null_silhouette	0.20868340732608107	
50	null_silhouette	0.217032226222784	
51	null_silhouette	0.2042506938915282	
52	null_silhouette	0.2123647018592818	
53	null_silhouette	0.20440338712681086	
54	null_silhouette	0.20547001486909322	
55	null_silhouette	0.20599628033301998	
56	null_silhouette	0.20326506196473862	
57	null_silhouette	0.20816107964597597	
58	null_silhouette	0.2055225626563034	
59	null_silhouette	0.2186837441612585	
60	null_silhouette	0.2107437213577861	
61	null_silhouette	0.20443762040110738	
62	null_silhouette	0.20525306994007644	
63	null_silhouette	0.20856055942432922	
64	null_silhouette	0.20533490169877372	
65	null_silhouette	0.2031651337782227	
66	null_silhouette	0.20653577514409602	
67	null_silhouette	0.20458005264115814	
68	null_silhouette	0.21004952765848273	
69	null_silhouette	0.21002703153934302	
70	null_silhouette	0.20632886252727803	
71	null_silhouette	0.209166493589038	
72	null_silhouette	0.2102940898884599	
73	null_silhouette	0.2151573069609186	
74	null_silhouette	0.2033759091554755	
75	null_silhouette	0.2045665948669311	
76	null_silhouette	0.21150902059334026	
77	null_silhouette	0.20617731792159882	
78	null_silhouette	0.20536137953203026	
79	null_silhouette	0.2104767546298449	
80	null_silhouette	0.20864613721377392	
81	null_silhouette	0.20209842010162293	
82	null_silhouette	0.20486162908717953	
83	null_silhouette	0.21191444716772134	
84	null_silhouette	0.2056763355946023	
85	null_silhouette	0.2100084122068349	
86	null_silhouette	0.20407467068846227	
87	null_silhouette	0.20784689108088708	
88	null_silhouette	0.20703613507774649	
89	null_silhouette	0.2067566501362457	
90	null_silhouette	0.20686742282941284	
91	null_silhouette	0.20469524950693868	
92	null_silhouette	0.21231882677623393	
93	null_silhouette	0.20287415197120723	
94	null_silhouette	0.20504466597514476	
95	null_silhouette	0.21019303984861926	
96	null_silhouette	0.2062695280458501	
97	null_silhouette	0.20571694723443884	
98	null_silhouette	0.2078095494758787	
99	null_silhouette	0.2053129389351041	
100	null_silhouette	0.20797739747341507	
101	null_silhouette	0.2075588676777455	
102	null_silhouette	0.20985647912689467	
103	null_silhouette	0.2048668284526532	
104	null_silhouette	0.20531778429828923	
105	null_silhouette	0.20499146694260742	
106	null_silhouette	0.2083790800192345	
107	null_silhouette	0.21149778770215366	
108	null_silhouette	0.20421220178203414	
109	null_silhouette	0.2045932879354249	
110	null_silhouette	0.20686608935763362	
111	null_silhouette	0.2018988923258337	
112	null_silhouette	0.2162848916056636	
113	null_silhouette	0.2064855783734131	
114	null_silhouette	0.2060209998176212	
115	null_silhouette	0.200506288978755	
116	null_silhouette	0.2080372912206619	
117	null_silhouette	0.2054047208543793	
118	null_silhouette	0.2060843137728597	
119	null_silhouette	0.20307317899330965	
120	null_silhouette	0.20949627633576154	
121	null_silhouette	0.20334476212687247	
122	null_silhouette	0.2018336492538547	
123	null_silhouette	0.2087929212862441	
124	null_silhouette	0.20530096670379433	
125	null_silhouette	0.21008055691062447	
126	null_silhouette	0.20521426492675235	
127	null_silhouette	0.20364867654507698	
128	null_silhouette	0.21100355315004446	
129	null_silhouette	0.20217020059116428	
130	null_silhouette	0.20475728034781537	
131	null_silhouette	0.2060332393670171	
132	null_silhouette	0.21529362346023237	
133	null_silhouette	0.20419028195575598	
134	null_silhouette	0.2043951629535637	
135	null_silhouette	0.20294024037065608	
136	null_silhouette	0.20631811413492931	
137	null_silhouette	0.20750116221165554	
138	null_silhouette	0.2087181678350235	
139	null_silhouette	0.20772695301648636	
140	null_silhouette	0.20191460074308817	
141	null_silhouette	0.20488629737924813	
142	null_silhouette	0.20348266458541434	
143	null_silhouette	0.2065501881597065	
144	null_silhouette	0.2017836465385453	
145	null_silhouette	0.20457516829764924	
146	null_silhouette	0.20563292713463438	
147	null_silhouette	0.1995677365874418	
148	null_silhouette	0.203358494021862	
149	null_silhouette	0.20335880205617257	
150	null_silhouette	0.2104254159296725	
151	null_silhouette	0.2058165676632702	
152	null_silhouette	0.20737349359032056	
153	null_silhouette	0.20738563615532576	
154	null_silhouette	0.2074553125404084	
155	null_silhouette	0.20924737568975832	
156	null_silhouette	0.20350582039408066	
157	null_silhouette	0.20759584225263436	
158	null_silhouette	0.2016744501890698	
159	null_silhouette	0.2052029443579102	
160	null_silhouette	0.2059098898523475	
161	null_silhouette	0.20151909947987234	
162	null_silhouette	0.20544022020854358	
163	null_silhouette	0.20748864983999335	
164	null_silhouette	0.20963885457546574	
165	null_silhouette	0.20162602682211372	
166	null_silhouette	0.20353277154192612	
167	null_silhouette	0.2091180886609131	
168	null_silhouette	0.20386715952281512	
169	null_silhouette	0.20464660491666867	
170	null_silhouette	0.20286302887282812	
171	null_silhouette	0.20418038255112914	
172	null_silhouette	0.20465085793041357	
173	null_silhouette	0.20496726878982757	
174	null_silhouette	0.20793384617379457	
175	null_silhouette	0.20835843312813973	
176	null_silhouette	0.20756901191408186	
177	null_silhouette	0.20658514826830435	
178	null_silhouette	0.2043603846218232	
179	null_silhouette	0.2172564661327992	
180	null_silhouette	0.20453121841293298	
181	null_silhouette	0.2052047818079821	
182	null_silhouette	0.20494922642784563	
183	null_silhouette	0.21159327158027916	
184	null_silhouette	0.20524403055316948	
185	null_silhouette	0.20709215298989384	
186	null_silhouette	0.20695189023000668	
187	null_silhouette	0.20559946702527362	
188	null_silhouette	0.2121632928843524	
189	null_silhouette	0.20261441814035108	
190	null_silhouette	0.21331105600738165	
191	null_silhouette	0.20595574987010223	
192	null_silhouette	0.2075835836570647	
193	null_silhouette	0.20916706655735612	
194	null_silhouette	0.21858242966201905	
195	null_silhouette	0.21429192732044994	
196	null_silhouette	0.20598557011357177	
197	null_silhouette	0.2072209905681474	
198	null_silhouette	0.20644156487281567	
199	null_silhouette	0.2052583685616192	
200	null_silhouette	0.21110622357301614	
201	null_silhouette	0.20863225688391487	
202	null_silhouette	0.2067447269499109	
203	null_silhouette	0.20414357965327812	
204	null_silhouette	0.21040024572778956	
205	null_silhouette	0.20429303045173633	
206	null_silhouette	0.20417805966035182	
207	null_silhouette	0.20438938393521355	
208	null_silhouette	0.20505439875200945	
209	null_silhouette	0.20333204068889882	
210	null_silhouette	0.20552830176232106	
211	null_silhouette	0.2054634477310702	
212	null_silhouette	0.20494583605762234	
213	null_silhouette	0.20771188171555555	
214	null_silhouette	0.2105068237189859	
215	null_silhouette	0.20824926377958097	
216	null_silhouette	0.20609061638679138	
217	null_silhouette	0.21059897782315215	
218	null_silhouette	0.20169260319683924	
219	null_silhouette	0.20666939679430602	
220	null_silhouette	0.2051899453859758	
221	null_silhouette	0.207361038651807	
222	null_silhouette	0.2044497789484321	
223	null_silhouette	0.2093217600805661	
224	null_silhouette	0.2055989481787814	
225	null_silhouette	0.20879340359940077	
226	null_silhouette	0.21786418974976193	
227	null_silhouette	0.20382618244990572	
228	null_silhouette	0.2043866188121736	
229	null_silhouette	0.20669249170624002	
230	null_silhouette	0.20525700973451247	
231	null_silhouette	0.2052571787813471	
232	null_silhouette	0.2132000043938514	
233	null_silhouette	0.2046503158464629	
234	null_silhouette	0.20293624326289025	
235	null_silhouette	0.21091624768005676	
236	null_silhouette	0.2133564936613898	
237	null_silhouette	0.21407639989849794	
238	null_silhouette	0.20711661818686988	
239	null_silhouette	0.20474858263567214	
240	null_silhouette	0.20834843723703986	
241	null_silhouette	0.21099509007348974	
242	null_silhouette	0.20650811174623937	
243	null_silhouette	0.2054950917535253	
244	null_silhouette	0.207795200006978	
245	null_silhouette	0.20401783601159004	
246	null_silhouette	0.20396890963235229	
247	null_silhouette	0.2056211708472529	
248	null_silhouette	0.21134737334995096	
249	null_silhouette	0.20582198832537787	
250	null_silhouette	0.21165162048730773	
251	null_silhouette	0.21357112647988385	
252	null_silhouette	0.2093229248179737	
253	null_silhouette	0.21238677599119551	
254	null_silhouette	0.20831237109371312	
255	null_silhouette	0.20305637118556016	
256	null_silhouette	0.20338599047349903	
257	null_silhouette	0.20813446329860472	
258	null_silhouette	0.21281673370562842	
259	null_silhouette	0.20707164125584845	
260	null_silhouette	0.20972669974539404	
261	null_silhouette	0.20541392081935025	
262	null_silhouette	0.20479175090910443	
263	null_silhouette	0.20290058636869135	
264	null_silhouette	0.20592477887671906	
265	null_silhouette	0.20823046108320337	
266	null_silhouette	0.20963478483244904	
267	null_silhouette	0.20160747271664967	
268	null_silhouette	0.2085736685140652	
269	null_silhouette	0.21644283183901197	
270	null_silhouette	0.2031969904880876	
271	null_silhouette	0.20710829703042377	
272	null_silhouette	0.20261594387024875	
273	null_silhouette	0.20394744032797127	
274	null_silhouette	0.21492026344400508	
275	null_silhouette	0.21182406000623644	
276	null_silhouette	0.21063526026722168	
277	null_silhouette	0.21472243849996112	
278	null_silhouette	0.20482632709694026	
279	null_silhouette	0.2007709860808449	
280	null_silhouette	0.20740385029213068	
281	null_silhouette	0.2028811597392531	
282	null_silhouette	0.20532248362609168	
283	null_silhouette	0.20511421638761784	
284	null_silhouette	0.20577307215831178	
285	null_silhouette	0.21721893880397436	
286	null_silhouette	0.2048777155935545	
287	null_silhouette	0.21235882193336053	
288	null_silhouette	0.20315460098467464	
289	null_silhouette	0.20529396057872729	
290	null_silhouette	0.20545736730211633	
291	null_silhouette	0.21008173739337072	
292	null_silhouette	0.20508732051199985	
293	null_silhouette	0.2098564080031364	
294	null_silhouette	0.20746227309867477	
295	null_silhouette	0.20398018124944892	
296	null_silhouette	0.21035200930457174	
297	null_silhouette	0.21004764560588557	
298	null_silhouette	0.2083817031627164	
299	null_silhouette	0.20672765064484086	
