sample_id	stage	mod_a	mod_b	same_spot_r	lag_a_to_neighbor_b	lag_b_to_neighbor_a	lag_symmetric
GSM7980863_N-4	PT	IFN_gamma	TLS	0.12186984717845917	0.04462772235274315	0.0366947315633297	0.04066122695803642
GSM7980863_N-4	PT	M1_M2	RAI_lineage	-0.20401638746261597	-0.16204111278057098	-0.24168474972248077	-0.20186293125152588
GSM7980863_N-4	PT	M1_M2	TLS	0.030107295140624046	-0.0070127579383552074	-0.004377791192382574	-0.005695274565368891
GSM7980863_N-4	PT	RAI_lineage	TLS	-0.03702199459075928	-0.03006592020392418	-0.023358739912509918	-0.02671233005821705
GSM7980864_PTC-1	PTC	Bplasma	CAF	0.31362274289131165	0.358115553855896	0.3274848163127899	0.34280018508434296
GSM7980864_PTC-1	PTC	Bplasma	CD8_Teff	0.2666078805923462	0.4573036730289459	0.27338191866874695	0.36534279584884644
GSM7980864_PTC-1	PTC	Bplasma	EMT	0.022486897185444832	0.02984466217458248	0.017682187259197235	0.023763424716889858
GSM7980864_PTC-1	PTC	Bplasma	Endothelial	0.23573914170265198	0.3865722715854645	0.27277716994285583	0.32967472076416016
GSM7980864_PTC-1	PTC	Bplasma	IFN_gamma	0.1077662855386734	0.21546919643878937	0.15289205312728882	0.1841806247830391
GSM7980864_PTC-1	PTC	Bplasma	M1_M2	0.2987525761127472	0.4022732079029083	0.318106085062027	0.36018964648246765
GSM7980864_PTC-1	PTC	Bplasma	RAI_lineage	0.047993261367082596	0.12295765429735184	0.10988584905862808	0.11642175167798996
GSM7980864_PTC-1	PTC	Bplasma	TLS	0.5137711763381958	0.5759538412094116	0.5200372338294983	0.547995537519455
GSM7980864_PTC-1	PTC	CAF	CD8_Teff	0.07790859043598175	0.13158629834651947	0.09315814077854156	0.11237221956253052
GSM7980864_PTC-1	PTC	CAF	EMT	0.33341842889785767	0.4909110963344574	0.346823513507843	0.4188673049211502
GSM7980864_PTC-1	PTC	CAF	Endothelial	0.24131575226783752	0.29308754205703735	0.2269369512796402	0.2600122466683388
GSM7980864_PTC-1	PTC	CAF	IFN_gamma	0.1807403266429901	0.26001468300819397	0.19649545848369598	0.22825507074594498
GSM7980864_PTC-1	PTC	CAF	M1_M2	0.2987987995147705	0.42034876346588135	0.36149847507476807	0.3909236192703247
GSM7980864_PTC-1	PTC	CAF	RAI_lineage	-0.13511422276496887	-0.1243428885936737	-0.12531323730945587	-0.12482806295156479
GSM7980864_PTC-1	PTC	CAF	TLS	0.06833042949438095	0.08693309128284454	0.08395053446292877	0.08544181287288666
GSM7980864_PTC-1	PTC	CD8_Teff	EMT	0.013883880339562893	0.02741399221122265	0.027616865932941437	0.027515429072082043
GSM7980864_PTC-1	PTC	CD8_Teff	Endothelial	0.1261425018310547	0.19452083110809326	0.2314298450946808	0.21297533810138702
GSM7980864_PTC-1	PTC	CD8_Teff	IFN_gamma	0.14300815761089325	0.11583252251148224	0.1336195468902588	0.12472603470087051
GSM7980864_PTC-1	PTC	CD8_Teff	M1_M2	0.18116526305675507	0.2362138330936432	0.30983662605285645	0.2730252295732498
GSM7980864_PTC-1	PTC	CD8_Teff	RAI_lineage	0.08548087626695633	0.11220237612724304	0.17199352383613586	0.14209794998168945
GSM7980864_PTC-1	PTC	CD8_Teff	TLS	0.2470017969608307	0.2682347297668457	0.4101465940475464	0.33919066190719604
GSM7980864_PTC-1	PTC	EMT	Endothelial	0.08315479755401611	0.10002690553665161	0.10530515015125275	0.10266602784395218
GSM7980864_PTC-1	PTC	EMT	IFN_gamma	0.13917727768421173	0.19102917611598969	0.2102731615304947	0.2006511688232422
GSM7980864_PTC-1	PTC	EMT	M1_M2	0.18074482679367065	0.2182798981666565	0.25796911120414734	0.23812450468540192
GSM7980864_PTC-1	PTC	EMT	RAI_lineage	-0.06281401962041855	-0.07809562236070633	-0.11260558664798737	-0.09535060450434685
GSM7980864_PTC-1	PTC	EMT	TLS	-0.026407616212964058	-0.04607974737882614	-0.0642259418964386	-0.05515284463763237
GSM7980864_PTC-1	PTC	Endothelial	IFN_gamma	0.08528321981430054	0.09044643491506577	0.09388679265975952	0.09216661378741264
GSM7980864_PTC-1	PTC	Endothelial	M1_M2	0.14986790716648102	0.23741348087787628	0.26430243253707886	0.25085795670747757
GSM7980864_PTC-1	PTC	Endothelial	RAI_lineage	0.24616217613220215	0.2861008048057556	0.3592284023761749	0.32266460359096527
GSM7980864_PTC-1	PTC	Endothelial	TLS	0.1143011748790741	0.16065016388893127	0.20606087148189545	0.18335551768541336
GSM7980864_PTC-1	PTC	IFN_gamma	M1_M2	0.19822046160697937	0.2660068869590759	0.30365434288978577	0.28483061492443085
GSM7980864_PTC-1	PTC	IFN_gamma	RAI_lineage	0.011214621365070343	-0.01690814271569252	-0.01808941550552845	-0.017498779110610485
GSM7980864_PTC-1	PTC	IFN_gamma	TLS	0.04022989049553871	0.026312723755836487	0.03443947434425354	0.030376099050045013
GSM7980864_PTC-1	PTC	M1_M2	RAI_lineage	0.0793367549777031	0.1363345980644226	0.15710289776325226	0.14671874791383743
GSM7980864_PTC-1	PTC	M1_M2	TLS	0.1364225447177887	0.16957147419452667	0.1927625685930252	0.18116702139377594
GSM7980864_PTC-1	PTC	RAI_lineage	TLS	0.008631947450339794	0.036841604858636856	0.042216043919324875	0.039528824388980865
GSM7980865_PTC-2	PTC	Bplasma	CAF	0.41292810440063477	0.5339314937591553	0.42601293325424194	0.4799722135066986
GSM7980865_PTC-2	PTC	Bplasma	CD8_Teff	0.20235653221607208	0.33996719121932983	0.21159742772579193	0.2757823094725609
GSM7980865_PTC-2	PTC	Bplasma	EMT	-0.03915524482727051	-0.021848542615771294	-0.014076897874474525	-0.01796272024512291
GSM7980865_PTC-2	PTC	Bplasma	Endothelial	0.04712768644094467	0.03534721955657005	0.018444886431097984	0.02689605299383402
GSM7980865_PTC-2	PTC	Bplasma	IFN_gamma	0.05586768314242363	0.0954524427652359	0.06708469986915588	0.08126857131719589
GSM7980865_PTC-2	PTC	Bplasma	M1_M2	0.2927612364292145	0.4007200300693512	0.31040456891059875	0.355562299489975
GSM7980865_PTC-2	PTC	Bplasma	RAI_lineage	-0.37954601645469666	-0.47988203167915344	-0.3961799740791321	-0.43803100287914276
GSM7980865_PTC-2	PTC	Bplasma	TLS	0.29125505685806274	0.411145955324173	0.2813055217266083	0.3462257385253906
GSM7980865_PTC-2	PTC	CAF	CD8_Teff	0.14440901577472687	0.2347158044576645	0.18259640038013458	0.20865610241889954
GSM7980865_PTC-2	PTC	CAF	EMT	0.11630722135305405	0.1326138824224472	0.10051039606332779	0.1165621392428875
GSM7980865_PTC-2	PTC	CAF	Endothelial	0.08571083098649979	0.09742476046085358	0.0709681585431099	0.08419645950198174
GSM7980865_PTC-2	PTC	CAF	IFN_gamma	0.058099597692489624	0.09544426947832108	0.08489854633808136	0.09017140790820122
GSM7980865_PTC-2	PTC	CAF	M1_M2	0.27769243717193604	0.32159489393234253	0.30980339646339417	0.31569914519786835
GSM7980865_PTC-2	PTC	CAF	RAI_lineage	-0.31000611186027527	-0.35413140058517456	-0.36529162526130676	-0.35971151292324066
GSM7980865_PTC-2	PTC	CAF	TLS	0.1448369324207306	0.2252473682165146	0.19113563001155853	0.20819149911403656
GSM7980865_PTC-2	PTC	CD8_Teff	EMT	0.014111191034317017	0.05826215073466301	0.05485739931464195	0.05655977502465248
GSM7980865_PTC-2	PTC	CD8_Teff	Endothelial	0.08256866037845612	0.11623498052358627	0.11838173866271973	0.117308359593153
GSM7980865_PTC-2	PTC	CD8_Teff	IFN_gamma	0.16611312329769135	0.19417941570281982	0.22029422223567963	0.20723681896924973
GSM7980865_PTC-2	PTC	CD8_Teff	M1_M2	0.2048933357000351	0.2416004091501236	0.3012142777442932	0.2714073434472084
GSM7980865_PTC-2	PTC	CD8_Teff	RAI_lineage	-0.11751175671815872	-0.12823908030986786	-0.17023037374019623	-0.14923472702503204
GSM7980865_PTC-2	PTC	CD8_Teff	TLS	0.2860496938228607	0.2889329493045807	0.31490957736968994	0.3019212633371353
