target	feature_set	heldout_sample	heldout_stage	alpha	n	spearman_r	pearson_r	r2	mae	auroc_q50	auroc_q75	auroc_q90
TROP2	morphology_only	GSM7980868_LPTC-1	LPTC	18.233480008684424	200	0.26747983608508874	0.2504152347951722	-0.5858817475932934	5.435150986130314	0.647964796479648	0.6101311623699683	0.6280925778132482
TROP2	morphology_only	GSM7980869_LPTC-2	LPTC	18.233480008684424	200	0.25451830399435105	0.2602088588736053	0.022434449695290626	4.436712763548358		0.7007729112992271	0.6805001330140994
TROP2	morphology_only	GSM7980870_LPTC-3	LPTC	9.047357242349303	200	0.44701381547879004	0.36004271628378565	-0.005106629900123005	4.966966780016879	0.7142714271427143	0.7653918495297806	0.8051583248212462
TROP2	morphology_only	GSM7980871_LPTC-4	LPTC	2.227542951999559	200	0.3154777755885343	0.36076459558028273	-0.996985789359744	6.388075973139029	0.6644683441558441	0.5701567398119123	0.5632522721690003
TROP2	morphology_only	GSM7980872_ATC-1	ATC	9.047357242349303	200	0.023183437492424873	0.017513343924519857	-0.07511311801889176	4.69315178841672		0.508021978021978	0.5103921568627451
TROP2	morphology_only	GSM7980873_ATC-2	ATC	9.047357242349303	200	0.11149614677064988	0.10451157092373778	-3.2305732824680593	4.712850934979864			
TROP2	morphology_only	GSM7980874_ATC-3	ATC	18.233480008684424	200			0.0	4.840052715185156			
TROP2	morphology_only	GSM7980875_ATC-4	ATC	18.233480008684424	200	-0.054436562984883516	-0.043928442868254564	-11.996775579634162	4.5868958672950875			
TROP2	clinical_text_only	GSM7980860_N-1	PT	9.047357242349303	200			0.0	1.7651480184555306			
TROP2	clinical_text_only	GSM7980861_N-2	PT	9.047357242349303	200			-3.2118998719575904	1.7919189232398742			
TROP2	clinical_text_only	GSM7980862_N-3	PT	9.047357242349303	200			-0.2047626119594399	3.1345326244392613		0.5	0.5
TROP2	clinical_text_only	GSM7980863_N-4	PT	9.047357242349303	200			-0.12120802724035329	2.8693882624253138		0.5	0.5
TROP2	clinical_text_only	GSM7980864_PTC-1	PTC	9.047357242349303	200			-0.17605268165635457	4.741527470538797	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980865_PTC-2	PTC	9.047357242349303	200			-0.002854959295315762	4.348327129949803	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980866_PTC-3	PTC	9.047357242349303	200			-0.09798021290373504	4.210324868395611	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980867_PTC-4	PTC	9.047357242349303	200			-0.012352709955018026	4.59137833280799	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980868_LPTC-1	LPTC	9.047357242349303	200			-0.09164566447211997	4.672445040008566	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980869_LPTC-2	LPTC	9.047357242349303	200			-0.36544525803412187	5.6049448880439785		0.5	0.5
TROP2	clinical_text_only	GSM7980870_LPTC-3	LPTC	9.047357242349303	200			-0.052446219039133046	5.243533514486985	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980871_LPTC-4	LPTC	9.047357242349303	200			-0.36029745759956433	5.603485302703903	0.5	0.5	0.5
TROP2	clinical_text_only	GSM7980872_ATC-1	ATC	9.047357242349303	200			-0.44828528824472125	3.456465747618663		0.5	0.5
TROP2	clinical_text_only	GSM7980873_ATC-2	ATC	9.047357242349303	200			-0.05165432980186324	1.6765259556338492			
TROP2	clinical_text_only	GSM7980874_ATC-3	ATC	9.047357242349303	200			0.0	1.408512310654542			
TROP2	clinical_text_only	GSM7980875_ATC-4	ATC	9.047357242349303	200			-0.8134952714436241	1.4775452848201576			
TROP2	morphology_plus_text	GSM7980860_N-1	PT	36.74661940736688	200			0.0	1.3754577886795412			
TROP2	morphology_plus_text	GSM7980861_N-2	PT	36.74661940736688	200	-0.024371176475407666	-0.008824834857278877	-4.062212104138265	1.8046450681277224			
TROP2	morphology_plus_text	GSM7980862_N-3	PT	36.74661940736688	200	0.15924379873765404	0.15928752037901114	-0.04131100030250012	3.3986276363055263		0.5986296429859358	0.5986296429859358
TROP2	morphology_plus_text	GSM7980863_N-4	PT	36.74661940736688	200	0.024945003393782885	-0.006480029217073715	-0.13392010929226061	3.013023915041757		0.5292801684432163	0.5292801684432163
TROP2	morphology_plus_text	GSM7980864_PTC-1	PTC	36.74661940736688	200	0.4199108422690023	0.37385545322256114	0.10705083811843463	4.388775906842236	0.7086352657004831	0.7347013113161729	0.7737656595431097
TROP2	morphology_plus_text	GSM7980865_PTC-2	PTC	36.74661940736688	200	0.2592108506643356	0.3731414135062313	0.1340622006592468	3.7333664452072726	0.6979761904761904	0.5967032967032968	0.49002394253790904
TROP2	morphology_plus_text	GSM7980866_PTC-3	PTC	36.74661940736688	200	0.27374150177763534	0.48473390972589797	0.19486339093435823	3.1563269823543783	0.6668741570702355	0.5798723715869861	0.5328073089700996
TROP2	morphology_plus_text	GSM7980867_PTC-4	PTC	36.74661940736688	200	0.3954401077929338	0.45195821543859144	0.15060569059153783	4.109476457546159	0.740153452685422	0.6499059561128526	0.6097222222222222
TROP2	morphology_plus_text	GSM7980868_LPTC-1	LPTC	36.74661940736688	200	0.28957848796613794	0.3209918163975753	0.07683592537582029	3.767387346999796	0.660866086608661	0.6135232926277702	0.6190476190476191
TROP2	morphology_plus_text	GSM7980869_LPTC-2	LPTC	36.74661940736688	200	0.2518215774919049	0.23897790325957152	-0.12617150897045293	5.108437882747665		0.6887498466445835	0.6477786645384411
TROP2	morphology_plus_text	GSM7980870_LPTC-3	LPTC	36.74661940736688	200	0.5070609859416604	0.45602315533345417	0.09263088092102778	4.64018654089564	0.7511751175117511	0.8036363636363636	0.7923901940755873
TROP2	morphology_plus_text	GSM7980871_LPTC-4	LPTC	9.047357242349303	200	0.3692363440453474	0.46719951833131235	-0.19452659338958544	5.095970591531361	0.6792816558441559	0.6114106583072101	0.6099238516335053
TROP2	morphology_plus_text	GSM7980872_ATC-1	ATC	36.74661940736688	200	0.16629577968493411	0.14157057163759282	-0.34395389859303593	3.682630111940518		0.5927472527472527	0.5992156862745098
TROP2	morphology_plus_text	GSM7980873_ATC-2	ATC	36.74661940736688	200	0.1965527191282956	0.1273377359572202	-0.336078566100793	2.1793574629205867			
TROP2	morphology_plus_text	GSM7980874_ATC-3	ATC	36.74661940736688	200			0.0	1.9126415550640217			
TROP2	morphology_plus_text	GSM7980875_ATC-4	ATC	36.74661940736688	200	-0.06557131450451877	-0.0553346835576033	-1.9511128606993675	1.7325162381868828			
Epithelial_score	morphology_only	GSM7980860_N-1	PT	74.05684692262442	200	0.15188971239934215	0.17304277955134673	-0.043277102245585786	0.36753933242644876	0.5763	0.5768	0.46944444444444444
Epithelial_score	morphology_only	GSM7980861_N-2	PT	74.05684692262442	200	0.2219708569226137	0.2736198315968067	0.048197139669414746	0.3923116710288128	0.5812	0.5392	0.5827777777777778
Epithelial_score	morphology_only	GSM7980862_N-3	PT	74.05684692262442	200	0.13672668089303708	0.16693546977593732	0.023455237122029238	0.43813555956489714	0.5646	0.49893333333333334	0.5625
Epithelial_score	morphology_only	GSM7980863_N-4	PT	74.05684692262442	200	0.04751375911466999	0.04452082548624496	-0.002125262476386336	0.41632626053469346	0.5347	0.4708	0.5697222222222222
Epithelial_score	morphology_only	GSM7980864_PTC-1	PTC	149.24955450518323	200	0.4341762863541076	0.4309926150885893	0.08085720780529448	0.4900742168729137	0.7382	0.6778666666666666	0.6463888888888889
Epithelial_score	morphology_only	GSM7980865_PTC-2	PTC	74.05684692262442	200	0.05449827119534667	0.21831205847129836	0.033162802984411766	0.4155399966290676	0.4947	0.45013333333333333	0.31166666666666665
Epithelial_score	morphology_only	GSM7980866_PTC-3	PTC	74.05684692262442	200	0.2924874090150658	0.4322626452654083	0.10034228691689462	0.3836693572903773	0.6222	0.6332	0.6277777777777778
Epithelial_score	morphology_only	GSM7980867_PTC-4	PTC	74.05684692262442	200	0.3051447837257979	0.4222190621954615	0.10285910446660973	0.4343565583895217	0.6456	0.5326666666666666	0.5166666666666666
Epithelial_score	morphology_only	GSM7980868_LPTC-1	LPTC	149.24955450518323	200	0.14179360829625773	0.2952622790744061	0.08305876642742271	0.4319882672066057	0.607	0.5086666666666667	0.4136111111111111
Epithelial_score	morphology_only	GSM7980869_LPTC-2	LPTC	300.7882518043102	200	0.1985751276882708	0.2386895524213623	-0.004271265453515305	0.6549203952842292	0.6095	0.6081333333333334	0.5533333333333332
Epithelial_score	morphology_only	GSM7980870_LPTC-3	LPTC	74.05684692262442	200	0.28748842230357263	0.28266283050967567	0.07224118485654196	0.43504317882000865	0.6729999999999999	0.5597333333333333	0.5283333333333333
Epithelial_score	morphology_only	GSM7980871_LPTC-4	LPTC	2.227542951999559	200	0.1272436810920273	0.08075932493090256	-0.034096486121749425	0.5551935819483306	0.5609	0.5344	0.5025
Epithelial_score	morphology_only	GSM7980872_ATC-1	ATC	74.05684692262442	200	0.20951331640041843	0.17767621196850086	-0.05524821957898918	0.3609018716592599	0.6010000000000001	0.5709333333333334	0.5241666666666667
Epithelial_score	morphology_only	GSM7980873_ATC-2	ATC	74.05684692262442	200	0.31222537777621295	0.22279106711504465	0.04439222393081488	0.3736938313687533	0.6867	0.5974666666666667	0.7066666666666666
Epithelial_score	morphology_only	GSM7980874_ATC-3	ATC	36.74661940736688	200	0.0020145533856669867	-0.15338678707286973	-0.16029754839065702	0.28859436670346694	0.4993	0.486	0.45138888888888895
Epithelial_score	morphology_only	GSM7980875_ATC-4	ATC	74.05684692262442	200	0.3187197634593317	0.36196857687792217	0.0641615030089987	0.4183415281746717	0.6104	0.5661333333333333	0.6141666666666667
Epithelial_score	clinical_text_only	GSM7980860_N-1	PT	10000.0	200			-0.0009664099035755491	0.3725028706074846	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980861_N-2	PT	10000.0	200			-0.013062108174953124	0.39915351567100005	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980862_N-3	PT	10000.0	200			-0.0025498443578619856	0.444418145698031	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980863_N-4	PT	10000.0	200			-0.00038987229198994555	0.41288218373796126	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980864_PTC-1	PTC	10000.0	200			-0.005916821020038432	0.5145398021271871	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980865_PTC-2	PTC	10000.0	200			-0.0026273175661264414	0.4203991159167822	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980866_PTC-3	PTC	10000.0	200			-0.00020405153894120787	0.4074389396592133	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980867_PTC-4	PTC	10000.0	200			-0.00014514306618162998	0.46562390393257685	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980868_LPTC-1	LPTC	10000.0	200			-0.002279469932692235	0.446718113675659	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980869_LPTC-2	LPTC	10000.0	200			-0.0060268002724161995	0.6823082413373157	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980870_LPTC-3	LPTC	10000.0	200			-0.0019249675417121193	0.45427447069169374	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980871_LPTC-4	LPTC	10000.0	200			-0.001027106743041406	0.5422307006793549	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980872_ATC-1	ATC	10000.0	200			-0.006565660537175999	0.36413023137684436	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980873_ATC-2	ATC	10000.0	200			-0.020924550881137316	0.39848558412662455	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980874_ATC-3	ATC	10000.0	200			-0.0011707136083125569	0.24719586758605963	0.5	0.5	0.5
Epithelial_score	clinical_text_only	GSM7980875_ATC-4	ATC	10000.0	200			-3.603834930854255e-05	0.43225670588674375	0.5	0.5	0.5
Epithelial_score	morphology_plus_text	GSM7980860_N-1	PT	74.05684692262442	200	0.1473000185133684	0.17565760695667398	-0.06954181372071444	0.37404064419808836	0.5742999999999999	0.5754666666666667	0.46777777777777774
Epithelial_score	morphology_plus_text	GSM7980861_N-2	PT	74.05684692262442	200	0.21813334939016904	0.26436689626370546	0.04808174450565905	0.3904232207178102	0.5786	0.5354666666666666	0.5741666666666667
Epithelial_score	morphology_plus_text	GSM7980862_N-3	PT	74.05684692262442	200	0.13147202982178183	0.1588640294455046	0.018673582378683995	0.43388136668657096	0.5648	0.4981333333333334	0.5569444444444445
Epithelial_score	morphology_plus_text	GSM7980863_N-4	PT	74.05684692262442	200	0.0395440479173143	0.03312574525731514	-0.007282639661355228	0.4159603177790619	0.5315000000000001	0.4718666666666667	0.5694444444444444
Epithelial_score	morphology_plus_text	GSM7980864_PTC-1	PTC	74.05684692262442	200	0.43671094667599414	0.4349718923518554	0.05999829599296569	0.49591603230533354	0.7390999999999999	0.6761333333333334	0.6472222222222221
Epithelial_score	morphology_plus_text	GSM7980865_PTC-2	PTC	74.05684692262442	200	0.05923542515298353	0.215349771325657	0.027677827906824715	0.4160388492879521	0.4993	0.4533333333333333	0.31305555555555553
Epithelial_score	morphology_plus_text	GSM7980866_PTC-3	PTC	74.05684692262442	200	0.29569375119742614	0.4266593111940413	0.11065144842655927	0.38043653467157457	0.6239	0.6362666666666668	0.6280555555555556
Epithelial_score	morphology_plus_text	GSM7980867_PTC-4	PTC	74.05684692262442	200	0.3055963566590342	0.42493385994364163	0.11987860497833591	0.43083737735314365	0.6456999999999999	0.5334666666666666	0.5166666666666666
Epithelial_score	morphology_plus_text	GSM7980868_LPTC-1	LPTC	149.24955450518323	200	0.1368899489271903	0.2855241611262528	0.045328677522808225	0.43761299751339094	0.6046999999999999	0.5065333333333333	0.4125
Epithelial_score	morphology_plus_text	GSM7980869_LPTC-2	LPTC	74.05684692262442	200	0.21645357837071896	0.24787642328457365	0.011503814550016811	0.6514416447062428	0.6177	0.6125333333333333	0.5630555555555556
Epithelial_score	morphology_plus_text	GSM7980870_LPTC-3	LPTC	36.74661940736688	200	0.28813067177963114	0.2930790193970966	0.07350207160310485	0.428953024406522	0.6715	0.5611999999999999	0.5358333333333334
Epithelial_score	morphology_plus_text	GSM7980871_LPTC-4	LPTC	2.227542951999559	200	0.1282622065551639	0.0950851340619017	-0.02867009692160094	0.5402986155632066	0.5591	0.5397333333333334	0.5075000000000001
Epithelial_score	morphology_plus_text	GSM7980872_ATC-1	ATC	74.05684692262442	200	0.21673674969503878	0.188710243002952	0.001656759748286718	0.3549836101966191	0.6071	0.5713333333333332	0.5255555555555556
Epithelial_score	morphology_plus_text	GSM7980873_ATC-2	ATC	74.05684692262442	200	0.33962788602132327	0.23765957247537084	0.0206497331865787	0.3843229878446256	0.7007000000000001	0.6122666666666666	0.7233333333333334
Epithelial_score	morphology_plus_text	GSM7980874_ATC-3	ATC	36.74661940736688	200	0.009642255519782124	-0.13418859925432236	-0.16515969919434248	0.2823836513991459	0.5027	0.4898666666666667	0.4672222222222222
Epithelial_score	morphology_plus_text	GSM7980875_ATC-4	ATC	74.05684692262442	200	0.31007133372370027	0.35703800033701444	0.09484769086153233	0.41535534671980906	0.6063000000000001	0.5551999999999999	0.5927777777777778
Proliferation_score	morphology_only	GSM7980860_N-1	PT	2462.0924014946304	200	0.13135120890244206	0.054093132405509836	-0.016204900754312135	0.2195899086725506			0.49527777777777776
Proliferation_score	morphology_only	GSM7980861_N-2	PT	9.047357242349303	200	0.15673811137489457	-0.04155385018761379	-0.011479274157012442	0.26699042396937434		0.5424	0.47750000000000004
Proliferation_score	morphology_only	GSM7980862_N-3	PT	9.047357242349303	200	0.003253266670611589	0.02668681034541806	-0.0007178541929939719	0.25776122712412586		0.5219999999999999	0.5422222222222223
Proliferation_score	morphology_only	GSM7980863_N-4	PT	2462.0924014946304	200	0.02922360816288038	0.03745095586098188	-0.0008155959433022719	0.2532569072612536		0.5081333333333333	0.4961111111111111
Proliferation_score	morphology_only	GSM7980864_PTC-1	PTC	9.047357242349303	200	0.0655452452016443	-0.012403927509642407	-0.027003159687364775	0.284099497363311	0.5737999999999999	0.4522666666666666	0.465
Proliferation_score	morphology_only	GSM7980865_PTC-2	PTC	2.227542951999559	200	0.12111187375790176	-0.054103816910230106	-0.023604637099408743	0.2934428684124897		0.5573333333333333	0.5052777777777778
Proliferation_score	morphology_only	GSM7980866_PTC-3	PTC	9.047357242349303	200	0.17000664781629812	0.16713296361955252	-0.004528610708012248	0.27609643277577794	0.5818999999999999	0.5525333333333333	0.5855555555555555
Proliferation_score	morphology_only	GSM7980867_PTC-4	PTC	2462.0924014946304	200	0.20977818154587366	0.1345154452501869	-0.005262847761954292	0.30136209323777846	0.6309	0.5628	0.5780555555555555
Proliferation_score	morphology_only	GSM7980868_LPTC-1	LPTC	2462.0924014946304	200	0.13417601841614377	0.0622821329359955	0.0023405877428415156	0.28970014209509104	0.5854999999999999	0.5104	0.40861111111111115
Proliferation_score	morphology_only	GSM7980869_LPTC-2	LPTC	4.489251258218608	200	0.05160352322365902	0.06496996725363649	-0.006707266369471165	0.2587973948905733		0.5307999999999999	0.48583333333333334
Proliferation_score	morphology_only	GSM7980870_LPTC-3	LPTC	9.047357242349303	200	0.30024016823322347	0.22110368479836953	0.018502008311225504	0.312974820847822		0.6114666666666666	0.6238888888888889
Proliferation_score	morphology_only	GSM7980871_LPTC-4	LPTC	2462.0924014946304	200	0.20872093857314042	0.2129348974317415	0.024238973900098437	0.32558444139020454	0.571	0.5768	0.5994444444444444
Proliferation_score	morphology_only	GSM7980872_ATC-1	ATC	9.047357242349303	200	0.16128462703947982	0.09465840788712562	-0.0018410482349600077	0.32270572885068133	0.5944	0.5486666666666666	0.5833333333333333
Proliferation_score	morphology_only	GSM7980873_ATC-2	ATC	4.489251258218608	200	0.31646686330589624	0.303289431472374	0.0306855575024666	0.43698704729766774	0.6534	0.6710666666666667	0.6177777777777778
Proliferation_score	morphology_only	GSM7980874_ATC-3	ATC	149.24955450518323	200	0.03573689342233556	0.04311163460720679	-0.004357459475286429	0.33789878263191686	0.5223	0.4661333333333333	0.46944444444444444
Proliferation_score	morphology_only	GSM7980875_ATC-4	ATC	36.74661940736688	200	0.11390276394956998	0.0843511386323077	-0.08935563274646152	0.29963619830180177	0.5427	0.5752	0.5158333333333334
Proliferation_score	clinical_text_only	GSM7980860_N-1	PT	10000.0	200			-8.760405334484744e-08	0.23908447476373315			0.5
Proliferation_score	clinical_text_only	GSM7980861_N-2	PT	10000.0	200			-0.00043592558489136124	0.27783935598711657		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980862_N-3	PT	10000.0	200			-0.0005176693336763627	0.25530656972136495		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980863_N-4	PT	10000.0	200			-0.0006569909213594016	0.25419942455741834		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980864_PTC-1	PTC	10000.0	200			-0.009351156609105349	0.2873846317900469	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980865_PTC-2	PTC	10000.0	200			-0.0005571634179539764	0.2910990584028501		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980866_PTC-3	PTC	10000.0	200			-0.013289185560623196	0.27439589863753666	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980867_PTC-4	PTC	10000.0	200			-0.021864175937870822	0.3056847974149893	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980868_LPTC-1	LPTC	10000.0	200			-0.00022216289165366554	0.29558468565576007	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980869_LPTC-2	LPTC	10000.0	200			-0.001126131482494186	0.2794134025422451		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980870_LPTC-3	LPTC	10000.0	200			-0.009594897970370386	0.32659626601696884		0.5	0.5
Proliferation_score	clinical_text_only	GSM7980871_LPTC-4	LPTC	10000.0	200			-0.006209974529944207	0.32987783310202445	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980872_ATC-1	ATC	10000.0	200			-2.523182527358614e-07	0.3243163104615009	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980873_ATC-2	ATC	10000.0	200			-0.007331794166126837	0.44734468811602895	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980874_ATC-3	ATC	10000.0	200			-0.0010486945485490562	0.3343881634041962	0.5	0.5	0.5
Proliferation_score	clinical_text_only	GSM7980875_ATC-4	ATC	10000.0	200			-0.04405506879711907	0.29067390317053104	0.5	0.5	0.5
Proliferation_score	morphology_plus_text	GSM7980860_N-1	PT	36.74661940736688	200	0.1362832231860548	0.027288125746352962	-0.14223930126282802	0.2371564468264113			0.4922222222222222
Proliferation_score	morphology_plus_text	GSM7980861_N-2	PT	9.047357242349303	200	0.17471535064117513	-0.012561280147241763	-0.007871835380697023	0.2676395349095167		0.5608000000000001	0.49194444444444446
Proliferation_score	morphology_plus_text	GSM7980862_N-3	PT	9.047357242349303	200	0.03779820349206121	0.02853253431909304	-0.01734626858566335	0.2655378788252267		0.5241333333333333	0.5241666666666667
Proliferation_score	morphology_plus_text	GSM7980863_N-4	PT	9.047357242349303	200	0.09475403617896029	0.11574226929940751	0.011975143258907583	0.25433166410910324		0.5628	0.5877777777777778
Proliferation_score	morphology_plus_text	GSM7980864_PTC-1	PTC	9.047357242349303	200	0.08703295530312675	0.008320541049384237	-0.030241228895007133	0.27934259894839075	0.587	0.4606666666666666	0.47750000000000004
Proliferation_score	morphology_plus_text	GSM7980865_PTC-2	PTC	2.227542951999559	200	0.10794440923442589	-0.04671801641419931	-0.030889907251630655	0.2937294750485539		0.5608	0.49083333333333334
Proliferation_score	morphology_plus_text	GSM7980866_PTC-3	PTC	9.047357242349303	200	0.18023331113603902	0.17576618747152709	-0.019172854744590406	0.28080630990513145	0.5805000000000001	0.5546666666666666	0.5722222222222223
Proliferation_score	morphology_plus_text	GSM7980867_PTC-4	PTC	9.047357242349303	200	0.1922874362971208	0.1511109580788886	-0.011845783294575973	0.2938176864352993	0.6261	0.5511999999999999	0.5616666666666666
Proliferation_score	morphology_plus_text	GSM7980868_LPTC-1	LPTC	18.233480008684424	200	0.1194261995798321	0.07527829541366987	-0.011480467457723353	0.29654273183574387	0.5657	0.49506666666666665	0.3880555555555556
Proliferation_score	morphology_plus_text	GSM7980869_LPTC-2	LPTC	4.489251258218608	200	0.058369969148709795	0.07151814482511087	-0.0010215369393282714	0.2645658735341132		0.5374666666666666	0.5072222222222222
Proliferation_score	morphology_plus_text	GSM7980870_LPTC-3	LPTC	9.047357242349303	200	0.34299676610148494	0.23968272917619743	0.03435876424720963	0.31249791070758		0.628	0.6194444444444445
Proliferation_score	morphology_plus_text	GSM7980871_LPTC-4	LPTC	36.74661940736688	200	0.18203945818484266	0.20099303521103226	0.029504598515380343	0.3275336856668413	0.5447	0.5766666666666667	0.5908333333333333
Proliferation_score	morphology_plus_text	GSM7980872_ATC-1	ATC	9.047357242349303	200	0.2043979391035366	0.11296314294100676	0.011696402319313237	0.3195759681090375	0.6206	0.5601333333333333	0.5908333333333333
Proliferation_score	morphology_plus_text	GSM7980873_ATC-2	ATC	4.489251258218608	200	0.39264277539418513	0.3624726529904247	0.030891632745894015	0.43768901165848634	0.7026000000000001	0.7123999999999999	0.6580555555555556
Proliferation_score	morphology_plus_text	GSM7980874_ATC-3	ATC	74.05684692262442	200	0.023846096152403812	0.034478516855403714	-0.015747405988674856	0.3382160459235433	0.5162	0.45920000000000005	0.45972222222222225
Proliferation_score	morphology_plus_text	GSM7980875_ATC-4	ATC	36.74661940736688	200	0.1187190035474293	0.08989497895964997	-0.05872594433319667	0.29206220128048216	0.5476000000000001	0.5757333333333333	0.5127777777777778
EMT_score	morphology_only	GSM7980860_N-1	PT	10000.0	200	0.06980814638739545	0.051670582107399776	0.0014202982846769352	0.2500258082097429	0.5567	0.4858666666666667	0.4372222222222222
EMT_score	morphology_only	GSM7980861_N-2	PT	10000.0	200	0.15802412111021177	0.1346840183362064	0.0014627855693216674	0.23996752280154038	0.6006999999999999	0.5908	0.44833333333333336
EMT_score	morphology_only	GSM7980862_N-3	PT	10000.0	200	0.09417235430885773	0.11058505015544846	0.002368901564729353	0.21973185849534052	0.5617000000000001	0.4897333333333333	0.5038888888888889
EMT_score	morphology_only	GSM7980863_N-4	PT	10000.0	200	-0.13425185629640743	-0.19117086057228325	-0.0057576298689654415	0.23710371948030462	0.46519999999999995	0.40933333333333327	0.29194444444444445
EMT_score	morphology_only	GSM7980864_PTC-1	PTC	10000.0	200	0.2928763219080477	0.23528845997901354	0.0037855066984167074	0.2616942011816309	0.6635	0.5674666666666667	0.5908333333333333
EMT_score	morphology_only	GSM7980865_PTC-2	PTC	10000.0	200	0.2044424377268717	0.22965088777252352	0.005210590332739851	0.2462473966846141	0.5754	0.5525333333333333	0.5166666666666666
EMT_score	morphology_only	GSM7980866_PTC-3	PTC	10000.0	200	-0.024026100652516317	0.011146058087170715	-0.008254283650610095	0.21230451867828734	0.46660000000000007	0.41666666666666663	0.5022222222222221
EMT_score	morphology_only	GSM7980867_PTC-4	PTC	10000.0	200	0.10824201786862515	0.0735582363627807	0.001120589193758903	0.21042744193224372	0.5696	0.5497333333333333	0.4530555555555555
EMT_score	morphology_only	GSM7980868_LPTC-1	LPTC	4961.947603002908	200	-0.10347258681467039	-0.2538606144879067	-0.04523480993102735	0.262195474629786	0.4561	0.38079999999999997	0.2525
EMT_score	morphology_only	GSM7980869_LPTC-2	LPTC	4961.947603002908	200	-0.029991794782595484	-0.03036895578570371	-0.03508686429711361	0.2884291357397861	0.5298	0.47386666666666666	0.41333333333333333
EMT_score	morphology_only	GSM7980870_LPTC-3	LPTC	10000.0	200	0.2197705766783987	0.08096388551162852	-0.012009470312011272	0.25626750137486537	0.6354000000000001	0.5718666666666666	0.4283333333333333
EMT_score	morphology_only	GSM7980871_LPTC-4	LPTC	10000.0	200	0.2768199204980125	0.01846945187699789	0.0003079296430659184	0.275028697740394	0.6467999999999999	0.5582666666666667	0.4175
EMT_score	morphology_only	GSM7980872_ATC-1	ATC	10000.0	200	0.0779960668958605	0.08878638684229759	-0.04301149259905035	0.2410880599895976	0.5189	0.5121333333333333	0.42527777777777775
EMT_score	morphology_only	GSM7980873_ATC-2	ATC	10000.0	200	0.20338404987583625	0.13386040047142742	0.0035562267609575704	0.2687042668142789	0.6030000000000001	0.5325333333333334	0.4897222222222223
EMT_score	morphology_only	GSM7980874_ATC-3	ATC	10000.0	200	-0.047476186904672625	0.028437439006355127	-0.0006488317305948232	0.2725381995275314	0.4667	0.4564	0.46166666666666667
EMT_score	morphology_only	GSM7980875_ATC-4	ATC	10000.0	200	0.036522913072826825	-0.03534789965534692	-0.00484370217516461	0.24283943015225226	0.5193	0.5350666666666667	0.39249999999999996
EMT_score	clinical_text_only	GSM7980860_N-1	PT	10000.0	200			-0.00023974664011472413	0.25130814513127836	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980861_N-2	PT	10000.0	200			-0.002844563478751949	0.2409392733207839	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980862_N-3	PT	10000.0	200			-0.00012726967926801613	0.2193586810492618	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980863_N-4	PT	10000.0	200			-1.1675420291679117e-05	0.23690730884196046	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980864_PTC-1	PTC	10000.0	200			-0.0023523546797190598	0.2629928811320091	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980865_PTC-2	PTC	10000.0	200			-0.0013425976840726328	0.24686486058562943	0.5	0.5	0.5
EMT_score	clinical_text_only	GSM7980866_PTC-3	PTC	10000.0	200			-0.005348829012268297	0.21060329248643458	0.5	0.5	0.5
