	panel_inhibitory	panel_stimulatory	panel_effector	panel_antigen_pres	panel_treg_suppr	panel_cytok_chemo	ICI_favorable	immune_hot5	TIS_Ayers	dm
TCGA-FK-A3SE-01A	-0.6738576944513217	0.11576806528764952	-0.6953047727483531	-0.926371972710112	-0.41654052550336396	-0.8856179678057661	-0.6845812335998374	-1.019589065348617	-0.6787584889718781	DM1
TCGA-FY-A2QD-01A	-0.740452306780648	-1.014498436762855	-1.2870772072033183	-2.085576444752298	-1.4673741257748343	-1.0680721836180136	-1.0137647569919832	-1.2484459584147412	-1.2247271643314432	DM2
TCGA-EL-A4KD-01A	-0.11026853822465582	0.21247382032923173	0.28962999004955514	-0.1457815302788698	-0.06513583991336883	-0.3597807345913884	0.08968072591244966	0.1840790297620725	-0.23340274642211606	DM1
TCGA-ET-A40S-01A	0.7077560992349499	0.6478434821671113	0.7643956200517122	1.2057583671553669	0.8926005124101901	0.4510340477397161	0.736075859643331	0.7263833370610353	0.8207565743380707	DM1
TCGA-ET-A39L-01A	-0.8550155356735505	-0.33663923333751333	-0.3500900305285351	-0.5948664895582455	-0.47384082017302065	-0.2876026313444895	-0.6025527831010428	-0.5413619088135175	-0.458134727039239	DM1
TCGA-KS-A4IB-01A	-0.6017278756498559	-0.5307244230288102	-0.6902415064679106	0.0925053802108508	-0.6613432757086057	-0.7367245846256514	-0.6459846910588832	-0.49321713322817684	-0.6270546228105097	DM1
TCGA-DJ-A2PO-01A	0.48335118290767504	0.5430701588899409	0.564233282689347	1.1036153094347803	0.09625999526501937	1.0379938671747808	0.5237922327985111	0.9704984524887781	0.9740316479857534	DM1
TCGA-EM-A1CS-01A	-0.5548682070797355	-0.5816472518039766	-0.5446063106733682	-0.48020619646162566	-0.18900789801223172	-0.4076500110154691	-0.5497372588765519	-0.4601709301003858	-0.33796893106780856	DM1
TCGA-CE-A484-01A	-0.7702435464017987	-0.2603516869563737	-0.475079239439464	-0.8963521834796623	-0.389488297769406	-0.2458016041293182	-0.6226613929206314	-0.3801480183727409	-0.6829402918076644	DM1
TCGA-EL-A3ZP-01A	0.9782141125785574	1.0398509152101176	1.2242434315184343	1.1233949794514997	0.9954165036668363	1.7772821758687356	1.101228772048496	1.4626529842325524	1.3291344900189987	DM1
TCGA-BJ-A0YZ-01A	-0.42639252981457143	-1.0321928439542425	-0.6679049762376682	-0.927602080495304	-0.641307642763678	-1.005603534891775	-0.5471487530261199	-0.9748659846040824	-0.8236911440938574	DM2
TCGA-FY-A3NM-01A	-0.8761613230726865	-0.8936184250302182	-0.9840024810835661	-1.5996586113846243	-1.281309068699047	-0.9556683104789621	-0.9300819020781264	-0.982261291454859	-1.088687493381584	DM2
TCGA-BJ-A3PR-01A	2.3498333941818914	2.2087356623107604	2.964632158588115	1.8475224964681356	2.227215481098307	3.130055899106947	2.657232776385003	2.9361364081188497	2.535865384859357	DM1
TCGA-EL-A3CO-01A	0.8729681470836966	1.314144075927818	1.2443177611801484	0.4969428462277931	1.82542459994306	1.1477250982400566	1.0586429541319224	1.3906023176569913	1.1300348224825776	DM1
TCGA-CE-A482-01A	-0.3617801699412872	0.11340027160293795	-0.1138009547463773	-0.09759060266501707	0.20231511226193852	-0.47474415157642547	-0.23779056234383225	-0.25430788632507995	-0.3547307259046889	DM1
TCGA-EM-A3FQ-01A	1.0429160082568047	1.2287496007603274	1.2907388605470504	0.9170128958196643	1.5306977464410547	1.0547491346239195	1.1668274344019276	0.8900619368744811	1.0674342635778313	DM1
TCGA-EL-A3GO-01A	-0.38815751901072165	-0.20768313084094356	0.050837524688561474	-0.6804361828522373	-0.5862936038755563	0.4626535738256048	-0.1686599971610801	-0.4106199470037957	-0.25316119741945026	DM2
TCGA-DJ-A3UZ-01A	0.6288921064064198	0.2139064697965058	0.5008056729109346	0.5079237146504699	0.042311390656801035	1.1823121626523936	0.5648488896586772	0.6324579403908851	0.7223910201925603	DM1
TCGA-E8-A432-01A	-0.17575926864247607	0.117452451664282	0.13414012107663761	0.17750879229216582	0.45550255493290354	-0.35901726756865415	-0.020809573782919227	-0.04655276611547837	0.05003559935519196	DM1
TCGA-DJ-A4UT-01A	1.285895699599442	1.375451407114724	1.6950245413663856	1.2649897628395634	1.2991196269014658	2.3825628273832873	1.4904601204829138	2.060138796093141	1.6679102871815004	DM1
TCGA-EM-A3FR-01A	-0.7012918522599333	-0.593585719014617	-0.5595749321402553	-0.9858302017306974	-1.137431270468869	-0.18386222410326264	-0.6304333922000943	-0.6361405493085662	-0.7003133921697773	DM2
TCGA-CE-A481-01A	0.5163713787167997	0.6207254172604455	0.6069416266794114	0.4043115823575918	0.29577642777182783	1.2236863488808514	0.5616565026981055	0.6248639773402098	0.8093845676788026	DM1
TCGA-EL-A3H3-01A	0.6066272957161656	0.25225274946547677	0.21052550986635077	1.308133287526823	0.8300079782845273	0.4990134160436222	0.4085764027912582	0.6065364496761496	0.922868677670851	DM1
TCGA-EL-A3CS-01A	-0.5228270946233216	-0.46864953935277925	-0.9152461115883354	-0.022723935080645376	-0.3795281451811279	-0.787354714220157	-0.7190366031058284	-0.42139701075442443	-0.6446592631779395	DM1
TCGA-FK-A3SD-01A	-0.549372998283019	-0.9224824209293742	-1.2675268348243975	-1.1236200635754323	-0.7827468625494884	-1.138338304306081	-0.9084499165537083	-0.9822288961030441	-1.0292734328889757	DM2
TCGA-EL-A3ZK-01A	0.7398060516644492	0.4211973455633958	0.3974533195816517	0.23518264337606767	0.6697600506973053	0.2448602328413984	0.5686296856230505	0.5412687071193986	0.16580222911287423	DM1
TCGA-ET-A3DS-01A	-0.5495427114352734	-0.5623223072615738	-0.5787458834920778	-0.9612386653215408	-1.1577680834521478	-0.32909265491505185	-0.5641442974636757	-0.5589192211505305	-0.6078016681300931	DM2
TCGA-EL-A3D4-01A	-0.70849124129476	-0.6745709398245758	-0.25961188011485387	-0.30525214181751004	-0.24638726231391866	-0.7798363317593555	-0.4840515607048069	-0.32889820341633647	-0.43327289695195476	DM1
TCGA-EM-A3AN-01A	-0.47261673723638054	-0.1870340655608472	-0.24410618208011195	-0.11064101973681661	-0.4879002760269027	-0.39209049192003126	-0.35836145965824623	-0.42608703159497024	-0.2382482079395954	DM1
TCGA-DE-A0Y2-01A	-0.53223927105968	-0.5402863222703836	-0.8172790569559661	-0.021465132577115114	-0.3926489053879282	-0.646850157665256	-0.6747591640078231	-0.6141791638582514	-0.5729510062943886	DM1
TCGA-CE-A27D-01A	1.5554806168122346	1.4068363526985803	1.9866130742750876	1.559406612001689	0.9444273293984575	2.5368466873775817	1.771046845543661	1.962178899353285	1.8793869565693395	DM1
TCGA-BJ-A0Z0-01A	-1.0402429115826937	-0.6764023943594472	-1.0707501940901383	-1.625512349195987	-0.7493471348821155	-1.2414934563181295	-1.055496552836416	-1.0790506924748813	-1.1323565510703537	DM2
TCGA-FK-A4UB-01A	-0.48282803296128685	0.2638981101050178	-0.40367402957724025	-0.6216020274826565	-0.7668600241686083	-0.2036120960676266	-0.4432510312692636	-0.4937838677720553	-0.411115942306469	DM1
TCGA-H2-A421-01A	0.9931331764260403	0.8896070089046668	0.6560442505792718	1.31112596804069	0.7657874302529022	1.5014619947113363	0.8245887135026561	1.0282261319165256	1.1537491254872976	DM1
TCGA-CE-A483-01A	-0.5721297591989954	-0.22503247546995703	-0.5399364833466721	-0.231031396573272	-0.5890212151936867	-0.6084150599752551	-0.5560331212728338	-0.5241017867126763	-0.50277750822023	DM1
TCGA-FY-A76V-01A	-0.352128435463432	-0.1521145509984117	-0.23033347087221853	-0.738704123874596	0.3782128644649383	-0.5753375357237263	-0.29123095316782527	-0.3658324759959031	-0.3133927352255437	DM1
TCGA-DO-A2HM-01B	2.146723334296357	1.9620543964385146	2.2115206118202075	1.3376485659545054	1.9437672992423336	1.8345761823143754	2.1791219730582823	1.974379923337488	1.805574568022252	DM1
TCGA-EL-A3T0-01A	-0.1385189162741534	0.06885807314526524	-0.06395729732737906	-0.08940989174003612	0.28348081181931306	-0.044750058779517675	-0.10123810680076623	-0.02259820854491252	0.15866652252676752	DM1
TCGA-BJ-A0ZJ-01A	0.9835055504240976	1.1294440504043748	0.9928196213956078	1.0234648420788681	0.9543720566078511	1.1908915641300761	0.9881625859098526	1.122829057658523	1.2195461955497588	DM1
TCGA-EL-A3T9-01A	0.1768499796358397	1.077220211990773	0.12740948512197983	-0.32150668532305954	1.2420525013495896	-0.714615938024218	0.15212973237890975	-0.720555059755709	-0.4166104370315621	DM1
TCGA-EL-A3H1-01A	-0.6615890382704471	-0.35530848767260936	-1.0356786551915829	-1.0822234875340728	-0.8336310102922283	-0.7628679007144281	-0.848633846731015	-0.9697183589824355	-0.8703345900014641	DM2
TCGA-EM-A4FR-01A	-0.6755461191588646	-0.20037080701515225	-0.7280422952696038	-0.9693948541074856	-0.6264775907018905	-0.6053458747359481	-0.7017942072142342	-0.6861173466895486	-0.696483216767819	DM1
TCGA-EL-A3ZR-01A	-1.108406943737515	-0.6596733647985966	-1.0591993901345211	-1.1913034755220784	-0.6114292126148602	-1.0794390920403933	-1.083803166936018	-1.0796689614568102	-1.170026407505723	DM2
TCGA-ET-A39R-01A	1.4914227049205822	1.2622672607875909	2.069046737706093	2.2393954459606045	1.0202519618931938	2.7154961350415143	1.7802347213133376	2.492477735215578	2.039437408069016	DM1
TCGA-ET-A3DR-01A	-0.8837945934037452	-0.5191629730890402	-0.984615177198172	-1.4505718966493804	-0.5688772813208686	-1.0861688310014856	-0.9342048853009586	-1.0886819753305794	-0.8558444183691583	DM1
TCGA-CE-A485-01A	0.25087834496339095	0.9403541963373009	0.5814077519335953	0.07244238495012505	1.127169458089633	0.1906363183386382	0.41614304844849315	0.06279875514249879	0.29099582646596284	DM1
TCGA-ET-A3DT-01A	1.339464033359627	1.2024670593901072	1.4091588290527859	1.8007417056561963	1.1214171123998282	2.1283210395929304	1.3743114312062064	1.8746892870911283	1.889058873460041	DM1
TCGA-CE-A13K-01A	-0.4052099764821996	-0.010276993719674554	0.027316238634536985	0.17343062695464592	0.13009929371710477	0.09091972922545746	-0.1889468689238313	0.05533700794586005	0.026701355445837738	DM1
TCGA-DJ-A2Q9-01A	1.8700169884412021	1.7098232763010692	1.0396161730862585	0.8918486718437596	1.5348367645467493	0.9877905581609413	1.4548165807637303	1.2150388846285247	1.2137154000763946	DM1
TCGA-BJ-A190-01A	-0.7895997783865376	-1.096778851822853	-1.0855733243650791	-1.8944506762275017	-1.477226873200335	-1.2497724016254397	-0.9375865513758084	-1.1000280993038782	-1.318361699205529	DM2
TCGA-DE-A3KN-01A	-0.6834365973159602	-0.01988376631968508	0.10586896848494753	-0.5035731995805962	-0.35863488121586157	-0.38832710379035534	-0.2887838144155063	-0.14922645927036723	-0.2762971981077983	DM1
TCGA-BJ-A0Z5-01A	-0.4321647138063566	-0.7817125528178925	-0.19859100424639345	0.055439540850512205	-0.6123142934417085	-0.4336227432692593	-0.31537785902637505	-0.15174630560517896	-0.3628742206015549	DM1
TCGA-EM-A3AO-01A	0.4322095038493254	-0.0031564877360741204	0.6824694245747883	1.6815641560819006	0.48152376724891266	0.36158349466130135	0.5573394642120568	0.7988197223383832	1.0684256768976494	DM1
TCGA-ET-A40T-01A	0.43026286897193755	0.6470739199998733	0.6769328397120828	0.6516178075547369	0.5014264909321469	0.9151399152720154	0.5535978543420101	0.5359107618387411	0.768775853285993	DM1
TCGA-ET-A25L-01A	0.08034529377353476	0.011804098872788354	-0.37793361228847927	0.39626127065858047	0.5162500865642679	-0.6508536672297918	-0.14879415925747225	-0.262304627031393	-0.13596638226801558	DM1
