champion	comparator	delta_all_AUPRC	delta_all_AUROC	delta_frozen_validation_AUPRC	delta_frozen_validation_AUROC	delta_low_medium_leakage_AUPRC	delta_low_medium_leakage_AUROC	delta_v6_smoke_AUPRC	delta_paperability_reward	wins	tested_metrics	win_fraction	disposition
KG_GA_evolved	CROSS_claimsafe	0.07251613261133028	0.07983957538167963	0.13126924050087585	0.0073768713386851426	0.14023278210868162	0.03125925925925943	0.023511173866300417	0.17239506876890165	8	8	1.0	champion wins all tested axes
KG_GA_evolved	CROSS_integrated	0.054988820776931346	0.04756027795448137	0.26390840994564135	0.053156866999349184	0.18430797024894197	0.05666666666666664	0.021103193130146303	0.2194669879225165	8	8	1.0	champion wins all tested axes
KG_GA_evolved	CROSS_BMA	0.07288561784209813	0.0837734352912074	0.3179885751182664	0.13191581688001752	0.12142241666773446	0.07437037037037042	0.044790647645318926	0.30969489743412726	8	8	1.0	champion wins all tested axes
KG_GA_evolved	CROSS_stress	0.06150609565652709	0.0700391618956745	0.3269604714456007	0.1223692775005426	0.15648948853235434	0.052740740740740866	0.03463684403552403	0.305829832278658	8	8	1.0	champion wins all tested axes
KG_GA_evolved	CROSS_finetuned	0.09204019231151317	0.08054970225473579	0.3721242345602781	0.12019960945975272	0.08815315527767742	0.03037037037037038	0.13045270511044538	0.3525396595324479	8	8	1.0	champion wins all tested axes
KG_GA_evolved	BigMHC_IM	0.2618014543358348	0.22113687667868265	0.6440445154520711	0.17162074202647004	0.38342275420484756	0.08629629629629632	0.1392701639825391	0.5818794350105828	8	8	1.0	champion wins all tested axes
KG_GA_evolved	BigMHC_EL	0.28568341791893015	0.2242178664828952	0.6701593769581708	0.2846604469516164	0.4508417227095306	0.22325925925925927	-0.05400383927598429	0.6011	7	8	0.875	champion wins most axes
