sample	stage	niche_id	n_spots	mean_TLS_smooth	mean_HLA_II_smooth	bg_mean_HLA_II_smooth	mean_Bzone	mean_Tzone	mean_FDC	centroid_row	centroid_col
N-1	N	45	7	0.0785623698196714	0.22673569512107353	0.15049967094351954	-0.00264721189226423	-0.004940533638000489	0.24252801758902412	7851.0	10699.0
N-1	N	46	10	0.06537814915180207	0.15619236414770846	0.15049967094351954	0.06266800125439961	-0.018296327829360963	0.0	5683.0	7741.5
N-1	N	47	8	0.08499847100012832	0.18065536300959678	0.15049967094351954	0.0882539947827657	0.0	-0.005685051679611206	3407.0	12789.0
N-1	N	49	3	0.0	0.18605124940301945	0.15049967094351954	0.0	0.0	0.0	6630.0	11896.0
N-1	N	50	16	0.0	0.11506090260957338	0.15049967094351954	-0.007674120515584945	0.0	0.0	6825.0	3592.5
N-1	N	51	3	0.0	0.23173601951039513	0.15049967094351954	0.0	-0.024539427757263185	-0.011612572669982911	5592.0	9193.0
N-1	N	52	4	0.0	0.09047764822780846	0.15049967094351954	0.0	-0.011957778930664062	0.0	10654.0	3853.0
N-1	N	53	10	0.09607093399299516	0.3345056123443077	0.15049967094351954	0.09478797360261282	0.1485256085395813	-0.007404959440231324	4198.0	9890.5
N-1	N	55	3	0.0	0.08869733325688235	0.15049967094351954	-0.007502964337666829	0.0	-0.014215887387593587	4045.0	1786.0
N-1	N	58	9	0.0	0.013924670622548449	0.15049967094351954	-0.0018653493457370335	-0.013664905230204265	-0.008212599754333496	12388.0	6408.0
N-1	N	61	7	0.03897028958040571	0.20724507892854493	0.15049967094351954	-0.0044842772824423656	-0.01926661048616682	0.13463306954928808	9082.0	6000.0
N-1	N	62	7	0.08645305416886769	0.20544226125016635	0.15049967094351954	0.07758199078696115	-0.02572216749191284	-0.00424231937953404	3331.0	8486.0
N-1	N	70	7	0.0	0.1116016788090773	0.15049967094351954	0.1231731687273298	-0.0069009978430611746	0.0	1775.0	4379.0
N-1	N	74	3	0.0	0.1523023699009222	0.15049967094351954	-0.013354353109995524	0.5411126708984375	0.0	9265.0	2498.0
N-2	N	1	44	0.0	0.09907542568716136	0.14964191797316212	-0.001712994918678746	-0.027842455560510807	0.0	380.5	957.0
N-2	N	2	79	0.0	0.070787065746412	0.14964191797316212	-0.0025408600352484463	-0.03635639537738849	0.0	2783.0	672.0
N-2	N	3	6	0.0	0.26721513032913213	0.14964191797316212	0.0	0.2918751060962677	0.0	2660.5	390.0
N-2	N	4	34	0.032788034720845474	0.18798422103419024	0.14964191797316212	0.03308630478148367	0.01052483979393454	-0.0009972827574786017	2392.5	3168.5
N-2	N	5	57	0.05031351128981592	0.7244911002415662	0.14964191797316212	0.037207306560717135	0.13711015320660774	0.09170739899601851	2208.0	2399.0
N-2	N	6	21	0.0	0.13543370343768407	0.14964191797316212	0.0	-0.025739966574169337	0.0	542.0	1465.0
N-2	N	7	7	0.026775298338560828	0.14660573473998476	0.14964191797316212	0.0729354475225721	-0.08592920201165336	-0.0022569201673780168	1363.0	732.0
N-2	N	8	12	0.0	-0.029244309978352662	0.14964191797316212	-0.002471506463156806	-0.056708148320515954	0.0	1734.5	2427.0
N-2	N	9	7	0.016129441637368427	0.23412320176760354	0.14964191797316212	0.013766120615459624	-0.0833557769230434	-0.001385518823351179	3028.0	1621.0
N-2	N	11	112	0.0	0.07789244292907062	0.14964191797316212	-0.0032963128742717557	-0.007940635170255388	0.0	1225.0	2646.5
N-2	N	12	5	0.017012432621584996	0.7348220160802205	0.14964191797316212	-0.008815016150474548	0.2017344717979431	0.08694419145584106	2368.0	2648.0
N-2	N	13	3	0.0	0.24114015817642212	0.14964191797316212	0.0	-0.0492417558034261	0.0	3265.0	1733.0
N-2	N	15	7	0.028589573360624777	0.10245207780883425	0.14964191797316212	-0.013110175927480063	-0.07124641827174595	0.10553144557135445	1809.0	2019.0
N-2	N	16	13	0.05418091179468693	0.08959128835262399	0.14964191797316212	0.051214586435220186	-0.06938685352985675	-0.0023847728509169357	1400.0	482.0
N-2	N	17	9	0.0	0.12140115997305623	0.14964191797316212	-0.002501228562107793	-0.018240665594736735	0.0	1740.0	2972.0
N-2	N	18	36	0.0	-0.03967225377758344	0.14964191797316212	-0.0020273627175225154	-0.011676161951488918	0.0	663.5	1837.0
N-2	N	20	14	0.06508209536118167	0.20294833030019482	0.14964191797316212	0.06227591988586244	-0.06160416347639903	-0.0008936344725745065	1661.0	966.5
N-2	N	21	3	0.0	-0.023720420797665887	0.14964191797316212	-0.005355869399176704	-0.062436215082804364	0.0	1881.0	1270.0
N-2	N	22	8	0.04316711008548737	0.3205430011451244	0.14964191797316212	0.03652242203553518	-0.08292405426502228	0.0	1932.5	499.5
N-2	N	25	16	0.02748941866060098	0.03396904911845923	0.14964191797316212	0.021747644742329913	0.06517132744193077	-0.0008534517884254456	1526.0	1252.0
N-2	N	26	21	0.023408234826629123	0.36123612499993946	0.14964191797316212	0.01141145759158664	-0.0482214009194147	0.021424667948768253	2529.0	2966.0
N-2	N	27	4	0.07295064777466986	0.10424081571896873	0.14964191797316212	0.09086595257123312	0.13128001034259795	0.0	3180.0	1053.5
N-2	N	28	7	0.0	-0.04822015914462861	0.14964191797316212	-0.0028315451031639466	-0.03464198112487793	0.0	1978.0	3036.0
N-2	N	29	7	0.0	0.20189674059549967	0.14964191797316212	-0.0012403757231576101	-0.06665986537933351	0.0	3023.0	1147.0
N-2	N	30	24	0.013364682973672945	0.30380296984480487	0.14964191797316212	0.026182822038729982	-0.027443750003973644	-0.000804640551408132	995.0	1393.5
N-2	N	31	13	0.022935334814664643	0.140442437850512	0.14964191797316212	0.01865524438711313	0.04234022342241728	0.0	2829.0	1419.0
N-2	N	34	18	0.0	0.07597396216569124	0.14964191797316212	-0.0011712153752644857	-0.04247883690728082	0.0	1956.5	2854.5
N-2	N	35	7	0.049689396465581556	0.08430512040569668	0.14964191797316212	0.04662473235811506	-0.080278457232884	0.0	1012.0	1166.0
N-2	N	36	7	0.0	0.14956937126886277	0.14964191797316212	-0.0035805336634318033	-0.05714490345546178	0.0	3001.0	2866.0
N-2	N	37	7	0.03356954952790624	0.13594319774990993	0.14964191797316212	0.03359620383807591	0.2799959308760507	0.0	2514.0	1513.0
N-2	N	38	7	0.024169664451527222	0.47012986270586643	0.14964191797316212	0.04942809320631481	0.2338147074835641	0.08152197871889387	3182.0	1257.0
N-2	N	39	5	0.0	0.08291879014174144	0.14964191797316212	0.0	0.4055836925506592	0.0	3190.0	2118.0
N-2	N	40	8	0.0	0.2709334843357404	0.14964191797316212	0.0	-0.02055737912654877	0.0	348.0	1716.0
N-2	N	41	15	0.0564972719989441	0.3955456957764095	0.14964191797316212	0.0790850435892741	0.09363085381189983	0.0	3070.0	1825.0
N-2	N	42	13	0.02413839243161373	-0.008003973059165169	0.14964191797316212	0.044584612907507475	-0.04733528559024517	0.0	1260.0	2271.0
N-2	N	43	3	0.0	-0.0344620370864868	0.14964191797316212	-0.008707677523295085	0.9203820133209227	0.0	3080.0	2958.0
N-2	N	44	5	0.0	0.022903935432434075	0.14964191797316212	-0.002621541976928711	-0.0799628849029541	0.0	2995.0	2256.0
N-2	N	45	7	0.03310198226145336	0.518419981229873	0.14964191797316212	-0.011753435929616292	0.05425203493663241	0.11648415224892752	2409.0	2806.0
N-2	N	46	3	0.0	0.127481091287401	0.14964191797316212	-0.015926042132907443	-0.057873257001241046	0.0	2113.0	792.0
N-2	N	48	5	0.0	0.1339197642803192	0.14964191797316212	-0.00390289298693339	-0.07021419143676758	0.0	1573.0	1975.0
N-2	N	49	3	0.0	0.23663655259874136	0.14964191797316212	0.0	-0.07930251439412435	0.0	3116.0	2571.0
N-2	N	52	7	0.033591385405688054	0.09990669920330957	0.14964191797316212	0.061800645362763175	-0.08138742174421039	0.0	1410.0	1524.0
N-2	N	55	8	0.038891167920082806	0.1240876365204652	0.14964191797316212	0.036476148019234336	0.028996113538742062	-0.0046936748921871186	1423.5	822.0
N-2	N	57	7	0.04365484687544051	0.43171121324811657	0.14964191797316212	0.038942331132434664	-0.06679365447589329	0.0	2753.0	1737.0
N-2	N	60	3	0.0	0.09843883196512859	0.14964191797316212	-0.0049801492691040035	-0.0651124898592631	0.0	3193.0	2345.0
N-2	N	62	7	0.042588941242013664	0.10018280222302389	0.14964191797316212	0.038362017131987065	0.09423362629754203	-0.01134611555508205	1646.0	1477.0
N-2	N	68	3	0.0	0.09336307379934523	0.14964191797316212	-0.010015438397725424	0.1799217971165975	0.0	2393.0	1266.0
N-2	N	74	3	0.0	0.06188723557525213	0.14964191797316212	-0.0026277256011962894	-0.09800782998402913	0.0	891.0	872.0
N-2	N	80	3	0.0	-0.1324082819620768	0.14964191797316212	-0.005597661866082086	-0.016792985598246258	0.0	1663.0	3109.0
N-3	N	1	7	0.04890726612673866	0.19151113164992561	0.09740823279286163	0.0453967221010299	0.1366284363610404	0.0	6569.0	7931.0
N-3	N	2	13	0.056360221095064764	0.05093907248362517	0.09740823279286163	0.05081461075024726	-0.028900420757440422	0.0	13335.0	8030.0
N-3	N	3	80	0.0	0.04057834309736889	0.09740823279286163	-0.00459579610824585	-0.014131333380937574	0.0	12207.5	5637.0
N-3	N	4	18	0.06206438547299234	0.26950513123803665	0.09740823279286163	0.05967054593342322	-0.026963457266489663	0.0	3447.0	7732.0
N-3	N	5	3	0.0	0.2733105748706394	0.09740823279286163	-0.008801814715067547	0.0	0.0	12642.0	11619.0
N-3	N	6	7	0.06447374826385861	0.1117108223267964	0.09740823279286163	0.06213707197280157	-0.02031515564237322	0.0	12468.0	9725.0
N-3	N	7	8	0.0	-0.060185778728127484	0.09740823279286163	-0.002187119573354721	-0.004452518820762634	0.0	14376.0	3144.0
N-3	N	8	4	0.22034512038860052	0.20554094648361207	0.09740823279286163	0.2654312056303024	-0.02390626907348633	0.0	1539.0	12717.0
N-3	N	9	5	0.0	0.0012712262201309162	0.09740823279286163	-0.006212822437286377	-0.013715956687927244	0.0	2058.0	3046.0
N-3	N	10	4	0.0	0.045854507867495224	0.09740823279286163	-0.0033838391304016114	-0.026137134432792662	0.0	2319.5	11321.0
N-3	N	11	7	0.03273424699192955	0.04778208191054208	0.09740823279286163	0.0305382075763884	-0.012395328964505875	0.0	5702.0	7632.0
N-3	N	12	7	0.07419421589563761	0.4436597894032796	0.09740823279286163	0.07329378218877881	0.22339910643441338	0.0	7610.0	2946.0
N-3	N	13	13	0.06757403701798528	0.05785529584456713	0.09740823279286163	0.06451878399421007	-0.030495073245121886	0.0	6222.0	8330.0
N-3	N	14	7	0.05811409449766553	1.233049507288706	0.09740823279286163	0.22300415970030288	0.5830302844728743	0.0	4314.0	8629.0
N-3	N	15	5	0.0	0.06021330744425457	0.09740823279286163	0.0	-0.008115234374999999	0.0	13682.0	4241.0
N-3	N	16	21	0.038315253842760015	0.2784363367273694	0.09740823279286163	0.04548706553285083	-0.02691802002134778	0.0	2926.0	9626.0
N-3	N	17	22	0.018537358737955187	0.021591352664521245	0.09740823279286163	0.012420527212547534	-0.015858038718050176	0.0	2144.5	1849.5
N-3	N	18	7	0.03679534213126652	0.021221384815942677	0.09740823279286163	0.027300156496819997	-0.024741482734680176	0.0	1538.0	9427.0
N-3	N	19	5	0.0	0.06268571371237437	0.09740823279286163	0.0	-0.009917630195617675	0.0	4141.0	10424.0
N-3	N	20	13	0.0	-0.09793210475689323	0.09740823279286163	-0.0033575687958643987	-0.01634237766265869	0.0	9518.0	5039.0
N-3	N	21	3	0.0	0.16203261329068078	0.09740823279286163	0.0	-0.03313271681467692	0.0	13336.0	13414.0
N-3	N	23	3	0.0	0.16007593615849813	0.09740823279286163	-0.007145013014475505	-0.0138618803024292	0.0	11774.0	12617.0
N-3	N	26	3	0.0	0.24319828934669493	0.09740823279286163	-0.014067284266153971	-0.019071046511332193	0.0	14377.0	14112.0
N-3	N	27	13	0.049911405833358444	-0.04691621843240201	0.09740823279286163	0.045966101441627896	0.03352140362446125	0.0	2752.0	5339.0
N-3	N	29	7	0.029670797889194796	0.009853122705505007	0.09740823279286163	0.0694492731207893	-0.032522946255547656	0.0	2405.0	6336.0
N-3	N	31	11	0.03490730242295698	0.0456134161154429	0.09740823279286163	0.024618712302410237	-0.019996447563171385	0.0	8998.0	10025.0
N-3	N	32	7	0.04718626516205924	0.010902479282447265	0.09740823279286163	0.04877958521956489	-0.01885669231414795	0.0	11254.0	12218.0
N-3	N	34	4	0.0	0.16956905178229015	0.09740823279286163	-0.01672397643327713	-0.014493900537490844	0.0	11253.0	4939.0
N-3	N	35	7	0.030643277045280217	0.11171349273409163	0.09740823279286163	0.033173856394631523	-0.017859405960355488	0.0	5702.0	9427.0
N-3	N	38	3	0.0	0.07684567542605929	0.09740823279286163	-0.005027376413345337	0.0	0.0	14549.0	4839.0
N-3	N	40	7	0.03166910335658089	0.15744133001849767	0.09740823279286163	0.024865614998908273	0.17574342591421946	0.0	6916.0	3943.0
N-3	N	41	6	0.07043043543895085	0.03835871780647172	0.09740823279286163	0.06950193378660414	-0.03626716693242391	0.0	4747.5	6336.0
N-3	N	43	14	0.04775113790044709	0.02507002180530912	0.09740823279286163	0.04521807423659733	-0.017427288889884953	0.0	6482.5	4990.0
N-3	N	45	10	0.11982344901164374	0.2090927417290211	0.09740823279286163	0.12555051759878794	-0.019147984623908997	0.0	7958.0	12617.0
N-3	N	47	5	0.0	-0.08620238938172657	0.09740823279286163	-0.008942403078079223	-0.02126842164993286	0.0	4661.0	6835.0
N-3	N	48	3	0.0	0.07380484153164758	0.09740823279286163	-0.01640998919804891	-0.017768247922261556	0.0	4834.0	2248.0
N-3	N	51	7	0.06649179674614045	0.02262133095321202	0.09740823279286163	0.06678867907751175	-0.0275490859576634	0.0	2753.0	10324.0
N-3	N	54	3	0.0	-0.09977595154444378	0.09740823279286163	-0.004536786874135335	-0.06350709438323975	0.0	8999.0	12816.0
N-3	N	61	9	0.050762699312633934	0.019452040310259218	0.09740823279286163	0.04960624056833761	-0.013906766308678521	0.0	4313.0	2547.0
N-3	N	63	5	0.08250486998094453	1.2154582979679107	0.09740823279286163	0.09197519063949586	0.6936907224655151	0.0	13336.0	10523.0
N-3	N	65	9	0.0	0.0178635382881871	0.09740823279286163	-0.005860989226235284	-0.01115304946899414	0.0	14376.0	6634.0
N-3	N	69	7	0.023404344225686692	0.14551415284474692	0.09740823279286163	0.021890336331867034	-0.014370133195604595	0.0	8477.0	1649.0
N-3	N	70	3	0.0	0.08021175470352172	0.09740823279286163	0.0	0.0	0.0	6743.0	12517.0
N-3	N	71	3	0.0	0.1074977827337053	0.09740823279286163	-0.008476440111796062	-0.016952880223592124	0.0	9345.0	7931.0
N-3	N	75	3	0.0	0.18631363665792677	0.09740823279286163	-0.01538040359814962	-0.0246994686126709	0.0	10733.0	7631.0
N-3	N	77	7	0.02929004852733915	0.17317037754399436	0.09740823279286163	0.021878312939689275	-0.0286672157900674	0.0	2233.0	13016.0
N-3	N	78	4	0.0	-0.06036026644706727	0.09740823279286163	0.0	-0.06615928649902343	0.0	13162.0	12267.5
N-3	N	81	4	0.043996781193547774	0.09576665108601254	0.09740823279286163	0.05868503674864769	-0.04178550958633423	0.0	1365.0	6635.0
N-3	N	84	3	0.0	0.3857256453567081	0.09740823279286163	-0.006133371194203694	0.0	0.0	12467.0	2746.0
N-4	N	1	7	0.028475780368797356	-0.06351456853321621	0.04546927714027865	0.021587805747985835	-0.051453815868922635	0.0	8049.0	2174.0
N-4	N	3	11	0.04230550439369799	-0.00268868891398112	0.04546927714027865	0.061310976057341614	-0.036798769235610956	0.0	8233.0	11621.0
N-4	N	4	6	0.06814795067685621	0.08409321772787308	0.04546927714027865	0.08239965690506829	-0.030429058869679764	0.0	7704.0	3119.5
N-4	N	5	18	0.03562774391527529	0.05682207542834458	0.04546927714027865	0.028862701985571115	-0.03994883086946275	0.0	4600.5	12867.5
N-4	N	6	7	0.030521988163864804	0.057160489224252244	0.04546927714027865	0.028300042209171115	-0.05669176765850612	0.0	6676.0	11722.0
N-4	N	7	11	0.08126613964938155	0.04234472653360078	0.04546927714027865	0.07485141132817125	0.1580285224047574	0.0	6840.0	4066.0
N-4	N	8	11	0.03958033019093552	0.03612395886941388	0.04546927714027865	0.05791823531642104	-0.03601543805815957	0.0	10825.0	9231.0
N-4	N	9	7	0.0352621077791093	0.11943712608700707	0.04546927714027865	0.029396816492080695	-0.04186272689274379	0.0	3557.0	8344.0
N-4	N	10	15	0.05482275894703688	0.3421409228229522	0.04546927714027865	0.0443668336868286	0.034369515101114904	0.0	3732.0	9637.0
N-4	N	11	11	0.04377314959511613	-0.05359469429290654	0.04546927714027865	0.036932171185811366	-0.03997507377104325	0.0	6329.0	10727.0
N-4	N	12	8	0.0	0.13319037457207836	0.04546927714027865	-0.008096369604269665	-0.03231624007225037	0.0	4244.0	3918.5
N-4	N	14	14	0.02890854878794579	0.05215895686830794	0.04546927714027865	0.02105554299695151	-0.03708882902349745	0.0	7363.5	8042.0
N-4	N	15	7	0.02820659970007246	0.09347824822721026	0.04546927714027865	0.025380868854976833	-0.02122477003506252	0.0	6492.0	2076.0
N-4	N	16	7	0.05690086885577156	-0.015097837368647267	0.04546927714027865	0.05253980636596679	-0.02516053710665022	0.0	10990.0	2270.0
N-4	N	17	5	0.049387212120162116	0.01988262321472169	0.04546927714027865	0.05874165376027425	-0.039048064708709716	0.0	12374.0	1772.0
N-4	N	18	7	0.022809949971380687	0.11872690792310804	0.04546927714027865	0.01643817197708856	-0.03755460722105843	0.0	4941.0	7945.0
N-4	N	19	14	0.07565603623077984	0.21546161057835536	0.04546927714027865	0.07119464269706183	-0.03587597574506488	0.0	9177.5	5404.5
N-4	N	21	12	0.047113952333728476	0.14064257181154358	0.04546927714027865	0.04088715487056308	-0.03463083614905676	0.0	4861.5	13663.0
N-4	N	23	7	0.02696845075913838	-0.047357343923477895	0.04546927714027865	0.022212331124714442	-0.0564434780393328	0.0	10820.0	4955.0
N-4	N	24	13	0.052705493599940575	0.082548371223303	0.04546927714027865	0.0426682272935525	0.03130507175738995	0.0	11687.0	6048.0
N-4	N	25	7	0.020710116478185808	0.007406224551654993	0.04546927714027865	0.015468306768508187	-0.0544994490487235	0.0	9261.0	2869.0
N-4	N	26	13	0.033646965172555714	0.026838008716778876	0.04546927714027865	0.023441627820332846	-0.02233058406756475	0.0	11340.0	5452.0
N-4	N	27	7	0.045876491694223316	0.026122484752110067	0.04546927714027865	0.0427150693393889	-0.034844804150717605	0.0	8576.0	8836.0
N-4	N	28	7	0.04880271436203093	-0.036363243994258714	0.04546927714027865	0.04220309632165091	-0.053794590745653424	0.0	9961.0	9630.0
N-4	N	30	6	0.04748971822195583	-0.002319863722059464	0.04546927714027865	0.0757420700126224	-0.03783692836761474	0.0	10049.5	11917.0
N-4	N	31	12	0.04868763123121527	0.07581699808769755	0.04546927714027865	0.04383761594692864	-0.03863758116960526	0.0	4512.5	11177.0
N-4	N	32	4	0.0924386307961411	0.07566507564783098	0.04546927714027865	0.11414452334245047	-0.06440863132476807	0.0	12550.0	4655.0
N-4	N	33	8	0.06127881728112698	0.12582174106438954	0.04546927714027865	0.05294835438330969	-0.04739980548620224	0.0	11944.5	4357.0
N-4	N	35	7	0.04985832720994949	0.11231071587403618	0.04546927714027865	0.03760047083809261	-0.017164962291717527	0.0	8402.0	8339.0
N-4	N	36	7	0.03231132414132829	0.11154395026252382	0.04546927714027865	0.030121622369402933	-0.02460968971252442	0.0	6844.0	7645.0
N-4	N	37	4	0.0	0.24708125905593237	0.04546927714027865	-0.0111359969774882	0.0	0.0	6406.5	3518.5
N-4	N	40	7	0.028442407434894925	-0.019033888862246568	0.04546927714027865	0.031002372389747984	0.2627302541051592	0.0	6842.0	5855.0
N-4	N	41	3	0.0	0.15317194083531696	0.04546927714027865	-0.005788918336232503	-0.043181743621826175	0.0	5629.0	4464.0
N-4	N	43	3	0.0	0.06770350756910111	0.04546927714027865	-0.007067849900987413	0.3691958006223042	0.0	8744.0	4361.0
N-4	N	50	5	0.062484549156824755	-0.04054376445690791	0.04546927714027865	0.07683074617385864	0.23608620882034298	0.0	2516.0	5263.0
PTC-1	PTC	1	84	0.9401056767369388	1.3429451211066472	0.7203544957123591	1.043029676268971	0.3970952614858037	0.7077802926160041	5602.0	11394.5
PTC-1	PTC	2	13	0.42185590713452076	1.191418496523148	0.7203544957123591	0.6435221630487687	0.2567436711604779	0.14677455113484308	12571.0	9609.0
PTC-1	PTC	5	77	0.7495105558883233	1.1436703724200592	0.7203544957123591	0.932971688988921	0.31103864728630365	0.318685086733335	8214.0	11701.0
PTC-1	PTC	9	5	0.45664000844955455	0.7475453028678893	0.7203544957123591	0.7393827978769938	-0.06813744735717774	-0.019184719085693358	9446.0	6400.0
PTC-1	PTC	13	10	0.44552540695932175	0.8035853157997132	0.7203544957123591	0.46048298613230393	0.27962457919120787	0.32295278120040893	6129.0	9693.5
PTC-2	PTC	1	17	0.10253520967913608	0.6879635970888575	0.46109281089694676	0.17876247221348335	0.04086831955348743	0.0	8100.0	7531.0
PTC-2	PTC	2	4	0.06932620554500157	0.5443679961098564	0.46109281089694676	0.1846735612551371	-0.03389097929000855	-0.005142638683319092	1269.5	13557.5
PTC-2	PTC	3	18	0.09766660351812104	1.0770435708981971	0.46109281089694676	0.1457845476711238	-0.022851377460691664	0.0	5072.5	9424.0
PTC-2	PTC	4	22	0.1185189822707513	0.5433490268148556	0.46109281089694676	0.1468677810827891	0.10686088166453622	0.0	9137.0	6236.0
PTC-2	PTC	5	24	0.1326064069693287	0.8771696763513264	0.46109281089694676	0.25069972886807385	0.10879169603188832	-0.0017444524168968203	5161.0	11016.5
PTC-2	PTC	6	11	0.14392039078654667	1.1259251699543962	0.46109281089694676	0.3468752467993534	0.16759195837107577	-0.0017101862213828346	3258.0	11417.0
PTC-2	PTC	7	43	0.14439423332996765	0.8910906866354535	0.46109281089694676	0.3068564880956975	0.10058685197386631	-0.0006100637136503707	4818.0	13902.0
PTC-2	PTC	8	81	0.14086726246678127	0.6485855067436914	0.46109281089694676	0.18185701980021757	0.0389735765663194	-0.0005457862806908878	12595.0	3946.0
PTC-2	PTC	9	7	0.09411876620754366	1.1419514378290327	0.46109281089694676	0.07693077836717876	-0.043283177103315085	0.0	12767.0	2054.0
