track	model	split	features	n	positives	AUROC	AUPRC	Precision@10	Precision@20	Recall@10	Recall@20	Recall@50	patient_hit_rate@20	patient_recall@20	patients_evaluated	calibration_brier	Precision@50
production_stack_track	BigMHC_IM	existing_artifact	single frozen/local score	2902.0	1550.0	0.6799930807405993	0.7084250894683519	0.7	0.8	0.004516129032258065	0.01032258064516129		1.0	0.01032258064516129	1.0	0.3064950964068416	
production_stack_track	ESM2_Bayesian	existing_artifact	single frozen/local score	311.0	130.0	0.7836379090522737	0.7045360753296352	1.0	0.75	0.07692307692307693	0.11538461538461539		1.0	0.11538461538461539	1.0	0.18503420659391376	
production_stack_track	MHCflurry_2.0_presentation	existing_artifact	single frozen/local score	2755.0	1493.0	0.6561189406878163	0.7009770939064031	0.8	0.85	0.0053583389149363695	0.011386470194239785		1.0	0.011386470194239785	1.0	0.3239784345737327	
production_stack_track	kNN	existing_artifact	single frozen/local score	319.0	136.0	0.7686435229829637	0.6913090564353344	1.0	0.95	0.07352941176470588	0.13970588235294118		1.0	0.13970588235294118	1.0	0.18818550622243507	
production_stack_track	MultiTask_A_only	existing_artifact	single frozen/local score	311.0	130.0	0.7776668083297918	0.6863300275279725	1.0	0.85	0.07692307692307693	0.13076923076923078		1.0	0.13076923076923078	1.0	0.18485874456093274	
production_stack_track	W7A_QK_only	existing_artifact	single frozen/local score	319.0	136.0	0.7215927354548377	0.6767484970911705	1.0	0.9	0.07352941176470588	0.1323529411764706		1.0	0.1323529411764706	1.0	0.20173980267088742	
production_stack_track	MultiTask_AB	existing_artifact	single frozen/local score	311.0	130.0	0.7696132596685084	0.6628772997661977	0.7	0.6	0.05384615384615385	0.09230769230769231		1.0	0.09230769230769231	1.0	0.1908572408571957	
production_stack_track	nested_learned_gate_C_QK_structure	existing_artifact	single frozen/local score	89.0	21.0	0.8109243697478992	0.6616728194397155	0.7	0.55	0.3333333333333333	0.5238095238095238		1.0	0.5238095238095238	1.0	0.13933303738444142	
production_stack_track	W7A_full	existing_artifact	single frozen/local score	319.0	136.0	0.7445556091288975	0.6615400509129399	0.8	0.85	0.058823529411764705	0.125		1.0	0.125	1.0	0.1992087801052202	
production_stack_track	prespecified_equal_weight_C_QK_no_anchor	existing_artifact	single frozen/local score	89.0	21.0	0.7892156862745098	0.6532953686008618	0.7	0.55	0.3333333333333333	0.5238095238095238		1.0	0.5238095238095238	1.0	0.137414776608671	
production_stack_track	MultiTask_AC	existing_artifact	single frozen/local score	311.0	130.0	0.7648746281342967	0.6507418958076681	0.7	0.75	0.05384615384615385	0.11538461538461539		1.0	0.11538461538461539	1.0	0.1954894907188775	
production_stack_track	rule_gated_C_QK_structure	existing_artifact	single frozen/local score	89.0	21.0	0.7892156862745098	0.6438899189174632	0.7	0.6	0.3333333333333333	0.5714285714285714		1.0	0.5714285714285714	1.0	0.13466222706935033	
production_stack_track	MultiTask_AD	existing_artifact	single frozen/local score	311.0	130.0	0.7616872078198045	0.6436117926728063	0.7	0.65	0.05384615384615385	0.1		1.0	0.1	1.0	0.19009331528125925	
production_stack_track	MultiTask_full	existing_artifact	single frozen/local score	311.0	130.0	0.7514662133446665	0.6338191447945472	0.6	0.75	0.046153846153846156	0.11538461538461539		1.0	0.11538461538461539	1.0	0.19752014713381238	
production_stack_track	G_abstention_extreme_ood	existing_artifact	single frozen/local score	2396.0	1043.0	0.6652671276996044	0.6316462396297524	0.9	0.9	0.00862895493767977	0.01725790987535954		1.0	0.01725790987535954	1.0	0.2130608995096266	
production_stack_track	anchor_rf	existing_artifact	single frozen/local score	2485.0	1064.0	0.7461155968739583	0.6256598709906523	0.1	0.15	0.0009398496240601503	0.002819548872180451		1.0	0.002819548872180451	1.0	0.2080121854016787	
production_stack_track	source_prespecified_rf_qk_compact_w0.5	existing_artifact	single frozen/local score	2396.0	1043.0	0.6724820168100575	0.6255296834629016	0.9	0.9	0.00862895493767977	0.01725790987535954		1.0	0.01725790987535954	1.0	0.21387653034544526	
production_stack_track	sourceheld_prespecified_late_fusion_w0.5	existing_artifact	single frozen/local score	2396.0	1043.0	0.6749763849943913	0.6246588202890396	0.8	0.85	0.007670182166826462	0.016299137104506232		1.0	0.016299137104506232	1.0	0.2155277310559897	
production_stack_track	decoy_focal_positive_pattern	existing_artifact	single frozen/local score	2485.0	1064.0	0.7259326403623414	0.6217623523503077	0.1	0.45	0.0009398496240601503	0.008458646616541353		1.0	0.008458646616541353	1.0	0.21622539928654394	
production_stack_track	Structure_LR	existing_artifact	single frozen/local score	311.0	130.0	0.6823629409264769	0.6123579039887895	0.9	0.85	0.06923076923076923	0.13076923076923078		1.0	0.13076923076923078	1.0	0.21663621024862528	
production_stack_track	Stack_LR_inmaster_E3a	existing_artifact	single frozen/local score	319.0	136.0	0.749296849887496	0.6113417727582381	0.4	0.5	0.029411764705882353	0.07352941176470588		1.0	0.07352941176470588	1.0	0.1980439471471968	
production_stack_track	DeepImmuno	existing_artifact	single frozen/local score	319.0	136.0	0.7019045323047252	0.6109140013999454	0.8	0.7	0.058823529411764705	0.10294117647058823		1.0	0.10294117647058823	1.0	0.24660464094377835	
production_stack_track	DeepImmuno	existing_artifact	single frozen/local score	319.0	136.0	0.7019045323047252	0.6109140013999454	0.8	0.7	0.058823529411764705	0.10294117647058823		1.0	0.10294117647058823	1.0	0.24660464094377835	
production_stack_track	prespecified_lr_qk_quantum_only_w0.5	existing_artifact	single frozen/local score	89.0	21.0	0.7387955182072828	0.6068831003056658	0.7	0.5	0.3333333333333333	0.47619047619047616		1.0	0.47619047619047616	1.0	0.14559720314307917	
production_stack_track	pu_weighted_rf	existing_artifact	single frozen/local score	2396.0	1043.0	0.6981435381337165	0.6029778914374333	1.0	1.0	0.009587727708533078	0.019175455417066157		1.0	0.019175455417066157	1.0	0.2081980893754031	
production_stack_track	TENT	existing_artifact	single frozen/local score	311.0	130.0	0.7281980450488738	0.6028986598472791	0.5	0.55	0.038461538461538464	0.08461538461538462		1.0	0.08461538461538462	1.0	0.2076498725491884	
production_stack_track	Stack_mean_E1	existing_artifact	single frozen/local score	319.0	136.0	0.6798657987785278	0.599587523214283	0.8	0.75	0.058823529411764705	0.11029411764705882		1.0	0.11029411764705882	1.0	0.22110812248598286	
production_stack_track	hard_decoy_sequence_only_source_stress	existing_artifact	single frozen/local score	2396.0	1043.0	0.7285925456657164	0.5932758411092947	0.2	0.3	0.0019175455417066154	0.005752636625119847		1.0	0.005752636625119847	1.0	0.19566670133748426	
production_stack_track	PRIME	existing_artifact	single frozen/local score	2899.0	1550.0	0.5893237523613668	0.5922035184851896	0.4	0.5	0.0025806451612903226	0.0064516129032258064		1.0	0.0064516129032258064	1.0	0.2650789076058436	
production_stack_track	PRIME	existing_artifact	single frozen/local score	2899.0	1550.0	0.5893237523613668	0.5922035184851896	0.4	0.5	0.0025806451612903226	0.0064516129032258064		1.0	0.0064516129032258064	1.0	0.2650789076058436	
production_stack_track	Wave8_TCR_SelfSim_no_exact	existing_artifact	single frozen/local score	319.0	136.0	0.6029612664738027	0.5754831854430665	0.9	0.85	0.0661764705882353	0.125		1.0	0.125	1.0	0.22912721863896554	
production_stack_track	MHCflurry	existing_artifact	single frozen/local score	319.0	136.0	0.6356477017036323	0.5675798867758615	0.7	0.75	0.051470588235294115	0.11029411764705882		1.0	0.11029411764705882	1.0	0.23142654780923036	
production_stack_track	v0_fixed_late_fusion_C_QK_quantum	existing_artifact	single frozen/local score	89.0	21.0	0.7689075630252101	0.5673872672994708	0.8	0.55	0.38095238095238093	0.5238095238095238		1.0	0.5238095238095238	1.0	0.1444870983780194	
production_stack_track	TransPHLA	existing_artifact	single frozen/local score	2793.0	1376.0	0.5954860826180435	0.5668312575691872	0.8	0.9	0.005813953488372093	0.01308139534883721		1.0	0.01308139534883721	1.0	0.4604939830188173	
production_stack_track	TransPHLA	existing_artifact	single frozen/local score	2793.0	1376.0	0.5954860826180435	0.5668312575691872	0.8	0.9	0.005813953488372093	0.01308139534883721		1.0	0.01308139534883721	1.0	0.4604939830188173	
production_stack_track	Wave8_TCR_motif_only	existing_artifact	single frozen/local score	319.0	136.0	0.594402925104468	0.5649206812727443	0.6	0.75	0.04411764705882353	0.11029411764705882		1.0	0.11029411764705882	1.0	0.22697138886901355	
production_stack_track	Wave8_TCR_SelfSim_full	existing_artifact	single frozen/local score	319.0	136.0	0.6046488267438123	0.5630120664740133	0.7	0.7	0.051470588235294115	0.10294117647058823		1.0	0.10294117647058823	1.0	0.22876566637561851	
production_stack_track	nested_rf_qk_quantum_only_train_selected	existing_artifact	single frozen/local score	89.0	21.0	0.7380952380952381	0.5613353466793596	0.7	0.55	0.3333333333333333	0.5238095238095238		1.0	0.5238095238095238	1.0	0.15066574874685953	
production_stack_track	Wave8_TCR_only	existing_artifact	single frozen/local score	319.0	136.0	0.6071801671488267	0.5594058021535382	0.6	0.7	0.04411764705882353	0.10294117647058823		1.0	0.10294117647058823	1.0	0.22549494909549808	
production_stack_track	prespecified_C_0.5_QK_quantum_0.5	existing_artifact	single frozen/local score	89.0	21.0	0.7647058823529411	0.5584069757566122	0.8	0.55	0.38095238095238093	0.5238095238095238		1.0	0.5238095238095238	1.0	0.14566677363538816	
production_stack_track	prespecified_rf_qk_quantum_only_w0.5	existing_artifact	single frozen/local score	89.0	21.0	0.7485994397759104	0.5524571328012187	0.8	0.5	0.38095238095238093	0.47619047619047616		1.0	0.47619047619047616	1.0	0.14647367331001068	
production_stack_track	prespecified_rf_qk_no_anchor_w0.5	existing_artifact	single frozen/local score	89.0	21.0	0.7542016806722689	0.5473079056305565	0.7	0.55	0.3333333333333333	0.5238095238095238		1.0	0.5238095238095238	1.0	0.15183091799261947	
production_stack_track	rule_gate_rf_qk_fallback_train_selected	existing_artifact	single frozen/local score	89.0	21.0	0.7703081232492998	0.5472361452456196	0.7	0.6	0.3333333333333333	0.5714285714285714		1.0	0.5714285714285714	1.0	0.14783781890229636	
production_stack_track	anchor_rf_retrained_cf	existing_artifact	single frozen/local score	2396.0	1043.0	0.6349800415113884	0.5447970582816675	1.0	0.95	0.009587727708533078	0.01821668264621285		1.0	0.01821668264621285	1.0	0.21931005422055083	
production_stack_track	F_topk_diversification_hla_cluster	existing_artifact	single frozen/local score	2396.0	1043.0	0.6405930785534648	0.5445087894856386	0.6	0.6	0.005752636625119847	0.011505273250239693		1.0	0.011505273250239693	1.0	0.22870797031366624	
production_stack_track	v0_fixed_late_fusion_C_QK_no_anchor	existing_artifact	single frozen/local score	89.0	21.0	0.7443977591036414	0.5431280658404876	0.6	0.5	0.2857142857142857	0.47619047619047616		1.0	0.47619047619047616	1.0	0.1525463709571137	
production_stack_track	E_pu_style_conservative_ranker	existing_artifact	single frozen/local score	2396.0	1043.0	0.6246362084469795	0.5412152810738926	1.0	1.0	0.009587727708533078	0.019175455417066157		1.0	0.019175455417066157	1.0	0.22300813242694656	
production_stack_track	hard_decoy_rule_aux_C_QK_no_anchor	existing_artifact	single frozen/local score	89.0	21.0	0.7219887955182074	0.5411897009527009	0.7	0.5	0.3333333333333333	0.47619047619047616		1.0	0.47619047619047616	1.0	0.15770391320550925	
production_stack_track	Stack_median_E2	existing_artifact	single frozen/local score	319.0	136.0	0.63823931211829	0.5395408502384662	0.5	0.7	0.03676470588235294	0.10294117647058823		1.0	0.10294117647058823	1.0	0.22989537288941495	
production_stack_track	MHCnuggets_2	existing_artifact	single frozen/local score	317.0	134.0	0.6319019655819265	0.5363970821798515	0.9	0.75	0.06716417910447761	0.11194029850746269		1.0	0.11194029850746269	1.0	0.22307231538250077	
production_stack_track	prespecified_lr_qk_no_anchor_w0.5	existing_artifact	single frozen/local score	89.0	21.0	0.7338935574229691	0.5360256924136901	0.7	0.5	0.3333333333333333	0.47619047619047616		1.0	0.47619047619047616	1.0	0.1524902640242961	
production_stack_track	GP_quantum	existing_artifact	single frozen/local score	319.0	136.0	0.5772259723561556	0.5352108290637578	0.9	0.75	0.0661764705882353	0.11029411764705882		1.0	0.11029411764705882	1.0	0.24529690368827048	
production_stack_track	H_anchor_rf_plus_qk_compact_w0.5	existing_artifact	single frozen/local score	2396.0	1043.0	0.6045115467279487	0.5310081384003018	1.0	0.95	0.009587727708533078	0.01821668264621285		1.0	0.01821668264621285	1.0	0.2318389548803004	
production_stack_track	C_source_balanced_training	existing_artifact	single frozen/local score	2396.0	1043.0	0.6165475818446844	0.5192381901667901	0.7	0.4	0.006711409395973154	0.007670182166826462		1.0	0.007670182166826462	1.0	0.23337659334544167	
production_stack_track	anchor_lr	existing_artifact	single frozen/local score	89.0	21.0	0.6491596638655461	0.5094131581561732	0.5	0.5	0.23809523809523808	0.47619047619047616		1.0	0.47619047619047616	1.0	0.15469889016018484	
production_stack_track	nested_rf_qk_no_anchor_train_selected	existing_artifact	single frozen/local score	89.0	21.0	0.7359943977591036	0.49717283502881426	0.6	0.55	0.2857142857142857	0.5238095238095238		1.0	0.5238095238095238	1.0	0.15446438586238823	
production_stack_track	A_score_standardization_train_only	existing_artifact	single frozen/local score	2396.0	1043.0	0.590069721842516	0.4966988850047113	0.4	0.6	0.003835091083413231	0.011505273250239693		1.0	0.011505273250239693	1.0	0.23870881349495676	
production_stack_track	TSCAPE_TITANiAN	existing_artifact	single frozen/local score	319.0	136.0	0.5713396014143362	0.4957332437349081	0.5	0.5	0.03676470588235294	0.07352941176470588		1.0	0.07352941176470588	1.0	0.24565355346145573	
production_stack_track	VQC	existing_artifact	single frozen/local score	319.0	136.0	0.59048537447766	0.49543710163514854	0.5	0.6	0.03676470588235294	0.08823529411764706		1.0	0.08823529411764706	1.0	0.24113155599721578	
production_stack_track	NetMHCpan_4.1_EL	existing_artifact	single frozen/local score	319.0	136.0	0.5668796207007393	0.493204666627824	0.5	0.55	0.03676470588235294	0.08088235294117647		1.0	0.08088235294117647	1.0	0.573531542906107	
production_stack_track	hard_decoy_nested_meta_C_QK_aux	existing_artifact	single frozen/local score	89.0	21.0	0.7612044817927172	0.48648023668650114	0.6	0.45	0.2857142857142857	0.42857142857142855		1.0	0.42857142857142855	1.0	0.15418950403831955	
production_stack_track	nested_lr_qk_quantum_only_train_selected	existing_artifact	single frozen/local score	89.0	21.0	0.7023809523809523	0.4854819561355664	0.5	0.45	0.23809523809523808	0.42857142857142855		1.0	0.42857142857142855	1.0	0.1615443051935427	
production_stack_track	source_balanced_rf	existing_artifact	single frozen/local score	2396.0	1043.0	0.587337609190613	0.48236436751866213	0.5	0.65	0.004793863854266539	0.012464046021093002		1.0	0.012464046021093002	1.0	0.22878912314703442	
production_stack_track	sourceheld_qk_compact_gamma1	existing_artifact	single frozen/local score	2396.0	1043.0	0.5795373939096317	0.4808179829771009	0.1	0.15	0.0009587727708533077	0.0028763183125599234		1.0	0.0028763183125599234	1.0	0.2385576910407266	
production_stack_track	source_qk_compact_gamma1	existing_artifact	single frozen/local score	2396.0	1043.0	0.5771546345290004	0.48017120611956937	0.7	0.7	0.006711409395973154	0.013422818791946308		1.0	0.013422818791946308	1.0	0.2389492631492002	
production_stack_track	qk_quantum_only	existing_artifact	single frozen/local score	89.0	21.0	0.7240896358543417	0.47770010318284917	0.5	0.55	0.23809523809523808	0.5238095238095238		1.0	0.5238095238095238	1.0	0.16597000489546807	
production_stack_track	v0_C_counterfactual_RF	existing_artifact	single frozen/local score	89.0	21.0	0.6855742296918768	0.47642912032412243	0.6	0.45	0.2857142857142857	0.42857142857142855		1.0	0.42857142857142855	1.0	0.15965927204443686	
production_stack_track	Wave8_SelfSim_no_exact	existing_artifact	single frozen/local score	319.0	136.0	0.5427515268402443	0.47061657029861587	0.6	0.5	0.04411764705882353	0.07352941176470588		1.0	0.07352941176470588	1.0	0.2419975860744437	
production_stack_track	elastic_net_lr	existing_artifact	single frozen/local score	89.0	21.0	0.6523109243697479	0.4658197720980836	0.5	0.4	0.23809523809523808	0.38095238095238093		1.0	0.38095238095238093	1.0	0.1670981360424388	
production_stack_track	qk_quantum_only_gamma1	existing_artifact	single frozen/local score	89.0	21.0	0.7051820728291317	0.46555446645622117	0.5	0.6	0.23809523809523808	0.5714285714285714		1.0	0.5714285714285714	1.0	0.1663239056682025	
production_stack_track	v0_QK_quantum_only_fallback	existing_artifact	single frozen/local score	89.0	21.0	0.7051820728291317	0.46555446645622117	0.5	0.6	0.23809523809523808	0.5714285714285714		1.0	0.5714285714285714	1.0	0.1663239056682025	
production_stack_track	NetMHCpan_4.1	existing_artifact	single frozen/local score	319.0	136.0	0.5375482160077145	0.46354749927387046	0.4	0.45	0.029411764705882353	0.0661764705882353		1.0	0.0661764705882353	1.0	0.24538394307938194	
production_stack_track	source_balanced_plus_pu_rf	existing_artifact	single frozen/local score	2396.0	1043.0	0.5451119241428621	0.46116799981349627	0.2	0.4	0.0019175455417066154	0.007670182166826462		1.0	0.007670182166826462	1.0	0.24351655619557952	
production_stack_track	stacked_calibrated_meta_model_lowdim_only	existing_artifact	single frozen/local score	89.0	21.0	0.6831232492997199	0.4606126432471936	0.5	0.35	0.23809523809523808	0.3333333333333333		1.0	0.3333333333333333	1.0	0.16855360468568756	
production_stack_track	nested_lr_qk_no_anchor_train_selected	existing_artifact	single frozen/local score	89.0	21.0	0.6988795518207283	0.4604601066581814	0.6	0.5	0.2857142857142857	0.47619047619047616		1.0	0.47619047619047616	1.0	0.1592664949491767	
production_stack_track	B_rank_normalization_hla_supertype_train_only	existing_artifact	single frozen/local score	2396.0	1043.0	0.5334511071947641	0.4574429707295892	0.7	0.65	0.006711409395973154	0.012464046021093002		1.0	0.012464046021093002	1.0	0.24485401577562937	
production_stack_track	Wave8_SelfSim_full	existing_artifact	single frozen/local score	319.0	136.0	0.5185229829636773	0.4356410317253513	0.4	0.5	0.029411764705882353	0.07352941176470588		1.0	0.07352941176470588	1.0	0.2491471658415775	
production_stack_track	NetMHCstabpan	existing_artifact	single frozen/local score	319.0	136.0	0.5005625200900032	0.43483291097287696	0.3	0.5	0.022058823529411766	0.07352941176470588		1.0	0.07352941176470588	1.0	0.24719444336903845	
production_stack_track	qk_no_anchor	existing_artifact	single frozen/local score	89.0	21.0	0.6519607843137254	0.4318154546342413	0.4	0.4	0.19047619047619047	0.38095238095238093		1.0	0.38095238095238093	1.0	0.1672046086070561	
production_stack_track	qk_no_anchor_gamma1	existing_artifact	single frozen/local score	89.0	21.0	0.634453781512605	0.431270470604553	0.5	0.4	0.23809523809523808	0.38095238095238093		1.0	0.38095238095238093	1.0	0.16749182577386154	
production_stack_track	v0_QK_no_anchor_fallback	existing_artifact	single frozen/local score	89.0	21.0	0.634453781512605	0.431270470604553	0.5	0.4	0.23809523809523808	0.38095238095238093		1.0	0.38095238095238093	1.0	0.16749182577386154	
production_stack_track	Stack_LR_OOF_E3b	existing_artifact	single frozen/local score	106.0	33.0	0.5500207555002076	0.3650150053825667	0.4	0.35	0.12121212121212122	0.21212121212121213		1.0	0.21212121212121213	1.0	0.23017867984356252	
production_stack_track	qk_clean_no_tcr_gamma1	existing_artifact	single frozen/local score	89.0	21.0	0.6428571428571429	0.3421488381572903	0.4	0.45	0.19047619047619047	0.42857142857142855		1.0	0.42857142857142855	1.0	0.17540058916538076	
production_stack_track	stress_guarded_clean_stack	existing_artifact	single frozen/local score	2532.0	1105.0	0.14032603284427347	0.28898708076728585	0.3	0.2	0.0027149321266968325	0.0036199095022624436		1.0	0.0036199095022624436	1.0	0.4770612919423074	
production_stack_track	v0_Structure_baseline_RF	existing_artifact	single frozen/local score	89.0	21.0	0.5605742296918768	0.28883594670815704	0.3	0.35	0.14285714285714285	0.3333333333333333		1.0	0.3333333333333333	1.0	0.17825067813188045	
production_stack_track	rf_secondary	existing_artifact	single frozen/local score	89.0	21.0	0.540266106442577	0.27666466676102197	0.2	0.35	0.09523809523809523	0.3333333333333333		1.0	0.3333333333333333	1.0	0.18198963782373523	
production_stack_track	mean_pLDDT_peptide	existing_artifact	single frozen/local score	89.0	21.0	0.5514705882352942	0.2693523598635059	0.2	0.35	0.09523809523809523	0.3333333333333333		1.0	0.3333333333333333	1.0	0.20386499803597	
production_stack_track	min_pLDDT_peptide	existing_artifact	single frozen/local score	89.0	21.0	0.5857843137254901	0.2675983884126658	0.3	0.25	0.14285714285714285	0.23809523809523808		1.0	0.23809523809523808	1.0	0.1821470088668821	
production_stack_track	ESMFold_3D_CV_score	existing_artifact	single frozen/local score	89.0	21.0	0.5248599439775911	0.2575827308803493	0.3	0.3	0.14285714285714285	0.2857142857142857		1.0	0.2857142857142857	1.0	0.19115274036153462	
production_stack_track	xgboost_depth2	existing_artifact	single frozen/local score	89.0	21.0	0.5448179271708683	0.25749921372975826	0.2	0.25	0.09523809523809523	0.23809523809523808		1.0	0.23809523809523808	1.0	0.1813868541475265	
production_stack_track	peptide_helicity_proxy	existing_artifact	single frozen/local score	89.0	21.0	0.4607843137254902	0.24958183894874325	0.3	0.3	0.14285714285714285	0.2857142857142857		1.0	0.2857142857142857	1.0	0.19488727639089087	
production_stack_track	radius_of_gyration_peptide	existing_artifact	single frozen/local score	89.0	21.0	0.47654061624649857	0.2474855172455916	0.1	0.15	0.047619047619047616	0.14285714285714285		1.0	0.14285714285714285	1.0	0.201472485193209	
production_stack_track	calibrated_linear_svm	existing_artifact	single frozen/local score	89.0	21.0	0.4789915966386555	0.2416164249671079	0.3	0.15	0.14285714285714285	0.14285714285714285		1.0	0.14285714285714285	1.0	0.1847820902185683	
production_stack_track	interface_contacts_10A	existing_artifact	single frozen/local score	89.0	21.0	0.5010504201680672	0.23615737528403005	0.3	0.25	0.14285714285714285	0.23809523809523808		1.0	0.23809523809523808	1.0	0.18832442706321456	
production_stack_track	interface_contacts_8A	existing_artifact	single frozen/local score	89.0	21.0	0.4446778711484594	0.2165649671090239	0.2	0.1	0.09523809523809523	0.09523809523809523		1.0	0.09523809523809523	1.0	0.21060041689103626	
production_stack_track	pairwise_positive_over_unlabeled	existing_artifact	single frozen/local score	1576.0	213.0	0.5061191310248382	0.16227997812116768	0.6	0.4	0.028169014084507043	0.03755868544600939		1.0	0.03755868544600939	1.0	0.1164862817818913	
production_stack_track	positive_only_centroid	existing_artifact	single frozen/local score	1576.0	213.0	0.4974562464048168	0.13317536700269547	0.0	0.05	0.0	0.004694835680751174		1.0	0.004694835680751174	1.0	0.11882003390359783	
production_stack_track	pu_logistic_weighted	existing_artifact	single frozen/local score	1576.0	213.0	0.4750739703567455	0.12626375170072576	0.1	0.1	0.004694835680751174	0.009389671361502348		1.0	0.009389671361502348	1.0	0.12037533657446133	
production_stack_track	bagging_pu_rf	existing_artifact	single frozen/local score	1576.0	213.0	0.47587653581060835	0.12447530036629408	0.0	0.1	0.0	0.009389671361502348		1.0	0.009389671361502348	1.0	0.11906629449001195	
production_stack_track	KG_GA_evolved_controller	existing_artifact	single frozen/local score	4202.0	1371.0	0.943697744647993	0.9113236564274886	1.0	1.0	0.007293946024799417	0.014587892049598834		0.9146341463414634	0.9761312394706891	82.0	0.18105095480309596	
production_stack_track	KG_GA_fixed_integrated	existing_artifact	single frozen/local score	4202.0	1371.0	0.8959354092867313	0.8364366379234882	1.0	1.0	0.007293946024799417	0.014587892049598834		0.9146341463414634	0.9691055984450481	82.0	0.1359044344497784	
production_stack_track	KG_GA_fixed_claimsafe	existing_artifact	single frozen/local score	4202.0	1371.0	0.8708198616907062	0.8256150417084965	1.0	1.0	0.007293946024799417	0.014587892049598834		0.9146341463414634	0.9588206981601477	82.0	0.137196618374368	
production_stack_track	KG_GA_TCR_expert_component	existing_artifact	single frozen/local score	4202.0	1371.0	0.5145878920495989	0.34592971080076834	1.0	1.0	0.007293946024799417	0.014587892049598834		0.8902439024390244	0.9008406411800909	82.0	0.3199605952103509	
