patient_hit_rate@34	patient_recall@34	patients_evaluated	track	score_col	N	rationale
0.7701149425287356	0.8118597832241367	87.0	production_stack_track	production_stack_score	34	V940-public-analog cap; Moderna reports up to 34 neoantigens encoded per patient.
0.7126436781609196	0.7330021367521368	87.0	clean_science_track	clean_science_score	34	V940-public-analog cap; Moderna reports up to 34 neoantigens encoded per patient.
