track	model	split	features	n	positives	AUROC	AUPRC	Precision@10	Precision@20	Recall@10	Recall@20	Recall@50	patient_hit_rate@20	patient_recall@20	patients_evaluated	calibration_brier	Precision@50
production_stack_track	v0_fixed_late_fusion_C_QK_no_anchor	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7419354838709677	0.5501632701366168	0.6	0.45	0.3333333333333333	0.5		1.0	0.5	1.0	0.1448565536119965	
production_stack_track	hard_decoy_rule_aux_C_QK_no_anchor	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.71415770609319	0.5452252281702292	0.7	0.45	0.3888888888888889	0.5		1.0	0.5	1.0	0.15131352641783746	
production_stack_track	v0_fixed_late_fusion_C_QK_quantum	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7482078853046594	0.5432816003712679	0.8	0.45	0.4444444444444444	0.5		1.0	0.5	1.0	0.14209335677499765	
production_stack_track	prespecified_rf_qk_quantum_only_w0.5	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.728494623655914	0.5330747401163187	0.8	0.45	0.4444444444444444	0.5		1.0	0.5	1.0	0.1434708353995284	
production_stack_track	prespecified_C_0.5_QK_quantum_0.5	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7410394265232975	0.5302427870003563	0.8	0.45	0.4444444444444444	0.5		1.0	0.5	1.0	0.14354900960523156	
production_stack_track	stress_guarded_claim_safe	strict_no_existing_overlap	single frozen/local score	388.0	31.0	0.8754856781422247	0.5273620610080016	0.8	0.55	0.25806451612903225	0.3548387096774194		1.0	0.3548387096774194	1.0	0.13627632836993692	
production_stack_track	rule_gate_rf_qk_fallback_train_selected	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.760752688172043	0.5248692087983544	0.7	0.55	0.3888888888888889	0.6111111111111112		1.0	0.6111111111111112	1.0	0.14459308949445795	
production_stack_track	nested_rf_qk_quantum_only_train_selected	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7213261648745519	0.5120918668688509	0.6	0.45	0.3333333333333333	0.5		1.0	0.5	1.0	0.1500285233388418	
production_stack_track	prespecified_lr_qk_no_anchor_w0.5	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.721326164874552	0.5100225751351308	0.7	0.4	0.3888888888888889	0.4444444444444444		1.0	0.4444444444444444	1.0	0.1504342915608839	
production_stack_track	nested_rf_qk_no_anchor_train_selected	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7249103942652331	0.48493303152609124	0.6	0.5	0.3333333333333333	0.5555555555555556		1.0	0.5555555555555556	1.0	0.15046531191858487	
production_stack_track	stress_guarded_clean_stack	strict_no_existing_overlap	single frozen/local score	388.0	31.0	0.8932863467967832	0.4794191791680116	0.7	0.5	0.22580645161290322	0.3225806451612903		1.0	0.3225806451612903	1.0	0.15667880984124855	
production_stack_track	qk_quantum_only	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7240143369175627	0.4779817246798379	0.5	0.55	0.2777777777777778	0.6111111111111112		1.0	0.6111111111111112	1.0	0.16045082993306964	
production_stack_track	qk_no_anchor	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6998207885304659	0.4709279431481493	0.5	0.4	0.2777777777777778	0.4444444444444444		1.0	0.4444444444444444	1.0	0.1581757371769902	
production_stack_track	qk_no_anchor_gamma1	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6872759856630825	0.47073635540439085	0.6	0.4	0.3333333333333333	0.4444444444444444		1.0	0.4444444444444444	1.0	0.15835298222998725	
production_stack_track	v0_QK_no_anchor_fallback	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6872759856630825	0.47073635540439085	0.6	0.4	0.3333333333333333	0.4444444444444444		1.0	0.4444444444444444	1.0	0.15835298222998725	
production_stack_track	hard_decoy_nested_meta_C_QK_aux	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.7526881720430108	0.467773240604325	0.6	0.45	0.3333333333333333	0.5		1.0	0.5	1.0	0.15021033418964042	
production_stack_track	nested_lr_qk_quantum_only_train_selected	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6836917562724014	0.4636499259378679	0.5	0.45	0.2777777777777778	0.5		1.0	0.5	1.0	0.15958432482639356	
production_stack_track	qk_quantum_only_gamma1	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6998207885304659	0.46136133699468035	0.5	0.55	0.2777777777777778	0.6111111111111112		1.0	0.6111111111111112	1.0	0.16111258803332243	
production_stack_track	v0_QK_quantum_only_fallback	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6998207885304659	0.46136133699468035	0.5	0.55	0.2777777777777778	0.6111111111111112		1.0	0.6111111111111112	1.0	0.16111258803332243	
production_stack_track	VQC	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.649891774891775	0.4542237788518993	0.5	0.35	0.17857142857142858	0.25		1.0	0.25	1.0	0.20973515003076013	
production_stack_track	Stack_mean_E1	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.6374458874458874	0.4465902067015567	0.5	0.4	0.17857142857142858	0.2857142857142857		1.0	0.2857142857142857	1.0	0.22426349053358458	
production_stack_track	v0_C_counterfactual_RF	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6648745519713262	0.44328630782551237	0.5	0.4	0.2777777777777778	0.4444444444444444		1.0	0.4444444444444444	1.0	0.15812986284019134	
production_stack_track	Wave8_TCR_only	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5725108225108225	0.4414451563203452	0.8	0.5	0.2857142857142857	0.35714285714285715		1.0	0.35714285714285715	1.0	0.20075318547577997	
production_stack_track	anchor_lr	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6111111111111112	0.4412645507451757	0.5	0.45	0.2777777777777778	0.5		1.0	0.5	1.0	0.1587992389588883	
production_stack_track	stacked_calibrated_meta_model_lowdim_only	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6948924731182796	0.43615651966879543	0.4	0.3	0.2222222222222222	0.3333333333333333		1.0	0.3333333333333333	1.0	0.1635586015619519	
production_stack_track	nested_lr_qk_no_anchor_train_selected	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6827956989247311	0.4332783812081116	0.6	0.4	0.3333333333333333	0.4444444444444444		1.0	0.4444444444444444	1.0	0.15693870689022374	
production_stack_track	Wave8_SelfSim_no_exact	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5378787878787878	0.421776033202923	0.5	0.3	0.17857142857142858	0.21428571428571427		1.0	0.21428571428571427	1.0	0.22216089305528247	
production_stack_track	Wave8_SelfSim_full	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.6525974025974026	0.418968881269358	0.5	0.3	0.17857142857142858	0.21428571428571427		1.0	0.21428571428571427	1.0	0.22412627562611734	
production_stack_track	TSCAPE_TITANiAN	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5900974025974026	0.4049860124239657	0.5	0.35	0.17857142857142858	0.25		1.0	0.25	1.0	0.2342237108779168	
production_stack_track	Structure_LR	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.6244212962962963	0.4036330915085864	0.4	0.45	0.14814814814814814	0.3333333333333333		1.0	0.3333333333333333	1.0	0.20432137445968707	
production_stack_track	Stack_LR_inmaster_E3a	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.661525974025974	0.3977819248056929	0.3	0.3	0.10714285714285714	0.21428571428571427		1.0	0.21428571428571427	1.0	0.2566204893673472	
production_stack_track	DeepImmuno	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5946969696969697	0.38667305059037693	0.4	0.25	0.14285714285714285	0.17857142857142858		1.0	0.17857142857142858	1.0	0.36952273361902777	
production_stack_track	DeepImmuno	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5946969696969697	0.38667305059037693	0.4	0.25	0.14285714285714285	0.17857142857142858		1.0	0.17857142857142858	1.0	0.36952273361902777	
production_stack_track	elastic_net_lr	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6160394265232975	0.37883230329711803	0.4	0.35	0.2222222222222222	0.3888888888888889		1.0	0.3888888888888889	1.0	0.17167503465589753	
production_stack_track	W7A_QK_only	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.563582251082251	0.3777888803808285	0.3	0.5	0.10714285714285714	0.35714285714285715		1.0	0.35714285714285715	1.0	0.2520633223874786	
production_stack_track	Stack_LR_OOF_E3b	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5871212121212122	0.3763517352827672	0.4	0.45	0.14285714285714285	0.32142857142857145		1.0	0.32142857142857145	1.0	0.22197631300680765	
production_stack_track	qk_clean_no_tcr_gamma1	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.6818996415770608	0.3656250774739933	0.4	0.45	0.2222222222222222	0.5		1.0	0.5	1.0	0.16810128228890786	
production_stack_track	GP_quantum	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5557359307359307	0.36034158321925813	0.3	0.45	0.10714285714285714	0.32142857142857145		1.0	0.32142857142857145	1.0	0.22434136383778544	
production_stack_track	NetMHCpan_4.1_EL	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5733225108225108	0.3500701648358808	0.3	0.4	0.10714285714285714	0.2857142857142857		1.0	0.2857142857142857	1.0	0.7035703290436707	
production_stack_track	Stack_median_E2	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5890151515151515	0.34997983755952156	0.4	0.25	0.14285714285714285	0.17857142857142858		1.0	0.17857142857142858	1.0	0.2304210439903397	
production_stack_track	NetMHCpan_4.1	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.549512987012987	0.3313894136560815	0.3	0.4	0.10714285714285714	0.2857142857142857		1.0	0.2857142857142857	1.0	0.21658330985209437	
production_stack_track	MHCnuggets_2	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5154220779220778	0.3295962725602577	0.3	0.2	0.10714285714285714	0.14285714285714285		1.0	0.14285714285714285	1.0	0.23794466558718577	
production_stack_track	W7A_full	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.5592532467532467	0.329577733702482	0.2	0.25	0.07142857142857142	0.17857142857142858		1.0	0.17857142857142858	1.0	0.2661885641247505	
production_stack_track	MultiTask_A_only	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.4100115740740741	0.29987254624889115	0.3	0.2	0.1111111111111111	0.14814814814814814		1.0	0.14814814814814814	1.0	0.33009730347549293	
production_stack_track	W7B_stacked	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.512987012987013	0.29492235114625176	0.2	0.2	0.07142857142857142	0.14285714285714285		1.0	0.14285714285714285	1.0	0.2711625182464367	
production_stack_track	NetMHCstabpan	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.4797077922077922	0.2915474229789454	0.3	0.2	0.10714285714285714	0.14285714285714285		1.0	0.14285714285714285	1.0	0.23859855480113046	
production_stack_track	MultiTask_AD	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.4470486111111111	0.2882576983343814	0.2	0.2	0.07407407407407407	0.14814814814814814		1.0	0.14814814814814814	1.0	0.3105369172613906	
production_stack_track	MultiTask_AC	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.4534143518518518	0.287961101882624	0.4	0.25	0.14814814814814814	0.18518518518518517		1.0	0.18518518518518517	1.0	0.3146027191106178	
production_stack_track	pairwise_positive_over_unlabeled	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.6953999730203696	0.2853654114836034	0.4	0.35	0.19047619047619047	0.3333333333333333		1.0	0.3333333333333333	1.0	0.057546856208658036	
production_stack_track	kNN	strict_no_existing_overlap	single frozen/local score	94.0	28.0	0.43100649350649345	0.27511781108749583	0.2	0.25	0.07142857142857142	0.17857142857142858		1.0	0.17857142857142858	1.0	0.3046593837846529	
production_stack_track	v0_Structure_baseline_RF	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.546594982078853	0.2727131178124412	0.4	0.3	0.2222222222222222	0.3333333333333333		1.0	0.3333333333333333	1.0	0.17405497725955407	
production_stack_track	MultiTask_full	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.42303240740740744	0.26870598494142944	0.2	0.2	0.07407407407407407	0.14814814814814814		1.0	0.14814814814814814	1.0	0.31521017864982404	
production_stack_track	MultiTask_AB	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.4351851851851851	0.2664621932322389	0.3	0.25	0.1111111111111111	0.18518518518518517		1.0	0.18518518518518517	1.0	0.3167443229329383	
production_stack_track	radius_of_gyration_peptide	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.5228494623655913	0.26380953382805894	0.3	0.35	0.16666666666666666	0.3888888888888889		1.0	0.3888888888888889	1.0	0.19124053968295357	
production_stack_track	TENT	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.4302662037037037	0.2626490087550792	0.2	0.2	0.07407407407407407	0.14814814814814814		1.0	0.14814814814814814	1.0	0.3043724276385108	
production_stack_track	ESM2_Bayesian	strict_no_existing_overlap	single frozen/local score	91.0	27.0	0.3940972222222222	0.2570849973407269	0.2	0.2	0.07407407407407407	0.14814814814814814		1.0	0.14814814814814814	1.0	0.2774562010884593	
production_stack_track	peptide_helicity_proxy	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.47087813620071683	0.25029507529507533	0.2	0.3	0.1111111111111111	0.3333333333333333		1.0	0.3333333333333333	1.0	0.18973236325060555	
production_stack_track	mean_pLDDT_peptide	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.5210573476702509	0.24559779322413522	0.2	0.2	0.1111111111111111	0.2222222222222222		1.0	0.2222222222222222	1.0	0.20469402137513998	
production_stack_track	min_pLDDT_peptide	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.5546594982078853	0.24243323953408893	0.1	0.25	0.05555555555555555	0.2777777777777778		1.0	0.2777777777777778	1.0	0.18099369218681705	
production_stack_track	rf_secondary	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.5098566308243727	0.2398129900173906	0.1	0.25	0.05555555555555555	0.2777777777777778		1.0	0.2777777777777778	1.0	0.17736450983351626	
production_stack_track	ESMFold_3D_CV_score	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.4991039426523297	0.23378670809775287	0.2	0.3	0.1111111111111111	0.3333333333333333		1.0	0.3333333333333333	1.0	0.1877030555440983	
production_stack_track	xgboost_depth2	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.5080645161290323	0.21920820348990006	0.1	0.15	0.05555555555555555	0.16666666666666666		1.0	0.16666666666666666	1.0	0.17765055844886454	
production_stack_track	calibrated_linear_svm	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.43503584229390685	0.21776352684601413	0.2	0.15	0.1111111111111111	0.16666666666666666		1.0	0.16666666666666666	1.0	0.17976597593935384	
production_stack_track	interface_contacts_10A	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.47311827956989244	0.21587346831573218	0.2	0.2	0.1111111111111111	0.2222222222222222		1.0	0.2222222222222222	1.0	0.1847301595129108	
production_stack_track	interface_contacts_8A	strict_no_existing_overlap	single frozen/local score	80.0	18.0	0.46460573476702505	0.21207517393374717	0.2	0.2	0.1111111111111111	0.2222222222222222		1.0	0.2222222222222222	1.0	0.20721023263663438	
production_stack_track	decoy_focal_positive_pattern	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.8697558343450694	0.17955174585265019	0.0	0.1	0.0	0.09523809523809523		1.0	0.09523809523809523	1.0	0.09015796730787858	
production_stack_track	positive_only_centroid	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.6776608660461352	0.10402656291999167	0.1	0.1	0.047619047619047616	0.09523809523809523		1.0	0.09523809523809523	1.0	0.0647081445906531	
production_stack_track	pu_logistic_weighted	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.45838392014029405	0.08538281156595304	0.2	0.1	0.09523809523809523	0.09523809523809523		1.0	0.09523809523809523	1.0	0.06517320438414007	
production_stack_track	bagging_pu_rf	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.43369755834345064	0.05428646953746823	0.0	0.05	0.0	0.047619047619047616		1.0	0.047619047619047616	1.0	0.06674817512331034	
production_stack_track	H_anchor_rf_plus_qk_compact_w0.5	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.793241695303551	0.033155113077679446	0.0	0.05	0.0	0.3333333333333333		1.0	0.3333333333333333	1.0	0.21742378060356984	
production_stack_track	G_abstention_extreme_ood	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7978235967926689	0.031204458623813464	0.0	0.05	0.0	0.3333333333333333		1.0	0.3333333333333333	1.0	0.17896181984068313	
production_stack_track	KG_GA_evolved_controller	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.8970862875818413	0.6240744847718823	1.0	0.85	0.04484304932735426	0.07623318385650224		0.9146341463414634	0.9800918384447797	82.0	0.08805742424909667	
production_stack_track	KG_GA_fixed_claimsafe	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.8849851789921714	0.6002560422776868	1.0	0.95	0.04484304932735426	0.08520179372197309		0.9146341463414634	0.9622584213172448	82.0	0.09406148784868035	
production_stack_track	KG_GA_fixed_integrated	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.8688965135343489	0.5785438793725898	1.0	0.95	0.04484304932735426	0.08520179372197309		0.9146341463414634	0.9720204457851516	82.0	0.11479859396110398	
production_stack_track	KG_GA_TCR_expert_component	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.547085201793722	0.2019037369207773	1.0	1.0	0.04484304932735426	0.08968609865470852		0.8902439024390244	0.9019254231607173	82.0	0.11101766036000411	
production_stack_track	KG_GA_MD_control_component	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.5269058295964125	0.16634499252615847	1.0	0.6	0.04484304932735426	0.053811659192825115		0.8902439024390244	0.9011411094352273	82.0	0.11401428233712882	
production_stack_track	KG_GA_foreignness_component	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.5	0.11893333333333334	0.0	0.1	0.0	0.008968609865470852		0.8902439024390244	0.9011411094352273	82.0	0.25	
production_stack_track	KG_GA_impact_portfolio_component	strict_no_existing_overlap	single frozen/local score	1875.0	223.0	0.7816615815589746	0.46957356440312975	0.8	0.9	0.03587443946188341	0.08071748878923767		0.8658536585365854	0.8967179487179485	82.0	0.08666819358852677	
production_stack_track	NeoImmune-Stack production stack	strict_no_existing_overlap	local + frozen external + patient context	19763.0	2840.0	0.09804891958855895	0.08373474006262627	0.0	0.0	0.0	0.0	0.004577464788732394	0.7586206896551724	0.8013457757311298	87.0	0.845515971714479	0.26
production_stack_track	anchor_rf	strict_no_existing_overlap	single frozen/local score	374.0	21.0	0.4485363550519358	0.051126372016106196	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.18703044091216653	
production_stack_track	E_pu_style_conservative_ranker	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7548682703321878	0.04281221922731356	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.2131891637783126	
production_stack_track	source_balanced_rf	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7325315005727377	0.03553263881581255	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.19645223441173443	
production_stack_track	source_prespecified_rf_qk_compact_w0.5	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7989690721649484	0.029441237774571107	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.20054965583120554	
production_stack_track	sourceheld_prespecified_late_fusion_w0.5	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7056128293241695	0.02318153079018357	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.22252565654167286	
production_stack_track	B_rank_normalization_hla_supertype_train_only	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7296678121420388	0.022604952802972606	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.1755680390670964	
production_stack_track	anchor_rf_retrained_cf	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.7210767468499427	0.02190827190827191	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.22259745048103918	
production_stack_track	source_qk_compact_gamma1	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.5939289805269187	0.01846801346801347	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.2247504546280437	
production_stack_track	D_positive_class_reweighting	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.5910652920962198	0.017737673581829424	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.050014708366891134	
production_stack_track	source_balanced_plus_pu_rf_train_prior_calibrated	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.6208476517754868	0.017299661960628356	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.02083827770666744	
production_stack_track	hard_decoy_sequence_only_source_stress	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.6099656357388317	0.016374269005847954	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.04327453339019242	
production_stack_track	source_balanced_plus_pu_rf	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.506872852233677	0.01506172839506173	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.2191827341245093	
production_stack_track	source_balanced_rf_train_prior_calibrated	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.5710194730813288	0.014473684210526316	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.020074736812291508	
production_stack_track	pu_weighted_rf_train_prior_calibrated	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.5040091638029782	0.014470374919576534	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.027839600037707624	
production_stack_track	A_score_standardization_train_only	strict_no_existing_overlap	single frozen/local score	294.0	3.0	0.3699885452462772	0.011652763714097434	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.15673389304672417	
