row_id	perturb_mean	perturb_median	perturb_q05	perturb_q25	perturb_q75	perturb_q95	perturb_width_90	perturb_prob_gt_050	perturb_prob_gt_080	dropout_00_median	dropout_00_width90	dropout_10_median	dropout_10_width90	dropout_25_median	dropout_25_width90	dropout_50_median	dropout_50_width90	dropout_75_median	dropout_75_width90	dropout_sensitivity
CNV0_00909	0.7186197531359687	0.7188939364373579	0.6180842152016333	0.6823841518458391	0.7560986232863985	0.8177956910940027	0.19971147589236948	0.996	0.0795	0.7174374207947807	0.13266658357695027	0.7177664886963409	0.13362817604834687	0.7220217285483979	0.15970293603613117	0.7139983426239775	0.2073322124444732	0.7247414457541287	0.32192860014818236	0.010743103130151144
CNV0_00910	0.595965091736193	0.5947679018913727	0.49638085842585555	0.5600139605528842	0.6315930129653318	0.6966220974914299	0.20024123906557434	0.9455	0.0035	0.5946801662379742	0.13326605034159256	0.5896777268584009	0.1383396141880494	0.5944817972273511	0.16590985450011242	0.5954970708397158	0.2058441869168961	0.6033384117029312	0.3120568634298169	0.013660684844530313
CNV0_00911	0.3618081641788574	0.3631180152357406	0.28506632035323926	0.3358216346070873	0.3899162964834986	0.43141334111927176	0.1463470207660325	0.0025	0.0	0.36298343879953865	0.09640084750010608	0.3603266936007052	0.11453073969632904	0.35852546706359745	0.12746506275983244	0.36765097263697444	0.15489399675136634	0.3677485398528294	0.20879266633936294	0.009223072789231956
CNV0_00912	0.3309838810861181	0.3294115014682707	0.2386281914395921	0.2958922077118861	0.3631997491470749	0.4241739193596469	0.18554572792005478	0.011	0.0	0.33138901870496573	0.1261692679532197	0.3307176331325463	0.13841912930477396	0.3318329290680543	0.16056524847405546	0.3293717059952439	0.19588810617888258	0.3214064680742482	0.30023021708791353	0.010426460993806064
CNV0_00913	0.5288352909610753	0.5309854347597944	0.4298605335249327	0.4948775589944532	0.5648461871305462	0.6199315916810143	0.1900710581560816	0.7265	0.0005	0.5324420218077728	0.11181526881792775	0.5276810057960069	0.11517169599876831	0.5317685653341053	0.16171419760651606	0.5285807624973026	0.21369118753082683	0.5334888507414941	0.2990781221854676	0.0058078449454872505
CNV0_00914	0.4205745636225662	0.42136845214790564	0.3275529626920773	0.3896297223911228	0.4535218267352213	0.5101201858553621	0.18256722316328483	0.066	0.0	0.42077589349729094	0.11263432719712019	0.4189158335763763	0.11916991194690274	0.4254745545161538	0.13847527044361602	0.423491184044494	0.19819420871004761	0.4205133546684798	0.3013888628533472	0.006558720939777496
CNV0_00915	0.33036438197882584	0.3323024064805025	0.23492626738993264	0.2982057804793852	0.36405219011879264	0.4177984237569724	0.18287215636703977	0.005	0.0	0.3334465916906372	0.11823001160249214	0.33124793244528977	0.12837211983750418	0.3322882871274634	0.14330894301422115	0.33719531478997655	0.198981318113405	0.3236298417457557	0.2907943044538636	0.013565473044220844
CNV0_00916	0.5055318821827183	0.5078840811433531	0.3863824601821928	0.4643920973235175	0.5454185488149874	0.6159423824996055	0.22955992231741273	0.5525	0.001	0.5092050469839016	0.1301974952262916	0.5076590494508766	0.14903794934924847	0.5104536646606639	0.1757089594391632	0.5049588869970745	0.25560936230456327	0.501834713592072	0.36015583733950524	0.008618951068591896
CNV0_00917	0.29882861079106154	0.30050514179564114	0.21965587434973577	0.26851020520425056	0.3290230119019412	0.3739879070250452	0.15433203267530943	0.0005	0.0	0.29785436784621905	0.11288875232842635	0.3051211109815469	0.12236858900550227	0.2982367264471649	0.13598646881093313	0.2969544979042695	0.16865545174760033	0.30398716830544825	0.2275041187469643	0.008166613077277396
CNV0_00918	0.2980636482405562	0.2975711044422809	0.20626575725176907	0.2636902607031488	0.33000719138961526	0.39050210122415185	0.18423634397238278	0.004	0.0	0.2979049829010706	0.12698099440015356	0.2996546393589442	0.13427574178889992	0.29822092524170996	0.15191371482020818	0.29898841978379187	0.19102548484107607	0.2883239193178253	0.2989264284108909	0.011330720041118902
CNV0_00919	0.42778463789390375	0.42876123151103507	0.2929140407770295	0.3753471250264089	0.47452638505636074	0.5678937932227881	0.2749797524457586	0.171	0.002	0.4302239510712501	0.15897367495439318	0.43166030188529403	0.18489821268741036	0.42599733277281204	0.21731104482902308	0.42573093011547714	0.295087733025005	0.42332095454537066	0.44252669010182555	0.008339347339923364
CNV0_00920	0.32439371268052186	0.32480541875420876	0.225114976433325	0.28835151110883017	0.3594042119278655	0.4246529286402648	0.19953795220693982	0.01	0.0	0.31855731283059124	0.12841010555459176	0.32646809085535	0.14160997099778405	0.3255961563975954	0.15424103977209086	0.32781592956497635	0.2107457757171575	0.3304602969989731	0.3379522311145421	0.01190298416838187
CNV0_00921	0.5887433238702064	0.5866317849077959	0.5092239646930813	0.5579637359373593	0.6179133423313207	0.6742499275230064	0.1650259628299251	0.9635	0.002	0.5875910914981379	0.10641132235657924	0.5833582209835269	0.11096710902019002	0.5864591390338161	0.13401457902561364	0.5885255832029157	0.1799184255510483	0.5896565158249025	0.2752411129681055	0.006298294841375673
CNV0_00922	0.7337413761784715	0.7348940856708965	0.6401868617408399	0.699208444243542	0.7681869987419427	0.8266248706194407	0.18643800887860074	0.998	0.1055	0.735324300093144	0.11658983417582702	0.7321153003888303	0.12794344790174972	0.7371409384899243	0.14618782202206348	0.736224268741728	0.21151514084944423	0.7355149576686064	0.28723017669913997	0.005025638101094021
CNV0_00923	0.41767291400350937	0.4188564783746689	0.335400748518946	0.3878020652575995	0.4470730854593965	0.4993792981258607	0.16397854960691466	0.05	0.0	0.4194274778256537	0.10210017166004609	0.41699532360417013	0.11586162053693844	0.41511479581515803	0.13325084563994766	0.415196505643217	0.17492408989465008	0.42672938259461823	0.26235922658499605	0.011614586779460201
CNV0_00924	0.19686084097035733	0.1968314588343241	0.12179593079507202	0.16356800255547224	0.22666581465844154	0.2755747697903703	0.15377883899529832	0.0	0.0	0.19827599253791447	0.11937572850640396	0.19732684148518237	0.1233626775330614	0.19525995456019135	0.1386358293603772	0.1969275247725651	0.16275191064982197	0.19489617958609845	0.22235179237992295	0.0033798129518160247
CNV0_00925	0.4775764834340976	0.474541362759356	0.35594285982469115	0.4336149914622732	0.5177319775465405	0.6073696024298737	0.25142674260518255	0.341	0.003	0.4776027936814977	0.15274388696177493	0.4710428549347003	0.1737298220680379	0.4789969256486342	0.19112257820637907	0.47171682230333134	0.26997423396651404	0.4698745590852355	0.4193656180166022	0.00912236656339871
CNV0_00926	0.653567908613833	0.6524539440466406	0.5771386064620154	0.6241111179028983	0.6816102308338603	0.734478465380026	0.1573398589180106	0.9965	0.0075	0.6537365889941102	0.10729100659382795	0.6492122685765758	0.11409904585751962	0.6519747871896386	0.1343657362128371	0.651440636250469	0.15840562255191337	0.6572126097268238	0.2523497391084769	0.008000341150248058
CNV0_00927	0.6171710990025778	0.6152769399203736	0.5421426261762246	0.5889727619217769	0.6447221238733202	0.6951380117828903	0.1529953856066657	0.9885	0.003	0.616547259648845	0.09592309770573582	0.6149602024793812	0.10990101824760912	0.6137922529757642	0.13524749055222185	0.6163854480616919	0.16732652815066407	0.6143560468026535	0.24704290697567877	0.0027550066730808176
CNV0_00928	0.18565557807530875	0.1850002101169504	0.10765864770626195	0.15403207957599238	0.21710441342906833	0.26247872099594693	0.154820073289685	0.0	0.0	0.18551148104825688	0.12378541516552546	0.18761843672807804	0.11889559149029225	0.18114670354255882	0.13324282549787042	0.1843896949257585	0.16744090768216163	0.18547975818140794	0.22228317183579022	0.006471733185519218
CNV0_00929	0.47873009743895373	0.47856017918651295	0.39456935764101775	0.4507080462173659	0.5082772196808935	0.5598463374842554	0.16527697984323764	0.3115	0.0	0.4762507133161161	0.10087103235996564	0.4762894738576199	0.11098721611015294	0.4829224907868389	0.11670535245327945	0.4813380971282524	0.17796640021158244	0.4848159219009315	0.2709330812824502	0.008565208584815354
CNV0_00930	0.40457888144062565	0.4061819277837738	0.30847587991655406	0.37278189744999685	0.438295854358959	0.4936093354853304	0.18513345556877636	0.04	0.0	0.40581624483468803	0.11961209379463461	0.4051246454696823	0.11697132291250728	0.40496950224487505	0.1443140716929152	0.4100702064516052	0.18404983893126442	0.4055896935671868	0.3070913544111551	0.0051007042067301445
CNV0_00931	0.48144466034503125	0.479961143612426	0.3611403628099344	0.43693225137524594	0.5240317006202341	0.609868679672453	0.24872831686251856	0.3785	0.0	0.4781860295616012	0.1460964245382198	0.4800113505891713	0.16284596087797776	0.4795430604425606	0.19671462047667126	0.4824343712184011	0.25543816234501027	0.480459467140809	0.3928197958356907	0.004248341656799881
CNV0_00932	0.5943263856869347	0.596153529611539	0.49683650996413325	0.5603407761343607	0.6322743932648784	0.6921814134821981	0.19534490351806483	0.9465	0.0025	0.5972803606809798	0.13129573757294555	0.5933070440020737	0.14070742732766162	0.5984553197977716	0.16108965872169545	0.5920062082527495	0.2005016239671507	0.6010329562699848	0.32863226154479863	0.009026748017235242
CNV0_00933	0.8761369317251563	0.8779361190447069	0.8100961273805596	0.8517247046542232	0.9032368694092328	0.9363836248823234	0.12628749750176382	1.0	0.969	0.8825229503508386	0.09734711477392644	0.873931441899541	0.10888080897829322	0.8711018634554277	0.10309460832564576	0.8775273450023267	0.134771873722915	0.8816970707776116	0.18063677601942563	0.011421086895410881
CNV0_00934	0.30867654547090523	0.30896272831677796	0.23272031727855044	0.2796357389417359	0.33871348571854903	0.38690369342313585	0.1541833761445854	0.0025	0.0	0.3073758215574493	0.11202010031091653	0.3095169712428701	0.12117295530269834	0.30970182316551875	0.1377188593950865	0.30617241661302	0.16202693855053335	0.31011269154525634	0.24614175958460807	0.0039402749322363095
