feature	coef_z
mean_pLDDT_peptide	0.2771340281199608
min_pLDDT_peptide	0.07150252434697188
anchor_pLDDT	-0.18746884864999339
mean_pLDDT_HLA	0.07269670656125071
interface_contacts_8A	-0.20072750600909045
n_buried_residues	0.08088319977262305
radius_of_gyration_peptide	-0.06292463405389871
peptide_helicity	-0.07700908120987193
