feature	coef
num__rai_score_recalc	1.3462937940700883
num__age	0.9770688880761007
cat__histology_subtype_FVPTC	0.7580995943223391
cat__histology_subtype_cPTC	-0.742405014526153
num__tds16_score	0.7305971820332429
num__stage_ord	-0.4401940930986684
cat__sex_Male	0.02177352439705208
cat__sex_Female	-0.020604318192479112
cat__histology_subtype_unknown	-0.014525373591613266
