n_studies	d_re	se_re	ci95_lo	ci95_hi	z	p	Q	tau2	I2_pct	contrast	cohorts_contributing
1	-1.191779123013297	0.35779502388259643	-1.893057369823186	-0.490500876203408	-3.3308990999392893	0.0008656597381047071	0.0	0.0	0.0	ATC_vs_PDTC	['GSE76039']
1	-0.6076241170851905	0.4094393137080041	-1.4101251719528785	0.1948769377824976	-1.4840395065690344	0.1377984400710366	0.0	0.0	0.0	ATC_vs_normal	['GSE65144']
1	2.554631058626333	0.553916978844929	1.4689537800902726	3.640308337162394	4.611938532654207	3.989309742769009e-06	6.427633229531427e-31	0.0	100.0	PDTC_vs_PTC	['GSE60542']
1	4.3301523341193855	0.9828104592434951	2.403843834002135	6.256460834236636	4.405887517164257	1.0535162527025577e-05	0.0	0.0	0.0	PDTC_vs_normal	['GSE60542']
1	0.05453283761848445	0.32375282923677356	-0.5800227076855917	0.6890883829225607	0.1684397252899445	0.8662373582711493	4.593601845165443e-34	0.0	100.0	PTC_vs_normal	['GSE60542']
