split_contract	split_group	method_name	method_role	method_family	method_disposition	uses_public_pretraining	clean_comparator_allowed	n_total	n_pos	prevalence	AUPRC	anchor_AUPRC	delta_AUPRC_vs_anchor	top10_precision	anchor_top10_precision	delta_top10_precision_vs_anchor	calibration_ece	anchor_calibration_ece	delta_ECE_vs_anchor	anchor_comparison_status	metric_note
exact_peptide_hla_holdout	no_exact_phla_train_overlap	kNN	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.5128472230093709	0.550865136667684	-0.038017913658313085	0.6	0.8	-0.20000000000000007	0.2005449952331793	0.0700692787186252	0.1304757165145541	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	Wave8_SelfSim_no_exact	internal_candidate	tcr_aware	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.5066311021449191	0.550865136667684	-0.044234034522764865	0.7	0.8	-0.10000000000000009	0.0286867774994114	0.0700692787186252	-0.0413825012192138	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	W7B_stacked	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.5003181952070651	0.550865136667684	-0.05054694146061889	0.6	0.8	-0.20000000000000007	0.1974963058770792	0.0700692787186252	0.127427027158454	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_equal_weight_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4999651593777752	0.550865136667684	-0.050899977289908804	0.9	0.8	0.09999999999999998	0.0516958635904626	0.0700692787186252	-0.018373415128162603	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	Stack_median_E2	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.4953841469409176	0.550865136667684	-0.055480989726766405	0.4	0.8	-0.4	0.1062684049945117	0.0700692787186252	0.036199126275886506	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	GP_quantum	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	136	62	0.4558823529411764	0.4939617959856772	0.550865136667684	-0.05690334068200681	0.6	0.8	-0.20000000000000007	0.0866229317675826	0.0700692787186252	0.016553653048957395	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	TSCAPE_TITANiAN	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	136	62	0.4558823529411764	0.4894176017333462	0.550865136667684	-0.0614475349343378	0.5	0.8	-0.30000000000000004	0.1263289019082659	0.0700692787186252	0.0562596231896407	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MultiTask_A_only	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.4891016912809021	0.550865136667684	-0.06176344538678191	0.6	0.8	-0.20000000000000007	0.1936614587947481	0.0700692787186252	0.12359218007612291	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_lr_qk_quantum_only_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4835633837668512	0.550865136667684	-0.06730175290083279	1.0	0.8	0.19999999999999996	0.0508326014715336	0.0700692787186252	-0.019236677247091598	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	Stack_LR_inmaster_E3a	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.4828170303270386	0.550865136667684	-0.0680481063406454	0.4	0.8	-0.4	0.15028016063001	0.0700692787186252	0.08021088191138481	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	DeepImmuno	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	136	62	0.4558823529411764	0.4814010729409104	0.550865136667684	-0.0694640637267736	0.6	0.8	-0.20000000000000007	0.1396342770455908	0.0700692787186252	0.06956499832696561	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	Wave8_SelfSim_full	internal_candidate	tcr_aware	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.4791697976909055	0.550865136667684	-0.07169533897677849	0.5	0.8	-0.30000000000000004	0.061276343555146	0.0700692787186252	-0.008792935163479197	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	TransPHLA	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	135	61	0.4518518518518518	0.4749540118849474	0.550865136667684	-0.0759111247827366	0.3	0.8	-0.5	0.0431522160194011	0.0700692787186252	-0.0269170626992241	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MHCnuggets_2	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	135	61	0.4518518518518518	0.4720611242239815	0.550865136667684	-0.0788040124437025	0.5	0.8	-0.30000000000000004	0.1384258512403914	0.0700692787186252	0.06835657252176619	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MultiTask_AC	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.4640952383308321	0.550865136667684	-0.08676989833685189	0.5	0.8	-0.30000000000000004	0.2120030048684124	0.0700692787186252	0.1419337261497872	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MultiTask_AB	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.4616158795150076	0.550865136667684	-0.0892492571526764	0.3	0.8	-0.5	0.2321533982973385	0.0700692787186252	0.1620841195787133	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	anchor_lr	anchor	internal_baseline	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.4593487844371471	0.550865136667684	-0.09151635223053689	1.0	0.8	0.19999999999999996	0.017934981706288	0.0700692787186252	-0.0521342970123372	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MultiTask_AD	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.4589681728270245	0.550865136667684	-0.09189696384065948	0.4	0.8	-0.4	0.1860155383931687	0.0700692787186252	0.1159462596745435	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_C_0.5_QK_quantum_0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4559743563435869	0.550865136667684	-0.09489078032409709	0.7	0.8	-0.10000000000000009	0.0449099918158622	0.0700692787186252	-0.025159286902763	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_fixed_late_fusion_C_QK_quantum	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4535921607944434	0.550865136667684	-0.09727297587324057	0.6	0.8	-0.20000000000000007	0.0490037390127389	0.0700692787186252	-0.021065539705886302	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	TENT	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.4488504832623221	0.550865136667684	-0.10201465340536192	0.2	0.8	-0.6000000000000001	0.1764411163087597	0.0700692787186252	0.1063718375901345	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	MultiTask_full	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	131	59	0.4503816793893129	0.44491262263444	0.550865136667684	-0.10595251403324402	0.5	0.8	-0.30000000000000004	0.2106322554186954	0.0700692787186252	0.1405629767000702	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_rf_qk_quantum_only_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.444882157262809	0.550865136667684	-0.105982979404875	0.8	0.8	0.0	0.0581108656880605	0.0700692787186252	-0.011958413030564698	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_fixed_late_fusion_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4434338851759217	0.550865136667684	-0.1074312514917623	0.7	0.8	-0.10000000000000009	0.0468251220513277	0.0700692787186252	-0.023244156667297497	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_rf_qk_no_anchor_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4431464969203272	0.550865136667684	-0.10771863974735679	0.7	0.8	-0.10000000000000009	0.0352482721077459	0.0700692787186252	-0.0348210066108793	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	RF_biophys	internal_candidate	internal_baseline	clean_internal_candidate	False	True	136	62	0.4558823529411764	0.4380655644714904	0.550865136667684	-0.11279957219619358	0.4	0.8	-0.4	0.1644550331079601	0.0700692787186252	0.09438575438933491	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	NetMHCstabpan	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	136	62	0.4558823529411764	0.4343710336896426	0.550865136667684	-0.11649410297804141	0.4	0.8	-0.4	0.0864728395118897	0.0700692787186252	0.016403560793264493	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	nested_learned_gate_C_QK_structure	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4322964112871433	0.550865136667684	-0.1185687253805407	0.3	0.8	-0.5	0.0362728904369244	0.0700692787186252	-0.0337963882817008	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	nested_rf_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4239838544648381	0.550865136667684	-0.1268812822028459	0.6	0.8	-0.20000000000000007	0.0351260037205643	0.0700692787186252	-0.0349432749980609	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	prespecified_lr_qk_no_anchor_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4225549141055286	0.550865136667684	-0.1283102225621554	0.7	0.8	-0.10000000000000009	0.0477860097245333	0.0700692787186252	-0.0222832689940919	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	rule_gate_rf_qk_fallback_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4146521943726408	0.550865136667684	-0.13621294229504322	0.4	0.8	-0.4	0.0495938374869886	0.0700692787186252	-0.020475441231636603	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	nested_rf_qk_quantum_only_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4130048998652035	0.550865136667684	-0.1378602368024805	0.5	0.8	-0.30000000000000004	0.059187605787475	0.0700692787186252	-0.0108816729311502	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_C_counterfactual_RF	internal_candidate	internal_baseline	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.4046932210489894	0.550865136667684	-0.14617191561869458	0.5	0.8	-0.30000000000000004	0.0347958503326417	0.0700692787186252	-0.0352734283859835	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	NetMHCpan_4.1	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	225	83	0.3688888888888889	0.4044143597959107	0.550865136667684	-0.14645077687177327	0.3	0.8	-0.5	0.0417499425682757	0.0700692787186252	-0.028319336150349497	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	nested_lr_qk_no_anchor_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.4025680016738194	0.550865136667684	-0.1482971349938646	0.6	0.8	-0.20000000000000007	0.0474659714166107	0.0700692787186252	-0.0226033073020145	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	hard_decoy_nested_meta_C_QK_aux	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.3962278712799431	0.550865136667684	-0.15463726538774092	0.5	0.8	-0.30000000000000004	0.0320977441958977	0.0700692787186252	-0.0379715345227275	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	PRIME	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	225	83	0.3688888888888889	0.3937168255084796	0.550865136667684	-0.1571483111592044	0.2	0.8	-0.6000000000000001	0.0426092002541443	0.0700692787186252	-0.027460078464480897	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	BigMHC_IM	caveated_public_comparator	deep_immunogenicity	caveated_public_not_clean_claim	True	False	225	83	0.3688888888888889	0.39341981787349	0.550865136667684	-0.157445318794194	0.2	0.8	-0.6000000000000001	0.1090643470875658	0.0700692787186252	0.038995068368940594	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	nested_lr_qk_quantum_only_train_selected	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	437	104	0.2379862700228833	0.3835371015352514	0.550865136667684	-0.1673280351324326	0.6	0.8	-0.20000000000000007	0.0370924280029231	0.0700692787186252	-0.0329768507157021	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	elastic_net_lr	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.3755882188914395	0.550865136667684	-0.1752769177762445	0.9	0.8	0.09999999999999998	0.0659641304223099	0.0700692787186252	-0.004105148296315295	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	ESM2_Bayesian	uncertainty_only	bayesian_uncertainty	uncertainty_only_not_ranking_headline	False	True	220	80	0.3636363636363636	0.3755479342331909	0.550865136667684	-0.1753172024344931	0.3	0.8	-0.5	0.184860978405012	0.0700692787186252	0.1147916996863868	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	hard_decoy_rule_aux_C_QK_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3690369642114952	0.550865136667684	-0.18182817245618882	0.6	0.8	-0.20000000000000007	0.0367929348521562	0.0700692787186252	-0.033276343866469	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	pairwise_positive_over_unlabeled	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.3686834478435212	0.550865136667684	-0.1821816888241628	0.7	0.8	-0.10000000000000009	0.0565814603314614	0.0700692787186252	-0.0134878183871638	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	Stack_LR_OOF_E3b	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	106	33	0.3113207547169811	0.3650150053825667	0.550865136667684	-0.1858501312851173	0.4	0.8	-0.4	0.1408053344056548	0.0700692787186252	0.07073605568702959	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	qk_quantum_only	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3355962157790759	0.550865136667684	-0.2152689208886081	0.5	0.8	-0.30000000000000004	0.0387868288931739	0.0700692787186252	-0.0312824498254513	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	qk_quantum_only_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3253076504548811	0.550865136667684	-0.22555748621280292	0.4	0.8	-0.4	0.0294564550279449	0.0700692787186252	-0.0406128236906803	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_QK_quantum_only_fallback	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3253076504548811	0.550865136667684	-0.22555748621280292	0.4	0.8	-0.4	0.0294564550279449	0.0700692787186252	-0.0406128236906803	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	qk_no_anchor	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3232014670304938	0.550865136667684	-0.2276636696371902	0.6	0.8	-0.20000000000000007	0.0185529569163423	0.0700692787186252	-0.0515163218022829	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	qk_no_anchor_gamma1	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3220217136943737	0.550865136667684	-0.22884342297331028	0.5	0.8	-0.30000000000000004	0.0326195153527588	0.0700692787186252	-0.0374497633658664	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_QK_no_anchor_fallback	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	517	120	0.2321083172147001	0.3220217136943737	0.550865136667684	-0.22884342297331028	0.5	0.8	-0.30000000000000004	0.0326195153527588	0.0700692787186252	-0.0374497633658664	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	stacked_calibrated_meta_model_lowdim_only	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.2865995105234026	0.550865136667684	-0.2642656261442814	0.5	0.8	-0.30000000000000004	0.0642179585015918	0.0700692787186252	-0.005851320217033398	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	v0_Structure_baseline_RF	internal_candidate	structure_proxy	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.2704503826577739	0.550865136667684	-0.2804147540099101	0.2	0.8	-0.6000000000000001	0.036779036824248	0.0700692787186252	-0.0332902418943772	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	mean_pLDDT_peptide	internal_candidate	structure_proxy	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2693523598635059	0.550865136667684	-0.2815127768041781	0.2	0.8	-0.6000000000000001	0.0783619610500679	0.0700692787186252	0.008292682331442702	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	min_pLDDT_peptide	internal_candidate	structure_proxy	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2675983884126658	0.550865136667684	-0.2832667482550182	0.3	0.8	-0.5	0.0761650635051873	0.0700692787186252	0.0060957847865621	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	qk_clean_no_tcr_gamma1	internal_candidate	tcr_aware	clean_internal_candidate	False	True	517	120	0.2321083172147001	0.2653067153183194	0.550865136667684	-0.2855584213493646	0.2	0.8	-0.6000000000000001	0.0188975856995875	0.0700692787186252	-0.0511716930190377	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	ESMFold_3D_CV_score	internal_candidate	structure_proxy	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2575827308803493	0.550865136667684	-0.2932824057873347	0.3	0.8	-0.5	0.1121455185690782	0.0700692787186252	0.042076239850453	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	xgboost_depth2	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.2547357992039145	0.550865136667684	-0.2961293374637695	0.1	0.8	-0.7000000000000001	0.0502090323815781	0.0700692787186252	-0.019860246337047097	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	peptide_helicity_proxy	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2495818389487432	0.550865136667684	-0.3012832977189408	0.2	0.8	-0.6000000000000001	0.1327649893240874	0.0700692787186252	0.0626957106054622	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	radius_of_gyration_peptide	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2474855172455916	0.550865136667684	-0.3033796194220924	0.2	0.8	-0.6000000000000001	0.0908126298130224	0.0700692787186252	0.020743351094397205	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	rf_secondary	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.2461024224437782	0.550865136667684	-0.3047627142239058	0.3	0.8	-0.5	0.0414981771570771	0.0700692787186252	-0.0285711015615481	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	pu_logistic_weighted	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.2435572523483302	0.550865136667684	-0.3073078843193538	0.7	0.8	-0.10000000000000009	0.0433870874344221	0.0700692787186252	-0.0266821912842031	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	calibrated_linear_svm	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	437	104	0.2379862700228833	0.2385563107769517	0.550865136667684	-0.3123088258907323	0.4	0.8	-0.4	0.026451404594583	0.0700692787186252	-0.0436178741240422	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	interface_contacts_10A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.23615737528403	0.550865136667684	-0.31470776138365397	0.2	0.8	-0.6000000000000001	0.0672868629933252	0.0700692787186252	-0.002782415725299997	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	decoy_focal_positive_pattern	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.2190868318944158	0.550865136667684	-0.3317783047732682	0.1	0.8	-0.7000000000000001	0.2217236399475556	0.0700692787186252	0.1516543612289304	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	interface_contacts_8A	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	89	21	0.2359550561797752	0.2165649671090239	0.550865136667684	-0.3343001695586601	0.2	0.8	-0.6000000000000001	0.0456262896941411	0.0700692787186252	-0.0244429890244841	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	positive_only_centroid	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.183785155536554	0.550865136667684	-0.36707998113113	0.2	0.8	-0.6000000000000001	0.0318579435442385	0.0700692787186252	-0.0382113351743867	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	bagging_pu_rf	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.1763472799409717	0.550865136667684	-0.3745178567267123	0.3	0.8	-0.5	0.0196871272182307	0.0700692787186252	-0.050382151500394504	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	anchor_rf	anchor	internal_baseline	clean_internal_candidate	False	True	742	107	0.1442048517520215	0.1279727729317805	0.550865136667684	-0.4228923637359035	0.1	0.8	-0.7000000000000001	0.2983712450553641	0.0700692787186252	0.2283019663367389	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	E_pu_style_conservative_ranker	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	305	3	0.0098360655737704	0.0386723391207696	0.550865136667684	-0.5121927975469144	0.2	0.8	-0.6000000000000001	0.4454661545370517	0.0700692787186252	0.3753968758184265	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	source_balanced_rf	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	305	3	0.0098360655737704	0.0333333333333333	0.550865136667684	-0.5175318033343507	0.2	0.8	-0.6000000000000001	0.4126765781894509	0.0700692787186252	0.3426072994708257	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	H_anchor_rf_plus_qk_compact_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	305	3	0.0098360655737704	0.0326198754164855	0.550865136667684	-0.5182452612511985	0.0	0.8	-0.8	0.4482508716137174	0.0700692787186252	0.37818159289509223	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	G_abstention_extreme_ood	internal_candidate	classical_biophysical	clean_internal_candidate	False	True	305	3	0.0098360655737704	0.0310608114213427	0.550865136667684	-0.5198043252463413	0.0	0.8	-0.8	0.3999514067722922	0.0700692787186252	0.329882128053667	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	source_prespecified_rf_qk_compact_w0.5	bounded_fallback	qk_fallback	bounded_fallback_not_headline	False	True	305	3	0.0098360655737704	0.0285092006653976	0.550865136667684	-0.5223559360022864	0.0	0.8	-0.8	0.4144479132860171	0.0700692787186252	0.34437863456739193	loss	NA
exact_peptide_hla_holdout	no_exact_phla_train_overlap	sourceheld_prespecified_late_fusion_w0.5	internal_candidate	ensemble_or_fusion	clean_internal_candidate	False	True	305	3	0.0098360655737704	0.0226087818416096	0.550865136667684	-0.5282563548260744	0.0	0.8	-0.8	0.4433263031178666	0.0700692787186252	0.37325702439924136	loss	NA
