sampleId	LINEAGE_4	UPTAKE_1	HORMONE_3	RAI_8_recomputed	patient
TCGA-4C-A93U-01	-0.7961582737620888	-0.5107233817764694	-1.1246589022794213	-0.8836666479578861	TCGA-4C-A93U
TCGA-BJ-A0YZ-01	0.12392298140335761	-0.5035131487566423	0.9665606906296912	0.3614826060932327	TCGA-BJ-A0YZ
TCGA-BJ-A0Z0-01	0.9933918058357807	0.5588663154674325	1.614500261062523	1.1719917902497656	TCGA-BJ-A0Z0
TCGA-BJ-A0Z2-01	1.204368727605939	-0.5328572916780954	1.1805684890799302	0.9782903857481814	TCGA-BJ-A0Z2
TCGA-BJ-A0Z3-01	-0.6041839415396048	-0.4079146304297269	-0.2603430850677459	-0.450709956473923	TCGA-BJ-A0Z3
TCGA-BJ-A0Z5-01	0.2690961098923947	-0.5473667412165594	-0.3993267084126419	-0.08362030336061327	TCGA-BJ-A0Z5
TCGA-BJ-A0Z9-01	-1.210714589706292	-0.5245062768922428	-1.3170161537331273	-1.1648016371145993	TCGA-BJ-A0Z9
TCGA-BJ-A0ZA-01	1.1300672420938354	1.5068539295013537	1.5484599869870632	1.3340628573547357	TCGA-BJ-A0ZA
TCGA-BJ-A0ZB-01	-0.2965887148707828	-0.5427350184694248	-0.7861259106437813	-0.5109334512354875	TCGA-BJ-A0ZB
TCGA-BJ-A0ZC-01	0.7988412459132582	-0.06101617829063747	1.9441097462606909	1.1208347555180587	TCGA-BJ-A0ZC
TCGA-BJ-A0ZE-01	0.2727844851754554	-0.5258383061775515	1.2668880893214152	0.5457454878110645	TCGA-BJ-A0ZE
TCGA-BJ-A0ZF-01	0.742623778721035	-0.33326919342391287	1.085895159611644	0.7368639250368949	TCGA-BJ-A0ZF
TCGA-BJ-A0ZG-01	0.8352744272933901	-0.41514340874240324	1.7274465914600603	1.0135367593514173	TCGA-BJ-A0ZG
TCGA-BJ-A0ZH-01	0.07348893404216422	-0.5261715585494248	-0.6492577738351285	-0.27249864298576915	TCGA-BJ-A0ZH
TCGA-BJ-A0ZJ-01	0.4260086899985148	-0.1943929406477181	0.52977208304583	0.3873697585604789	TCGA-BJ-A0ZJ
TCGA-BJ-A18Y-01	1.055939707195055	1.0021096738972102	1.4330260066733036	1.1906183153371674	TCGA-BJ-A18Y
TCGA-BJ-A18Z-01	-0.3324295174999286	-0.5131370346248278	-0.40295586001499584	-0.3814653355836912	TCGA-BJ-A18Z
TCGA-BJ-A190-01	0.7855186964179917	1.503437521775133	1.4039379608977702	1.1071657737675513	TCGA-BJ-A190
TCGA-BJ-A191-01	0.6533570307277426	-0.4369055405065468	-0.4177428615759255	0.1154117497095809	TCGA-BJ-A191
TCGA-BJ-A192-01	-0.06502730528720366	-0.36693223473070075	1.4335431536111072	0.45919850061922574	TCGA-BJ-A192
TCGA-BJ-A28R-01	0.21407656505878572	1.1952644412856794	-0.6652087393280807	0.006993060442072513	TCGA-BJ-A28R
TCGA-BJ-A28S-01	1.2034531430814375	-0.5340873041789393	0.5343905506827852	0.7353621150243957	TCGA-BJ-A28S
TCGA-BJ-A28T-01	0.4158727115171792	4.925145057132677	0.743220424536264	1.1022871471012734	TCGA-BJ-A28T
TCGA-BJ-A28V-01	1.0251612173429128	1.6459740805922534	0.9976158491656856	1.0924333121826204	TCGA-BJ-A28V
TCGA-BJ-A28W-01	-0.7234043043637219	2.1577470047159153	0.704691924126012	0.17227569495488293	TCGA-BJ-A28W
TCGA-BJ-A28X-01	-0.7679342160204395	-0.20857026377246232	-0.5240924702380058	-0.6065730673210298	TCGA-BJ-A28X
TCGA-BJ-A28Z-01	-0.711247624436555	-0.3703155339910738	-0.6569530393773606	-0.6482706437336718	TCGA-BJ-A28Z
TCGA-BJ-A290-01	0.1782993800556319	-0.5375609110092331	-1.1778475406276268	-0.41973825158369826	TCGA-BJ-A290
TCGA-BJ-A291-01	-0.2775303777797882	5.999793708939339	0.33030269160970344	0.735072534081162	TCGA-BJ-A291
TCGA-BJ-A2N7-01	0.5250182923654455	-0.15185803909042297	0.9867502594172906	0.6135582385779037	TCGA-BJ-A2N7
TCGA-BJ-A2N8-01	0.25107772210591417	-0.3560775279823286	0.8998187003887423	0.41846118270094435	TCGA-BJ-A2N8
TCGA-BJ-A2N9-01	0.5448339758547776	-0.2678320181401874	1.5324356194828657	0.8136013429659399	TCGA-BJ-A2N9
TCGA-BJ-A2NA-01	-0.4832933522204058	-0.4362896521578316	-0.24962997386797267	-0.3897941228304216	TCGA-BJ-A2NA
TCGA-BJ-A2P4-01	0.5474186927655382	-0.5240626152142084	1.2355814491824542	0.6715445629244133	TCGA-BJ-A2P4
TCGA-BJ-A3EZ-01	-0.20774364649633564	0.035250392327120086	-0.6645665469470753	-0.34867797931243105	TCGA-BJ-A3EZ
TCGA-BJ-A3F0-01	0.5089943892868807	6.736548391357244	1.8078173382514435	1.7744972454073875	TCGA-BJ-A3F0
TCGA-BJ-A3PR-01	-1.203714748986849	1.7963612258670838	-0.05602006952243199	-0.398319747330951	TCGA-BJ-A3PR
TCGA-BJ-A3PT-01	0.40104525073639113	1.145906964937281	1.0935623658009253	0.7538468831607026	TCGA-BJ-A3PT
TCGA-BJ-A3PU-01	-0.6592931003850742	-0.5215149294760443	-1.0471670274792506	-0.7875235516817615	TCGA-BJ-A3PU
TCGA-BJ-A45C-01	0.9642102219371562	0.16940024266985393	1.1542747921235488	0.9361331883486406	TCGA-BJ-A45C
TCGA-BJ-A45D-01	0.42593322629383834	-0.009253116058057252	1.2696212695271623	0.6879179497123479	TCGA-BJ-A45D
TCGA-BJ-A45E-01	-1.360843448998347	-0.47268287186109315	-0.6114133258685338	-0.9687870806825103	TCGA-BJ-A45E
TCGA-BJ-A45F-01	0.18655141177688667	-0.46223987062715555	1.1721630807992511	0.4750568773597681	TCGA-BJ-A45F
TCGA-BJ-A45G-01	0.8683008095131249	1.416892088606178	1.3069841260929793	1.101380963117202	TCGA-BJ-A45G
TCGA-BJ-A45H-01	0.6696660794449889	3.183856653562795	0.8410698059775772	1.0482162986594352	TCGA-BJ-A45H
TCGA-BJ-A45I-01	-0.942267021037468	-0.5224004308467203	-1.389539127362282	-1.0575107371354298	TCGA-BJ-A45I
TCGA-BJ-A45J-01	0.20803968590357985	0.2819478169623471	-0.43801271666228286	-0.02499144867627276	TCGA-BJ-A45J
TCGA-BJ-A45K-01	1.1289743847605076	0.03862829754611466	0.976631015602579	0.9355523604244853	TCGA-BJ-A45K
TCGA-BJ-A4O8-01	-0.3387144703185878	-0.4258704952942144	-1.0743530627114393	-0.6254734455878603	TCGA-BJ-A4O8
TCGA-BJ-A4O9-01	-0.14008845157018998	-0.5340873041789393	-0.647782263477982	-0.37972348761170566	TCGA-BJ-A4O9
TCGA-CE-A13K-01	-0.2960040394393656	-0.14176605900276612	-0.7697153708986452	-0.4543660411820204	TCGA-CE-A13K
TCGA-CE-A27D-01	0.6594053548618151	3.512242001617392	0.7388049954597157	1.0457848009304747	TCGA-CE-A27D
TCGA-CE-A3MD-01	0.31586059989301923	-0.39884380736947417	-0.1261508476554997	0.06076825615451294	TCGA-CE-A3MD
TCGA-CE-A3ME-01	-0.4277941533321475	-0.5362150242873107	-0.8296621586421625	-0.5920472641927985	TCGA-CE-A3ME
TCGA-CE-A481-01	0.35910624364325366	1.4503133861955628	0.023431039309130795	0.36962893483699627	TCGA-CE-A481
TCGA-CE-A482-01	-0.157823258012021	-0.4979728910101601	-0.468912828365021	-0.3170005510191634	TCGA-CE-A482
TCGA-CE-A483-01	-0.1474247460635265	-0.36461808859527095	-0.7483836743134277	-0.3999335119737075	TCGA-CE-A483
TCGA-CE-A484-01	0.7113738089881407	-0.4771425076632423	0.14860957865236493	0.3517726830308019	TCGA-CE-A484
TCGA-CE-A485-01	-0.33216293713590295	0.5447193120669566	-0.22290707474490443	-0.1815817075889211	TCGA-CE-A485
TCGA-DE-A0XZ-01	-0.060115505840988764	-0.5239517269585469	-0.9064719305698418	-0.4354786927540034	TCGA-DE-A0XZ
TCGA-DE-A0Y2-01	-0.5073929791863743	-0.11634254657914754	-0.6712439541131664	-0.519955790708018	TCGA-DE-A0Y2
TCGA-DE-A0Y3-01	-0.30824992541506635	-0.5073310368850033	-1.076338698405282	-0.6211683542201394	TCGA-DE-A0Y3
TCGA-DE-A2OL-01	1.2667649694489969	0.5577580966997138	0.9292808183690746	1.0515825537003656	TCGA-DE-A2OL
TCGA-DE-A3KN-01	-0.3952538138506816	-0.29304828809408534	-0.10461350050596725	-0.2734880056268392	TCGA-DE-A3KN
TCGA-DE-A4M8-01	0.0031853348110743585	-0.13035266052144195	0.18063876330014259	0.05303812107791041	TCGA-DE-A4M8
TCGA-DE-A4M9-01	0.9938271141919915	-0.5473667412165594	1.0221959251006243	0.81181618635666	TCGA-DE-A4M9
TCGA-DE-A4MA-01	-0.18853910117148878	-0.5172080019330103	-1.1761664075792189	-0.5999829536695778	TCGA-DE-A4MA
TCGA-DE-A4MB-01	-0.298079243328092	-0.25543144440078003	-0.3936998412551442	-0.3286059926848225	TCGA-DE-A4MB
TCGA-DE-A4MC-01	-0.21127655001716733	-0.5016633817406068	-1.0873666768343522	-0.5761087015390415	TCGA-DE-A4MC
TCGA-DE-A4MD-01	-1.3016101938818796	-0.5473667412165594	-1.1520589789888134	-1.1512480567138148	TCGA-DE-A4MD
TCGA-DE-A69J-01	-0.13943856964660273	-0.5435244600256146	-0.9668556737125806	-0.500230719968721	TCGA-DE-A69J
TCGA-DE-A69K-01	-0.04698102944450582	-0.4297409421785623	-0.26337677763101525	-0.1759744241062039	TCGA-DE-A69K
TCGA-DE-A7U5-01	-0.5122271966587665	-0.5110522133712334	-1.1993347805904335	-0.7697456677222	TCGA-DE-A7U5
TCGA-DJ-A13L-01	-0.81022541299265	-0.38277557490719716	-0.8484547474753651	-0.7711301836629865	TCGA-DJ-A13L
TCGA-DJ-A13M-01	0.49601528265232375	-0.5197460020614664	1.5138652096883307	0.7507388447016026	TCGA-DJ-A13M
TCGA-DJ-A13O-01	0.2826542931550961	0.16186297644914524	0.7396062749258485	0.4389123717308844	TCGA-DJ-A13O
TCGA-DJ-A13P-01	0.3755403990814361	-0.5329690557851136	-0.37782561508631546	-0.020535538089789404	TCGA-DJ-A13P
TCGA-DJ-A13R-01	-0.08468256461378176	0.3807758821828166	0.7919873252498362	0.30225094993464974	TCGA-DJ-A13R
TCGA-DJ-A13S-01	0.7727676309488722	-0.5428477621333809	0.6988864763340263	0.5806102738330234	TCGA-DJ-A13S
TCGA-DJ-A13T-01	0.00034103801368129405	-0.5382344549146743	-0.3820148174671041	-0.2103643444076577	TCGA-DJ-A13T
TCGA-DJ-A13U-01	-0.1415066151272698	-0.48087233890255654	-0.11335530571950055	-0.17337058957126716	TCGA-DJ-A13U
TCGA-DJ-A13V-01	0.30277280945406637	-0.5335280418993881	-0.8877647351336654	-0.24821637618551484	TCGA-DJ-A13V
TCGA-DJ-A13W-01	0.9550683133866906	-0.44091700329547157	0.451631671952404	0.5917814082635628	TCGA-DJ-A13W
TCGA-DJ-A13X-01	0.04401533427945192	0.4493591250377011	0.3291151023525233	0.2015957211516348	TCGA-DJ-A13X
TCGA-DJ-A1QD-01	-0.9041127693008748	-0.5205195676989406	-0.7001088576764866	-0.7796621522414875	TCGA-DJ-A1QD
TCGA-DJ-A1QE-01	-0.31538072722265353	-0.2617466783922644	-0.7101718555142137	-0.45672314422818994	TCGA-DJ-A1QE
TCGA-DJ-A1QF-01	-0.14913372644028758	-0.5275055499720113	-0.5704837654176464	-0.35443646899826264	TCGA-DJ-A1QF
TCGA-DJ-A1QG-01	-0.04849028494660662	-0.5060205955767664	0.05611713897494106	-0.06645378980479624	TCGA-DJ-A1QG
TCGA-DJ-A1QH-01	-0.39686673229449265	-0.45095631640437883	-0.9091733112645537	-0.5957428974220014	TCGA-DJ-A1QH
TCGA-DJ-A1QI-01	-0.0948974464404729	-0.5230650117407684	-0.6529070998128575	-0.35767201211765415	TCGA-DJ-A1QI
TCGA-DJ-A1QL-01	1.2272998570811542	1.2749062284255885	0.9304882044165509	1.1219462837499823	TCGA-DJ-A1QL
TCGA-DJ-A1QM-01	0.5727422596650142	4.526096512642884	1.6327254896125856	1.4644052525175868	TCGA-DJ-A1QM
TCGA-DJ-A1QN-01	-0.12149862505285425	-0.49624034388486604	-0.8468518669326169	-0.44034880561176676	TCGA-DJ-A1QN
TCGA-DJ-A1QO-01	-0.3100588533180415	0.9289174832491985	-0.11345430714345976	-0.08146010643166834	TCGA-DJ-A1QO
TCGA-DJ-A1QQ-01	0.7978200390891743	0.9661793500755083	0.17244883688213578	0.5843507521348266	TCGA-DJ-A1QQ
TCGA-DJ-A2PN-01	-0.14689990182666593	-0.42902697005964635	0.23480013488173943	-0.03902827159013647	TCGA-DJ-A2PN
TCGA-DJ-A2PO-01	-0.521895123826882	-0.5040577736201741	-0.37292004910544524	-0.46379980203050475	TCGA-DJ-A2PO
TCGA-DJ-A2PP-01	0.1600508820187922	-0.5473667412165594	0.861099351805085	0.3345168552842331	TCGA-DJ-A2PP
TCGA-DJ-A2PQ-01	-0.3319689978865219	-0.513906095585073	-0.36942354996096266	-0.36875659212675604	TCGA-DJ-A2PQ
TCGA-DJ-A2PR-01	0.1891925111558949	-0.5187521937926765	-0.7242278178616113	-0.2418332003442413	TCGA-DJ-A2PR
TCGA-DJ-A2PS-01	0.04466847049638756	0.04260130437056715	0.19663783390210354	0.10139858600780349	TCGA-DJ-A2PS
TCGA-DJ-A2PT-01	-1.0359130728019426	-0.46940246896087	-1.0085293197361251	-0.9548303399221271	TCGA-DJ-A2PT
TCGA-DJ-A2PU-01	-0.11368819280730519	-0.5188625738578037	-0.31432995348578796	-0.23957565069304856	TCGA-DJ-A2PU
TCGA-DJ-A2PV-01	-0.48429595814745563	-0.08724768383208777	0.1341541429970906	-0.20274613592882978	TCGA-DJ-A2PV
TCGA-DJ-A2PW-01	-0.7032202801905705	-0.5015546659895491	-0.48830792792484584	-0.5974199463157961	TCGA-DJ-A2PW
TCGA-DJ-A2PX-01	-0.21296162971163476	-0.4952669501581294	0.1765968119561355	-0.10216537914203275	TCGA-DJ-A2PX
TCGA-DJ-A2PY-01	-0.535142621703271	-0.5298438243387786	-1.0691626217740036	-0.7347377720592341	TCGA-DJ-A2PY
TCGA-DJ-A2PZ-01	-0.5728382542000271	1.598467696058858	0.008343202741336467	-0.08348196406465515	TCGA-DJ-A2PZ
TCGA-DJ-A2Q0-01	-1.5193185316882512	-0.5473667412165594	-0.8754492510990075	-1.1563735776583233	TCGA-DJ-A2Q0
TCGA-DJ-A2Q1-01	-1.748212176795405	-0.3968599254088168	-1.711778200830036	-1.5656304043850682	TCGA-DJ-A2Q1
TCGA-DJ-A2Q2-01	0.6895723647844701	5.102673469210407	0.802653274480349	1.2836153439736668	TCGA-DJ-A2Q2
TCGA-DJ-A2Q3-01	-0.479657462355508	-0.10219809341912112	-0.1104565245213437	-0.29402468955064803	TCGA-DJ-A2Q3
TCGA-DJ-A2Q4-01	0.5130150940401232	-0.2339447528029451	-0.19975014178894226	0.15235814974884013	TCGA-DJ-A2Q4
TCGA-DJ-A2Q5-01	-0.02638965037116718	-0.43844672897744114	-0.6456899615620418	-0.3101344018935294	TCGA-DJ-A2Q5
TCGA-DJ-A2Q6-01	-0.42128668840546707	-0.5325220655494872	-0.8182001578244525	-0.5840336615805892	TCGA-DJ-A2Q6
TCGA-DJ-A2Q7-01	-0.2538310640160223	-0.4929989478827553	-0.1169408650907569	-0.2323932249023894	TCGA-DJ-A2Q7
TCGA-DJ-A2Q9-01	-2.5036750943617685	0.11246157590256015	-0.2985805651240899	-1.349747562114598	TCGA-DJ-A2Q9
TCGA-DJ-A2QA-01	0.20574980584350552	2.272560561972871	0.6132893483111476	0.6169284787850419	TCGA-DJ-A2QA
TCGA-DJ-A2QB-01	-0.6969221741856374	-0.3176371463013766	1.1081383306590722	0.02738614361666135	TCGA-DJ-A2QB
TCGA-DJ-A2QC-01	-0.34357684976549707	-0.5335280418993881	-0.33184416249549603	-0.3629209910559831	TCGA-DJ-A2QC
TCGA-DJ-A3UK-01	0.004882325188123315	-0.5369999303956338	-0.4004440543838034	-0.21485034909931885	TCGA-DJ-A3UK
TCGA-DJ-A3UM-01	0.28323413814446774	-0.42120285450897155	-0.3771621937933644	-0.052469110413899206	TCGA-DJ-A3UM
TCGA-DJ-A3UN-01	0.1099454891483217	-0.41474059661929674	0.049200348735296995	0.0215803007724851	TCGA-DJ-A3UN
TCGA-DJ-A3UO-01	0.4895208525164544	-0.459513162649303	-0.38427171263735244	0.04321938868805717	TCGA-DJ-A3UO
TCGA-DJ-A3UP-01	0.6309660213833268	-0.5279505633465935	0.8551383030274434	0.5701660539086306	TCGA-DJ-A3UP
TCGA-DJ-A3UQ-01	-0.26446154373754155	0.3003512610832831	-0.4258036601077462	-0.2543632367737652	TCGA-DJ-A3UQ
TCGA-DJ-A3UR-01	-0.4057951204047555	-0.5064572408115012	-0.16693762271223575	-0.3288063238209038	TCGA-DJ-A3UR
TCGA-DJ-A3US-01	0.8489179158734693	-0.3261708030411452	1.2410962836616017	0.8490987139296922	TCGA-DJ-A3US
TCGA-DJ-A3UT-01	1.2764683984480083	1.0188050017745458	1.5341064519466243	1.3408747439258066	TCGA-DJ-A3UT
TCGA-DJ-A3UU-01	0.44469672073612143	0.7206040593203422	0.3348748566885628	0.4380019390413145	TCGA-DJ-A3UU
TCGA-DJ-A3UV-01	0.8482621787664903	2.0802833419759508	0.9855044916038533	1.053730691481684	TCGA-DJ-A3UV
TCGA-DJ-A3UW-01	-0.6423331900368916	-0.3858139840621879	-0.3715185919341731	-0.5087128150015342	TCGA-DJ-A3UW
TCGA-DJ-A3UX-01	0.4180656143422413	2.412487758416524	0.49390025744775684	0.695806373516095	TCGA-DJ-A3UX
TCGA-DJ-A3UY-01	-0.3367055346587484	0.7559433887771799	0.5085686377387363	0.11685339541979933	TCGA-DJ-A3UY
TCGA-DJ-A3UZ-01	0.3024934888025886	0.8235088932654195	0.7353511545342292	0.5299420390098077	TCGA-DJ-A3UZ
TCGA-DJ-A3V0-01	-0.08173010440747959	-0.4785264393578035	-0.5837881073563926	-0.31960139738211246	TCGA-DJ-A3V0
TCGA-DJ-A3V2-01	0.02676742693284387	-0.5335280418993881	-0.4624470672181345	-0.22672494197780202	TCGA-DJ-A3V2
TCGA-DJ-A3V3-01	0.35753304627969923	-0.40911622568489237	-0.06871565290930204	0.1018586250882498	TCGA-DJ-A3V3
TCGA-DJ-A3V4-01	-0.4300497038792988	-0.07831146520822743	0.6136797072917795	0.0053161051437394385	TCGA-DJ-A3V4
TCGA-DJ-A3V5-01	-0.27213685449236086	-0.4791657481607606	-0.36479676490523866	-0.33276293260574	TCGA-DJ-A3V5
TCGA-DJ-A3V6-01	-0.5349175849002806	-0.5283957517338143	-0.6619583043515093	-0.5817426255486831	TCGA-DJ-A3V6
TCGA-DJ-A3V7-01	-0.6333718569332965	-0.5425095648225903	-0.9235619265229627	-0.7308353465155831	TCGA-DJ-A3V7
TCGA-DJ-A3V8-01	-0.114557744069358	-0.363270351502812	-0.32455471914120776	-0.2243956856504834	TCGA-DJ-A3V8
TCGA-DJ-A3V9-01	0.3048712341405587	0.5849350520428199	0.0621531116696332	0.24885991545174432	TCGA-DJ-A3V9
TCGA-DJ-A3VA-01	-0.3862464758616695	-0.5381221697628671	-0.5195001435594014	-0.45520106298596863	TCGA-DJ-A3VA
TCGA-DJ-A3VB-01	-0.5375880739294582	-0.48643659468135864	-0.8527303724354326	-0.6493725009631863	TCGA-DJ-A3VB
