Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	IL-2/STAT5 Signaling	0.6113669778486314	1.5887636856465572	0.0	0.002757078986587183	0.036	69/199	13.85%	EOMES;CD79B;CST7;TNFSF11;TNFRSF9;IL2RB;IRF8;IRF4;TRAF1;CDC6;TNFRSF18;RHOH;ADAM19;CD83;IL10RA;CD86;BATF;ITGAE;SLC1A5;RABGAP1L;TNFRSF4;SYNGR2;TNFRSF1B;TIAM1;ICOS;DCPS;GPR65;LTB;NCOA3;CTLA4;LRRC8C;PHTF2;CASP3;IL4R;PRKCH;CD48;BHLHE40;SWAP70;MYO1E;CCR4;MAPKAPK2;CTSZ;PIM1;FLT3LG;IL3RA;CDC42SE2;GBP4;TLR7;PLEC;TNFRSF8;ITGA6;IL10;SYT11;PNP;IL2RA;COCH;PUS1;SOCS1;CCNE1;MAP3K8;AHR;CAPN3;SPP1;XBP1;SELP;SLC2A3;BATF3;SELL;CD44	MSigDB_Hallmark_2020
prerank	Myc Targets V1	0.5873809638801752	1.5240954067522747	0.0	0.006405335019343961	0.086	92/200	21.89%	CDC20;CDC45;MCM5;TYMS;MAD2L1;PABPC4;MCM6;MCM4;EEF1B2;KPNA2;RFC4;CCNA2;SNRPA1;PABPC1;BUB3;RPS3;RPS2;SRM;MCM2;RPS5;GNL3;HNRNPA1;H2AZ1;CTPS1;EPRS1;PPM1G;RPS6;KPNB1;FAM120A;RPS10;G3BP1;ABCE1;PCNA;LSM7;HNRNPD;NAP1L1;SRPK1;DDX21;USP1;IARS1;NCBP1;CBX3;EIF4A1;DHX15;TARDBP;NME1;SRSF7;RANBP1;RPL18;CUL1;XPOT;SRSF1;HNRNPC;MCM7;CDK2;SET;RRM1;SNRPA;HSPD1;RAN;EIF3B;HNRNPA2B1;EIF3D;RPL34;SRSF2;RPL14;MYC;RPL6;SNRPD1;FBL;UBE2E1;PSMB3;PSMA7;PRPS2;PSMB2;RPLP0;SF3B3;XPO1;PRDX4;CCT3;HNRNPA3;RACK1;DDX18;SNRPD2;UBA2;PSMD1;SNRPG;RNPS1;HNRNPR;EIF2S2;POLE3;CSTF2	MSigDB_Hallmark_2020
prerank	KRAS Signaling Up	0.5745223551486337	1.4999290122453373	0.0	0.00823294419605895	0.118	50/195	12.18%	MAP4K1;LAT2;CXCR4;KCNN4;CSF2RA;DOCK2;TNFAIP3;BIRC3;IRF8;LAPTM5;CD37;TRAF1;LCP1;IKZF1;ADAM8;HDAC9;MMP9;ITGB2;IL2RG;IL10RA;IL7R;ADAMDEC1;NIN;PRDM1;RABGAP1L;ETS1;CBL;TNFRSF1B;MMP11;CTSS;PDCD1LG2;TLR8;GLRX;PIGR;CLEC4A;TMEM176B;TRIB2;PSMB8;ADAM17;ST6GAL1;WDR33;STRN;CFB;LY96;AMMECR1;GYPC;FCER1G;SPP1;IGFBP3;USP12	MSigDB_Hallmark_2020
prerank	Adipogenesis	-0.4160977076686884	-1.6625034990525993	0.0	0.015402843601895736	0.004975124378109453	81/200	17.42%	DHCR7;RTN3;PPARG;CAVIN2;BCL2L13;PHLDB1;ADIPOR2;RAB34;DHRS7;CRAT;ADCY6;ITIH5;ETFB;EPHX2;RMDN3;RNF11;APLP2;REEP5;CMBL;SUCLG1;QDPR;CAT;ITSN1;CAVIN1;LPCAT3;HIBCH;FABP4;SCP2;NKIRAS1;UCK1;ACOX1;PRDX3;PGM1;MGST3;DHRS7B;SOWAHC;ACAA2;SLC25A1;CD151;NDUFA5;COQ9;ACADL;GBE1;ELMOD3;PEMT;RETSAT;CD36;SULT1A1;LPL;ALDH2;PDCD4;SOD1;ATL2;MCCC1;SLC27A1;CHCHD10;GPX3;CIDEA;TOB1;SLC25A10;ACADS;BCKDHA;REEP6;GPHN;MAP4K3;ARL4A;CD302;HADH;CPT2;COQ3;AGPAT3;FZD4;ADIPOQ;IDH1;MTARC2;TKT;CMPK1;SPARCL1;POR;GPAM;ARAF	MSigDB_Hallmark_2020
prerank	Spermatogenesis	0.5635774226755588	1.4382178415451146	0.0010235414534288639	0.01808596685645866	0.262	26/114	11.00%	SLC2A5;GFI1;BUB1;NCAPH;NEK2;EZH2;CCNB2;DCC;CHFR;DBF4;CDKN3;TTK;CDK1;CAMK4;KIF2C;RFC4;AURKA;TOPBP1;IL12RB2;LPIN1;RPL39L;DPEP3;MTOR;AGFG1;STRBP;IDE	MSigDB_Hallmark_2020
prerank	mTORC1 Signaling	0.5537617872044018	1.424557557958988	0.0	0.02034986871052445	0.301	59/200	16.13%	BUB1;CXCR4;RRM2;SLC1A4;PDK1;CORO1A;SLA;PLK1;SLC7A5;ITGB2;EDEM1;CCNF;SHMT2;SLC1A5;MCM4;DDX39A;AURKA;TUBA4A;ACTR2;DAPP1;IFI30;ACTR3;SKAP2;BHLHE40;MTHFD2;SLC6A6;WARS1;GLRX;ARPC5L;STARD4;SLC9A3R1;GGA2;CTSC;MCM2;EPRS1;BCAT1;PNP;FADS1;IDI1;SRD5A1;DHFR;NUP205;LTA4H;MAP2K3;CDC25A;XBP1;INSIG1;TBK1;SLC2A3;CFP;ELOVL5;ENO1;ASNS;UCHL5;NAMPT;IMMT;HSPD1;PSAT1;ERO1A	MSigDB_Hallmark_2020
prerank	PI3K/AKT/mTOR  Signaling	0.5497119548605719	1.3892688712090213	0.011398963730569948	0.029562013578407022	0.433	30/103	13.28%	CXCR4;PRKCB;PDK1;LCK;SLA;GRK2;IL2RG;E2F1;TIAM1;PFN1;CDK1;CAMK4;ACTR2;FASLG;DAPP1;ACTR3;GRB2;PIKFYVE;CFL1;ARPC3;CAB39;RPS6KA3;IRAK4;MAP3K7;MAP2K6;ITPR2;MAP2K3;MKNK1;TBK1;TRAF2	MSigDB_Hallmark_2020
prerank	Myc Targets V2	0.5323009799034464	1.2878856360511948	0.09600862998921252	0.10233741099519787	0.872	21/58	21.82%	MCM5;PLK1;DUSP2;PLK4;MCM4;TCOF1;SRM;GNL3;MYBBP1A;PPAN;PUS1;CBX3;HSPD1;MYC;TBRG4;NOP2;UTP20;IMP4;DDX18;BYSL;NIP7	MSigDB_Hallmark_2020
prerank	heme Metabolism	-0.32938792943953327	-1.4343486248865458	0.0	0.11295418641390204	0.05099502487562189	64/193	14.48%	SNCA;HDGF;OSBP2;PC;FBXO7;ABCB6;HEBP1;NFE2;PPP2R5B;TSPAN5;SLC6A8;H1-0;MXI1;CDR2;DMTN;ERMAP;MINPP1;ISCA1;TNS1;SELENBP1;AGPAT4;ATP6V0A1;FECH;ALAD;ALDH6A1;DCAF11;CAT;BSG;TMEM9B;RAP1GAP;TAL1;UROD;FTCD;MGST3;NFE2L1;SLC11A2;EPOR;MBOAT2;TFDP2;TRAK2;SLC10A3;SLC25A38;GDE1;FBXO34;MOSPD1;SLC66A2;FBXO9;BTRC;PIGQ;TRIM58;GLRX5;CCDC28A;BCAM;GCLM;SLC30A10;SLC6A9;BLVRB;ADD1;RANBP10;PRDX2;UROS;ARHGEF12;LAMP2;RHCE	MSigDB_Hallmark_2020
prerank	Myogenesis	-0.3258110651656189	-1.325374606331595	0.0	0.11423775671406003	0.10323383084577115	65/193	17.42%	PC;CTF1;CHRNB1;PKIA;MYOZ1;MAPRE3;SLC6A8;TEAD4;FKBP1B;CRAT;PICK1;TSC2;CACNA1H;GAA;MYO1C;SPARC;NQO1;SIRT2;DENND2B;APP;SH3BGR;AGRN;PFKM;ADCY9;PLXNB2;SMTN;NOS1;ITGB5;SORBS3;GJA5;EFS;HDAC5;CD36;SH2B1;CAMK2B;IFRD1;MRAS;OCEL1;KIFC3;CFD;GSN;CASQ2;CDH13;DTNA;SLN;GPX3;VIPR1;TPD52L1;ACSL1;MYL6B;ATP6AP1;DMPK;FOXO4;DAPK2;TNNT3;GABARAPL2;APOD;PTGIS;TNNC2;PPFIA4;WWTR1;HSPB2;FHL1;ERBB3;HRC	MSigDB_Hallmark_2020
prerank	Unfolded Protein Response	0.5013358580097426	1.26993515487204	0.07150153217568948	0.11879766809853598	0.913	30/112	17.48%	SLC1A4;ERN1;SLC7A5;EDEM1;H2AX;MTHFD2;DCP2;EXOC2;NABP1;PREB;EIF2AK3;CHAC1;IARS1;SPCS3;EIF4EBP1;XBP1;EIF4A1;HERPUD1;XPOT;EXOSC9;ASNS;KIF5B;EXOSC10;PSAT1;ERO1A;EXOSC1;FKBP14;TTC37;DCP1A;RPS14	MSigDB_Hallmark_2020
prerank	Oxidative Phosphorylation	-0.33457971006581166	-1.3436702658701216	0.0	0.12322274881516586	0.09203980099502487	85/200	28.19%	POLR2F;ISCA1;NDUFC2;FDX1;ALDH6A1;ETFB;SUCLG1;OAT;PRDX3;SUCLA2;MGST3;ACAA2;FXN;SLC25A4;ETFDH;NDUFA5;ACADVL;RETSAT;CYB5R3;NDUFS4;MFN2;AFG3L2;CYB5A;ATP6V1D;BDH2;BCKDHA;RHOT1;TIMM13;ATP6V1H;IDH3B;PDHX;VDAC3;NDUFC1;MRPS11;ECI1;ATP6AP1;NDUFA4;TIMM50;NDUFV1;ATP6V0E1;IDH1;ATP5F1D;OGDH;POR;ATP5PD;HSD17B10;PDHA1;GLUD1;ATP1B1;NDUFB7;NDUFA6;HADHB;ACAA1;VDAC2;SLC25A12;COX8A;PHYH;ECH1;MRPS22;SDHC;MTX2;NDUFB4;NDUFB6;COX5B;SDHD;ECHS1;COX6A1;GPX4;ATP6V0C;SLC25A20;UQCRC1;NDUFS2;UQCR10;NDUFA8;ACAT1;COX10;GOT2;FH;ATP5PF;ATP6V1C1;IDH3G;ALAS1;SLC25A3;ATP5F1C;NDUFB2	MSigDB_Hallmark_2020
prerank	Interferon Alpha Response	0.4961747656797016	1.257828470971567	0.090625	0.12989756398226343	0.94	36/97	22.19%	CD74;CASP8;HLA-C;IFI30;IL4R;PSMB9;WARS1;GBP2;IRF1;CCRL2;PSMB8;GBP4;TAP1;B2M;RIPK2;ELF1;CASP1;IRF2;CD47;SELL;TRIM14;IL7;PSME2;ISG20;TRAFD1;CSF1;PSME1;LAP3;LPAR6;CXCL11;NCOA7;C1S;SP110;OGFR;PSMA3;LAMP3	MSigDB_Hallmark_2020
prerank	Protein Secretion	-0.36305663393760323	-1.354199074153282	0.030303030303030304	0.1444016587677725	0.08706467661691543	24/96	14.33%	CLN5;ERGIC3;RAB22A;GALC;BNIP3;ATP1A1;STX12;TOM1L1;OCRL;RAB2A;RAB5A;NAPA;AP2M1;CAV2;GNAS;PAM;SOD1;VAMP3;YIPF6;ARFGAP3;SGMS1;ATP6V1H;ATP6V1B1;LAMP2	MSigDB_Hallmark_2020
prerank	Bile Acid Metabolism	-0.3280136882561223	-1.26450539642964	0.06666666666666667	0.14522681110358837	0.14925373134328357	37/104	13.99%	PEX11A;PEX11G;PEX7;RXRA;AMACR;EPHX2;HSD17B4;PEX19;CAT;ALDH9A1;CYP46A1;SCP2;AR;PFKM;PECR;FDXR;APOA1;ABCD3;PEX13;RETSAT;PRDX5;SLC22A18;ALDH1A1;CYP39A1;SOD1;EFHC1;PXMP2;NR3C2;DHCR24;SLC29A1;CYP7B1;ACSL1;GCLM;PEX12;NUDT12;PEX6;CROT	MSigDB_Hallmark_2020
prerank	Notch Signaling	-0.3942704637253138	-1.203229954931795	0.1761006289308176	0.16857556608741442	0.21393034825870647	9/32	8.95%	DLL1;APH1A;WNT2;FZD1;TCF7L2;SKP1;HES1;KAT2A;PPARD	MSigDB_Hallmark_2020
prerank	Xenobiotic Metabolism	-0.2845934356274224	-1.2170782178779571	0.0	0.1742446682464455	0.20024875621890548	48/185	11.50%	ACOX2;PC;SLC12A4;PGRMC1;GSTT2;BCAR1;LCAT;MPP2;GABARAPL1;TMBIM6;DDAH2;NINJ1;DHRS7;AHCY;EPHX1;CYP17A1;MAOA;ENPEP;DCXR;SPINT2;CAT;ALDH9A1;RAP1GAP;NQO1;ASL;ACOX1;CBR1;ETFDH;GSTM4;COMT;ARG2;CDO1;PEMT;AKR1C2;AKR1C3;RETSAT;CD36;PPARD;ADH5;PINK1;BPHL;TPST1;ALDH2;ID2;MT2A;CYB5A;AOX1;UGDH	MSigDB_Hallmark_2020
prerank	Apoptosis	0.4737209194941384	1.2218100076701244	0.07847082494969819	0.185498209009857	0.99	50/161	18.84%	PLCB2;TOP2A;BIRC3;CD2;CASP8;IL18;SLC20A1;BIK;FASLG;TNF;FAS;CASP3;HMGB2;BID;HMOX1;CYLD;EGR3;PRF1;LEF1;BAX;IRF1;CD38;ROCK1;GPX1;CASP2;TAP1;GNA15;CD69;PMAIP1;PPP3R1;CASP4;CASP1;MCL1;PLPPR4;CD44;DAP3;MADD;CDK2;F2R;DPYD;SOD2;ISG20;CDKN1B;GCH1;TIMP1;IFNGR1;HGF;IL6;BCL10;CD14	MSigDB_Hallmark_2020
prerank	UV Response Dn	-0.28685629844872795	-1.1320229844085463	0.08333333333333333	0.24721563981042655	0.3246268656716418	45/144	19.28%	CAP2;RBPMS;ANXA4;PLPP3;PPARG;CDC42BPA;RXRA;MT1E;SDC2;GJA1;MAGI2;BDNF;PIAS3;PTPN21;CITED2;BCKDHB;VLDLR;ADGRL2;ERBB2;ZMIZ1;SLC22A18;PMP22;ID1;DDAH1;CAV1;SMAD7;ATP2C1;IRS1;FZD2;BMPR1A;TJP1;ATRN;LAMC1;NFIB;EFEMP1;MTA1;CDON;MMP16;IGF1R;IGFBP5;PTPRM;COL11A1;MET;KIT;APBB2	MSigDB_Hallmark_2020
prerank	Reactive Oxygen Species Pathway	-0.32749411250508415	-1.0917107472643408	0.25688073394495414	0.2682661927330174	0.41044776119402987	16/49	13.71%	MGST1;SRXN1;PDLIM1;CAT;HHEX;NQO1;TXNRD2;PRDX6;PTPA;STK25;ERCC2;SOD1;PRDX1;GPX3;GCLM;PRDX2	MSigDB_Hallmark_2020
prerank	Cholesterol Homeostasis	-0.30236438425743356	-1.0927763580357017	0.2608695652173913	0.29195389918138737	0.4092039800995025	19/73	13.60%	DHCR7;CHKA;GSTM2;GPX8;PPARG;SEMA3B;NSDHL;MAL2;AVPR1A;TM7SF2;CD9;CBS;PMVK;LPL;GUSB;MVK;CYP51A1;GNAI1;GLDC	MSigDB_Hallmark_2020
prerank	p53 Pathway	0.45070576503048454	1.1681072560248562	0.1213640922768305	0.2988367279350886	0.998	54/199	16.79%	IRAG2;DEF6;CDK5R1;RHBDF2;DGKA;CDKN2A;ADA;TP63;CYFIP2;TGFB1;IRAK1;IER5;GM2A;FBXW7;IFI30;VDR;FAS;HMOX1;CD82;TP53;BTG1;RB1;BAX;RAP2B;PVT1;DDB2;TNFSF9;TAP1;RPL36;PITPNC1;NOL8;PCNA;APAF1;BAK1;TCHH;ERCC5;SOCS1;PTPRE;SP1;ZMAT3;CASP1;ZFP36L1;ABCC5;RPS12;RPL18;POLH;RNF19B;F2R;CCNK;TRAFD1;DRAM1;NOTCH1;MDM2;RALGDS	MSigDB_Hallmark_2020
prerank	KRAS Signaling Dn	0.4322713393541686	1.115240677691226	0.2319277108433735	0.445508953705675	1.0	34/178	14.71%	GP1BA;PDCD1;NPHS1;MAST3;STAG3;TENT5C;TCL1A;KRT5;DCC;CLSTN3;ABCB11;SLC12A3;IL12B;SIDT1;MEFV;GPR19;IFNG;CD80;CD40LG;WNT16;KCNMB1;SKIL;MYH7;MSH5;CD207;CALCB;EDAR;SLC29A3;SPTBN2;SLC16A7;BARD1;LFNG;KRT13;CLDN16	MSigDB_Hallmark_2020
prerank	Estrogen Response Late	0.4189432582561032	1.0834298770481197	0.2930513595166163	0.5344973580815607	1.0	40/198	13.94%	CDC20;LTF;SLC1A4;TOP2A;CDC6;PTPN6;SLC7A5;DUSP2;SNX10;IDH2;BATF;PLK4;KIF20A;SERPINA1;TIAM1;MYB;MICB;GINS2;JAK2;STIL;SIAH2;JAK1;EGR3;SLC9A3R1;XRCC3;CXCL12;S100A9;SCARB1;ASCL1;NMU;XBP1;ALDH3B1;RABEP1;PTGES;TFPI2;IL6ST;NRIP1;RNASEH2A;CD44;ELOVL5	MSigDB_Hallmark_2020
prerank	Apical Surface	0.4486371894487523	1.0483349613258623	0.420158550396376	0.6372914821774408	1.0	10/41	16.02%	IL2RB;IL2RG;CRYBG1;CD160;LYN;GATA3;FLOT2;MDGA1;LYPD3;PLAUR	MSigDB_Hallmark_2020
prerank	Angiogenesis	-0.29018848374916617	-0.8868521544465962	0.6647058823529411	0.7476303317535545	0.8855721393034826	9/34	13.02%	VEGFA;APP;FSTL1;LPL;JAG2;STC1;PTK2;POSTN;CCND2	MSigDB_Hallmark_2020
