Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	geneset_db
prerank	Semaphorin Interactions R-HSA-373755	0.57649029268947	1.4101753649076565	0.02386117136659436	0.12480509163308381	1.0	15/63	11.35%	SEMA7A;CDK5R1;SEMA4D;CD72;PTPRC;PLXNC1;LIMK1;TREM2;SEMA5A;FYN;TYROBP;ROCK1;PKN1;MYH9;SEMA3A	Reactome_2022
prerank	Meiosis R-HSA-1500620	0.5695289578456069	1.409289917585502	0.014659685863874346	0.12561761997312193	1.0	35/78	26.26%	BLM;RAD51;MND1;STAG3;BRCA2;H2AX;LMNB1;ATM;SUN2;H2AZ1;SMC1A;MSH5;SMC3;UBE2I;CDK2;TERF2;MRE11;RAD21;H2BC9;H2BC11;H2AC20;TINF2;H2AB1;STAG2;H3C13;SYCE2;H2BC13;SMC1B;H3C7;H2AC14;RAD51C;BRCA1;H2AC7;DIDO1;REC8	Reactome_2022
prerank	NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	0.7328332385009853	1.4074192560670782	0.06424581005586592	0.1274604552015631	1.0	5/11	15.01%	FCER2;CREB1;RBPJ;GZMB;MAMLD1	Reactome_2022
prerank	Mismatch Repair R-HSA-5358508	0.694354021751048	1.4071107561365954	0.07040417209908735	0.12747757663876477	1.0	6/15	17.44%	EXO1;POLD4;POLD1;PCNA;MSH2;MSH6	Reactome_2022
prerank	Translesion Synthesis By POLI R-HSA-5656121	0.684518610394328	1.4062026060416146	0.06298200514138817	0.1282534137159271	1.0	8/17	13.88%	RFC4;UBA52;MAD2L2;RFC3;PCNA;RFC2;RPS27A;RFC5	Reactome_2022
prerank	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	0.7084381576711403	1.4056643200503058	0.06961178045515395	0.12852124992066985	1.0	6/14	17.44%	EXO1;POLD4;POLD1;PCNA;MSH2;MSH6	Reactome_2022
prerank	Regulation Of TP53 Expression And Degradation R-HSA-6806003	0.6069013066399701	1.4027622735554175	0.035509736540664374	0.1318866670103462	1.0	18/37	16.54%	CDKN2A;PRDM1;CDK1;CCNA2;TP53;ATM;PPP2R5C;USP7;UBA52;MTOR;CHEK2;MDM4;DAXX;RNF34;RPS27A;RICTOR;CDK2;MDM2	Reactome_2022
prerank	CDC42 GTPase Cycle R-HSA-9013148	0.5455916699966669	1.4022137430206096	0.004073319755600814	0.13219660807187508	1.0	40/149	10.75%	ARHGAP45;FMNL1;ARHGAP9;WAS;ARHGAP4;DEF6;DOCK10;DOCK8;ARHGDIB;WIPF1;PREX1;ARHGAP30;ARHGEF6;MYO9B;TMPO;GMIP;GNA13;WDR81;TIAM1;DEPDC1B;RACGAP1;TAGAP;LBR;ARHGAP11B;IQGAP3;PLEKHG2;DIAPH3;ARHGAP27;SHKBP1;ABR;DOCK11;FMNL3;ECT2;SRGAP2;CDC42SE2;PKN1;ARHGAP17;CDC42EP3;SNAP23;GIT2	Reactome_2022
prerank	Regulation Of TLR By Endogenous Ligand R-HSA-5686938	0.6896263201621406	1.4014050727366887	0.07300275482093664	0.13288521080147364	1.0	7/15	12.28%	TLR6;TLR1;TLR2;LY96;S100A9;HMGB1;S100A8	Reactome_2022
prerank	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	0.554427362225845	1.4008747031036677	0.012422360248447204	0.13316899097384016	1.0	37/102	13.82%	NFKB2;TLR9;CASP8;DUSP4;NOD2;IRAK1;IRAK2;NLRC5;MEF2C;PELI1;TP53;TLR8;MAPKAPK2;IKBKB;UBA52;MEF2A;TLR7;CREB1;TANK;MAP2K1;LY96;RPS6KA3;IRAK4;NFKB1;MAP3K7;MAP2K6;TMED7-TICAM2;TAB2;MAP3K8;RIPK2;KCNH8;MAP2K3;IKBKG;HMGB1;CUL1;ALPK1;RPS27A	Reactome_2022
