AUROC	AUPRC	Brier	ECE	n	n_pos	subset
0.5524193548387096	0.7002121742641034	0.26024821400642395	0.163167417786705	192	124	ITSNdb_main
0.8008849557522123	0.5845410628019323	0.09172508865594864	0.23316543292598566	119	6	ITSNdb_Val
0.7761155971100723	0.6744857371198304	0.19576509296894073	0.11139682093425578	311	130	ITSNdb_combined
0.3956866197183099	0.26890630509349056	0.2670586109161377	0.2409485132225509	103	32	ITSNdb_no_overlap
