auc_pre	auc_flip_pre	auc_post	auc_flip_post	dial	batch_identifiability_post	interpretation	cancer	classifier	n_samples	n_genes	semi_synthetic	seconds	is_label_flip	level
0.9651733902204657	0.9651733902204657	0.9642024593036715	0.9642024593036715	0.0		true_biology	THCA	LogReg_l2	392	50	False	0.61	False	pathway
0.9502528041571233	0.9502528041571233	0.9767270801459338	0.9767270801459338	0.0		true_biology	THCA	RandomForest	392	50	False	0.57	False	pathway
0.8648285044366013	0.8648285044366013	0.9048285626342588	0.9048285626342588	0.0		true_biology	THCA	XGBoost	392	50	False	0.26	False	pathway
0.9591804864548186	0.9591804864548186	0.9582095555380243	0.9582095555380243	0.0		true_biology	THCA	LogReg_elasticnet	392	50	False	0.04	False	pathway
0.918429516817183	0.918429516817183	0.917803730340508	0.917803730340508	0.0		true_biology	THCA	GradientBoosting	392	50	False	0.52	False	pathway
