task	dataset	feature_set	model	n_samples	auc	auc_boot_lo	auc_boot_hi	pr_auc	balanced_accuracy	balanced_accuracy_at_youden	f1	mcc	brier	cv_youden_threshold_applied	status
BRAF_like_vs_RAS_like	GSE27155	TDS16	MLP_torch	72	0.5	0.5	0.5	0.5	0.5	0.5	0.6666666666666666	0.0	0.5	0.9199935793876648	ok
BRAF_like_vs_RAS_like	GSE126698	TDS16	MLP_torch	12	0.41666666666666663	0.16666666666666666	0.6857142857142857	0.46296296296296297	0.5	0.5	0.625	0.0	0.49902271068580534	0.9199935793876648	ok
BRAF_like_vs_RAS_like	GSE27155	TierA67	MLP_torch	72	0.5	0.5	0.5	0.5	0.5	0.5	0.6666666666666666	0.0	0.5	0.5023458003997803	ok
BRAF_like_vs_RAS_like	GSE126698	TierA67	MLP_torch	12	0.7222222222222222	0.33238095238095244	1.0	0.8409090909090908	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.26535344266565164	0.5023458003997803	ok
BRAF_like_vs_RAS_like	GSE27155	TierA67_clean	MLP_torch	72	0.9255401234567902	0.8640169065169065	0.9791118421052631	0.9134824034266156	0.5	0.5	0.6666666666666666	0.0	0.49954269766365683	0.049214694648981094	ok
BRAF_like_vs_RAS_like	GSE126698	TierA67_clean	MLP_torch	12	0.75	0.375	1.0	0.825925925925926	0.6666666666666666	0.6666666666666667	0.5	0.4472135954999579	0.3208204567157886	0.049214694648981094	ok
BRAF_like_vs_RAS_like	GSE27155	variance_top50	MLP_torch	72	0.9714506172839505	0.9197475405092592	1.0	0.9551471962854882	0.5	0.5	0.0	0.0	0.4995742835203646	0.5553722977638245	ok
BRAF_like_vs_RAS_like	GSE126698	variance_top50	MLP_torch	12	0.9444444444444445	0.7428571428571429	1.0	0.9583333333333333	0.6666666666666666	0.5833333333333334	0.5	0.4472135954999579	0.3508622079278121	0.5553722977638245	ok
