sample_id	HLA_class_I	HLA_class_II	IFNG_T_cell_inflamed	TLS_CXCL13_like	checkpoint_exhaustion	myeloid_suppressive	thyroid_differentiation	cohort
GSM831749	0.10008680680821642	0.6267265089942321	-0.4068268582006047	-0.9081469328889733	0.03957005609404889	1.56344208447533	-0.7738553169732177	GSE33630
GSM831750	1.040683283648679	0.9193629126878297	0.7756574248130582	0.025686029697633537	1.1140375735831547	1.6727127653804936	-0.23606489341677997	GSE33630
GSM831751	0.7247250087541693	1.3884812082608031	0.6251160052798082	0.9460303850328544	1.4067539721874285	1.5379389208876022	-0.7813911200826142	GSE33630
GSM831752	-0.10634875631507373	-0.6087743632059229	-0.8961281792611061	-0.8001990940843681	-0.5044619141249838	1.890216709872071	-2.9782802118123786	GSE33630
GSM831753	0.543099694714518	-0.05979475052853666	0.522907294589011	-0.9585331675158811	1.0481110939150489	1.762785005014119	-2.74956909447717	GSE33630
GSM831754	0.9391186665472327	0.6847496912608904	1.2663473911538403	-0.30944148033285945	1.8602985131772352	2.3289447630741513	-3.1197664462125783	GSE33630
GSM831755	1.9348555360894284	1.120255514802986	2.133648800998761	0.6684143273174666	2.58560029762962	1.876020543464198	-3.113319321247979	GSE33630
GSM831756	0.4688154010374975	0.8591973029767106	0.7470432603528889	0.03740318727661463	1.120995323760283	2.3008463605344613	-2.8875460035220395	GSE33630
GSM831757	0.2826904756639361	0.11752919682161134	-0.675556148681109	-0.9773370003366225	-0.3877872767899069	1.4755835872540601	-3.26910865296882	GSE33630
GSM831758	0.9156138716919647	0.5756826274348605	1.6099832513676582	0.22683681294355582	1.5833087385520372	3.034318233123432	-3.085333059110974	GSE33630
GSM831759	-0.28042465257438215	-0.3113689240629251	-0.7056405487107907	-0.5935970440075115	-0.8697624154017839	-0.11699910516054786	-0.04526732725972393	GSE33630
GSM831760	-0.4171217879944211	-0.5635118799014994	-0.732141942472715	-0.7745929522047442	-0.9440464364022343	-0.6018519418500353	-0.23129849348898676	GSE33630
GSM831761	-0.5676355847297644	-0.13075762698018845	-0.6576549480299846	-0.6797518133313171	-0.7198139998158881	-0.23422189945505434	0.10236892287026678	GSE33630
