sample_id	HLA_class_I	HLA_class_II	IFNG_T_cell_inflamed	TLS_CXCL13_like	checkpoint_exhaustion	myeloid_suppressive	thyroid_differentiation	cohort
Pt1_On_AD174047-6	-1.2449341934998452	-0.8517455203196965	-0.35046815896703976	-0.25629291054359365	-0.28014606018196514	0.5905855881372201	-1.3819508396860438	Riaz_GSE91061_on
Pt10_On_E9047632-6	-1.033195728721119	-0.02746509729417971	-0.5534181149837445	-0.5390764789062485	-0.47278035120264544	0.6300577008396416	-0.05106125493120192	Riaz_GSE91061_on
Pt101_On_AD681975-5	0.9015875235182316	1.2406245267588936	0.9727449559491942	3.1867279240681134	1.2431396532317585	-0.2237639138737943	-0.2353159717164039	Riaz_GSE91061_on
Pt103_On_AE134059-6	-1.1880385952656718	-0.6609436623951755	-1.1172103412877203	-0.5168625281554096	-1.197754793460688	-1.286891581124196	0.9666814898118097	Riaz_GSE91061_on
Pt105_On_AE373241-6	0.9488190378391501	0.4693377815499712	1.5280998637917407	0.3461036592933466	1.0727613341393505	-0.5458907382443516	-1.1603284371116014	Riaz_GSE91061_on
Pt106_On_AD513626-6	0.4632999378044122	-0.6331242422700807	0.1656165751464967	-0.54818317090759	-0.4878531126856281	-0.5565635061258496	-0.004396228647034277	Riaz_GSE91061_on
Pt108_On_AE373243-6	0.022438700498589714	0.36139070671216794	-0.5326555190033857	-0.08167517831324202	-0.25495235255673826	0.3051016109833195	-0.03001548061236672	Riaz_GSE91061_on
Pt109_On_AE527955-5	0.5350351626904873	0.3850858601752483	-0.021748957071662925	-0.10635551527318339	-0.10873889587711448	-0.8530036498397581	-0.7618805911511132	Riaz_GSE91061_on
Pt109_On_AE527955-6	0.30633684038274506	0.11743317030009504	-0.24610454543630333	-0.18025968964422792	-0.462098839779253	-1.172017323630595	-0.6979016740800031	Riaz_GSE91061_on
Pt11_On_AD314068-6	0.8081988998536218	0.4920898211275426	0.8103333066325649	-0.06129827958531326	0.3367063669081177	0.5025483892311681	2.410264150361324	Riaz_GSE91061_on
Pt13_On_AD314067-6	0.9687402804679621	0.5923120065741347	1.1353086848234866	0.19517971394862257	1.03198991366531	0.489029648760418	-0.04206560500208257	Riaz_GSE91061_on
Pt16_On_AD167378-6	-2.233312096069436	-1.906750786147782	-1.827177756846858	-1.2611252963710322	-1.6165190391390334	-1.0160018891050129	-1.0328512263907714	Riaz_GSE91061_on
Pt17_On_E9261162-5	-1.7136279343546263	-1.841847353383316	-1.7031568114745017	-1.2973649956863216	-1.5186550347784762	-2.316785283902941	-1.5889307655755323	Riaz_GSE91061_on
Pt18_On_E9261163-5	0.6392870841472892	1.0596337429550513	0.6975984352699693	3.0068224603828244	1.4282524072465612	-0.2242353750134258	0.6069262326466154	Riaz_GSE91061_on
Pt2_On_AD174046-6	0.7363338621792028	0.09640091656318113	0.6616386152126447	-0.643431997162444	0.24777852822404117	0.7870876929086794	-1.0243583138718289	Riaz_GSE91061_on
Pt23_On_AD486568-8	-0.22719190068916867	-0.17931039476557778	0.682592363355984	0.7161127567314322	0.3435186702290052	0.3337237005006385	-0.2732304504342183	Riaz_GSE91061_on
Pt26_On_AD467915-5	-0.9480970633876996	-1.7828700574327516	-1.0307963176456114	-0.7455139038176365	-1.3102066523918778	-1.2270434056190969	-1.0943665905636897	Riaz_GSE91061_on
Pt27_On_AD467934-5	-0.7404353433418469	-0.19449559112221637	-0.5880670861626464	-0.5686347759603003	-0.13241667520153463	1.3216606142469827	1.0741303821286554	Riaz_GSE91061_on
Pt28_On_AD167375-7	-0.1448425660344625	0.42525458085088375	0.985325406156673	0.5084713575271489	0.7274595178921669	0.05761928571156286	-0.39745427272973827	Riaz_GSE91061_on
Pt3_On_E9047638-6	0.23061815271377709	-0.07133173357471588	-0.1299439530159268	0.6119833353224259	-0.31158089834588276	0.5439819260585389	1.6762829972176043	Riaz_GSE91061_on
Pt30_On_AD505620-6	0.8356554359940607	1.3940499178004222	1.1754807622813817	0.5578058855348355	1.6543210030954232	1.361014811973589	-0.06661528134682626	Riaz_GSE91061_on
Pt31_On_AD467932-6	1.1962710272956634	0.8263399368923517	0.6551115625554685	1.0423185434890065	0.8814451256736916	0.5141430466200959	-1.0506424806307302	Riaz_GSE91061_on
Pt32_On_E9414883-5	0.26259945292216325	-1.9252830888761006	-1.0126165935328837	-0.9522982382273827	-0.8644817061921752	2.1907381647521755	0.27277519022785746	Riaz_GSE91061_on
Pt34_On_AD485757-6	0.41074712648135564	1.942517717897373	0.13582854830329635	-0.22985134911943633	0.4937086324943277	1.5302951589571927	0.4921849974408923	Riaz_GSE91061_on
Pt35_On_AD485758-6	0.9112542082537983	1.0513291982333872	0.7881850525798649	-0.3318871444311358	1.0007866168465602	-0.24611221560202587	-0.9379781799854334	Riaz_GSE91061_on
Pt36_On_AD495182-6	0.5687726997994501	-0.028892903818879673	-0.031182206603266392	0.6267698711060113	0.4754570462428891	1.6394262835977518	-0.8248846126082815	Riaz_GSE91061_on
Pt37_On_AD495183-5	0.2535071855223839	-0.3095103744041906	-0.3300501871120919	-0.27973043800437847	-0.4339344926462451	0.2781223237274509	1.1425514602357791	Riaz_GSE91061_on
Pt38_On_E9414881-5	-1.3925078234533834	-1.252882547657236	-1.3200399146919801	-1.3488169017514153	-1.3327792242347498	-1.1437544180737054	-1.6022800844268843	Riaz_GSE91061_on
Pt4_On_E9047643-7	1.4492654945029753	0.750281002507192	1.5635828437620423	1.370642563790126	1.5981575907401635	0.8039668849672589	0.5537592236081165	Riaz_GSE91061_on
