sample_id	HLA_class_I	HLA_class_II	IFNG_T_cell_inflamed	TLS_CXCL13_like	checkpoint_exhaustion	myeloid_suppressive	thyroid_differentiation	cohort
GSM1588026	-0.2412964375284507	0.7277372653599311	0.1364404977428575	0.07621380352445928	-0.1388270280660626	1.1974671906276801	-0.4909206070060759	GSE65144
GSM1588027	0.20082222243859102	0.10261118022035227	0.224809693174088	-0.7723120537273385	-0.1868609957903375	-0.18161177484044716	-0.6091734881859543	GSE65144
GSM1588028	0.9162578819985455	1.1370613646151058	1.0578871302199242	-0.7311951371008986	0.35272165538257655	0.12608348522317256	-0.8855729932815143	GSE65144
GSM1588029	-0.12828770041450008	1.2341495935359907	2.7620671707105617	-0.573129038563371	0.8167071787072977	0.731746466809888	-0.9066052078907008	GSE65144
GSM1588030	0.7597526010888233	0.6381045227209949	0.06779799247444508	-0.21196409463140167	-0.21030491950577385	0.4231901668026136	-0.8901355662926439	GSE65144
GSM1588031	-0.8012875475576314	0.21210488733058358	-0.011932737749907791	-0.8009129720059942	0.4180024487424698	0.17886371422560837	-0.35532403836777693	GSE65144
GSM1588032	0.936857089772872	0.837535422784213	0.5518232673773963	-0.7127944519656387	0.15339227571453765	-0.08443161855679177	-0.8846228062674691	GSE65144
GSM1588033	0.6973748934653949	-0.04148615429056061	-0.40132515224720255	0.3543145624552576	0.1090975770150757	2.0111731697337705	-0.8875314189428996	GSE65144
GSM1588034	-0.7924362917690314	-1.0838780057188062	-0.5137880160257123	-0.8586957540863549	-0.7652311974262459	-0.28784890698816323	-0.9077202566887524	GSE65144
GSM1588035	0.3058397168459058	-0.9780115937286326	-0.710396819977226	-0.3608404177037557	-0.39140856026353105	-0.4951864503152589	-0.8952361854452211	GSE65144
GSM1588036	1.9490439334496295	0.14863230318258255	-0.15317647483911437	-0.7623854666661248	0.07139052442099403	3.7307146689019457	-0.8690868952462629	GSE65144
GSM1588037	0.35843524997289267	0.9190484986909121	1.0889736256367435	1.4035010317265817	3.655500793089453	0.20206850720554626	-0.8634960003960246	GSE65144
GSM1588038	0.3500642472256718	-1.134358679552113	-1.0478902494430136	-0.5902969873268197	-0.9206317956850041	-0.6513569579886129	2.775535631202585	GSE65144
GSM1588039	2.1612012467903567	0.6633785504335069	0.47627792293191695	0.8132664758778899	-0.41821479195128747	-0.5329077890859215	1.5235082939842108	GSE65144
GSM1588040	-0.24160824872550413	-1.1587877962815063	-0.9747152933201677	-0.6210571783894036	-0.8636122353767635	-0.6288265112700121	2.3761492952890175	GSE65144
GSM1588041	-1.5138671945009463	-1.3703641224994085	-1.1019582528405187	-0.5678999082052535	-0.9914103405206742	-0.6671123058439179	0.41678727317192693	GSE65144
GSM1588042	1.1001297235720489	1.6809005554711522	1.2262430248003675	2.1909355473738374	0.8364378282047028	-0.5069912845102919	0.14235664518856025	GSE65144
GSM1588043	-0.22627901669605177	1.0014063285529387	0.8133429324373751	1.7270759511708758	0.96167997903501	-0.54558472459462	-0.06654005321191407	GSE65144
GSM1588044	-0.28472070709613984	0.2767173241390167	0.16388138264937846	1.0269792876518418	-0.005877551377398666	-0.571971234775767	0.18480358910934902	GSE65144
GSM1588045	-0.10532217942804388	1.1103805647782192	1.228944956950554	2.0786853378127854	1.3073151492029502	-0.5261545364192515	-0.22388937505833614	GSE65144
GSM1588046	0.12901483810417816	0.4413193790874443	0.21085314735989907	1.1334866764781217	0.05928008672497405	-0.5568088392420745	0.255226067994477	GSE65144
GSM1588047	-1.9207741486309562	-1.4313936412080253	-1.3105017248827444	-0.829956922130457	-0.9851150356224844	-0.6578547557872929	0.37262642989743033	GSE65144
GSM1588048	-0.8093715544225012	-1.2493989537241041	-1.1848895335470597	-0.8437618254363597	-0.936831688775733	-0.48773193678930316	0.6842834941380153	GSE65144
GSM1588049	-1.2648086313894635	-1.3508429499832737	-1.3075194005846151	-0.8365478528985216	-0.9667516437308128	-0.5923411257535397	0.6369311350006587	GSE65144
GSM1588050	-1.534733986565691	-1.3325658439165122	-1.291249089008231	-0.7307086132339591	-0.9604477121479306	-0.6265866167689594	0.3676470373053133	GSE65144
