cluster_1,,B cell,B cell,B cell,B cell,B cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
IL1B,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005882406383080475,0.0,0.002021841414946753,0.0,0.0,0.019941054963722966,0.0,0.016080489995589243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,SHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691382368534348,0.0,0.0,0.0,0.0,0.004163477567048764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHH,GAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691382368534348,0.004163477567048764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004906441369789163,0.0,0.0010458764016554405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLL1,NOTCH3,0.0,0.0,0.0,0.0,0.0,0.1859594703513398,0.29009693541044107,0.22590266219402322,0.21299040938103428,0.43599188923313364,0.19301160231470993,0.2971490673738112,0.23295479415739334,0.22004254134440443,0.44304402119650377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLL4,NOTCH4,0.0,0.0,0.0,0.0,0.0,0.043163498085214955,0.04482461402386975,0.070652238368592,0.03874093615182768,0.0,0.044859815162737196,0.04652093110139199,0.07234855544611424,0.04043725322934992,0.0,0.07631308964458237,0.07797420558323717,0.10380182992795942,0.0718905277111951,0.0,0.0,0.0,0.0,0.0,0.0
IL13,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015581829397208627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,FGFR2,0.07048550134396735,0.055791762448588744,0.14627507587357358,0.0,0.0,0.08080547320372672,0.06611173430834812,0.15659504773333296,0.0,0.0,0.04651811603483058,0.03182437713945198,0.12230769056443683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL22RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,ACKR4,0.0,0.20183490473889235,0.19790575498332197,0.0,0.0,0.0,0.05932412794762594,0.05539497819205555,0.0,0.0,0.0,0.020497161066920646,0.01656801131135026,0.0,0.0,0.0,0.1423510016839197,0.13842185192834933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,ACKR4,0.0,0.21571214071750663,0.21178299096193626,0.0,0.0,0.0,0.07405096018241226,0.07012181042684189,0.0,0.0,0.0,0.04368768927299549,0.0397585395174251,0.0,0.0,0.0,0.4233287627281415,0.4193996129725711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,CALCRL,0.04677363115412588,0.09108009779712319,0.08461440251851826,0.03469796882223858,0.0,0.0385177152823024,0.08282418192529971,0.07635848664669478,0.0264420529504151,0.0,0.10285539891543075,0.14716186555842803,0.14069617027982312,0.09077973658354344,0.0,0.08465557561147678,0.12896204225447408,0.12249634697586917,0.07257991327958949,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP2,0.14926314786190292,0.14578324255368608,0.1583577852795447,0.08276800338227384,0.0,0.14100723199007945,0.13752732668186257,0.1501018694077212,0.07451208751045037,0.0,0.20534491562320778,0.20186501031499093,0.21443955304084955,0.13884977114357872,0.0,0.18714509231925383,0.18366518701103696,0.19623972973689557,0.12064994783962474,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,CALCRL,0.0,0.0,0.0,0.0,0.0,0.034456832458703505,0.07876329910170081,0.07229760382309589,0.022381170126816202,0.0,0.028304786952962235,0.07261125359595953,0.06614555831735461,0.016229124621074932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP2,0.0,0.0,0.0,0.0,0.0,0.13694634916648055,0.13346644385826367,0.1460409865841223,0.07045120468685147,0.0,0.1307943036607393,0.12731439835252242,0.13988894107838104,0.06429915918111019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02767944987429342,0.07198591651729072,0.0655202212386858,0.01560378754240612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13016896658207047,0.1266890612738536,0.13926360399971222,0.06367382210244138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP3,0.1407244232774691,0.17783314557129765,0.10732402076697917,0.13982865880785045,0.0,0.13246850740564559,0.16957722969947417,0.09906810489515569,0.13157274293602694,0.0,0.19680619103877395,0.2339149133326025,0.16340578852828402,0.1959104265691553,0.0,0.17860636773481997,0.21571509002864855,0.14520596522433007,0.17771060326520133,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP3,0.0,0.0,0.0,0.0,0.0,0.1284076245820467,0.16551634687587527,0.09500722207155679,0.12751186011242804,0.0,0.12225557907630542,0.15936430137013402,0.08885517656581551,0.12135981460668678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12163024199763661,0.1587389642914652,0.0882298394871467,0.12073447752801797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APELA,APLNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07463834909296618,0.13259880096625412,0.056700441348360664,0.20016215223553177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019248894452868284,0.005717053418402687,0.00829163619872215,0.031126922222153162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR7,0.204441788314863,0.20503140932301173,0.1979117814339081,0.2997403913781843,0.0,0.061931011523596605,0.06252063253174531,0.055401004642641694,0.1572296145869179,0.0,0.023104044642891314,0.02369366565104001,0.0165740377619364,0.1184026477062126,0.0,0.14495788525989037,0.14554750626803908,0.13842787837893547,0.24025648832321167,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR7,0.2183190242934773,0.21890864530162601,0.2117890174125224,0.3136176273567986,0.0,0.07665784375838294,0.07724746476653163,0.07012783687742802,0.17195644682170425,0.0,0.04629457284896615,0.04688419385711485,0.03976456596801124,0.14159317591228746,0.0,0.4259356463041122,0.42652526731226087,0.41940563942315723,0.5212342493674335,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,FPR2,0.0,0.0,0.07411900866256833,0.0,0.0,0.0,0.0,0.16015183598326704,0.0,0.0,0.0,0.0,0.0049454372796279645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO3,LGR5,0.0,0.017755900627722736,0.014143181570765887,0.0,0.0,0.0,0.009769560734918513,0.006156841677961664,0.0,0.0,0.0,0.004516520062082781,0.0009038010051259321,0.0,0.0,0.0,0.07069255379897428,0.06707983474201742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMU,NMUR2,0.017625139187310488,0.024927506772789505,0.01757241177304281,0.06596143157641664,0.0,0.007559507839608147,0.014861875425087163,0.007506780425340467,0.05589580022871429,0.0,0.07194095725235888,0.0792433248378379,0.0718882298380912,0.12027724964146502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003288081882906965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004512982959029783,0.006548410059793268,0.004113795322999635,0.03618629099771992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,HMOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06191170373905715,0.07268953995279855,0.047182521992161074,0.6474065339331099,0.0,0.09720467833269322,0.10798251454643462,0.08247549658579714,0.6826995085267459,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,LGMN,1.2615221829814767,1.337130578624802,1.3404512859640105,1.6060435854912234,0.0,1.1480915706308308,1.2236999662741561,1.2270206736133646,1.4926129731405775,0.0,0.6942437725804741,0.7698521682237995,0.7731728755630082,1.038765175090221,0.0,1.8934976641886643,1.9691060598319896,1.9724267671711981,2.2380190666984108,0.0,0.7859442452438005,0.8615526408871259,0.8648733482263345,1.1304656477535473,0.0
HLA-DRB5,LGMN,0.4024911045118143,0.4780995001551397,0.48142020749434833,0.747012507021561,0.0,0.374510701165313,0.4501190968086384,0.453439804147847,0.7190321036750598,0.0,0.3171602604627503,0.3927686561060757,0.39608936344528434,0.6616816629724971,0.0,0.507398450125693,0.5830068457690184,0.586327553108227,0.8519198526354397,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQA2,LGMN,0.09383667152346546,0.16944506716679084,0.17276577450599948,0.4383580740332122,0.0,0.0,0.0,0.0,0.0,0.0,0.08473945050985962,0.16034784615318498,0.16366855349239362,0.42926085301960637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,LGMN,0.9413940164879078,1.017002412131233,1.0203231194704419,1.2859154189976545,0.0,0.9060390106100212,0.9816474062533467,0.9849681135925553,1.250560413119768,0.0,0.531849126596777,0.6074575222401024,0.610778229579311,0.8763705291065238,0.0,1.5927010607334013,1.6683094563767267,1.6716301637159352,1.937222463243148,0.0,0.7543702343948014,0.8299786300381269,0.8332993373773355,1.0988916369045483,0.0
HLA-DQB2,LGMN,0.0907346551654903,0.16634305080881567,0.1696637581480243,0.43525605767523706,0.0,0.08648895731922704,0.16209735296255243,0.16541806030176107,0.4310103598289738,0.0,0.08944845552224774,0.16505685116557312,0.16837755850478175,0.43396985803199445,0.0,0.19799209422577002,0.27360048986909535,0.276921197208304,0.5425134967355167,0.0,0.0,0.0,0.0,0.0,0.0
LAMA3,ITGA6,0.032996081668912,0.05257545595190728,0.06831771881771012,0.1385609461659533,0.0,0.03138614036811016,0.05096551465110545,0.06670777751690828,0.13695100486515147,0.0,0.024238439501687848,0.043817813784683135,0.05956007665048597,0.12980330399872914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014062653656700118,0.021092459863352207,0.03329610384382132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,C3,0.0,0.0,0.0,0.0,0.0,0.6949008691996449,0.7541009297400164,0.48434922672689396,1.1274497708939595,0.4340947655655646,0.6932082758908921,0.7524083364312636,0.4826566334181411,1.1257571775852067,0.4324021722568117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,TSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT1,0.08648838500940162,0.10465319634435752,0.142042845672328,0.09429454009897997,0.0,0.12936367861382583,0.1475284899487817,0.1849181392767522,0.13716983370340416,0.0,0.3310792141651669,0.3492440255001228,0.3866336748280933,0.3388853692547453,0.0,0.13940245841830956,0.15756726975326546,0.19495691908123594,0.1472086135078879,0.0,0.0,0.0,0.0,0.0,0.0
PLAUR,PLAU,0.07513749189959228,0.16148529250839636,0.21313812120463008,0.2537796131607445,0.0,0.08283273439976682,0.1691805350085709,0.2208333637048046,0.261474855660919,0.0,0.08287427817570195,0.16922207878450604,0.22087490748073976,0.2615163994368541,0.0,0.2511695983247153,0.3375173989335194,0.3891702276297531,0.4298117195858675,0.0,0.0,0.0,0.0,0.0,0.0
OSM,LIFR,0.030046486445055663,0.015413457893691052,0.03979429493347522,0.0,0.0,0.03406361096866549,0.019430582417300876,0.04381141945708504,0.0,0.0,0.02803765865512374,0.013404630103759129,0.0377854671435433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,KDR,0.07824343738665107,0.08527324359330317,0.09747688757377228,0.0,0.0,0.12111873099107527,0.12814853719772737,0.14035218117819648,0.0,0.0,0.32283426654241637,0.3298640727490684,0.34206771672953756,0.0,0.0,0.131157510795559,0.1381873170022111,0.1503909609826802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,VEGFA,0.07824343738665107,0.12111873099107527,0.32283426654241637,0.131157510795559,0.0,0.08527324359330317,0.12814853719772737,0.3298640727490684,0.1381873170022111,0.0,0.09747688757377228,0.14035218117819648,0.34206771672953756,0.1503909609826802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-G,CD160,0.012757756782852056,0.0,0.009644619253000017,0.0,0.0,0.013071848939398896,0.0,0.009958711409546855,0.0,0.0,0.03217959778358056,0.0,0.029066460253728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,EDNRB,0.024151830727817448,0.030394079974483384,0.06621689504259998,0.0,0.0,0.006030790764950637,0.012273040011616571,0.04809585507973316,0.0,0.0,0.008716958466453647,0.014959207713119581,0.05078202278123617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA4,ITGA6,0.07154085686188617,0.09112023114488146,0.10686249401068429,0.17710572135892746,0.0,0.19320053499791626,0.21277990928091156,0.2285221721467144,0.29876539949495756,0.0,0.09141367425065935,0.11099304853365463,0.12673531139945748,0.19697853874770066,0.0,0.20595400448224443,0.22553337876523974,0.24127564163104256,0.3115188689792857,0.0,0.23433170223054084,0.2539110765135361,0.269653339379339,0.3398965667275822,0.0
VWF,GP9,0.0,0.0,0.19716150303234586,0.0,0.0,0.0,0.0,0.24001123880264486,0.0,0.0,0.0,0.0,0.28484263245057884,0.0,0.0,0.0,0.0,0.08747819968002932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011878527443393428,0.01047296020556917,0.028795352633557796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,TPO,1.8265003489174005,1.7199719112809746,1.7580280868670706,1.7541590279589654,0.0,2.122929780638336,2.0164013430019097,2.0544575185880056,2.0505884596799007,0.0,2.6663859044312384,2.5598574667948126,2.5979136423809086,2.594044583472803,0.0,1.8747030389539103,1.7681746013174844,1.8062307769035804,1.8023617179954752,0.0,1.8754961133133234,1.7689676756768975,1.8070238512629935,1.8031547923548883,0.0
HLA-G,KLRC1,0.0,0.014112189507722264,0.010148942609361358,0.0,0.0,0.0,0.0144262816642691,0.010463034765908198,0.0,0.0,0.0,0.03353403050845076,0.029570783610089857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP9,LRP1,0.41970157054544405,0.7301245432045065,0.23598198082200394,0.5237269187567746,0.4680500630464003,0.41852783170320534,0.7289508043622678,0.23480824197976521,0.5225531799145358,0.4668763242041616,0.41106796532084794,0.7214909379799104,0.2273483755974078,0.5150933135321784,0.4594164578218042,0.7681838518763852,1.0786068245354477,0.584464262152945,0.8722092000877156,0.8165323443773413,0.0,0.0,0.0,0.0,0.0
MMRN2,CD93,0.06632670828404318,0.16779451779136667,0.09172993868126228,0.1299156598248287,0.0,0.10994521269196789,0.2114130221992914,0.135348443089187,0.17353416423275342,0.0,0.10762438413586964,0.20909219364319315,0.13302761453308876,0.17121333567665517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN1,ITGA6,0.09275462813959777,0.11233400242259306,0.12807626528839589,0.19831949263663906,0.0,0.09634543130259679,0.11592480558559207,0.13166706845139492,0.2019102957996381,0.0,0.2261212432187551,0.2457006175017504,0.26144288036755325,0.33168610771579643,0.0,0.09722881081343018,0.11680818509642546,0.1325504479622283,0.2027936753104715,0.0,0.0,0.0,0.0,0.0,0.0
MMRN2,CLEC14A,0.021078405716947017,0.04356835090750605,0.060150444995240956,0.0,0.0,0.06469691012487173,0.08718685531543076,0.10376894940316567,0.0,0.0,0.062376081568773487,0.08486602675933252,0.10144812084706742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,CD36,0.10867770937562898,0.08998817395243897,0.10298946789032527,0.15126827887799316,0.0,0.19471053669632768,0.17602100127313766,0.18902229521102398,0.23730110619869182,0.0,0.039504137992688614,0.020814602569498596,0.0338158965073849,0.08209470749505277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,CD36,0.04560377261110844,0.026914237187918424,0.03991553112580473,0.0881943421134726,0.0,0.06735175107729405,0.04866221565410404,0.061663509591990344,0.10994232057965822,0.0,0.03954432587786786,0.020854790454677842,0.03385608439256415,0.08213489538023203,0.0,0.1529681958529143,0.13427866042972428,0.1472799543676106,0.19555876535527844,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,ACKR1,0.0,0.0,0.0,0.0,0.0,0.049806634056558656,0.05339155698115109,0.021216397055237177,0.0,0.0,0.04503892964453552,0.048623852569127955,0.01644869264321404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,ACKR1,0.06902494821839661,0.07260987114298903,0.04043471121707512,0.0,0.0,0.0630568601314912,0.06664178305608363,0.034466623130169724,0.0,0.0,0.057813623654763106,0.06139854657935554,0.029223386653441624,0.0,0.0,0.1548761011882914,0.15846102411288382,0.1262858641869699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,ACKR1,0.1062935788667839,0.10987850179137634,0.07770334186546242,0.0,0.0,0.08930627561835938,0.0928911985429518,0.06071603861703789,0.0,0.0,0.12115938219228839,0.12474430511688084,0.09256914519096691,0.0,0.0,0.09692162853428532,0.10050655145887777,0.06833139153296384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,ACKR1,0.05911594856786364,0.06270087149245607,0.03052571156654216,0.0,0.0,0.05955744126873296,0.06314236419332539,0.03096720426741148,0.0,0.0,0.04657659053518329,0.05016151345977572,0.017986353533861806,0.0,0.0,0.17665268620622496,0.18023760913081738,0.14806244920490347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,ACKR1,0.15011510958198374,0.15370003250657616,0.12152487258066225,0.0,0.0,0.20620571176383176,0.20979063468842418,0.17761547476251027,0.0,0.0,0.0747535321276373,0.07833845505222975,0.046163295126315826,0.0,0.0,0.4514733645805715,0.45505828750516397,0.42288312757925006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,ACKR1,0.1969423758164617,0.20052729874105413,0.16835213881514022,0.0,0.0,0.11655491196354989,0.12013983488814231,0.0879646749622284,0.0,0.0,0.0769332122958967,0.08051813522048915,0.04834297529457522,0.0,0.0,0.35884127774257857,0.362426200667171,0.3302510407412571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,ACKR1,0.0,0.0,0.0,0.0,0.0,0.051768574784640906,0.05535349770923334,0.023178337783319423,0.0,0.0,0.05191829247039835,0.055503215394990785,0.02332805546907687,0.0,0.0,0.10513268375696491,0.10871760668155735,0.07654244675564344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPBP,ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046162815135468244,0.04974773806006068,0.017572578134146765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,ACKR1,0.0,0.0,0.0,0.0,0.0,0.04666905743994378,0.05025398036453622,0.018078820438622304,0.0,0.0,0.04952897919166241,0.053113902116254844,0.020938742190340934,0.0,0.0,0.08831448642245096,0.09189940934704341,0.059724249421129486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,ACKR1,0.0501870057965053,0.053771928721097734,0.021596768795183817,0.0,0.0,0.07805605286519735,0.08164097578978977,0.049465815863875856,0.0,0.0,0.08346240504239474,0.08704732796698716,0.054872168041073255,0.0,0.0,0.08092474113090936,0.08450966405550181,0.052334504129587886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,ACKR4,0.0,0.03726094911200422,0.03333179935643383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665764587633525,0.0027284961207648638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
