metric	dm1_mean	dm2_mean	dm2_minus_dm1	pvalue
cnv_nonzero_frac	0.017545354524689364	0.1379632091777622	0.12041785465307284	5.578171333410302e-05
amp_frac	0.00916134490964972	0.08464488879180991	0.07548354388216019	0.00018189828465087703
del_frac	0.008384009615039644	0.05331832038595225	0.04493431077091261	0.0011146896065116446
cnv_abs_mean	0.01968377402265036	0.139868516021197	0.12018474199854663	5.652610342111814e-05
arm_abs_mean	0.0076806684733514005	0.06330487804878049	0.05562420957542909	1.6074686309913738e-05
arm_gain_frac	0.006097560975609757	0.08213773314203732	0.07604017216642756	0.0001568764343472511
arm_loss_frac	0.006323396567299007	0.046628407460545196	0.04030501089324619	0.001343079621395668
wgd_proxy	0.0	0.07352941176470588	0.07352941176470588	0.02421468533957913
