target	model	n	pooled_rho	pooled_p	sample_centered_rho	sample_centered_p	median_sample_rho	samples_rho_gt_0_2
PTC_specific_marker_score	HE_tile_features	15489	0.037099251062807544	3.867150411030111e-06	0.15920687414332207	1.8393604999169321e-88	0.1307397902435621	1
PTC_specific_marker_score	Coord_only	15489	-0.14972117936787768	2.4385059018321564e-78	-0.08095240260874045	6.0755619548264986e-24	-0.025148422241258572	0
PTC_specific_marker_score	QC_only	15489	0.5399194501602996	0.0	0.4149233126036707	0.0	0.4270200805169364	4
PTC_specific_marker_score	Coord_QC	15489	0.41420584867658683	0.0	0.36716604963924515	0.0	0.5261695943858954	3
