split_name	method	metric	ci_low	ci_high	n_boot	delta
exact_peptide_hla_holdout	anchor_lr	AUPRC	0.35422282454927084	0.7033712026815709	80	
exact_peptide_hla_holdout	anchor_lr	top10_precision	0.3975	0.9	80	
exact_peptide_hla_holdout	anchor_rf	AUPRC	0.35496487057714093	0.7486034257475475	80	
exact_peptide_hla_holdout	anchor_rf	top10_precision	0.3	0.9024999999999992	80	
exact_peptide_hla_holdout	nested_lr_qk_no_anchor_train_selected	AUPRC	0.35554396158913404	0.7396149585280264	80	
exact_peptide_hla_holdout	nested_lr_qk_no_anchor_train_selected	top10_precision	0.3	0.9	80	
exact_peptide_hla_holdout	nested_lr_qk_quantum_only_train_selected	AUPRC	0.25104929274275345	0.6722990814788025	80	
exact_peptide_hla_holdout	nested_lr_qk_quantum_only_train_selected	top10_precision	0.2	0.8	80	
exact_peptide_hla_holdout	nested_rf_qk_no_anchor_train_selected	AUPRC	0.38201100494546336	0.780825104135942	80	
exact_peptide_hla_holdout	nested_rf_qk_no_anchor_train_selected	top10_precision	0.2	1.0	80	
exact_peptide_hla_holdout	nested_rf_qk_quantum_only_train_selected	AUPRC	0.3221328913755307	0.8099541064535198	80	
exact_peptide_hla_holdout	nested_rf_qk_quantum_only_train_selected	top10_precision	0.3975	1.0	80	
exact_peptide_hla_holdout	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.38775237120205686	0.7841588143357919	80	
exact_peptide_hla_holdout	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.395	0.9024999999999992	80	
exact_peptide_hla_holdout	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.36729466819175893	0.765163308957001	80	
exact_peptide_hla_holdout	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.2975	0.9	80	
exact_peptide_hla_holdout	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.38505933264744946	0.7787731471655914	80	
exact_peptide_hla_holdout	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.3	1.0	80	
exact_peptide_hla_holdout	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.2898440525693944	0.7898606657303529	80	
exact_peptide_hla_holdout	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.2975	1.0	80	
exact_peptide_hla_holdout	qk_no_anchor	AUPRC	0.295439721130888	0.6938663447150648	80	
exact_peptide_hla_holdout	qk_no_anchor	top10_precision	0.1	0.8024999999999992	80	
exact_peptide_hla_holdout	qk_quantum_only	AUPRC	0.29181891535755294	0.6545505851519277	80	
exact_peptide_hla_holdout	qk_quantum_only	top10_precision	0.1	0.8	80	
exact_peptide_hla_holdout	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.38201100494546336	0.780825104135942	80	
exact_peptide_hla_holdout	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.2	1.0	80	
hla_stratified_group_5fold	anchor_lr	AUPRC	0.3274006302245589	0.6620075274078332	80	
hla_stratified_group_5fold	anchor_lr	top10_precision	0.2	0.8	80	
hla_stratified_group_5fold	anchor_rf	AUPRC	0.32546964614809176	0.6996927588966962	80	
hla_stratified_group_5fold	anchor_rf	top10_precision	0.2	0.9	80	
hla_stratified_group_5fold	nested_lr_qk_no_anchor_train_selected	AUPRC	0.3138609978224776	0.632208681909456	80	
hla_stratified_group_5fold	nested_lr_qk_no_anchor_train_selected	top10_precision	0.1975	0.9	80	
hla_stratified_group_5fold	nested_lr_qk_quantum_only_train_selected	AUPRC	0.25898472495697306	0.6138532696894491	80	
hla_stratified_group_5fold	nested_lr_qk_quantum_only_train_selected	top10_precision	0.2	0.8024999999999992	80	
hla_stratified_group_5fold	nested_rf_qk_no_anchor_train_selected	AUPRC	0.35093436242862924	0.6664784603595201	80	
hla_stratified_group_5fold	nested_rf_qk_no_anchor_train_selected	top10_precision	0.2	0.8	80	
hla_stratified_group_5fold	nested_rf_qk_quantum_only_train_selected	AUPRC	0.40183753502875263	0.7479807272488873	80	
hla_stratified_group_5fold	nested_rf_qk_quantum_only_train_selected	top10_precision	0.3975	0.9	80	
hla_stratified_group_5fold	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.33564999741686585	0.693804318664734	80	
hla_stratified_group_5fold	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.3	0.8	80	
hla_stratified_group_5fold	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.3473013557143377	0.7164597312346438	80	
hla_stratified_group_5fold	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.3	0.9	80	
hla_stratified_group_5fold	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.37935724411682226	0.6949249499636739	80	
hla_stratified_group_5fold	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.3	0.8024999999999992	80	
hla_stratified_group_5fold	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.35566304609728094	0.7080508283501302	80	
hla_stratified_group_5fold	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.2975	0.9	80	
hla_stratified_group_5fold	qk_no_anchor	AUPRC	0.2914482497992139	0.5833664713392088	80	
hla_stratified_group_5fold	qk_no_anchor	top10_precision	0.1	0.8	80	
hla_stratified_group_5fold	qk_quantum_only	AUPRC	0.2883534440780499	0.6578998140041386	80	
hla_stratified_group_5fold	qk_quantum_only	top10_precision	0.3	0.8024999999999992	80	
hla_stratified_group_5fold	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.35093436242862924	0.6664784603595201	80	
hla_stratified_group_5fold	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.2	0.8	80	
hla_supertype_heldout	anchor_lr	AUPRC	0.28949208185051684	0.6936259596124968	80	
hla_supertype_heldout	anchor_lr	top10_precision	0.2	0.8	80	
hla_supertype_heldout	anchor_rf	AUPRC	0.23142890655359605	0.6681267540435788	80	
hla_supertype_heldout	anchor_rf	top10_precision	0.1975	0.7	80	
hla_supertype_heldout	nested_lr_qk_no_anchor_train_selected	AUPRC	0.24344953838003414	0.7200245299269132	80	
hla_supertype_heldout	nested_lr_qk_no_anchor_train_selected	top10_precision	0.1	0.7024999999999991	80	
hla_supertype_heldout	nested_lr_qk_quantum_only_train_selected	AUPRC	0.219198663894558	0.6944602946306995	80	
hla_supertype_heldout	nested_lr_qk_quantum_only_train_selected	top10_precision	0.1	0.8	80	
hla_supertype_heldout	nested_rf_qk_no_anchor_train_selected	AUPRC	0.26067074070642055	0.7041525296316653	80	
hla_supertype_heldout	nested_rf_qk_no_anchor_train_selected	top10_precision	0.1975	0.8	80	
hla_supertype_heldout	nested_rf_qk_quantum_only_train_selected	AUPRC	0.2948647267560871	0.7220104769745836	80	
hla_supertype_heldout	nested_rf_qk_quantum_only_train_selected	top10_precision	0.1975	0.8	80	
hla_supertype_heldout	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.25618691801118343	0.7042568932876309	80	
hla_supertype_heldout	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.2975	0.8	80	
hla_supertype_heldout	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.31637917331424487	0.7610799049257831	80	
hla_supertype_heldout	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.2	0.9	80	
hla_supertype_heldout	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.27450527693594917	0.6862532503664321	80	
hla_supertype_heldout	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.2	0.7	80	
hla_supertype_heldout	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.2899874952359379	0.7167048896823732	80	
hla_supertype_heldout	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.1975	0.8	80	
hla_supertype_heldout	qk_no_anchor	AUPRC	0.24848000574525383	0.5710148733317757	80	
hla_supertype_heldout	qk_no_anchor	top10_precision	0.1	0.6024999999999991	80	
hla_supertype_heldout	qk_quantum_only	AUPRC	0.20446394294509565	0.6598930599276992	80	
hla_supertype_heldout	qk_quantum_only	top10_precision	0.09750000000000002	0.7049999999999983	80	
hla_supertype_heldout	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.26067074070642055	0.7041525296316653	80	
hla_supertype_heldout	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.1975	0.8	80	
near_peptide_cluster_holdout	anchor_lr	AUPRC	0.26670917937257066	0.6641764484566792	80	
near_peptide_cluster_holdout	anchor_lr	top10_precision	0.3	0.9	80	
near_peptide_cluster_holdout	anchor_rf	AUPRC	0.2573468627642695	0.6478293533047845	80	
near_peptide_cluster_holdout	anchor_rf	top10_precision	0.2	0.8024999999999992	80	
near_peptide_cluster_holdout	nested_lr_qk_no_anchor_train_selected	AUPRC	0.34643629094174727	0.6808825417285973	80	
near_peptide_cluster_holdout	nested_lr_qk_no_anchor_train_selected	top10_precision	0.2	0.9	80	
near_peptide_cluster_holdout	nested_lr_qk_quantum_only_train_selected	AUPRC	0.31036816647249993	0.655903318721227	80	
near_peptide_cluster_holdout	nested_lr_qk_quantum_only_train_selected	top10_precision	0.2	0.8	80	
near_peptide_cluster_holdout	nested_rf_qk_no_anchor_train_selected	AUPRC	0.2698167459535998	0.6892644439327597	80	
near_peptide_cluster_holdout	nested_rf_qk_no_anchor_train_selected	top10_precision	0.2	0.8	80	
near_peptide_cluster_holdout	nested_rf_qk_quantum_only_train_selected	AUPRC	0.3293327826800544	0.6906977630342496	80	
near_peptide_cluster_holdout	nested_rf_qk_quantum_only_train_selected	top10_precision	0.2975	0.9024999999999992	80	
near_peptide_cluster_holdout	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.32535295481046467	0.6776127246195798	80	
near_peptide_cluster_holdout	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.2975	0.8024999999999992	80	
near_peptide_cluster_holdout	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.3441115346316156	0.6890706492166001	80	
near_peptide_cluster_holdout	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.2	0.9	80	
near_peptide_cluster_holdout	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.3118884628743394	0.6514357514764328	80	
near_peptide_cluster_holdout	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.2	0.9	80	
near_peptide_cluster_holdout	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.35329609202138346	0.7615265735312852	80	
near_peptide_cluster_holdout	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.3975	1.0	80	
near_peptide_cluster_holdout	qk_no_anchor	AUPRC	0.20962438422058546	0.5837944317687984	80	
near_peptide_cluster_holdout	qk_no_anchor	top10_precision	0.1	0.7	80	
near_peptide_cluster_holdout	qk_quantum_only	AUPRC	0.2874738671449388	0.7043571569920034	80	
near_peptide_cluster_holdout	qk_quantum_only	top10_precision	0.3	0.9	80	
near_peptide_cluster_holdout	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.3578935913607294	0.7397388808319675	80	
near_peptide_cluster_holdout	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.3	0.9	80	
near_peptide_cluster_holdout_abstain_cov0.5	abstention_confidence_cov0.5	AUPRC	0.02691953316953317	0.2240535930667509	80	
near_peptide_cluster_holdout_abstain_cov0.5	abstention_confidence_cov0.5	top10_precision	0.0	0.1	80	
near_peptide_cluster_holdout_abstain_cov0.6	abstention_confidence_cov0.6	AUPRC	0.11208905544213281	0.7536828795895149	80	
near_peptide_cluster_holdout_abstain_cov0.6	abstention_confidence_cov0.6	top10_precision	0.0	0.6	80	
near_peptide_cluster_holdout_abstain_cov0.8	abstention_confidence_cov0.8	AUPRC	0.14442950495778983	0.5530250028366601	80	
near_peptide_cluster_holdout_abstain_cov0.8	abstention_confidence_cov0.8	top10_precision	0.0	0.5	80	
repeated_stratified_5x5_internal	anchor_lr	AUPRC	0.3732668958766207	0.5701675797707106	80	
repeated_stratified_5x5_internal	anchor_lr	top10_precision	0.5	1.0	80	
repeated_stratified_5x5_internal	anchor_rf	AUPRC	0.32935762178020045	0.514721727466863	80	
repeated_stratified_5x5_internal	anchor_rf	top10_precision	0.2	0.9	80	
repeated_stratified_5x5_internal	nested_lr_qk_no_anchor_train_selected	AUPRC	0.3469009784900462	0.5218221142875046	80	
repeated_stratified_5x5_internal	nested_lr_qk_no_anchor_train_selected	top10_precision	0.4975	1.0	80	
repeated_stratified_5x5_internal	nested_lr_qk_quantum_only_train_selected	AUPRC	0.3811712331209032	0.5580835367632196	80	
repeated_stratified_5x5_internal	nested_lr_qk_quantum_only_train_selected	top10_precision	0.6	1.0	80	
repeated_stratified_5x5_internal	nested_rf_qk_no_anchor_train_selected	AUPRC	0.37850793000337957	0.5509446116091068	80	
repeated_stratified_5x5_internal	nested_rf_qk_no_anchor_train_selected	top10_precision	0.4	0.9	80	
repeated_stratified_5x5_internal	nested_rf_qk_quantum_only_train_selected	AUPRC	0.3904142784714028	0.5891283898185478	80	
repeated_stratified_5x5_internal	nested_rf_qk_quantum_only_train_selected	top10_precision	0.1975	1.0	80	
repeated_stratified_5x5_internal	prespecified_lr_qk_no_anchor_w0.5	AUPRC	0.3805410319964013	0.5685570230355086	80	
repeated_stratified_5x5_internal	prespecified_lr_qk_no_anchor_w0.5	top10_precision	0.4	1.0	80	
repeated_stratified_5x5_internal	prespecified_lr_qk_quantum_only_w0.5	AUPRC	0.43127582148849475	0.6077055208089719	80	
repeated_stratified_5x5_internal	prespecified_lr_qk_quantum_only_w0.5	top10_precision	0.7	1.0	80	
repeated_stratified_5x5_internal	prespecified_rf_qk_no_anchor_w0.5	AUPRC	0.36471859984178173	0.5505048166468419	80	
repeated_stratified_5x5_internal	prespecified_rf_qk_no_anchor_w0.5	top10_precision	0.2975	1.0	80	
repeated_stratified_5x5_internal	prespecified_rf_qk_quantum_only_w0.5	AUPRC	0.40636045690137723	0.5649855766220842	80	
repeated_stratified_5x5_internal	prespecified_rf_qk_quantum_only_w0.5	top10_precision	0.5	1.0	80	
repeated_stratified_5x5_internal	qk_no_anchor	AUPRC	0.31202753949467443	0.47958053644217324	80	
repeated_stratified_5x5_internal	qk_no_anchor	top10_precision	0.4	0.9	80	
repeated_stratified_5x5_internal	qk_quantum_only	AUPRC	0.27791091168488846	0.43709637025928594	80	
repeated_stratified_5x5_internal	qk_quantum_only	top10_precision	0.1	0.6	80	
repeated_stratified_5x5_internal	rule_gate_rf_qk_fallback_train_selected	AUPRC	0.3904142784714028	0.5891283898185478	80	
repeated_stratified_5x5_internal	rule_gate_rf_qk_fallback_train_selected	top10_precision	0.1975	1.0	80	
source_heldout_CEDAR	A_score_standardization_train_only	AUPRC	0.9140352619564613	0.9464408783251242	80	
source_heldout_CEDAR	A_score_standardization_train_only	top10_precision	0.7	1.0	80	
source_heldout_CEDAR	B_rank_normalization_hla_supertype_train_only	AUPRC	0.924326306588682	0.9547413615137076	80	
source_heldout_CEDAR	B_rank_normalization_hla_supertype_train_only	top10_precision	0.7	1.0	80	
source_heldout_CEDAR	C_source_balanced_training	AUPRC	0.9176780823118724	0.9488309166487355	80	
source_heldout_CEDAR	C_source_balanced_training	top10_precision	0.8	1.0	80	
source_heldout_CEDAR	D_positive_class_reweighting	AUPRC	0.9097667843572915	0.9497117797335817	80	
source_heldout_CEDAR	D_positive_class_reweighting	top10_precision	0.7975000000000001	1.0	80	
source_heldout_CEDAR	E_pu_style_conservative_ranker	AUPRC	0.9079020482703727	0.9476264246379392	80	
source_heldout_CEDAR	E_pu_style_conservative_ranker	top10_precision	0.8	1.0	80	
source_heldout_CEDAR	F_topk_diversification_hla_cluster	AUPRC	0.9302542628929041	0.9651338799770581	80	
source_heldout_CEDAR	F_topk_diversification_hla_cluster	top10_precision	0.8	1.0	80	
source_heldout_CEDAR	G_abstention_extreme_ood	AUPRC	0.8902534398876149	0.9388587803277948	80	
source_heldout_CEDAR	G_abstention_extreme_ood	top10_precision	0.4975	1.0	80	
source_heldout_CEDAR	H_anchor_rf_plus_qk_compact_w0.5	AUPRC	0.9095402419433332	0.9518060728059704	80	
source_heldout_CEDAR	H_anchor_rf_plus_qk_compact_w0.5	top10_precision	0.8	1.0	80	
source_heldout_CEDAR	anchor_rf	AUPRC	0.8942901904601033	0.9440750821796121	80	
source_heldout_CEDAR	anchor_rf	top10_precision	0.7	1.0	80	
source_heldout_CEDAR	anchor_rf_retrained_cf	AUPRC	0.9140352619564613	0.9464408783251242	80	
source_heldout_CEDAR	anchor_rf_retrained_cf	top10_precision	0.7	1.0	80	
source_heldout_CEDAR	source_prespecified_rf_qk_compact_w0.5	AUPRC	0.9018747995458635	0.9518912368096245	80	
source_heldout_CEDAR	source_prespecified_rf_qk_compact_w0.5	top10_precision	0.7	1.0	80	
source_heldout_CEDAR	source_qk_compact_gamma1	AUPRC	0.9013989521023319	0.9516603795791398	80	
source_heldout_CEDAR	source_qk_compact_gamma1	top10_precision	0.7	1.0	80	
source_heldout_NEPdb	A_score_standardization_train_only	AUPRC	0.17798895318173766	0.23888310677690114	80	
source_heldout_NEPdb	A_score_standardization_train_only	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	B_rank_normalization_hla_supertype_train_only	AUPRC	0.16547392101216105	0.2222753301075264	80	
source_heldout_NEPdb	B_rank_normalization_hla_supertype_train_only	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	C_source_balanced_training	AUPRC	0.17827409057651866	0.2402276953324333	80	
source_heldout_NEPdb	C_source_balanced_training	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	D_positive_class_reweighting	AUPRC	0.19156837730090695	0.2608897884500484	80	
source_heldout_NEPdb	D_positive_class_reweighting	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	E_pu_style_conservative_ranker	AUPRC	0.20110549480290502	0.2713657293071482	80	
source_heldout_NEPdb	E_pu_style_conservative_ranker	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	F_topk_diversification_hla_cluster	AUPRC	0.24614079200758968	0.3489618194841198	80	
source_heldout_NEPdb	F_topk_diversification_hla_cluster	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	G_abstention_extreme_ood	AUPRC	0.21831030912558047	0.32342860916408306	80	
source_heldout_NEPdb	G_abstention_extreme_ood	top10_precision	0.1	0.8	80	
source_heldout_NEPdb	H_anchor_rf_plus_qk_compact_w0.5	AUPRC	0.1939785352307879	0.2690931359610451	80	
source_heldout_NEPdb	H_anchor_rf_plus_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	anchor_rf	AUPRC	0.36382181226274374	0.42956942267069476	80	
source_heldout_NEPdb	anchor_rf	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	anchor_rf_retrained_cf	AUPRC	0.17798895318173766	0.23888310677690114	80	
source_heldout_NEPdb	anchor_rf_retrained_cf	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	source_prespecified_rf_qk_compact_w0.5	AUPRC	0.1961541935645512	0.27244255408452045	80	
source_heldout_NEPdb	source_prespecified_rf_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_NEPdb	source_qk_compact_gamma1	AUPRC	0.3706735563772629	0.4432863264516007	80	
source_heldout_NEPdb	source_qk_compact_gamma1	top10_precision	0.09750000000000002	0.8	80	
source_heldout_TESLA_mmc4	A_score_standardization_train_only	AUPRC	0.05223787150375107	0.10092171665144464	80	
source_heldout_TESLA_mmc4	A_score_standardization_train_only	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	B_rank_normalization_hla_supertype_train_only	AUPRC	0.049901538831815195	0.11298974903701554	80	
source_heldout_TESLA_mmc4	B_rank_normalization_hla_supertype_train_only	top10_precision	0.0	0.20249999999999915	80	
source_heldout_TESLA_mmc4	C_source_balanced_training	AUPRC	0.048244028856873754	0.09697830464073717	80	
source_heldout_TESLA_mmc4	C_source_balanced_training	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	D_positive_class_reweighting	AUPRC	0.05646236538384383	0.11110869789359012	80	
source_heldout_TESLA_mmc4	D_positive_class_reweighting	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	E_pu_style_conservative_ranker	AUPRC	0.05628135902197802	0.11308220319415302	80	
source_heldout_TESLA_mmc4	E_pu_style_conservative_ranker	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	F_topk_diversification_hla_cluster	AUPRC	0.03804760932859755	0.09313649692966426	80	
source_heldout_TESLA_mmc4	F_topk_diversification_hla_cluster	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	G_abstention_extreme_ood	AUPRC	0.04409281806834984	0.09567697895731955	80	
source_heldout_TESLA_mmc4	G_abstention_extreme_ood	top10_precision	0.0	0.2	80	
source_heldout_TESLA_mmc4	H_anchor_rf_plus_qk_compact_w0.5	AUPRC	0.04062836562860831	0.08961178194149359	80	
source_heldout_TESLA_mmc4	H_anchor_rf_plus_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	anchor_rf	AUPRC	0.042365842758235156	0.1029089458647116	80	
source_heldout_TESLA_mmc4	anchor_rf	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	anchor_rf_retrained_cf	AUPRC	0.05223787150375107	0.10092171665144464	80	
source_heldout_TESLA_mmc4	anchor_rf_retrained_cf	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	source_prespecified_rf_qk_compact_w0.5	AUPRC	0.03900044397709115	0.08701833394066234	80	
source_heldout_TESLA_mmc4	source_prespecified_rf_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc4	source_qk_compact_gamma1	AUPRC	0.03753135483293954	0.07639399604541901	80	
source_heldout_TESLA_mmc4	source_qk_compact_gamma1	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	A_score_standardization_train_only	AUPRC	0.004160762483130904	0.03104358352892766	80	
source_heldout_TESLA_mmc7_validation	A_score_standardization_train_only	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	B_rank_normalization_hla_supertype_train_only	AUPRC	0.010852402745995422	0.07640929619642563	80	
source_heldout_TESLA_mmc7_validation	B_rank_normalization_hla_supertype_train_only	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	C_source_balanced_training	AUPRC	0.0037379085495648427	0.034109428998093105	80	
source_heldout_TESLA_mmc7_validation	C_source_balanced_training	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	D_positive_class_reweighting	AUPRC	0.0046186046511627905	0.04154788264563302	80	
source_heldout_TESLA_mmc7_validation	D_positive_class_reweighting	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	E_pu_style_conservative_ranker	AUPRC	0.0049504950495049506	0.04014439132473599	80	
source_heldout_TESLA_mmc7_validation	E_pu_style_conservative_ranker	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	F_topk_diversification_hla_cluster	AUPRC	0.006186323415172169	0.03513131421428182	80	
source_heldout_TESLA_mmc7_validation	F_topk_diversification_hla_cluster	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	G_abstention_extreme_ood	AUPRC	0.006158377596113527	0.03197870937508571	80	
source_heldout_TESLA_mmc7_validation	G_abstention_extreme_ood	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	H_anchor_rf_plus_qk_compact_w0.5	AUPRC	0.00407916392363397	0.028753348050324277	80	
source_heldout_TESLA_mmc7_validation	H_anchor_rf_plus_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	anchor_rf	AUPRC	0.014421132457027301	0.09008353517971855	80	
source_heldout_TESLA_mmc7_validation	anchor_rf	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	anchor_rf_retrained_cf	AUPRC	0.004160762483130904	0.03104358352892766	80	
source_heldout_TESLA_mmc7_validation	anchor_rf_retrained_cf	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	source_prespecified_rf_qk_compact_w0.5	AUPRC	0.0041823642771575895	0.03180428381602858	80	
source_heldout_TESLA_mmc7_validation	source_prespecified_rf_qk_compact_w0.5	top10_precision	0.0	0.0	80	
source_heldout_TESLA_mmc7_validation	source_qk_compact_gamma1	AUPRC	0.007973038996300275	0.02927983563528578	80	
source_heldout_TESLA_mmc7_validation	source_qk_compact_gamma1	top10_precision	0.0	0.0	80	
study_heldout	anchor_lr	AUPRC	0.21069444444444443	1.0	80	
study_heldout	anchor_lr	top10_precision	0.2222222222222222	0.8888888888888888	80	
study_heldout	anchor_rf	AUPRC	0.2853174603174603	0.9234722222222219	80	
study_heldout	anchor_rf	top10_precision	0.2222222222222222	0.7777777777777778	80	
study_heldout	nested_lr_qk_no_anchor_train_selected	AUPRC	0.24206349206349206	0.9450954861111108	80	
study_heldout	nested_lr_qk_no_anchor_train_selected	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	nested_lr_qk_quantum_only_train_selected	AUPRC	0.25	0.9671527777777778	80	
study_heldout	nested_lr_qk_quantum_only_train_selected	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	nested_rf_qk_no_anchor_train_selected	AUPRC	0.24206349206349206	0.892049319727891	80	
study_heldout	nested_rf_qk_no_anchor_train_selected	top10_precision	0.33055555555555555	0.8888888888888888	80	
study_heldout	nested_rf_qk_quantum_only_train_selected	AUPRC	0.24809027777777778	0.9187748015873015	80	
study_heldout	nested_rf_qk_quantum_only_train_selected	top10_precision	0.33055555555555555	0.8888888888888888	80	
