split_name	method	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20	fusion_family
hla_stratified_group_5fold	prespecified_lr_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.4728255510058241	0.7310924369747899	0.17766317122064865	0.16224803551440847	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.5	0.47619047619047616	2.119047619047619	prespecified_equal_weight
hla_stratified_group_5fold	nested_lr_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.4181488299843177	0.6953781512605042	0.19298568273651792	0.13900663513822	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	nested_train_selected_weight
hla_stratified_group_5fold	nested_lr_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.4076984163352367	0.6330532212885154	0.21108556481393884	0.20038456554978287	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	nested_train_selected_weight
hla_supertype_heldout	prespecified_lr_qk_quantum_only_w0.5	72	15	0.20833333333333334	0.5449224685043099	0.7672514619883041	0.17553913025374684	0.19606734283975719	0.6	0.2	2.88	0.6	0.4	2.88	0.4	0.5333333333333333	1.92	prespecified_equal_weight
hla_supertype_heldout	prespecified_rf_qk_quantum_only_w0.5	72	15	0.20833333333333334	0.5152318028436839	0.7134502923976609	0.19633605352594288	0.230371159101012	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	prespecified_equal_weight
hla_supertype_heldout	nested_lr_qk_no_anchor_train_selected	72	15	0.20833333333333334	0.5139715816110597	0.7497076023391813	0.17404942715260832	0.14709359661913254	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	nested_train_selected_weight
hla_supertype_heldout	nested_rf_qk_quantum_only_train_selected	72	15	0.20833333333333334	0.5014789971640761	0.7228070175438597	0.1862656901811389	0.21146284148388023	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.35	0.4666666666666667	1.6799999999999997	nested_train_selected_weight
hla_supertype_heldout	nested_lr_qk_quantum_only_train_selected	72	15	0.20833333333333334	0.4911415635538591	0.7181286549707602	0.18929330703031452	0.160806745917198	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.4	0.5333333333333333	1.92	nested_train_selected_weight
hla_supertype_heldout	prespecified_lr_qk_no_anchor_w0.5	72	15	0.20833333333333334	0.47179335225125696	0.7473684210526316	0.17835496217297955	0.1795312748046534	0.4	0.13333333333333333	1.92	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	prespecified_equal_weight
hla_supertype_heldout	nested_rf_qk_no_anchor_train_selected	72	15	0.20833333333333334	0.4587691009572023	0.7684210526315789	0.17992714937157317	0.1889615981535826	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	nested_train_selected_weight
hla_supertype_heldout	rule_gate_rf_qk_fallback_train_selected	72	15	0.20833333333333334	0.4587691009572023	0.7684210526315789	0.17992714937157317	0.1889615981535826	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.4	0.5333333333333333	1.92	rule_gate_train_selected
hla_supertype_heldout	prespecified_rf_qk_no_anchor_w0.5	72	15	0.20833333333333334	0.4443613039963633	0.7485380116959064	0.19139706513420923	0.21529737409160032	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.45	0.6	2.16	prespecified_equal_weight
near_peptide_cluster_holdout	rule_gate_rf_qk_fallback_train_selected	89	21	0.23595505617977527	0.518668956892469	0.7226890756302521	0.1850522210156483	0.1524367343571358	0.8	0.19047619047619047	3.390476190476191	0.7	0.3333333333333333	2.9666666666666663	0.4	0.38095238095238093	1.6952380952380954	rule_gate_train_selected
near_peptide_cluster_holdout	nested_lr_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.5062353933343358	0.6799719887955182	0.20933023072930185	0.18806457758323353	0.8	0.19047619047619047	3.390476190476191	0.7	0.3333333333333333	2.9666666666666663	0.35	0.3333333333333333	1.4833333333333332	nested_train_selected_weight
near_peptide_cluster_holdout	prespecified_rf_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4999156044384016	0.7282913165266106	0.19170888872686623	0.17538804067123373	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191	0.55	0.5238095238095238	2.330952380952381	prespecified_equal_weight
near_peptide_cluster_holdout	prespecified_lr_qk_quantum_only_w0.5	89	21	0.23595505617977527	0.4857779965379982	0.7170868347338936	0.1900887122595002	0.1741402424889817	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619	0.4	0.38095238095238093	1.6952380952380954	prespecified_equal_weight
near_peptide_cluster_holdout	prespecified_lr_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.4777938452103418	0.6890756302521008	0.19875774288579717	0.16692598058172567	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.4	0.38095238095238093	1.6952380952380954	prespecified_equal_weight
near_peptide_cluster_holdout	nested_rf_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.46392031224658603	0.6848739495798319	0.19979261200669177	0.18003793032536086	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.45	0.42857142857142855	1.9071428571428573	nested_train_selected_weight
near_peptide_cluster_holdout	nested_lr_qk_quantum_only_train_selected	89	21	0.23595505617977527	0.44815322200779933	0.6554621848739496	0.20519025562535803	0.1504201178956504	0.8	0.19047619047619047	3.390476190476191	0.4	0.19047619047619047	1.6952380952380954	0.4	0.38095238095238093	1.6952380952380954	nested_train_selected_weight
near_peptide_cluster_holdout	prespecified_rf_qk_no_anchor_w0.5	89	21	0.23595505617977527	0.42671999659288407	0.6953781512605042	0.196059561942747	0.18112611646616314	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	prespecified_equal_weight
near_peptide_cluster_holdout	nested_rf_qk_no_anchor_train_selected	89	21	0.23595505617977527	0.38739229113398743	0.6995798319327731	0.19125544676425948	0.16150767732875362	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.45	0.42857142857142855	1.9071428571428573	nested_train_selected_weight
repeated_stratified_5x5_internal	prespecified_lr_qk_quantum_only_w0.5	445	105	0.23595505617977527	0.5105724616638574	0.6940336134453782	0.18767779497889592	0.1605072752733713	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.75	0.14285714285714285	3.178571428571429	prespecified_equal_weight
repeated_stratified_5x5_internal	prespecified_rf_qk_quantum_only_w0.5	445	105	0.23595505617977527	0.4797074060919125	0.6873669467787114	0.19683691213629462	0.19053222863374306	1.0	0.047619047619047616	4.238095238095238	0.8	0.0761904761904762	3.390476190476191	0.7	0.13333333333333333	2.9666666666666663	prespecified_equal_weight
repeated_stratified_5x5_internal	nested_rf_qk_no_anchor_train_selected	445	105	0.23595505617977527	0.46706475048022866	0.7127170868347339	0.18583748658644506	0.15734838232183468	0.6	0.02857142857142857	2.5428571428571427	0.7	0.06666666666666667	2.9666666666666663	0.6	0.11428571428571428	2.5428571428571427	nested_train_selected_weight
repeated_stratified_5x5_internal	nested_rf_qk_quantum_only_train_selected	445	105	0.23595505617977527	0.46456506691950156	0.7108683473389354	0.18701965592637748	0.15794004960286023	0.4	0.01904761904761905	1.6952380952380954	0.7	0.06666666666666667	2.9666666666666663	0.65	0.12380952380952381	2.7547619047619047	nested_train_selected_weight
repeated_stratified_5x5_internal	rule_gate_rf_qk_fallback_train_selected	445	105	0.23595505617977527	0.46456506691950156	0.7108683473389354	0.18701965592637748	0.15794004960286023	0.4	0.01904761904761905	1.6952380952380954	0.7	0.06666666666666667	2.9666666666666663	0.65	0.12380952380952381	2.7547619047619047	rule_gate_train_selected
repeated_stratified_5x5_internal	prespecified_lr_qk_no_anchor_w0.5	445	105	0.23595505617977527	0.4642526452444027	0.6871428571428572	0.18893294261668575	0.1524824146320675	0.6	0.02857142857142857	2.5428571428571427	0.8	0.0761904761904762	3.390476190476191	0.65	0.12380952380952381	2.7547619047619047	prespecified_equal_weight
repeated_stratified_5x5_internal	nested_lr_qk_quantum_only_train_selected	445	105	0.23595505617977527	0.4602869847008241	0.6721568627450981	0.19480532069896608	0.1564505942880405	0.8	0.0380952380952381	3.390476190476191	0.9	0.08571428571428572	3.8142857142857145	0.7	0.13333333333333333	2.9666666666666663	nested_train_selected_weight
repeated_stratified_5x5_internal	prespecified_rf_qk_no_anchor_w0.5	445	105	0.23595505617977527	0.45425866093624384	0.6939215686274511	0.19340535318490346	0.1792688869321522	0.6	0.02857142857142857	2.5428571428571427	0.6	0.05714285714285714	2.5428571428571427	0.7	0.13333333333333333	2.9666666666666663	prespecified_equal_weight
repeated_stratified_5x5_internal	nested_lr_qk_no_anchor_train_selected	445	105	0.23595505617977527	0.43157440872047736	0.665406162464986	0.1994047526042619	0.15342219968437135	0.8	0.0380952380952381	3.390476190476191	0.8	0.0761904761904762	3.390476190476191	0.65	0.12380952380952381	2.7547619047619047	nested_train_selected_weight
source_heldout_CEDAR	source_prespecified_rf_qk_compact_w0.5	909	851	0.9361936193619362	0.9288246260429772	0.45169982576279427	0.4138288256383927	0.5627765566693788	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.9	0.021151586368977675	0.9613396004700352	source_prespecified_equal_weight
source_heldout_NEPdb	source_prespecified_rf_qk_compact_w0.5	572	151	0.263986013986014	0.2353275886337432	0.44665020213619416	0.30339031794068605	0.2773909757135615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_prespecified_equal_weight
source_heldout_TESLA_mmc4	source_prespecified_rf_qk_compact_w0.5	605	37	0.06115702479338843	0.05551142183214586	0.4643604872478112	0.31177757525155886	0.4526360431889629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_prespecified_equal_weight
source_heldout_TESLA_mmc7_validation	source_prespecified_rf_qk_compact_w0.5	310	4	0.012903225806451613	0.01140702489286918	0.31781045751633985	0.2366234989956102	0.42439386900476966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_prespecified_equal_weight
study_heldout	nested_lr_qk_quantum_only_train_selected	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.2943195973287877	0.32296316833017735	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	nested_train_selected_weight
study_heldout	prespecified_lr_qk_quantum_only_w0.5	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.2943195973287877	0.32296316833017735	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	prespecified_equal_weight
study_heldout	nested_lr_qk_no_anchor_train_selected	9	5	0.5555555555555556	0.6968253968253968	0.4	0.30662805102302276	0.38079926309223355	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	nested_train_selected_weight
study_heldout	prespecified_lr_qk_no_anchor_w0.5	9	5	0.5555555555555556	0.6968253968253968	0.4	0.30662805102302276	0.38079926309223355	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	prespecified_equal_weight
study_heldout	nested_rf_qk_quantum_only_train_selected	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.2853179807699438	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	nested_train_selected_weight
study_heldout	prespecified_rf_qk_quantum_only_w0.5	9	5	0.5555555555555556	0.5968253968253969	0.30000000000000004	0.31676001180978275	0.2853179807699438	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	prespecified_equal_weight
study_heldout	nested_rf_qk_no_anchor_train_selected	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.2534937916295968	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	nested_train_selected_weight
study_heldout	prespecified_rf_qk_no_anchor_w0.5	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.2534937916295968	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	prespecified_equal_weight
study_heldout	rule_gate_rf_qk_fallback_train_selected	9	5	0.5555555555555556	0.49682539682539684	0.25	0.32350689324546317	0.2534937916295968	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	rule_gate_train_selected
