x	y	mpp
22016	2048	0.2517
24576	2048	0.2517
24832	2048	0.2517
25088	2048	0.2517
25344	2048	0.2517
25600	2048	0.2517
25856	2048	0.2517
26112	2048	0.2517
26368	2048	0.2517
21504	2304	0.2517
21760	2304	0.2517
22016	2304	0.2517
22272	2304	0.2517
22528	2304	0.2517
22784	2304	0.2517
23808	2304	0.2517
24064	2304	0.2517
24320	2304	0.2517
24576	2304	0.2517
24832	2304	0.2517
25088	2304	0.2517
25344	2304	0.2517
25600	2304	0.2517
25856	2304	0.2517
26112	2304	0.2517
26368	2304	0.2517
26624	2304	0.2517
27136	2304	0.2517
20992	2560	0.2517
21248	2560	0.2517
21504	2560	0.2517
21760	2560	0.2517
22016	2560	0.2517
22272	2560	0.2517
22528	2560	0.2517
22784	2560	0.2517
23040	2560	0.2517
23296	2560	0.2517
23552	2560	0.2517
23808	2560	0.2517
24064	2560	0.2517
24320	2560	0.2517
24576	2560	0.2517
24832	2560	0.2517
25088	2560	0.2517
25344	2560	0.2517
25600	2560	0.2517
25856	2560	0.2517
26112	2560	0.2517
26368	2560	0.2517
26624	2560	0.2517
26880	2560	0.2517
27136	2560	0.2517
27392	2560	0.2517
28928	2560	0.2517
29184	2560	0.2517
29440	2560	0.2517
29696	2560	0.2517
29952	2560	0.2517
30208	2560	0.2517
21504	2816	0.2517
21760	2816	0.2517
22016	2816	0.2517
22272	2816	0.2517
22528	2816	0.2517
22784	2816	0.2517
23040	2816	0.2517
23296	2816	0.2517
23552	2816	0.2517
23808	2816	0.2517
24064	2816	0.2517
24320	2816	0.2517
24576	2816	0.2517
24832	2816	0.2517
25088	2816	0.2517
25344	2816	0.2517
25600	2816	0.2517
25856	2816	0.2517
26112	2816	0.2517
26368	2816	0.2517
26624	2816	0.2517
26880	2816	0.2517
28160	2816	0.2517
28416	2816	0.2517
28672	2816	0.2517
28928	2816	0.2517
29184	2816	0.2517
29440	2816	0.2517
29696	2816	0.2517
29952	2816	0.2517
30208	2816	0.2517
30464	2816	0.2517
30720	2816	0.2517
30976	2816	0.2517
31232	2816	0.2517
31488	2816	0.2517
31744	2816	0.2517
32000	2816	0.2517
20992	3072	0.2517
21248	3072	0.2517
21504	3072	0.2517
21760	3072	0.2517
22016	3072	0.2517
22272	3072	0.2517
22528	3072	0.2517
22784	3072	0.2517
23040	3072	0.2517
23296	3072	0.2517
23552	3072	0.2517
23808	3072	0.2517
24064	3072	0.2517
24320	3072	0.2517
24576	3072	0.2517
24832	3072	0.2517
25088	3072	0.2517
25344	3072	0.2517
25600	3072	0.2517
25856	3072	0.2517
26112	3072	0.2517
26368	3072	0.2517
26624	3072	0.2517
27648	3072	0.2517
27904	3072	0.2517
28160	3072	0.2517
28416	3072	0.2517
28672	3072	0.2517
28928	3072	0.2517
29184	3072	0.2517
29440	3072	0.2517
29696	3072	0.2517
29952	3072	0.2517
30208	3072	0.2517
30464	3072	0.2517
30720	3072	0.2517
30976	3072	0.2517
31232	3072	0.2517
31488	3072	0.2517
31744	3072	0.2517
32000	3072	0.2517
32256	3072	0.2517
32512	3072	0.2517
32768	3072	0.2517
33024	3072	0.2517
33280	3072	0.2517
21760	3328	0.2517
22016	3328	0.2517
22272	3328	0.2517
22528	3328	0.2517
22784	3328	0.2517
23040	3328	0.2517
23296	3328	0.2517
23552	3328	0.2517
23808	3328	0.2517
24064	3328	0.2517
24320	3328	0.2517
24576	3328	0.2517
24832	3328	0.2517
25088	3328	0.2517
25344	3328	0.2517
25600	3328	0.2517
25856	3328	0.2517
26112	3328	0.2517
26368	3328	0.2517
26624	3328	0.2517
27392	3328	0.2517
27648	3328	0.2517
27904	3328	0.2517
28160	3328	0.2517
28416	3328	0.2517
28672	3328	0.2517
28928	3328	0.2517
29184	3328	0.2517
29440	3328	0.2517
29696	3328	0.2517
29952	3328	0.2517
30208	3328	0.2517
30464	3328	0.2517
30720	3328	0.2517
30976	3328	0.2517
31232	3328	0.2517
31488	3328	0.2517
31744	3328	0.2517
32000	3328	0.2517
32256	3328	0.2517
32512	3328	0.2517
32768	3328	0.2517
33024	3328	0.2517
33280	3328	0.2517
33536	3328	0.2517
33792	3328	0.2517
34048	3328	0.2517
34304	3328	0.2517
34816	3328	0.2517
35072	3328	0.2517
35328	3328	0.2517
35584	3328	0.2517
35840	3328	0.2517
21760	3584	0.2517
22016	3584	0.2517
22272	3584	0.2517
