x	y	mpp
6912	1792	0.252
7168	1792	0.252
7424	1792	0.252
7680	1792	0.252
7936	1792	0.252
6656	2048	0.252
6912	2048	0.252
7168	2048	0.252
7424	2048	0.252
7680	2048	0.252
7936	2048	0.252
8192	2048	0.252
8448	2048	0.252
8704	2048	0.252
6144	2304	0.252
6400	2304	0.252
6656	2304	0.252
6912	2304	0.252
7168	2304	0.252
7424	2304	0.252
7680	2304	0.252
7936	2304	0.252
8192	2304	0.252
8448	2304	0.252
8704	2304	0.252
8960	2304	0.252
5888	2560	0.252
6144	2560	0.252
6400	2560	0.252
6656	2560	0.252
6912	2560	0.252
7168	2560	0.252
7424	2560	0.252
7680	2560	0.252
7936	2560	0.252
8192	2560	0.252
8448	2560	0.252
8704	2560	0.252
8960	2560	0.252
9216	2560	0.252
5632	2816	0.252
5888	2816	0.252
6144	2816	0.252
6400	2816	0.252
6656	2816	0.252
6912	2816	0.252
7168	2816	0.252
7424	2816	0.252
7680	2816	0.252
7936	2816	0.252
8192	2816	0.252
8448	2816	0.252
8704	2816	0.252
8960	2816	0.252
9216	2816	0.252
9472	2816	0.252
5376	3072	0.252
5632	3072	0.252
5888	3072	0.252
6144	3072	0.252
6400	3072	0.252
6656	3072	0.252
6912	3072	0.252
7168	3072	0.252
7424	3072	0.252
7680	3072	0.252
7936	3072	0.252
8192	3072	0.252
8448	3072	0.252
8704	3072	0.252
8960	3072	0.252
9216	3072	0.252
9472	3072	0.252
4608	3328	0.252
4864	3328	0.252
5120	3328	0.252
5376	3328	0.252
5888	3328	0.252
6144	3328	0.252
6400	3328	0.252
6656	3328	0.252
6912	3328	0.252
7168	3328	0.252
7424	3328	0.252
7680	3328	0.252
7936	3328	0.252
8192	3328	0.252
8448	3328	0.252
8704	3328	0.252
8960	3328	0.252
9216	3328	0.252
9472	3328	0.252
9728	3328	0.252
4352	3584	0.252
4608	3584	0.252
4864	3584	0.252
5120	3584	0.252
5376	3584	0.252
5632	3584	0.252
5888	3584	0.252
6144	3584	0.252
6400	3584	0.252
6656	3584	0.252
6912	3584	0.252
7168	3584	0.252
7424	3584	0.252
7680	3584	0.252
7936	3584	0.252
8192	3584	0.252
8448	3584	0.252
8704	3584	0.252
8960	3584	0.252
9216	3584	0.252
9472	3584	0.252
9728	3584	0.252
9984	3584	0.252
3840	3840	0.252
4096	3840	0.252
4352	3840	0.252
4608	3840	0.252
4864	3840	0.252
5120	3840	0.252
5376	3840	0.252
5632	3840	0.252
5888	3840	0.252
6144	3840	0.252
6400	3840	0.252
6656	3840	0.252
6912	3840	0.252
7168	3840	0.252
7424	3840	0.252
7680	3840	0.252
7936	3840	0.252
8192	3840	0.252
8448	3840	0.252
8704	3840	0.252
8960	3840	0.252
9216	3840	0.252
9472	3840	0.252
9728	3840	0.252
9984	3840	0.252
10240	3840	0.252
3584	4096	0.252
3840	4096	0.252
4096	4096	0.252
4352	4096	0.252
4608	4096	0.252
4864	4096	0.252
5120	4096	0.252
5376	4096	0.252
5632	4096	0.252
5888	4096	0.252
6144	4096	0.252
6400	4096	0.252
6656	4096	0.252
6912	4096	0.252
7168	4096	0.252
7424	4096	0.252
7680	4096	0.252
7936	4096	0.252
8192	4096	0.252
8448	4096	0.252
8704	4096	0.252
8960	4096	0.252
9216	4096	0.252
9472	4096	0.252
9728	4096	0.252
9984	4096	0.252
10240	4096	0.252
10496	4096	0.252
3072	4352	0.252
3328	4352	0.252
3584	4352	0.252
3840	4352	0.252
4096	4352	0.252
4352	4352	0.252
4608	4352	0.252
4864	4352	0.252
5120	4352	0.252
5376	4352	0.252
5632	4352	0.252
5888	4352	0.252
6144	4352	0.252
6400	4352	0.252
6656	4352	0.252
6912	4352	0.252
7168	4352	0.252
7424	4352	0.252
7680	4352	0.252
7936	4352	0.252
8192	4352	0.252
8448	4352	0.252
8704	4352	0.252
8960	4352	0.252
9216	4352	0.252
9472	4352	0.252
9728	4352	0.252
9984	4352	0.252
10240	4352	0.252
10496	4352	0.252
