x	y	mpp
32000	0	0.2517
32256	0	0.2517
32512	0	0.2517
32768	0	0.2517
33024	0	0.2517
33280	0	0.2517
33536	0	0.2517
33792	0	0.2517
34048	0	0.2517
34304	0	0.2517
34560	0	0.2517
34816	0	0.2517
35072	0	0.2517
35328	0	0.2517
35584	0	0.2517
35840	0	0.2517
36096	0	0.2517
36352	0	0.2517
36608	0	0.2517
36864	0	0.2517
37120	0	0.2517
37376	0	0.2517
37632	0	0.2517
37888	0	0.2517
38144	0	0.2517
38400	0	0.2517
38656	0	0.2517
38912	0	0.2517
39168	0	0.2517
39424	0	0.2517
39680	0	0.2517
39936	0	0.2517
40192	0	0.2517
40448	0	0.2517
40704	0	0.2517
40960	0	0.2517
41216	0	0.2517
41472	0	0.2517
42240	0	0.2517
42496	0	0.2517
43520	0	0.2517
43776	0	0.2517
44032	0	0.2517
44544	0	0.2517
44800	0	0.2517
45056	0	0.2517
45312	0	0.2517
45568	0	0.2517
45824	0	0.2517
46080	0	0.2517
46336	0	0.2517
46592	0	0.2517
46848	0	0.2517
47104	0	0.2517
47360	0	0.2517
47616	0	0.2517
47872	0	0.2517
48128	0	0.2517
48384	0	0.2517
32000	256	0.2517
32256	256	0.2517
32512	256	0.2517
32768	256	0.2517
33024	256	0.2517
33280	256	0.2517
33536	256	0.2517
33792	256	0.2517
34048	256	0.2517
34304	256	0.2517
34560	256	0.2517
34816	256	0.2517
35072	256	0.2517
35328	256	0.2517
35584	256	0.2517
35840	256	0.2517
36096	256	0.2517
36352	256	0.2517
36608	256	0.2517
36864	256	0.2517
37120	256	0.2517
37376	256	0.2517
37632	256	0.2517
37888	256	0.2517
38144	256	0.2517
38400	256	0.2517
38656	256	0.2517
38912	256	0.2517
39168	256	0.2517
39424	256	0.2517
39680	256	0.2517
39936	256	0.2517
40192	256	0.2517
40448	256	0.2517
40704	256	0.2517
40960	256	0.2517
41216	256	0.2517
41984	256	0.2517
42240	256	0.2517
42496	256	0.2517
42752	256	0.2517
43008	256	0.2517
43520	256	0.2517
43776	256	0.2517
44032	256	0.2517
44288	256	0.2517
44544	256	0.2517
44800	256	0.2517
45056	256	0.2517
45312	256	0.2517
45568	256	0.2517
45824	256	0.2517
46080	256	0.2517
46336	256	0.2517
46592	256	0.2517
46848	256	0.2517
47104	256	0.2517
47360	256	0.2517
47616	256	0.2517
47872	256	0.2517
48128	256	0.2517
32000	512	0.2517
32256	512	0.2517
32512	512	0.2517
32768	512	0.2517
33024	512	0.2517
33280	512	0.2517
33536	512	0.2517
33792	512	0.2517
34048	512	0.2517
34304	512	0.2517
34560	512	0.2517
34816	512	0.2517
35072	512	0.2517
35328	512	0.2517
35584	512	0.2517
35840	512	0.2517
36096	512	0.2517
36352	512	0.2517
36608	512	0.2517
36864	512	0.2517
37120	512	0.2517
37376	512	0.2517
37632	512	0.2517
37888	512	0.2517
38144	512	0.2517
38400	512	0.2517
38656	512	0.2517
38912	512	0.2517
39168	512	0.2517
39424	512	0.2517
39680	512	0.2517
39936	512	0.2517
40192	512	0.2517
40448	512	0.2517
40704	512	0.2517
40960	512	0.2517
41216	512	0.2517
41472	512	0.2517
41728	512	0.2517
41984	512	0.2517
42240	512	0.2517
42496	512	0.2517
42752	512	0.2517
43008	512	0.2517
43264	512	0.2517
43520	512	0.2517
43776	512	0.2517
44032	512	0.2517
44288	512	0.2517
44544	512	0.2517
44800	512	0.2517
45056	512	0.2517
46848	512	0.2517
47104	512	0.2517
47360	512	0.2517
47616	512	0.2517
47872	512	0.2517
48128	512	0.2517
32256	768	0.2517
32512	768	0.2517
32768	768	0.2517
33024	768	0.2517
33280	768	0.2517
33536	768	0.2517
33792	768	0.2517
34048	768	0.2517
34304	768	0.2517
34560	768	0.2517
34816	768	0.2517
35072	768	0.2517
35328	768	0.2517
35584	768	0.2517
35840	768	0.2517
36096	768	0.2517
36352	768	0.2517
36608	768	0.2517
36864	768	0.2517
37120	768	0.2517
37376	768	0.2517
37632	768	0.2517
