x	y	mpp
11520	1280	0.5014
11776	1280	0.5014
12032	1280	0.5014
12288	1280	0.5014
12544	1280	0.5014
12800	1280	0.5014
13056	1280	0.5014
13312	1280	0.5014
13568	1280	0.5014
13824	1280	0.5014
14080	1280	0.5014
14336	1280	0.5014
14592	1280	0.5014
11008	1536	0.5014
11264	1536	0.5014
11520	1536	0.5014
11776	1536	0.5014
12032	1536	0.5014
12288	1536	0.5014
12544	1536	0.5014
12800	1536	0.5014
13056	1536	0.5014
13312	1536	0.5014
13568	1536	0.5014
13824	1536	0.5014
14080	1536	0.5014
14336	1536	0.5014
14592	1536	0.5014
14848	1536	0.5014
15104	1536	0.5014
9728	1792	0.5014
9984	1792	0.5014
10240	1792	0.5014
10496	1792	0.5014
10752	1792	0.5014
11008	1792	0.5014
11264	1792	0.5014
11520	1792	0.5014
11776	1792	0.5014
12032	1792	0.5014
12288	1792	0.5014
12544	1792	0.5014
12800	1792	0.5014
13056	1792	0.5014
13312	1792	0.5014
13568	1792	0.5014
13824	1792	0.5014
14080	1792	0.5014
14336	1792	0.5014
14592	1792	0.5014
14848	1792	0.5014
15104	1792	0.5014
8192	2048	0.5014
9216	2048	0.5014
9472	2048	0.5014
9728	2048	0.5014
9984	2048	0.5014
10240	2048	0.5014
10496	2048	0.5014
10752	2048	0.5014
11008	2048	0.5014
11264	2048	0.5014
11520	2048	0.5014
11776	2048	0.5014
12032	2048	0.5014
12288	2048	0.5014
12544	2048	0.5014
12800	2048	0.5014
13056	2048	0.5014
13312	2048	0.5014
13568	2048	0.5014
13824	2048	0.5014
14080	2048	0.5014
14336	2048	0.5014
14592	2048	0.5014
14848	2048	0.5014
7936	2304	0.5014
8192	2304	0.5014
8448	2304	0.5014
8704	2304	0.5014
8960	2304	0.5014
9216	2304	0.5014
9472	2304	0.5014
9728	2304	0.5014
10240	2304	0.5014
10496	2304	0.5014
10752	2304	0.5014
11008	2304	0.5014
11264	2304	0.5014
11520	2304	0.5014
11776	2304	0.5014
12032	2304	0.5014
12288	2304	0.5014
12544	2304	0.5014
12800	2304	0.5014
13056	2304	0.5014
13312	2304	0.5014
13568	2304	0.5014
13824	2304	0.5014
14080	2304	0.5014
14336	2304	0.5014
14592	2304	0.5014
7680	2560	0.5014
7936	2560	0.5014
8192	2560	0.5014
8448	2560	0.5014
8704	2560	0.5014
8960	2560	0.5014
9216	2560	0.5014
9472	2560	0.5014
9728	2560	0.5014
9984	2560	0.5014
10240	2560	0.5014
10496	2560	0.5014
10752	2560	0.5014
11008	2560	0.5014
11264	2560	0.5014
11520	2560	0.5014
11776	2560	0.5014
12032	2560	0.5014
12288	2560	0.5014
12544	2560	0.5014
12800	2560	0.5014
13056	2560	0.5014
13312	2560	0.5014
13568	2560	0.5014
13824	2560	0.5014
14080	2560	0.5014
14336	2560	0.5014
7168	2816	0.5014
7424	2816	0.5014
7680	2816	0.5014
7936	2816	0.5014
8192	2816	0.5014
8448	2816	0.5014
8704	2816	0.5014
8960	2816	0.5014
9216	2816	0.5014
9472	2816	0.5014
9728	2816	0.5014
9984	2816	0.5014
10240	2816	0.5014
10496	2816	0.5014
10752	2816	0.5014
11008	2816	0.5014
11264	2816	0.5014
11520	2816	0.5014
11776	2816	0.5014
12032	2816	0.5014
12288	2816	0.5014
12544	2816	0.5014
12800	2816	0.5014
13056	2816	0.5014
13312	2816	0.5014
13568	2816	0.5014
13824	2816	0.5014
14080	2816	0.5014
6400	3072	0.5014
6656	3072	0.5014
6912	3072	0.5014
7168	3072	0.5014
7424	3072	0.5014
7680	3072	0.5014
7936	3072	0.5014
8192	3072	0.5014
8448	3072	0.5014
8704	3072	0.5014
8960	3072	0.5014
9216	3072	0.5014
9472	3072	0.5014
9728	3072	0.5014
9984	3072	0.5014
10240	3072	0.5014
10496	3072	0.5014
10752	3072	0.5014
11008	3072	0.5014
11264	3072	0.5014
11520	3072	0.5014
11776	3072	0.5014
12032	3072	0.5014
12288	3072	0.5014
12544	3072	0.5014
12800	3072	0.5014
13056	3072	0.5014
13312	3072	0.5014
13568	3072	0.5014
13824	3072	0.5014
6144	3328	0.5014
6400	3328	0.5014
6656	3328	0.5014
6912	3328	0.5014
7168	3328	0.5014
7424	3328	0.5014
7680	3328	0.5014
7936	3328	0.5014
8192	3328	0.5014
8448	3328	0.5014
8704	3328	0.5014
8960	3328	0.5014
9216	3328	0.5014
