x	y	mpp
15616	2816	0.2468
15872	2816	0.2468
16128	2816	0.2468
16384	2816	0.2468
15360	3072	0.2468
15616	3072	0.2468
15872	3072	0.2468
16128	3072	0.2468
16384	3072	0.2468
16640	3072	0.2468
15104	3328	0.2468
15360	3328	0.2468
15616	3328	0.2468
15872	3328	0.2468
16128	3328	0.2468
16384	3328	0.2468
16640	3328	0.2468
16896	3328	0.2468
14848	3584	0.2468
15104	3584	0.2468
15360	3584	0.2468
15616	3584	0.2468
15872	3584	0.2468
16128	3584	0.2468
16384	3584	0.2468
16640	3584	0.2468
16896	3584	0.2468
17152	3584	0.2468
14848	3840	0.2468
15104	3840	0.2468
15360	3840	0.2468
15616	3840	0.2468
15872	3840	0.2468
16128	3840	0.2468
16384	3840	0.2468
16640	3840	0.2468
16896	3840	0.2468
17152	3840	0.2468
14592	4096	0.2468
14848	4096	0.2468
15104	4096	0.2468
15360	4096	0.2468
15616	4096	0.2468
15872	4096	0.2468
16128	4096	0.2468
16384	4096	0.2468
16640	4096	0.2468
16896	4096	0.2468
17152	4096	0.2468
17408	4096	0.2468
14336	4352	0.2468
14592	4352	0.2468
14848	4352	0.2468
15104	4352	0.2468
15360	4352	0.2468
15616	4352	0.2468
15872	4352	0.2468
16128	4352	0.2468
16384	4352	0.2468
16640	4352	0.2468
16896	4352	0.2468
17152	4352	0.2468
17408	4352	0.2468
17664	4352	0.2468
17920	4352	0.2468
14336	4608	0.2468
14592	4608	0.2468
15104	4608	0.2468
15360	4608	0.2468
15616	4608	0.2468
15872	4608	0.2468
16128	4608	0.2468
16384	4608	0.2468
16640	4608	0.2468
16896	4608	0.2468
17152	4608	0.2468
17408	4608	0.2468
17664	4608	0.2468
17920	4608	0.2468
18176	4608	0.2468
18432	4608	0.2468
18688	4608	0.2468
14080	4864	0.2468
14336	4864	0.2468
14592	4864	0.2468
15104	4864	0.2468
15360	4864	0.2468
15616	4864	0.2468
15872	4864	0.2468
16128	4864	0.2468
16384	4864	0.2468
16640	4864	0.2468
16896	4864	0.2468
17152	4864	0.2468
17408	4864	0.2468
17664	4864	0.2468
17920	4864	0.2468
18176	4864	0.2468
18432	4864	0.2468
18688	4864	0.2468
18944	4864	0.2468
14080	5120	0.2468
14336	5120	0.2468
14592	5120	0.2468
14848	5120	0.2468
15104	5120	0.2468
15360	5120	0.2468
15616	5120	0.2468
15872	5120	0.2468
16128	5120	0.2468
16384	5120	0.2468
16640	5120	0.2468
16896	5120	0.2468
17152	5120	0.2468
18176	5120	0.2468
18432	5120	0.2468
18688	5120	0.2468
18944	5120	0.2468
19200	5120	0.2468
19456	5120	0.2468
13824	5376	0.2468
14080	5376	0.2468
14336	5376	0.2468
14592	5376	0.2468
14848	5376	0.2468
15104	5376	0.2468
15360	5376	0.2468
15616	5376	0.2468
15872	5376	0.2468
16128	5376	0.2468
16384	5376	0.2468
16640	5376	0.2468
16896	5376	0.2468
18176	5376	0.2468
18432	5376	0.2468
18688	5376	0.2468
18944	5376	0.2468
19200	5376	0.2468
19456	5376	0.2468
19712	5376	0.2468
19968	5376	0.2468
20224	5376	0.2468
13824	5632	0.2468
14080	5632	0.2468
14336	5632	0.2468
14592	5632	0.2468
14848	5632	0.2468
15360	5632	0.2468
15616	5632	0.2468
15872	5632	0.2468
16128	5632	0.2468
16384	5632	0.2468
16640	5632	0.2468
16896	5632	0.2468
17152	5632	0.2468
17408	5632	0.2468
17664	5632	0.2468
17920	5632	0.2468
18176	5632	0.2468
18432	5632	0.2468
18688	5632	0.2468
18944	5632	0.2468
19200	5632	0.2468
19456	5632	0.2468
19712	5632	0.2468
19968	5632	0.2468
20224	5632	0.2468
13824	5888	0.2468
14080	5888	0.2468
14336	5888	0.2468
14848	5888	0.2468
15104	5888	0.2468
15360	5888	0.2468
15616	5888	0.2468
15872	5888	0.2468
16128	5888	0.2468
16384	5888	0.2468
16640	5888	0.2468
16896	5888	0.2468
17152	5888	0.2468
17408	5888	0.2468
17664	5888	0.2468
17920	5888	0.2468
18176	5888	0.2468
18432	5888	0.2468
18688	5888	0.2468
18944	5888	0.2468
19200	5888	0.2468
19456	5888	0.2468
19712	5888	0.2468
19968	5888	0.2468
20224	5888	0.2468
20480	5888	0.2468
13568	6144	0.2468
13824	6144	0.2468
14080	6144	0.2468
14336	6144	0.2468
14592	6144	0.2468
14848	6144	0.2468
15104	6144	0.2468
