x	y	mpp
45824	1024	0.2472
46080	1024	0.2472
13056	3840	0.2472
13312	4096	0.2472
12032	4608	0.2472
42496	6912	0.2472
42752	6912	0.2472
43008	6912	0.2472
43264	6912	0.2472
43520	6912	0.2472
43776	6912	0.2472
41984	7168	0.2472
42240	7168	0.2472
42496	7168	0.2472
43008	7168	0.2472
43264	7168	0.2472
43520	7168	0.2472
43776	7168	0.2472
44032	7168	0.2472
44288	7168	0.2472
41728	7424	0.2472
41984	7424	0.2472
42240	7424	0.2472
42496	7424	0.2472
42752	7424	0.2472
43008	7424	0.2472
43264	7424	0.2472
43520	7424	0.2472
43776	7424	0.2472
44032	7424	0.2472
44288	7424	0.2472
41728	7680	0.2472
41984	7680	0.2472
42240	7680	0.2472
42496	7680	0.2472
42752	7680	0.2472
43008	7680	0.2472
43264	7680	0.2472
43520	7680	0.2472
43776	7680	0.2472
44032	7680	0.2472
44288	7680	0.2472
44544	7680	0.2472
40960	7936	0.2472
41728	7936	0.2472
41984	7936	0.2472
42240	7936	0.2472
42496	7936	0.2472
42752	7936	0.2472
43008	7936	0.2472
43264	7936	0.2472
43520	7936	0.2472
43776	7936	0.2472
44032	7936	0.2472
44288	7936	0.2472
44544	7936	0.2472
44800	7936	0.2472
45056	7936	0.2472
39936	8192	0.2472
40192	8192	0.2472
40448	8192	0.2472
40704	8192	0.2472
41216	8192	0.2472
41472	8192	0.2472
42240	8192	0.2472
42496	8192	0.2472
42752	8192	0.2472
43008	8192	0.2472
43264	8192	0.2472
43520	8192	0.2472
43776	8192	0.2472
44032	8192	0.2472
44288	8192	0.2472
44544	8192	0.2472
44800	8192	0.2472
45056	8192	0.2472
45312	8192	0.2472
39168	8448	0.2472
39424	8448	0.2472
39936	8448	0.2472
40192	8448	0.2472
40448	8448	0.2472
40704	8448	0.2472
40960	8448	0.2472
41216	8448	0.2472
41472	8448	0.2472
41728	8448	0.2472
41984	8448	0.2472
42240	8448	0.2472
42496	8448	0.2472
42752	8448	0.2472
43008	8448	0.2472
43264	8448	0.2472
43520	8448	0.2472
43776	8448	0.2472
44032	8448	0.2472
44288	8448	0.2472
44544	8448	0.2472
44800	8448	0.2472
45056	8448	0.2472
45312	8448	0.2472
111104	8448	0.2472
37632	8704	0.2472
38400	8704	0.2472
38656	8704	0.2472
38912	8704	0.2472
39168	8704	0.2472
39424	8704	0.2472
39936	8704	0.2472
40192	8704	0.2472
40448	8704	0.2472
41216	8704	0.2472
41472	8704	0.2472
41728	8704	0.2472
41984	8704	0.2472
42240	8704	0.2472
42496	8704	0.2472
42752	8704	0.2472
43008	8704	0.2472
43264	8704	0.2472
43520	8704	0.2472
43776	8704	0.2472
44032	8704	0.2472
44288	8704	0.2472
44544	8704	0.2472
44800	8704	0.2472
45056	8704	0.2472
45312	8704	0.2472
92672	8704	0.2472
92928	8704	0.2472
36864	8960	0.2472
37120	8960	0.2472
37632	8960	0.2472
37888	8960	0.2472
38144	8960	0.2472
38400	8960	0.2472
38656	8960	0.2472
38912	8960	0.2472
39168	8960	0.2472
39424	8960	0.2472
39680	8960	0.2472
39936	8960	0.2472
40192	8960	0.2472
40448	8960	0.2472
40704	8960	0.2472
40960	8960	0.2472
41728	8960	0.2472
41984	8960	0.2472
42240	8960	0.2472
42496	8960	0.2472
42752	8960	0.2472
43008	8960	0.2472
43264	8960	0.2472
43520	8960	0.2472
43776	8960	0.2472
44032	8960	0.2472
44288	8960	0.2472
44544	8960	0.2472
44800	8960	0.2472
45056	8960	0.2472
45312	8960	0.2472
45568	8960	0.2472
36352	9216	0.2472
36608	9216	0.2472
36864	9216	0.2472
37120	9216	0.2472
37376	9216	0.2472
37632	9216	0.2472
38144	9216	0.2472
38400	9216	0.2472
38656	9216	0.2472
38912	9216	0.2472
39168	9216	0.2472
39424	9216	0.2472
39680	9216	0.2472
39936	9216	0.2472
40192	9216	0.2472
40448	9216	0.2472
40704	9216	0.2472
41728	9216	0.2472
41984	9216	0.2472
42240	9216	0.2472
42496	9216	0.2472
42752	9216	0.2472
43008	9216	0.2472
43264	9216	0.2472
43520	9216	0.2472
43776	9216	0.2472
44032	9216	0.2472
44288	9216	0.2472
44544	9216	0.2472
44800	9216	0.2472
45056	9216	0.2472
45312	9216	0.2472
45568	9216	0.2472
125184	9216	0.2472
125440	9216	0.2472
125696	9216	0.2472
125952	9216	0.2472
126208	9216	0.2472
