x	y	mpp
34816	4352	0.2465
35072	4352	0.2465
35328	4352	0.2465
32512	4608	0.2465
34816	4608	0.2465
36608	4608	0.2465
36864	4608	0.2465
39680	4608	0.2465
32768	4864	0.2465
33024	4864	0.2465
39680	4864	0.2465
29440	5120	0.2465
29696	5120	0.2465
31488	5120	0.2465
31744	5120	0.2465
32000	5120	0.2465
32256	5120	0.2465
32512	5120	0.2465
32768	5120	0.2465
33024	5120	0.2465
33280	5120	0.2465
33536	5120	0.2465
33792	5120	0.2465
34048	5120	0.2465
34304	5120	0.2465
34560	5120	0.2465
34816	5120	0.2465
35072	5120	0.2465
35328	5120	0.2465
35584	5120	0.2465
35840	5120	0.2465
36096	5120	0.2465
36352	5120	0.2465
36608	5120	0.2465
36864	5120	0.2465
37120	5120	0.2465
37376	5120	0.2465
37632	5120	0.2465
37888	5120	0.2465
38144	5120	0.2465
38400	5120	0.2465
38656	5120	0.2465
38912	5120	0.2465
39424	5120	0.2465
39936	5120	0.2465
28928	5376	0.2465
29184	5376	0.2465
29440	5376	0.2465
29696	5376	0.2465
29952	5376	0.2465
30208	5376	0.2465
30464	5376	0.2465
30720	5376	0.2465
30976	5376	0.2465
31232	5376	0.2465
31488	5376	0.2465
31744	5376	0.2465
32000	5376	0.2465
32256	5376	0.2465
32512	5376	0.2465
32768	5376	0.2465
33024	5376	0.2465
33280	5376	0.2465
33536	5376	0.2465
33792	5376	0.2465
34048	5376	0.2465
34304	5376	0.2465
34560	5376	0.2465
34816	5376	0.2465
35072	5376	0.2465
35328	5376	0.2465
35584	5376	0.2465
35840	5376	0.2465
36096	5376	0.2465
36352	5376	0.2465
36608	5376	0.2465
36864	5376	0.2465
37120	5376	0.2465
37376	5376	0.2465
37632	5376	0.2465
37888	5376	0.2465
38144	5376	0.2465
38400	5376	0.2465
38656	5376	0.2465
38912	5376	0.2465
39168	5376	0.2465
39424	5376	0.2465
39680	5376	0.2465
39936	5376	0.2465
40192	5376	0.2465
40448	5376	0.2465
40704	5376	0.2465
40960	5376	0.2465
41216	5376	0.2465
41472	5376	0.2465
41728	5376	0.2465
41984	5376	0.2465
27648	5632	0.2465
27904	5632	0.2465
28160	5632	0.2465
28416	5632	0.2465
28672	5632	0.2465
28928	5632	0.2465
29184	5632	0.2465
29440	5632	0.2465
29696	5632	0.2465
29952	5632	0.2465
30208	5632	0.2465
30464	5632	0.2465
30720	5632	0.2465
30976	5632	0.2465
31232	5632	0.2465
31488	5632	0.2465
31744	5632	0.2465
32000	5632	0.2465
32256	5632	0.2465
32512	5632	0.2465
32768	5632	0.2465
33024	5632	0.2465
33280	5632	0.2465
33536	5632	0.2465
33792	5632	0.2465
34048	5632	0.2465
34304	5632	0.2465
34560	5632	0.2465
34816	5632	0.2465
35072	5632	0.2465
35328	5632	0.2465
35584	5632	0.2465
35840	5632	0.2465
36096	5632	0.2465
36352	5632	0.2465
36608	5632	0.2465
36864	5632	0.2465
37120	5632	0.2465
37376	5632	0.2465
37632	5632	0.2465
37888	5632	0.2465
38144	5632	0.2465
38400	5632	0.2465
38656	5632	0.2465
38912	5632	0.2465
39168	5632	0.2465
39424	5632	0.2465
39680	5632	0.2465
39936	5632	0.2465
40192	5632	0.2465
40448	5632	0.2465
40704	5632	0.2465
40960	5632	0.2465
41216	5632	0.2465
41472	5632	0.2465
41728	5632	0.2465
41984	5632	0.2465
42240	5632	0.2465
42496	5632	0.2465
42752	5632	0.2465
26880	5888	0.2465
27136	5888	0.2465
27392	5888	0.2465
27648	5888	0.2465
27904	5888	0.2465
28160	5888	0.2465
28416	5888	0.2465
28672	5888	0.2465
28928	5888	0.2465
29184	5888	0.2465
29440	5888	0.2465
29696	5888	0.2465
29952	5888	0.2465
30208	5888	0.2465
30464	5888	0.2465
30720	5888	0.2465
30976	5888	0.2465
31232	5888	0.2465
31488	5888	0.2465
31744	5888	0.2465
32000	5888	0.2465
32256	5888	0.2465
32512	5888	0.2465
32768	5888	0.2465
33024	5888	0.2465
33280	5888	0.2465
33536	5888	0.2465
33792	5888	0.2465
34048	5888	0.2465
34304	5888	0.2465
34560	5888	0.2465
34816	5888	0.2465
35072	5888	0.2465
35328	5888	0.2465
35584	5888	0.2465
35840	5888	0.2465
36096	5888	0.2465
36352	5888	0.2465
36608	5888	0.2465
36864	5888	0.2465
37120	5888	0.2465
37376	5888	0.2465
37632	5888	0.2465
