x	y	mpp
24064	3840	0.2456
23296	4096	0.2456
23552	4096	0.2456
23808	4096	0.2456
24064	4096	0.2456
24320	4096	0.2456
24576	4096	0.2456
24832	4096	0.2456
22016	4352	0.2456
22272	4352	0.2456
22528	4352	0.2456
22784	4352	0.2456
23040	4352	0.2456
23296	4352	0.2456
23552	4352	0.2456
23808	4352	0.2456
24064	4352	0.2456
24320	4352	0.2456
24576	4352	0.2456
24832	4352	0.2456
25088	4352	0.2456
21248	4608	0.2456
21504	4608	0.2456
21760	4608	0.2456
22016	4608	0.2456
22272	4608	0.2456
22528	4608	0.2456
22784	4608	0.2456
23040	4608	0.2456
23296	4608	0.2456
23552	4608	0.2456
23808	4608	0.2456
24064	4608	0.2456
24320	4608	0.2456
24576	4608	0.2456
24832	4608	0.2456
25088	4608	0.2456
20480	4864	0.2456
20736	4864	0.2456
20992	4864	0.2456
21248	4864	0.2456
21504	4864	0.2456
21760	4864	0.2456
22016	4864	0.2456
22272	4864	0.2456
22528	4864	0.2456
22784	4864	0.2456
23040	4864	0.2456
23296	4864	0.2456
23552	4864	0.2456
23808	4864	0.2456
24064	4864	0.2456
24320	4864	0.2456
24576	4864	0.2456
24832	4864	0.2456
19712	5120	0.2456
19968	5120	0.2456
20224	5120	0.2456
20480	5120	0.2456
20736	5120	0.2456
20992	5120	0.2456
21248	5120	0.2456
21504	5120	0.2456
21760	5120	0.2456
22016	5120	0.2456
22272	5120	0.2456
22528	5120	0.2456
22784	5120	0.2456
23040	5120	0.2456
23296	5120	0.2456
23552	5120	0.2456
23808	5120	0.2456
24064	5120	0.2456
24320	5120	0.2456
24576	5120	0.2456
24832	5120	0.2456
25088	5120	0.2456
25344	5120	0.2456
25600	5120	0.2456
25856	5120	0.2456
26112	5120	0.2456
26368	5120	0.2456
27648	5120	0.2456
17664	5376	0.2456
17920	5376	0.2456
18176	5376	0.2456
18432	5376	0.2456
18688	5376	0.2456
18944	5376	0.2456
19200	5376	0.2456
19456	5376	0.2456
19712	5376	0.2456
19968	5376	0.2456
20224	5376	0.2456
20480	5376	0.2456
20736	5376	0.2456
20992	5376	0.2456
21248	5376	0.2456
21504	5376	0.2456
21760	5376	0.2456
22016	5376	0.2456
22272	5376	0.2456
22528	5376	0.2456
22784	5376	0.2456
23040	5376	0.2456
23296	5376	0.2456
23552	5376	0.2456
23808	5376	0.2456
24064	5376	0.2456
24320	5376	0.2456
24576	5376	0.2456
24832	5376	0.2456
25088	5376	0.2456
25344	5376	0.2456
25600	5376	0.2456
25856	5376	0.2456
26112	5376	0.2456
26368	5376	0.2456
27136	5376	0.2456
27392	5376	0.2456
27648	5376	0.2456
27904	5376	0.2456
17152	5632	0.2456
17408	5632	0.2456
17664	5632	0.2456
17920	5632	0.2456
18176	5632	0.2456
18432	5632	0.2456
18688	5632	0.2456
18944	5632	0.2456
19200	5632	0.2456
19456	5632	0.2456
19712	5632	0.2456
19968	5632	0.2456
20224	5632	0.2456
20480	5632	0.2456
20736	5632	0.2456
20992	5632	0.2456
21248	5632	0.2456
21504	5632	0.2456
21760	5632	0.2456
22016	5632	0.2456
22272	5632	0.2456
22528	5632	0.2456
22784	5632	0.2456
23040	5632	0.2456
23296	5632	0.2456
23552	5632	0.2456
23808	5632	0.2456
24064	5632	0.2456
24320	5632	0.2456
24576	5632	0.2456
24832	5632	0.2456
25088	5632	0.2456
25344	5632	0.2456
25600	5632	0.2456
25856	5632	0.2456
26112	5632	0.2456
26368	5632	0.2456
26624	5632	0.2456
26880	5632	0.2456
27136	5632	0.2456
27648	5632	0.2456
27904	5632	0.2456
28160	5632	0.2456
28416	5632	0.2456
28672	5632	0.2456
16640	5888	0.2456
16896	5888	0.2456
17152	5888	0.2456
17408	5888	0.2456
17664	5888	0.2456
17920	5888	0.2456
18176	5888	0.2456
18432	5888	0.2456
18688	5888	0.2456
18944	5888	0.2456
19200	5888	0.2456
19456	5888	0.2456
19712	5888	0.2456
19968	5888	0.2456
20224	5888	0.2456
20480	5888	0.2456
20736	5888	0.2456
20992	5888	0.2456
21248	5888	0.2456
21504	5888	0.2456
21760	5888	0.2456
22016	5888	0.2456
22272	5888	0.2456
22528	5888	0.2456
22784	5888	0.2456
23040	5888	0.2456
23296	5888	0.2456
23552	5888	0.2456
23808	5888	0.2456
24064	5888	0.2456
24320	5888	0.2456
24576	5888	0.2456
24832	5888	0.2456
