x	y	mpp
11520	512	0.2468
12288	512	0.2468
12544	512	0.2468
12800	512	0.2468
13056	512	0.2468
12032	768	0.2468
12288	768	0.2468
12544	768	0.2468
12800	768	0.2468
13056	768	0.2468
12032	1024	0.2468
12288	1024	0.2468
12544	1024	0.2468
12800	1024	0.2468
13056	1024	0.2468
101632	1024	0.2468
23552	1280	0.2468
102400	1280	0.2468
102656	1280	0.2468
102912	1280	0.2468
103168	1280	0.2468
103424	1280	0.2468
9216	1536	0.2468
23552	1536	0.2468
102400	1536	0.2468
102656	1536	0.2468
102912	1536	0.2468
103168	1536	0.2468
103424	1536	0.2468
8960	1792	0.2468
102400	1792	0.2468
102912	1792	0.2468
103168	1792	0.2468
103424	1792	0.2468
11520	2048	0.2468
99328	2048	0.2468
99584	2048	0.2468
10240	2304	0.2468
10496	2304	0.2468
11264	2304	0.2468
11520	2304	0.2468
11776	2304	0.2468
12032	2304	0.2468
12288	2304	0.2468
99072	2304	0.2468
10496	2560	0.2468
11264	2560	0.2468
11520	2560	0.2468
11776	2560	0.2468
12032	2560	0.2468
12288	2560	0.2468
12544	2560	0.2468
12800	2560	0.2468
13056	2560	0.2468
99072	2560	0.2468
113920	2560	0.2468
9728	2816	0.2468
10240	2816	0.2468
10496	2816	0.2468
10752	2816	0.2468
11008	2816	0.2468
11264	2816	0.2468
11520	2816	0.2468
11776	2816	0.2468
12032	2816	0.2468
12288	2816	0.2468
12544	2816	0.2468
12800	2816	0.2468
13056	2816	0.2468
13312	2816	0.2468
100608	2816	0.2468
101632	2816	0.2468
101888	2816	0.2468
102400	2816	0.2468
113920	2816	0.2468
9472	3072	0.2468
9728	3072	0.2468
10240	3072	0.2468
10496	3072	0.2468
10752	3072	0.2468
11008	3072	0.2468
11264	3072	0.2468
11520	3072	0.2468
11776	3072	0.2468
12032	3072	0.2468
12288	3072	0.2468
12544	3072	0.2468
12800	3072	0.2468
13056	3072	0.2468
13312	3072	0.2468
100608	3072	0.2468
101376	3072	0.2468
101632	3072	0.2468
101888	3072	0.2468
102144	3072	0.2468
102400	3072	0.2468
102656	3072	0.2468
8704	3328	0.2468
9216	3328	0.2468
9472	3328	0.2468
9728	3328	0.2468
10240	3328	0.2468
10496	3328	0.2468
10752	3328	0.2468
11008	3328	0.2468
11264	3328	0.2468
11520	3328	0.2468
11776	3328	0.2468
12032	3328	0.2468
12288	3328	0.2468
12544	3328	0.2468
12800	3328	0.2468
13056	3328	0.2468
13312	3328	0.2468
19200	3328	0.2468
99840	3328	0.2468
100608	3328	0.2468
100864	3328	0.2468
101376	3328	0.2468
101632	3328	0.2468
101888	3328	0.2468
102144	3328	0.2468
102400	3328	0.2468
102656	3328	0.2468
102912	3328	0.2468
103168	3328	0.2468
103424	3328	0.2468
8448	3584	0.2468
8704	3584	0.2468
9216	3584	0.2468
9472	3584	0.2468
10240	3584	0.2468
10496	3584	0.2468
10752	3584	0.2468
11008	3584	0.2468
11264	3584	0.2468
11520	3584	0.2468
11776	3584	0.2468
12032	3584	0.2468
12288	3584	0.2468
12544	3584	0.2468
12800	3584	0.2468
13056	3584	0.2468
13312	3584	0.2468
13568	3584	0.2468
15616	3584	0.2468
16640	3584	0.2468
17920	3584	0.2468
18176	3584	0.2468
18432	3584	0.2468
19200	3584	0.2468
25088	3584	0.2468
25344	3584	0.2468
99584	3584	0.2468
99840	3584	0.2468
100096	3584	0.2468
100352	3584	0.2468
100608	3584	0.2468
100864	3584	0.2468
101120	3584	0.2468
101376	3584	0.2468
101632	3584	0.2468
101888	3584	0.2468
102144	3584	0.2468
102400	3584	0.2468
102656	3584	0.2468
102912	3584	0.2468
103168	3584	0.2468
103424	3584	0.2468
103680	3584	0.2468
8448	3840	0.2468
8704	3840	0.2468
9984	3840	0.2468
10240	3840	0.2468
11008	3840	0.2468
11264	3840	0.2468
11520	3840	0.2468
11776	3840	0.2468
12032	3840	0.2468
12288	3840	0.2468
12544	3840	0.2468
12800	3840	0.2468
13056	3840	0.2468
13312	3840	0.2468
13568	3840	0.2468
15616	3840	0.2468
17920	3840	0.2468
18176	3840	0.2468
18432	3840	0.2468
18688	3840	0.2468
18944	3840	0.2468
19456	3840	0.2468
19712	3840	0.2468
22016	3840	0.2468
22784	3840	0.2468
23040	3840	0.2468
23552	3840	0.2468
23808	3840	0.2468
24064	3840	0.2468
24320	3840	0.2468
