x	y	mpp
22272	1280	0.2462
22528	1280	0.2462
22784	1280	0.2462
22016	1536	0.2462
22272	1536	0.2462
22528	1536	0.2462
22784	1536	0.2462
23040	1536	0.2462
22016	1792	0.2462
22272	1792	0.2462
22528	1792	0.2462
22784	1792	0.2462
23040	1792	0.2462
20480	2048	0.2462
20736	2048	0.2462
20992	2048	0.2462
21760	2048	0.2462
22016	2048	0.2462
22272	2048	0.2462
22528	2048	0.2462
22784	2048	0.2462
23040	2048	0.2462
20224	2304	0.2462
20480	2304	0.2462
20736	2304	0.2462
20992	2304	0.2462
21760	2304	0.2462
22016	2304	0.2462
22272	2304	0.2462
22528	2304	0.2462
22784	2304	0.2462
23040	2304	0.2462
23296	2304	0.2462
20224	2560	0.2462
20480	2560	0.2462
20736	2560	0.2462
20992	2560	0.2462
21248	2560	0.2462
21504	2560	0.2462
21760	2560	0.2462
22016	2560	0.2462
22272	2560	0.2462
22528	2560	0.2462
22784	2560	0.2462
23040	2560	0.2462
23296	2560	0.2462
23552	2560	0.2462
19968	2816	0.2462
20224	2816	0.2462
20480	2816	0.2462
20736	2816	0.2462
20992	2816	0.2462
21248	2816	0.2462
21504	2816	0.2462
21760	2816	0.2462
22016	2816	0.2462
22272	2816	0.2462
22528	2816	0.2462
22784	2816	0.2462
23040	2816	0.2462
23296	2816	0.2462
23552	2816	0.2462
23808	2816	0.2462
24064	2816	0.2462
19712	3072	0.2462
19968	3072	0.2462
20224	3072	0.2462
20480	3072	0.2462
20736	3072	0.2462
20992	3072	0.2462
21248	3072	0.2462
21504	3072	0.2462
21760	3072	0.2462
22016	3072	0.2462
22272	3072	0.2462
22528	3072	0.2462
22784	3072	0.2462
23040	3072	0.2462
23296	3072	0.2462
23552	3072	0.2462
23808	3072	0.2462
24064	3072	0.2462
24320	3072	0.2462
24576	3072	0.2462
36096	3072	0.2462
36352	3072	0.2462
36608	3072	0.2462
36864	3072	0.2462
37120	3072	0.2462
19712	3328	0.2462
19968	3328	0.2462
20224	3328	0.2462
20480	3328	0.2462
20736	3328	0.2462
20992	3328	0.2462
21504	3328	0.2462
21760	3328	0.2462
22016	3328	0.2462
22272	3328	0.2462
22528	3328	0.2462
22784	3328	0.2462
23040	3328	0.2462
23296	3328	0.2462
23552	3328	0.2462
23808	3328	0.2462
24064	3328	0.2462
24320	3328	0.2462
24576	3328	0.2462
24832	3328	0.2462
25088	3328	0.2462
25344	3328	0.2462
35840	3328	0.2462
36096	3328	0.2462
36352	3328	0.2462
36608	3328	0.2462
36864	3328	0.2462
37120	3328	0.2462
19456	3584	0.2462
19712	3584	0.2462
19968	3584	0.2462
20224	3584	0.2462
20480	3584	0.2462
20736	3584	0.2462
21504	3584	0.2462
21760	3584	0.2462
22016	3584	0.2462
22272	3584	0.2462
22528	3584	0.2462
22784	3584	0.2462
23040	3584	0.2462
23296	3584	0.2462
23552	3584	0.2462
23808	3584	0.2462
24064	3584	0.2462
24320	3584	0.2462
24576	3584	0.2462
24832	3584	0.2462
25088	3584	0.2462
25344	3584	0.2462
25600	3584	0.2462
25856	3584	0.2462
26112	3584	0.2462
35840	3584	0.2462
36096	3584	0.2462
36352	3584	0.2462
36608	3584	0.2462
36864	3584	0.2462
37120	3584	0.2462
37376	3584	0.2462
37632	3584	0.2462
37888	3584	0.2462
19200	3840	0.2462
19456	3840	0.2462
19712	3840	0.2462
19968	3840	0.2462
20224	3840	0.2462
20480	3840	0.2462
20736	3840	0.2462
21504	3840	0.2462
21760	3840	0.2462
22016	3840	0.2462
22272	3840	0.2462
22528	3840	0.2462
22784	3840	0.2462
23040	3840	0.2462
23296	3840	0.2462
23552	3840	0.2462
23808	3840	0.2462
24064	3840	0.2462
24320	3840	0.2462
24576	3840	0.2462
24832	3840	0.2462
25088	3840	0.2462
25344	3840	0.2462
25600	3840	0.2462
25856	3840	0.2462
26112	3840	0.2462
26368	3840	0.2462
26624	3840	0.2462
26880	3840	0.2462
35840	3840	0.2462
36096	3840	0.2462
36352	3840	0.2462
36608	3840	0.2462
36864	3840	0.2462
37120	3840	0.2462
37376	3840	0.2462
37632	3840	0.2462
37888	3840	0.2462
38144	3840	0.2462
17408	4096	0.2462
17664	4096	0.2462
17920	4096	0.2462
18176	4096	0.2462
18432	4096	0.2462
18688	4096	0.2462
18944	4096	0.2462
19200	4096	0.2462
19456	4096	0.2462
19712	4096	0.2462
