broad_id	n	n_high	n_low	mean_LFC_high	mean_LFC_low	spearman_r	spearman_p	t_stat	t_p	cohens_d	name	moa	target	spearman_fdr	t_fdr	mapk_class
BRD-K00003576-001-01-9	13	6	7	-1.294994053885868	-0.798208232062813	-0.03296703296703297	0.9148564744875124	-1.1145871483231478	0.2974282342474904	-0.6022123523343953	encorafenib			0.9920116271582938	0.986308321258557	BRAF/RAF
BRD-K00010389-001-01-9	13	6	7	-0.8002569386285073	-0.6631901007490424	-0.17582417582417584	0.5655798619595341	-0.18263133631134543	0.8588874419558769	-0.09951631559670573	RAF709			0.9920116271582938	0.9985782337631393	BRAF/RAF
BRD-K00091078-001-01-9	13	6	7	-1.9080029283731417	-1.7874296060149244	-0.15384615384615385	0.6157988686488813	-0.16465755780460262	0.8735581783878751	-0.0887461319584389	AZD-0364			0.9920116271582938	0.9985782337631393	MEK
BRD-K00003416-001-01-9	13	6	7	-0.4567818755737474	-0.6251445206670567	0.09340659340659341	0.7615000227827017	0.40898953012988376	0.6904073225818331	0.2263866241746849	LY3214996			0.9920116271582938	0.9985782337631393	ERK
BRD-K00003275-001-01-9	13	6	7	-0.4238644034182672	-0.6292391280462585	0.521978021978022	0.06729171199351022	0.4551309728688511	0.6580000039884134	0.2527751865824555	lifirafenib			0.9920116271582938	0.9985782337631393	BRAF/RAF
BRD-K52644305-300-02-9	13	6	7	-0.7306603323776136	-0.9833934502607564	0.32967032967032966	0.27133505450523593	0.5966084200091182	0.5693335468290402	0.33952716186517146	ML786			0.9920116271582938	0.986308321258557	ERK
BRD-K00003116-001-01-9	13	6	7	-0.9447188294862686	-1.6092696325794085	0.06043956043956044	0.8445023706449681	0.9172550347668702	0.3888047303049364	0.4935084150721013	CC-90003			0.9920116271582938	0.986308321258557	ERK
