job_id	neo_row_id	mode	tool	priority	output_found	pdb_path	score_json_path	plddt_mean	iptm	ptm	max_pae	claim_status	qc_warning
TCRSTRUCT_000087	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000088	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000089	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000090	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000091	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000092	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000093	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000094	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000095	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000096	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000097	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000098	CNV0_01027	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000068	CNV0_01015	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000125	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000126	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000127	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000128	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000129	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000130	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000131	CNV0_01037	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000189	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000190	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000191	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000192	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000193	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000194	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000195	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000196	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000197	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000198	CNV0_01086	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000168	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000169	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000170	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000171	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000172	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000173	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000174	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000175	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000176	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000177	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000178	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000179	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000180	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000181	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000182	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000183	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000184	CNV0_01083	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000249	CNV0_01136	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000145	CNV0_01076	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000146	CNV0_01076	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000138	CNV0_01047	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000139	CNV0_01055	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000380	CNV0_01328	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000381	CNV0_01328	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000147	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000148	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000149	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000150	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000151	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000152	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000153	CNV0_01077	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000154	CNV0_01080	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000155	CNV0_01080	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000057	CNV0_00912	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000058	CNV0_00912	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000228	CNV0_01127	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000106	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000107	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000108	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000109	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000110	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000111	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000112	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000113	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000114	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000115	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000116	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000117	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000118	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000119	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000120	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000121	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000122	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000123	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000124	CNV0_01036	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000059	CNV0_00956	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000060	CNV0_00956	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000061	CNV0_00956	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000062	CNV0_00956	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000063	CNV0_00956	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000104	CNV0_01031	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000105	CNV0_01031	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000379	CNV0_01314	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000220	CNV0_01112	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000221	CNV0_01112	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000382	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000383	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000384	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000385	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000386	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000387	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000388	CNV0_01330	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000236	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000237	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000238	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000239	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000240	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000241	CNV0_01130	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000199	CNV0_01088	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000200	CNV0_01088	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000390	CNV0_01374	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000391	CNV0_01374	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000392	CNV0_01374	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000393	CNV0_01374	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000099	CNV0_01028	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000143	CNV0_01069	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000203	CNV0_01094	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000222	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000223	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000224	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000225	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000226	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000227	CNV0_01125	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000205	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000206	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000207	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000208	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000209	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000210	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000211	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000212	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000213	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000214	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000215	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000216	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000217	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000218	CNV0_01097	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000066	CNV0_01010	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000067	CNV0_01010	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000141	CNV0_01068	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000142	CNV0_01068	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000073	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000074	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000075	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
TCRSTRUCT_000076	CNV0_01021	mutant	blocked_missing_full_tcr_sequence	P0	False			NA	NA	NA	NA	diagnostic_manifest_only_requires_full_tcr	No parsed structure output found for this manifest job.
