population	PC1	PC2	PC3
AFND_EastAsianAggregate	-7.323372580522027	0.23622241333669736	-0.029692773809380762
AFND_HanChinese	-7.3700360860064915	0.2485242845205854	-0.12123011675797939
AFND_Japan	-7.3313813466342745	0.06400400816529743	-0.013389905880864954
AFND_Korea	-7.41511462938938	0.10980832543458793	-0.062345872174340414
AFND_Taiwan_Han	-7.640261009323945	0.03112883077531126	-0.13151152524000023
AFND_Taiwan_Indigenous	-7.654244925671997	0.01276678920938973	0.098278426213233
Baek2021_KoreanNGS	14.462079545013728	-9.39534421370043	-4.143792247930137
GSE213647_normal_RNAseq	14.295526986101924	-1.2920128481401854	7.3473128804595484
K2_normal_RNAseq	15.976804046432472	9.984902410398748	-2.943628864880087
