population	PC1	PC2	PC3
Baek2021_KoreanNGS	11.30256427720317	-5.721358786143435	1.6434005453809768e-15
GSE213647_normal_RNAseq	1.1286111519450308	10.014113377441292	1.6434005453809764e-15
K2_normal_RNAseq	-12.431175429148205	-4.292754591297858	1.6434005453809764e-15
