pilot	split_name	fold_id	model_name	subset	n	n_pos	prevalence	auprc	auroc	precision_at_5	enrichment_at_5	precision_at_10	enrichment_at_10	precision_at_20	enrichment_at_20
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.24960317460317455	0.5	0.0	0.0	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.6083333333333333	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.5428571428571429	0.8571428571428572	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.6083333333333333	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.5428571428571429	0.8571428571428572	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.5099206349206349	0.8035714285714285	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.47023809523809523	0.7142857142857143	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.5099206349206349	0.8035714285714285	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.47023809523809523	0.7142857142857143	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.5325757575757576	0.8035714285714286	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.44375	0.75	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.5325757575757576	0.8035714285714286	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_02	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.44375	0.75	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.37083333333333335	0.6607142857142857	0.2	0.9000000000000001	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.5119047619047619	0.6785714285714286	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.95	0.9910714285714285	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.8611111111111112	0.9464285714285714	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.95	0.9910714285714285	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.8611111111111112	0.9464285714285714	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.9166666666666666	0.9642857142857143	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.6777777777777778	0.8571428571428571	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.9166666666666666	0.9642857142857143	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.6777777777777778	0.8571428571428571	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.7291666666666666	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5313852813852814	0.7321428571428572	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.7291666666666666	0.8928571428571428	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_03	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5313852813852814	0.7321428571428572	0.2	0.9000000000000001	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_counterfactual	all_rows	17.0	4.0	0.23529411764705882	0.41666666666666663	0.6730769230769231	0.4	1.7000000000000002	0.3	1.275	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_multimodal	all_rows	17.0	4.0	0.23529411764705882	0.6238095238095238	0.7884615384615385	0.4	1.7000000000000002	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	tcr_evidence_only	all_rows	17.0	4.0	0.23529411764705882	0.9166666666666666	0.9615384615384616	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	tcr_evidence_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	0.9166666666666666	0.9615384615384616	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	tcr_evidence_exsource_only	all_rows	17.0	4.0	0.23529411764705882	0.9166666666666666	0.9615384615384616	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	tcr_evidence_exsource_nolabel_only	all_rows	17.0	4.0	0.23529411764705882	0.9166666666666666	0.9615384615384616	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_counterfactual_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.6458333333333333	0.9038461538461539	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_counterfactual_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.5666666666666667	0.8461538461538461	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_counterfactual_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.6458333333333333	0.9038461538461539	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.5666666666666667	0.8461538461538461	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_multimodal_plus_tcr	all_rows	17.0	4.0	0.23529411764705882	0.7291666666666666	0.8846153846153846	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_multimodal_plus_tcr_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.7041666666666666	0.8461538461538461	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_multimodal_plus_tcr_exsource	all_rows	17.0	4.0	0.23529411764705882	0.7291666666666666	0.8846153846153846	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_04	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	17.0	4.0	0.23529411764705882	0.7041666666666666	0.8461538461538461	0.6	2.55	0.4	1.7000000000000002	0.23529411764705882	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_counterfactual	all_rows	18.0	5.0	0.2777777777777778	0.7714285714285714	0.8	0.6	2.1599999999999997	0.4	1.44	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_multimodal	all_rows	18.0	5.0	0.2777777777777778	0.7253968253968255	0.8461538461538461	0.4	1.44	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	tcr_evidence_only	all_rows	18.0	5.0	0.2777777777777778	0.925	0.9538461538461538	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	tcr_evidence_nolabel_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	tcr_evidence_exsource_only	all_rows	18.0	5.0	0.2777777777777778	0.925	0.9538461538461538	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	tcr_evidence_exsource_nolabel_only	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_counterfactual_plus_tcr	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.8444444444444443	0.9076923076923077	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	5.0	0.2777777777777778	1.0	1.0	1.0	3.5999999999999996	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.8444444444444443	0.9076923076923077	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_multimodal_plus_tcr	all_rows	18.0	5.0	0.2777777777777778	0.8528571428571428	0.9384615384615385	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7892857142857141	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	5.0	0.2777777777777778	0.8528571428571428	0.9384615384615385	0.8	2.88	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_05	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	5.0	0.2777777777777778	0.7892857142857141	0.8923076923076922	0.6	2.1599999999999997	0.5	1.7999999999999998	0.2777777777777778	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.5004901960784314	0.6964285714285715	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.5625	0.8035714285714286	0.6	2.7	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.5595238095238095	0.8571428571428571	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.47549019607843135	0.7410714285714285	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.5595238095238095	0.8571428571428571	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	0.47549019607843135	0.7410714285714285	0.4	1.8000000000000003	0.3	1.35	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5595238095238095	0.8571428571428571	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_counterfactual_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.5595238095238095	0.8571428571428571	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_multimodal_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_multimodal_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_multimodal_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_06	pmhc_multimodal_plus_tcr_exsource_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.6791666666666667	0.9285714285714286	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_counterfactual	all_rows	18.0	4.0	0.2222222222222222	0.4303571428571428	0.7857142857142857	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_multimodal	all_rows	18.0	4.0	0.2222222222222222	0.7875	0.8749999999999999	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	tcr_evidence_only	all_rows	18.0	4.0	0.2222222222222222	0.7678571428571428	0.8928571428571428	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	tcr_evidence_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	1.0	1.0	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	tcr_evidence_exsource_only	all_rows	18.0	4.0	0.2222222222222222	0.7678571428571428	0.8928571428571428	0.4	1.8000000000000003	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	tcr_evidence_exsource_nolabel_only	all_rows	18.0	4.0	0.2222222222222222	1.0	1.0	0.8	3.6000000000000005	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_counterfactual_plus_tcr	all_rows	18.0	4.0	0.2222222222222222	0.8611111111111112	0.9107142857142856	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_counterfactual_plus_tcr_nolabel	all_rows	18.0	4.0	0.2222222222222222	0.7095238095238094	0.8928571428571429	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
cross_neo_label_tcr_evidence	repeated_stratified_5x5_internal	rs_07	pmhc_counterfactual_plus_tcr_exsource	all_rows	18.0	4.0	0.2222222222222222	0.8611111111111112	0.9107142857142856	0.6	2.7	0.4	1.8000000000000003	0.2222222222222222	1.0
