split_name	baseline_model	comparison_model	baseline_auprc	comparison_auprc	delta_auprc	baseline_auroc	comparison_auroc	delta_auroc	baseline_p20	comparison_p20	delta_p20
exact_peptide_hla_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr	0.588303613053613	0.7562261904761904	0.16792257742257743	0.7445604395604396	0.8832417582417582	0.1386813186813186	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_nolabel	0.588303613053613	0.6659300144300144	0.07762640137640142	0.7445604395604396	0.8387362637362636	0.09417582417582404	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource	0.588303613053613	0.7562261904761904	0.16792257742257743	0.7445604395604396	0.8832417582417582	0.1386813186813186	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource_nolabel	0.588303613053613	0.6659300144300144	0.07762640137640142	0.7445604395604396	0.8387362637362636	0.09417582417582404	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr	0.6224087301587302	0.737984126984127	0.11557539682539675	0.7544505494505495	0.8581318681318681	0.10368131868131869	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_nolabel	0.6224087301587302	0.6882619047619049	0.06585317460317464	0.7544505494505495	0.8235714285714286	0.06912087912087916	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource	0.6224087301587302	0.737984126984127	0.11557539682539675	0.7544505494505495	0.8581318681318681	0.10368131868131869	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_exsource_nolabel	0.6224087301587302	0.6882619047619049	0.06585317460317464	0.7544505494505495	0.8235714285714286	0.06912087912087916	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	tcr_evidence_only	0.588303613053613	0.7901388888888888	0.20183527583527583	0.7445604395604396	0.9153021978021979	0.1707417582417583	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	tcr_evidence_nolabel_only	0.588303613053613	0.7062091503267973	0.11790553727318431	0.7445604395604396	0.8749175824175823	0.13035714285714273	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	tcr_evidence_exsource_only	0.588303613053613	0.7901388888888888	0.20183527583527583	0.7445604395604396	0.9153021978021979	0.1707417582417583	0.23594771241830065	0.23594771241830065	0.0
exact_peptide_hla_holdout	pmhc_counterfactual	tcr_evidence_exsource_nolabel_only	0.588303613053613	0.7062091503267973	0.11790553727318431	0.7445604395604396	0.8749175824175823	0.13035714285714273	0.23594771241830065	0.23594771241830065	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr	0.3930787513140454	0.7211580086580087	0.3280792573439633	0.6027472527472527	0.8379120879120879	0.23516483516483522	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_nolabel	0.3930787513140454	0.5577373737373736	0.16465862242332824	0.6027472527472527	0.7361538461538462	0.13340659340659344	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource	0.3930787513140454	0.7211580086580087	0.3280792573439633	0.6027472527472527	0.8379120879120879	0.23516483516483522	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_counterfactual	pmhc_counterfactual_plus_tcr_exsource_nolabel	0.3930787513140454	0.5577373737373736	0.16465862242332824	0.6027472527472527	0.7361538461538462	0.13340659340659344	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr	0.4554807414807415	0.6470984848484849	0.19161774336774334	0.6625274725274725	0.7932417582417582	0.13071428571428578	0.23563811489508085	0.23563811489508085	0.0
near_peptide_cluster_holdout	pmhc_multimodal	pmhc_multimodal_plus_tcr_nolabel	0.4554807414807415	0.5075144300144301	0.05203368853368856	0.6625274725274725	0.7246153846153847	0.0620879120879122	0.23563811489508085	0.23563811489508085	0.0
